sep=,
model,GED,CNE,Jaccard,W-GED,LCS,GED-T,CNE-T,Jaccard-T,W-GED-T,LCS-T
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6700000000000002,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.77
Process101,0.9391304347826087,0.9391304347826087,0.932463768115942,0.98658,0.71,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.78
Process101,0.717948717948718,0.717948717948718,0.6461904761904762,0.9085,0.47,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.71
Process101,0.7394957983193278,0.7394957983193278,0.729404761904762,0.935462,0.5,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.7250000000000001
Process101,0.7166666666666667,0.7166666666666667,0.7158128078817735,0.933388,0.49,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.7150000000000001
Process101,0.743801652892562,0.743801652892562,0.7319047619047621,0.9347300000000001,0.51,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.74
Process101,0.7563025210084033,0.7563025210084033,0.7329573934837094,0.9371700000000001,0.55,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.6799999999999999
Process101,0.743801652892562,0.743801652892562,0.7102298850574713,0.9302686274509804,0.565,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.6950000000000001
Process101,0.7068965517241379,0.7068965517241379,0.6897222222222222,0.9250571428571429,0.39999999999999997,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.7449999999999999
Process101,0.743801652892562,0.743801652892562,0.7102298850574713,0.9302686274509804,0.5549999999999999,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.715
Process101,0.743801652892562,0.743801652892562,0.7102298850574713,0.9302686274509804,0.5750000000000001,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.6499999999999999
Process101,0.717948717948718,0.717948717948718,0.6952777777777778,0.925804081632653,0.5149999999999999,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.7350000000000001
Process101,0.656,0.656,0.5945436105476674,0.8985875,0.5449999999999999,0.656,0.656,0.5945436105476674,0.8985875,0.5249999999999999
Process101,0.656,0.656,0.5945436105476674,0.8985875,0.52,0.656,0.656,0.5945436105476674,0.8985875,0.49
Process101,0.624,0.624,0.5843137254901961,0.8957553571428571,0.52,0.656,0.656,0.5945436105476674,0.8985875,0.48500000000000004
Process101,0.624,0.624,0.5843137254901961,0.8957553571428571,0.46499999999999997,0.656,0.656,0.5945436105476674,0.8985875,0.485
Process101,0.6031746031746033,0.6031746031746031,0.5630721966205837,0.8897719298245614,0.48999999999999994,0.656,0.656,0.5945436105476674,0.8985875,0.45999999999999996
Process101,0.6451612903225806,0.6451612903225806,0.589371196754564,0.8979339285714285,0.48,0.656,0.656,0.5945436105476674,0.8985875,0.53
Process101,0.6190476190476191,0.6190476190476191,0.5695238095238095,0.8910561403508772,0.38,0.656,0.656,0.5945436105476674,0.8985875,0.525
Process101,0.64,0.64,0.5912102772143341,0.8970625,0.495,0.656,0.656,0.5945436105476674,0.8985875,0.385
Process101,0.6451612903225806,0.6451612903225806,0.5920436105476674,0.897825,0.27499999999999997,0.6451612903225806,0.6451612903225806,0.5920436105476674,0.897825,0.36
Process101,0.5873015873015873,0.5873015873015873,0.5600418935902807,0.8882736842105263,0.42000000000000004,0.5873015873015873,0.5873015873015873,0.5600418935902807,0.8882736842105263,0.40499999999999997
Process101,0.549618320610687,0.549618320610687,0.5227112487982053,0.876242372881356,0.29000000000000004,0.549618320610687,0.549618320610687,0.5227112487982053,0.876242372881356,0.33999999999999997
Process101,0.549618320610687,0.549618320610687,0.5227112487982053,0.876242372881356,0.30999999999999994,0.549618320610687,0.549618320610687,0.5227112487982053,0.876242372881356,0.29999999999999993
Process101,0.5373134328358209,0.5373134328358209,0.508623581011352,0.8707816666666667,0.35,0.5373134328358209,0.5373134328358209,0.508623581011352,0.8707816666666667,0.355
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.37,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.4049999999999999
Process101,0.5538461538461539,0.5538461538461539,0.5234029484029484,0.8769661016949153,0.31499999999999995,0.5538461538461539,0.5538461538461539,0.5234029484029484,0.8769661016949153,0.36
Process101,0.5454545454545454,0.5454545454545454,0.5227112487982053,0.8748983050847458,0.355,0.5454545454545454,0.5454545454545454,0.5227112487982053,0.8748983050847458,0.32499999999999996
Process101,0.5413533834586466,0.5413533834586466,0.5095594098883574,0.8713916666666667,0.33999999999999997,0.5413533834586466,0.5413533834586466,0.5095594098883574,0.8713916666666667,0.33499999999999996
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.315,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.31499999999999995
Process101,0.5538461538461539,0.5538461538461539,0.5237055669800236,0.8768627118644068,0.33,0.5538461538461539,0.5538461538461539,0.5237055669800236,0.8768627118644068,0.4
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.3449999999999999,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.31499999999999995
Process101,0.549618320610687,0.549618320610687,0.5227112487982053,0.876242372881356,0.35,0.549618320610687,0.549618320610687,0.5227112487982053,0.876242372881356,0.29499999999999993
Process101,0.5454545454545454,0.5454545454545454,0.5220771908271908,0.8755186440677966,0.31,0.5454545454545454,0.5454545454545454,0.5220771908271908,0.8755186440677966,0.365
Process101,0.5413533834586466,0.5413533834586466,0.5095594098883574,0.8713916666666667,0.31999999999999995,0.5413533834586466,0.5413533834586466,0.5095594098883574,0.8713916666666667,0.32
Process101,0.5074626865671642,0.5074626865671642,0.5008721804511279,0.8681383333333333,0.32999999999999996,0.5074626865671642,0.5074626865671642,0.5008721804511279,0.8681383333333333,0.355
Process101,0.5373134328358209,0.5373134328358209,0.508623581011352,0.8707816666666667,0.32499999999999996,0.5373134328358209,0.5373134328358209,0.508623581011352,0.8707816666666667,0.375
Process101,0.5190839694656488,0.5190839694656488,0.5146462639109698,0.8735542372881355,0.335,0.5190839694656488,0.5190839694656488,0.5146462639109698,0.8735542372881355,0.30999999999999994
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.31,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.33999999999999997
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.33999999999999997,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.345
Process101,0.5384615384615384,0.5384615384615384,0.5010896271765837,0.8676931034482759,0.35,0.549618320610687,0.549618320610687,0.5227112487982053,0.876242372881356,0.345
Process101,0.5074626865671642,0.5074626865671642,0.5008721804511279,0.8681383333333333,0.35,0.5074626865671642,0.5074626865671642,0.5008721804511279,0.8681383333333333,0.35
Process101,0.5373134328358209,0.5373134328358209,0.508623581011352,0.8707816666666667,0.355,0.5373134328358209,0.5373134328358209,0.508623581011352,0.8707816666666667,0.32000000000000006
Process101,0.5343511450381679,0.5343511450381679,0.5199938574938575,0.8747949152542372,0.265,0.5343511450381679,0.5343511450381679,0.5199938574938575,0.8747949152542372,0.31999999999999995
Process101,0.549618320610687,0.549618320610687,0.5227112487982053,0.876242372881356,0.345,0.549618320610687,0.549618320610687,0.5227112487982053,0.876242372881356,0.36
Process101,0.5303030303030303,0.5303030303030303,0.507476076555024,0.87068,0.31999999999999995,0.5303030303030303,0.5303030303030303,0.507476076555024,0.87068,0.255
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.4049999999999999,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.29500000000000004
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.37,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.395
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.295,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.33499999999999996
Process101,0.5454545454545454,0.5454545454545454,0.5220771908271908,0.8755186440677966,0.365,0.5454545454545454,0.5454545454545454,0.5220771908271908,0.8755186440677966,0.33499999999999996
Process101,0.5373134328358209,0.5373134328358209,0.508623581011352,0.8707816666666667,0.30499999999999994,0.5373134328358209,0.5373134328358209,0.508623581011352,0.8707816666666667,0.30999999999999994
Process101,0.5625,0.5625,0.5376104797979798,0.8818913793103449,0.29,0.5581395348837209,0.5581395348837209,0.5243972665847666,0.8775864406779661,0.355
Process101,0.5190839694656488,0.5190839694656488,0.5146462639109698,0.8735542372881355,0.315,0.5190839694656488,0.5190839694656488,0.5146462639109698,0.8735542372881355,0.295
Process101,0.5454545454545454,0.5454545454545454,0.5220771908271908,0.8755186440677966,0.29499999999999993,0.5454545454545454,0.5454545454545454,0.5220771908271908,0.8755186440677966,0.33499999999999996
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.345,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.32999999999999996
Process101,0.5151515151515151,0.5151515151515151,0.5021284829721363,0.86946,0.21500000000000002,0.5151515151515151,0.5151515151515151,0.5021284829721363,0.86946,0.3
Process101,0.5454545454545454,0.5454545454545454,0.5220771908271908,0.8755186440677966,0.30499999999999994,0.5454545454545454,0.5454545454545454,0.5220771908271908,0.8755186440677966,0.355
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.40499999999999997,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.27
Process101,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.30499999999999994,0.5454545454545454,0.5454545454545454,0.5101934678593718,0.8721033333333333,0.33499999999999996
Process101,0.5373134328358209,0.5373134328358209,0.508623581011352,0.8707816666666667,0.29,0.5373134328358209,0.5373134328358209,0.508623581011352,0.8707816666666667,0.31499999999999995
Process101,0.5303030303030303,0.5303030303030303,0.507476076555024,0.87068,0.36,0.5303030303030303,0.5303030303030303,0.507476076555024,0.87068,0.26
Process101,0.5263157894736843,0.5263157894736842,0.5040895717554756,0.8702733333333333,0.35,0.5263157894736843,0.5263157894736842,0.5040895717554756,0.8702733333333333,0.31499999999999995
