sep=,
model,GED,CNE,Jaccard,W-GED,LCS,GED-T,CNE-T,Jaccard-T,W-GED-T,LCS-T
Process101,0.9217391304347826,0.9217391304347826,0.9210507246376811,0.9849533333333333,0.71,0.9217391304347826,0.9217391304347826,0.9210507246376811,0.9849533333333333,0.7050000000000001
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.74,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6950000000000001
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.665,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.79
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.7200000000000001,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.71
Process101,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.675,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.7
Process101,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.755,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.6900000000000001
Process101,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.715,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.715
Process101,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.655,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.745
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7050000000000001,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6499999999999999
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.7350000000000001,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.79
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.755,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7
Process101,0.9043478260869565,0.9043478260869565,0.9152173913043479,0.9830555555555556,0.645,0.9043478260869565,0.9043478260869565,0.9152173913043479,0.9830555555555556,0.615
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6399999999999999,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6799999999999999
Process101,0.9636363636363636,0.9636363636363636,0.9457792207792208,0.9886511627906976,0.5149999999999999,0.9636363636363636,0.9636363636363636,0.9457792207792208,0.9886511627906976,0.5449999999999999
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6950000000000001,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.635
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6849999999999999,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.71
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.725,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.74
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7000000000000001,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.75
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.72,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.675
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7950000000000002,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7150000000000001
Process101,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.69,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.66
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.635,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.7350000000000001
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.73,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6599999999999999
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6599999999999999,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7449999999999999
Process101,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.6950000000000001,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.7250000000000001
Process101,0.9565217391304348,0.9565217391304348,0.9449143610013175,0.9882066666666667,0.7150000000000001,0.9565217391304348,0.9565217391304348,0.9449143610013175,0.9882066666666667,0.7149999999999999
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6849999999999999,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7350000000000001
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6749999999999999,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.765
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7400000000000002,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.665
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.7050000000000001,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.74
Process101,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.7049999999999998,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.74
Process101,0.8869565217391304,0.8869565217391304,0.9100703324808184,0.9811577777777778,0.7,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.42999999999999994
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7350000000000001,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.49
Process101,0.9739130434782609,0.9739130434782609,0.9515810276679841,0.9901044444444445,0.66,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.45
Process101,0.9043478260869565,0.9043478260869565,0.9152173913043479,0.9830555555555556,0.595,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.45000000000000007
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.63,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.48000000000000004
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.75,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.42999999999999994
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.675,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.48000000000000004
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6400000000000001,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.45499999999999996
Process101,0.9391304347826087,0.9391304347826087,0.9390810276679842,0.9863088888888889,0.6399999999999999,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.5
Process101,0.6446280991735538,0.6446280991735537,0.7356765783236372,0.9367125,0.59,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.49500000000000005
Process101,0.639344262295082,0.639344262295082,0.7106053532524121,0.9304102040816327,0.585,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.43499999999999994
Process101,0.6333333333333333,0.6333333333333333,0.7312648136177549,0.9359500000000001,0.5249999999999999,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.4850000000000001
Process101,0.639344262295082,0.639344262295082,0.7106053532524121,0.9304102040816327,0.5549999999999999,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.435
Process101,0.639344262295082,0.639344262295082,0.7356765783236372,0.9358229166666667,0.5449999999999999,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.455
Process101,0.65,0.65,0.7366289592760181,0.9376020833333334,0.5499999999999999,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.42999999999999994
Process101,0.639344262295082,0.639344262295082,0.7106053532524121,0.9304102040816327,0.5299999999999999,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.485
Process101,0.639344262295082,0.639344262295082,0.7106053532524121,0.9304102040816327,0.53,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.455
Process101,0.639344262295082,0.639344262295082,0.7106053532524121,0.9304102040816327,0.5249999999999999,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.4700000000000001
Process101,0.639344262295082,0.639344262295082,0.7356765783236372,0.9350604166666667,0.5349999999999999,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.43500000000000005
Process101,0.56,0.56,0.6077941176470589,0.8982137254901961,0.5,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.425
Process101,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.41000000000000003,0.5760000000000001,0.576,0.6350042625745951,0.908148076923077,0.375
Process101,0.5669291338582677,0.5669291338582677,0.6155360531309298,0.902054716981132,0.37,0.5669291338582677,0.5669291338582677,0.6155360531309298,0.902054716981132,0.46499999999999997
Process101,0.546875,0.546875,0.6126514377463144,0.8996377358490566,0.41000000000000003,0.546875,0.546875,0.6126514377463144,0.8996377358490566,0.385
Process101,0.5853658536585367,0.5853658536585366,0.656303666348644,0.9143607843137255,0.385,0.5853658536585367,0.5853658536585366,0.656303666348644,0.9143607843137255,0.40499999999999997
Process101,0.5669291338582677,0.5669291338582677,0.6344607843137255,0.9065057692307692,0.42000000000000004,0.5669291338582677,0.5669291338582677,0.6344607843137255,0.9065057692307692,0.42999999999999994
Process101,0.5901639344262295,0.5901639344262295,0.6574400299850076,0.9150784313725491,0.44,0.5901639344262295,0.5901639344262295,0.6574400299850076,0.9150784313725491,0.4799999999999999
Process101,0.5271317829457365,0.5271317829457365,0.6065239867659222,0.8975660377358491,0.405,0.5271317829457365,0.5271317829457365,0.6065239867659222,0.8975660377358491,0.37
Process101,0.5625,0.5625,0.6150360531309298,0.9012490566037736,0.495,0.5625,0.5625,0.6150360531309298,0.9012490566037736,0.45999999999999996
Process101,0.56,0.56,0.6077941176470589,0.8982137254901961,0.465,0.56,0.56,0.6077941176470589,0.8982137254901961,0.48
