sep=,
model,GED,CNE,Jaccard,W-GED,LCS,GED-T,CNE-T,Jaccard-T,W-GED-T,LCS-T
Process101,0.2535211267605634,0.2535211267605634,0.2823529411764706,0.7800463768115942,0.15999999999999998,0.24827586206896557,0.2482758620689655,0.27692307692307694,0.7768271428571428,0.2
Process101,0.23943661971830987,0.23943661971830985,0.2666666666666667,0.7708014705882353,0.16999999999999998,0.24827586206896557,0.2482758620689655,0.27692307692307694,0.7768271428571428,0.20500000000000002
Process101,0.2535211267605634,0.2535211267605634,0.2823529411764706,0.7800463768115942,0.21499999999999997,0.24827586206896557,0.2482758620689655,0.27692307692307694,0.7768271428571428,0.14
Process101,0.24827586206896557,0.2482758620689655,0.27692307692307694,0.7768271428571428,0.17000000000000004,0.24827586206896557,0.2482758620689655,0.27692307692307694,0.7768271428571428,0.11499999999999999
Process101,0.25,0.25,0.27692307692307694,0.77735,0.14,0.25,0.25,0.27692307692307694,0.77735,0.235
Process101,0.25,0.25,0.27692307692307694,0.77735,0.15,0.25,0.25,0.27692307692307694,0.77735,0.2
Process101,0.2571428571428571,0.2571428571428571,0.28800000000000003,0.7829117647058823,0.15500000000000003,0.2571428571428571,0.2571428571428571,0.28800000000000003,0.7829117647058823,0.155
Process101,0.25,0.25,0.2823529411764706,0.7788971014492754,0.195,0.25,0.25,0.2823529411764706,0.7788971014492754,0.15500000000000003
Process101,0.25,0.25,0.27692307692307694,0.77735,0.175,0.25,0.25,0.27692307692307694,0.77735,0.16499999999999998
Process101,0.2535211267605634,0.2535211267605634,0.2823529411764706,0.7800463768115942,0.21500000000000002,0.2535211267605634,0.2535211267605634,0.2823529411764706,0.7800463768115942,0.19
Process101,0.24827586206896557,0.2482758620689655,0.27692307692307694,0.77674,0.13499999999999998,0.24827586206896557,0.2482758620689655,0.27692307692307694,0.77674,0.205
Process101,0.2535211267605634,0.2535211267605634,0.2823529411764706,0.7801347826086957,0.22999999999999998,0.2535211267605634,0.2535211267605634,0.2823529411764706,0.7801347826086957,0.2
Process101,0.24285714285714288,0.24285714285714285,0.2666666666666667,0.7719676470588236,0.21499999999999997,0.24285714285714288,0.24285714285714285,0.2666666666666667,0.7719676470588236,0.155
Process101,0.25,0.25,0.27692307692307694,0.77735,0.155,0.25,0.25,0.27692307692307694,0.77735,0.235
Process101,0.24113475177304966,0.24113475177304963,0.2666666666666667,0.771339705882353,0.18,0.24113475177304966,0.24113475177304963,0.2666666666666667,0.771339705882353,0.13499999999999998
Process101,0.25,0.25,0.27692307692307694,0.77735,0.16499999999999998,0.25,0.25,0.27692307692307694,0.77735,0.19
Process101,0.2535211267605634,0.2535211267605634,0.2823529411764706,0.7800463768115942,0.18000000000000002,0.2535211267605634,0.2535211267605634,0.2823529411764706,0.7800463768115942,0.16999999999999998
Process101,0.25,0.25,0.27692307692307694,0.77735,0.14,0.25,0.25,0.27692307692307694,0.77735,0.11
