model,GED,CNE,Jaccard
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.3492063492063492,0.3492063492063492,0.4030312944523471
Process101,0.3565891472868217,0.35658914728682173,0.4135384615384616
Process101,0.3565891472868217,0.35658914728682173,0.4135384615384616
Process101,0.3565891472868217,0.35658914728682173,0.4135384615384616
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3384615384615385,0.3384615384615385,0.40950000000000003
Process101,0.3565891472868217,0.35658914728682173,0.4135384615384616
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3565891472868217,0.35658914728682173,0.4135384615384616
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3410852713178295,0.34108527131782945,0.40950000000000003
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3384615384615385,0.3384615384615385,0.40950000000000003
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3565891472868217,0.35658914728682173,0.4135384615384616
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3384615384615385,0.3384615384615385,0.40950000000000003
Process101,0.3565891472868217,0.35658914728682173,0.4135384615384616
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3565891472868217,0.35658914728682173,0.4137651821862348
Process101,0.3538461538461538,0.35384615384615387,0.4135384615384616
Process101,0.3410852713178295,0.34108527131782945,0.40950000000000003
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
Process101,0.3565891472868217,0.35658914728682173,0.4135384615384616
Process101,0.3538461538461538,0.35384615384615387,0.4134615384615385
