sep=,
model,GED,CNE,Jaccard,W-GED,LCS,GED-T,CNE-T,Jaccard-T,W-GED-T,LCS-T
Process101,0.9217391304347826,0.9217391304347826,0.9266304347826088,0.9846822222222222,0.595,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7150000000000001
Process101,0.9298245614035088,0.9298245614035088,0.9558333333333333,0.9930681818181818,0.6900000000000001,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7350000000000001
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6799999999999999,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.73
Process101,0.8771929824561404,0.8771929824561403,0.9343529411764706,0.9875227272727273,0.705,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.685
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.655,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.615
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.73,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.645
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.405,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7750000000000001
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.69,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7
Process101,0.9821428571428571,0.9821428571428571,0.9600649350649351,0.990353488372093,0.6950000000000001,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.705
Process101,0.9473684210526316,0.9473684210526315,0.9738636363636364,0.9944545454545455,0.7,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.71
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7150000000000001,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6599999999999999
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.73,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7350000000000001
Process101,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.735,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.6950000000000001
Process101,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.7549999999999999,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.7449999999999999
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.75,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.71
Process101,1.0,1.0,1.0,1.0,0.65,1.0,1.0,1.0,1.0,0.7550000000000001
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.7050000000000001,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.71
Process101,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.705,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.6799999999999999
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.67,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6799999999999999
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.645,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7050000000000001
Process101,0.8596491228070176,0.8596491228070176,0.9246606334841629,0.985859090909091,0.575,0.8596491228070176,0.8596491228070176,0.9246606334841629,0.985859090909091,0.6549999999999999
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.7,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.645
Process101,0.8947368421052632,0.8947368421052632,0.9448529411764706,0.9891863636363636,0.6399999999999999,0.8947368421052632,0.8947368421052632,0.9448529411764706,0.9891863636363636,0.7050000000000001
