sep=,
model,GED,CNE,Jaccard
Process101,0.9731111111111111,0.9655172413793104,0.9558423913043479
Process101,0.9777777777777777,0.991304347826087,0.9652173913043478
Process101,0.9604444444444444,0.8869565217391304,0.9100703324808184
Process101,0.9777777777777777,0.991304347826087,0.9652173913043478
Process101,0.9777777777777777,0.991304347826087,0.9652173913043478
Process101,0.9763636363636363,0.8596491228070176,0.9297777777777778
Process101,0.9986363636363637,0.9911504424778761,0.9928571428571429
Process101,0.9984090909090909,0.991304347826087,0.9966666666666667
Process101,0.9777777777777777,0.991304347826087,0.9652173913043478
Process101,0.9691111111111111,0.9401709401709402,0.9362771739130435
Process101,0.9739534883720931,0.972972972972973,0.9493506493506494
Process101,0.9986363636363637,0.991304347826087,0.9931818181818182
Process101,0.9691111111111111,0.9401709401709402,0.9362771739130435
Process101,0.9984090909090909,0.991304347826087,1.0
Process101,0.9986363636363637,0.9911504424778761,0.9928571428571429
Process101,0.9970454545454546,0.991304347826087,1.0
Process101,0.9767441860465116,0.9911504424778761,0.9636363636363636
Process101,0.9767441860465116,0.9911504424778761,0.9636363636363636
Process101,0.9604444444444444,0.8869565217391304,0.9100703324808184
Process101,0.9737209302325581,0.972972972972973,0.952922077922078
Process101,0.9984090909090909,0.991304347826087,1.0
Process101,0.972,0.9565217391304348,0.9449143610013175
Process101,0.9777777777777777,0.991304347826087,0.9652173913043478
Process101,1.0,1.0,1.0
Process101,0.9984090909090909,0.991304347826087,1.0
Process101,0.9691111111111111,0.9401709401709402,0.9362771739130435
Process101,0.9454347826086956,0.9152542372881356,0.8927083333333334
Process101,0.9439130434782609,0.905982905982906,0.8895833333333334
Process101,0.9238297872340425,0.8983050847457628,0.8602500000000001
Process101,0.9016666666666666,0.8739495798319328,0.8280260180995476
Process101,0.875531914893617,0.8448275862068966,0.7880656108597286
Process101,0.8726530612244898,0.8,0.7736129854550908
Process101,0.8552,0.7933884297520661,0.7503325621746675
Process101,0.8370588235294117,0.7804878048780488,0.7274734748010612
Process101,0.8347058823529412,0.7642276422764228,0.7182854406130269
Process101,0.8161538461538461,0.746031746031746,0.6938095238095239
Process101,0.7903921568627451,0.7154471544715447,0.6594047619047619
Process101,0.7983018867924528,0.72,0.6671466973886329
Process101,0.7971698113207547,0.7096774193548387,0.66178955453149
Process101,0.7873584905660378,0.6451612903225806,0.6407854137447405
Process101,0.7860377358490567,0.6341463414634146,0.6386115007012623
Process101,0.7714814814814814,0.6290322580645161,0.6208695652173913
Process101,0.7550909090909091,0.6141732283464567,0.6018145161290323
Process101,0.7503636363636363,0.5826771653543307,0.5928958333333333
Process101,0.7516363636363637,0.5873015873015873,0.5932291666666667
Process101,0.752909090909091,0.592,0.5935914855072464
Process101,0.7507272727272727,0.576,0.5874835309617918
Process101,0.735,0.5625,0.5700980392156864
Process101,0.7326785714285715,0.5581395348837209,0.5700980392156864
Process101,0.7198245614035088,0.5538461538461539,0.5553081232492998
Process101,0.7110526315789474,0.49230769230769234,0.5372355212355213
Process101,0.712280701754386,0.49612403100775193,0.5374855212355213
Process101,0.7,0.49230769230769234,0.5235172672672673
Process101,0.6859322033898305,0.48120300751879697,0.5093072546230442
Process101,0.6847457627118644,0.47761194029850745,0.5093072546230442
Process101,0.6803389830508475,0.44776119402985076,0.5025987525987526
Process101,0.6803389830508475,0.44776119402985076,0.5025987525987526
Process101,0.669,0.4444444444444444,0.4900809716599191
Process101,0.6813559322033897,0.45112781954887216,0.5032060400481453
Process101,0.6699999999999999,0.44776119402985076,0.4906882591093118
Process101,0.6474576271186441,0.43609022556390975,0.4696356275303644
Process101,0.6656666666666666,0.417910447761194,0.48424051581946326
Process101,0.6547540983606557,0.4148148148148148,0.47236467236467244
Process101,0.6504918032786885,0.3851851851851852,0.46628205128205136
Process101,0.6291666666666667,0.3464566929133858,0.43482328482328486
Process101,0.628,0.34375,0.43482328482328486
Process101,0.6177049180327869,0.34108527131782945,0.4240540540540541
Process101,0.5946666666666667,0.328125,0.4040540540540541
Process101,0.6077419354838709,0.3384615384615385,0.4138101516150297
Process101,0.596984126984127,0.3333333333333333,0.4040540540540541
Process101,0.58765625,0.3308270676691729,0.3947517284726587
Process101,0.5786153846153845,0.3283582089552239,0.3858722358722359
Process101,0.5698484848484848,0.32592592592592595,0.3773873873873874
Process101,0.5613432835820895,0.3235294117647059,0.3692714453584019
Process101,0.5386363636363636,0.29850746268656714,0.34782608695652173
Process101,0.5366666666666666,0.2962962962962963,0.34782608695652173
Process101,0.5478461538461539,0.30303030303030304,0.35555555555555557
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.548,0.3053435114503817,0.35555555555555557
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.5357575757575758,0.29411764705882354,0.34782608695652173
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.5377272727272728,0.29850746268656714,0.34782608695652173
Process101,0.5366666666666666,0.2962962962962963,0.34782608695652173
Process101,0.5276119402985076,0.291970802919708,0.3404255319148936
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.5276119402985076,0.291970802919708,0.3404255319148936
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.5276119402985076,0.291970802919708,0.3404255319148936
Process101,0.5276119402985076,0.291970802919708,0.3404255319148936
Process101,0.5478461538461539,0.3053435114503817,0.35555555555555557
Process101,0.5356060606060606,0.29411764705882354,0.34782608695652173
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.5286567164179105,0.29411764705882354,0.3404255319148936
Process101,0.5366666666666666,0.2962962962962963,0.34782608695652173
Process101,0.5276119402985076,0.291970802919708,0.3404255319148936
