model,GED,CNE,Jaccard
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.8135593220338984,0.8135593220338984,0.7932418300653595
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.8099173553719008,0.8099173553719008,0.7949903038138333
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.8099173553719008,0.8099173553719008,0.7949903038138333
Process101,0.8099173553719008,0.8099173553719008,0.7949903038138333
Process101,0.8032786885245902,0.8032786885245902,0.7931929181929183
Process101,0.8032786885245902,0.8032786885245902,0.7931929181929183
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7933884297520661,0.7933884297520661,0.7868622249960993
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7933884297520661,0.7933884297520661,0.79212775528565
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.8099173553719008,0.8099173553719008,0.7949903038138333
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7704918032786885,0.7704918032786885,0.7808250732933129
Process101,0.7933884297520661,0.7933884297520661,0.7868622249960993
Process101,0.5833333333333333,0.5833333333333334,0.6530570652173913
Process101,0.5853658536585367,0.5853658536585366,0.6595007183908047
Process101,0.5806451612903225,0.5806451612903226,0.6582223092998956
Process101,0.5853658536585367,0.5853658536585366,0.6586752078506203
Process101,0.5806451612903225,0.5806451612903226,0.6582223092998956
Process101,0.5853658536585367,0.5853658536585366,0.6586752078506203
Process101,0.5483870967741935,0.5483870967741935,0.6501906693711968
Process101,0.5853658536585367,0.5853658536585366,0.6595007183908047
Process101,0.5806451612903225,0.5806451612903226,0.6582223092998956
Process101,0.5483870967741935,0.5483870967741935,0.6501906693711968
Process101,0.5853658536585367,0.5853658536585366,0.6595007183908047
Process101,0.5483870967741935,0.5483870967741935,0.6501906693711968
Process101,0.5853658536585367,0.5853658536585366,0.6595007183908047
Process101,0.5691056910569106,0.5691056910569106,0.6570840517241381
Process101,0.5806451612903225,0.5806451612903226,0.6582223092998956
Process101,0.5853658536585367,0.5853658536585366,0.6586752078506203
Process101,0.5691056910569106,0.5691056910569106,0.6530602345885882
Process101,0.5853658536585367,0.5853658536585366,0.6586752078506203
Process101,0.5483870967741935,0.5483870967741935,0.6501906693711968
Process101,0.5806451612903225,0.5806451612903226,0.6582223092998956
Process101,0.5806451612903225,0.5806451612903226,0.6582223092998956
Process101,0.5806451612903225,0.5806451612903226,0.6582223092998956
Process101,0.5806451612903225,0.5806451612903226,0.6582223092998956
Process101,0.5853658536585367,0.5853658536585366,0.6595007183908047
Process101,0.5853658536585367,0.5853658536585366,0.6595007183908047
Process101,0.4354838709677419,0.43548387096774194,0.5854544860911585
Process101,0.4126984126984127,0.4126984126984127,0.5631730769230769
Process101,0.4251968503937008,0.4251968503937008,0.5672364672364673
Process101,0.4251968503937008,0.4251968503937008,0.5672364672364673
Process101,0.4251968503937008,0.4251968503937008,0.5672364672364673
Process101,0.4251968503937008,0.4251968503937008,0.5672364672364673
Process101,0.4251968503937008,0.4251968503937008,0.5672364672364673
Process101,0.4285714285714286,0.42857142857142855,0.5673076923076924
Process101,0.4251968503937008,0.4251968503937008,0.5672364672364673
Process101,0.4251968503937008,0.4251968503937008,0.5672364672364673
Process101,0.4251968503937008,0.4251968503937008,0.5672364672364673
Process101,0.4126984126984127,0.4126984126984127,0.5631730769230769
Process101,0.4251968503937008,0.4251968503937008,0.5672364672364673
Process101,0.4251968503937008,0.4251968503937008,0.5672364672364673
