model,Jac, JacTrim
Process101,0.9708695652173913,1.0
Process101,0.9645454545454546,0.9645454545454546
Process101,0.9588311688311688,0.9645454545454546
Process101,0.9630434782608697,0.9971428571428572
Process101,0.9708695652173913,0.9695454545454545
Process101,0.9348695652173914,0.9950000000000001
Process101,0.9953333333333334,0.9708695652173913
Process101,0.9953333333333334,0.9499184782608696
Process101,0.9616883116883117,0.9708695652173913
Process101,0.9588311688311688,0.93
Process101,1.0,0.9950000000000001
Process101,0.9645454545454546,0.9654150197628459
Process101,0.9645454545454546,0.9429347826086957
Process101,0.9971428571428572,0.9499184782608696
Process101,0.9695454545454545,0.19326923076923078
Process101,0.9950000000000001,0.19326923076923078
Process101,0.9708695652173913,0.19326923076923078
Process101,0.9499184782608696,0.201
Process101,0.9708695652173913,0.1970588235294118
Process101,0.93,0.19326923076923078
Process101,0.9950000000000001,0.19326923076923078
Process101,0.9654150197628459,0.19326923076923078
Process101,0.9429347826086957,0.201
Process101,0.9499184782608696,0.1970588235294118
Process101,0.9499184782608696,0.19326923076923078
Process101,0.9577445652173914,0.1970588235294118
Process101,0.9630434782608697,0.19326923076923078
Process101,0.9645454545454546,0.19326923076923078
Process101,0.9429347826086957,0.1970588235294118
Process101,0.9538311688311688,0.9950000000000001
Process101,1.0,0.9971428571428572
Process101,0.9429347826086957,0.9560816864295126
Process101,1.0,0.9311636828644502
Process101,0.1970588235294118,0.9708695652173913
Process101,0.19326923076923078,0.9950000000000001
Process101,0.201,0.9971428571428572
Process101,0.183921568627451,0.9645454545454546
Process101,0.19326923076923078,0.9577445652173914
Process101,0.19326923076923078,0.9616883116883117
Process101,0.1970588235294118,0.9630434782608697
Process101,0.19326923076923078,0.9950000000000001
Process101,0.19326923076923078,0.0
Process101,0.1970588235294118,0.0
Process101,0.19326923076923078,0.0
Process101,0.19326923076923078,0.0
Process101,0.19326923076923078,0.0
Process101,0.201,0.0
Process101,0.1970588235294118,0.0
Process101,0.19326923076923078,0.0
Process101,0.19326923076923078,0.0
Process101,0.19326923076923078,0.0
Process101,0.201,0.0
Process101,0.1970588235294118,0.0
Process101,0.19326923076923078,0.0
Process101,0.1970588235294118,0.0
Process101,0.19326923076923078,0.0
Process101,0.19326923076923078,0.0
Process101,0.1970588235294118,0.0
Process101,0.1970588235294118,0.0
Process101,0.1970588235294118,0.0
Process101,0.1970588235294118,0.0
Process101,0.19326923076923078,0.0
Process101,0.19326923076923078,0.0
Process101,0.19326923076923078,0.0
Process101,0.19326923076923078,0.0
Process101,0.19326923076923078,0.0
Process101,0.19326923076923078,0.0
Process101,0.9499184782608696,0.0
Process101,0.9695454545454545,0.0
Process101,0.8700000000000001,0.0
Process101,0.9950000000000001,0.0
Process101,0.9950000000000001,0.0
Process101,0.9708695652173913,0.0
Process101,0.9708695652173913,0.0
Process101,0.9971428571428572,0.0
Process101,1.0,0.0
Process101,0.9950000000000001,0.0
Process101,0.9950000000000001,0.0
Process101,0.9971428571428572,0.0
Process101,0.9560816864295126,0.0
Process101,0.9311636828644502,0.0
Process101,0.9708695652173913,0.0
Process101,0.9950000000000001,0.0
Process101,0.9971428571428572,0.0
Process101,0.9645454545454546,0.0
Process101,0.9577445652173914,0.0
Process101,0.9616883116883117,0.0
Process101,0.9630434782608697,0.0
Process101,0.9950000000000001,0.0
Process101,0.9577445652173914,0.0
Process101,0.9630434782608697,0.0
Process101,0.9708695652173913,0.0
Process101,0.9971428571428572,0.0
Process101,0.9604347826086957,0.0
Process101,1.0,0.0
Process101,0.9708695652173913,0.0
Process101,0.9499184782608696,0.0
Process101,0.9654150197628459,0.0
Process101,0.9538311688311688,0.0
