sep=,
model,GED,CNE,Jaccard,W-GED,LCS,GED-T,CNE-T,Jaccard-T,W-GED-T,LCS-T
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479,0.9888844444444445,0.6900000000000001,0.9655172413793104,0.9655172413793104,0.9558423913043479,0.9888844444444445,0.705
Process101,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.7649999999999999,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.77
Process101,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.6499999999999999,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.635
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.73,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.625
Process101,0.8695652173913043,0.8695652173913043,0.8918840579710146,0.9800733333333334,0.6699999999999999,0.8695652173913043,0.8695652173913043,0.8918840579710146,0.9800733333333334,0.67
Process101,0.9541284403669725,0.9541284403669725,0.9422077922077923,0.9876581395348837,0.53,0.9541284403669725,0.9541284403669725,0.9422077922077923,0.9876581395348837,0.6499999999999999
Process101,0.9565217391304348,0.9565217391304348,0.9391304347826087,0.9884777777777778,0.74,0.9565217391304348,0.9565217391304348,0.9391304347826087,0.9884777777777778,0.7050000000000001
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6499999999999999,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.725
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6799999999999999,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.645
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.76,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.6950000000000001
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.67,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.705
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.76,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.71
Process101,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.615,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.635
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7500000000000001,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7350000000000001
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6399999999999999,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.6200000000000001,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.5700000000000001
Process101,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.6900000000000001,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.7250000000000001
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.735,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6749999999999999
Process101,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.7050000000000001,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.705
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7250000000000001,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.71
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.685,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7100000000000002
Process101,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.7150000000000001,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.76
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6849999999999999,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.71
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.74,0.6,0.6,0.6770562770562771,0.92192,0.33999999999999997
Process101,0.9391304347826087,0.9391304347826087,0.932463768115942,0.98658,0.7050000000000001,0.6,0.6,0.6770562770562771,0.92192,0.345
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.71,0.6,0.6,0.6770562770562771,0.92192,0.32499999999999996
Process101,0.9824561403508771,0.9824561403508771,0.9580745341614907,0.9909177777777778,0.6849999999999999,0.6,0.6,0.6770562770562771,0.92192,0.33499999999999996
Process101,0.9739130434782609,0.9739130434782609,0.9547412008281574,0.9899688888888889,0.745,0.6,0.6,0.6770562770562771,0.92192,0.37
Process101,0.896551724137931,0.896551724137931,0.8860187553282183,0.9752021739130434,0.6299999999999999,0.6,0.6,0.6770562770562771,0.92192,0.31
Process101,0.8103448275862069,0.8103448275862069,0.8416666666666668,0.9669804347826086,0.585,0.6,0.6,0.6770562770562771,0.92192,0.32999999999999996
Process101,0.7899159663865546,0.7899159663865546,0.8079473684210527,0.9580787234042554,0.615,0.6,0.6,0.6770562770562771,0.92192,0.32
Process101,0.7704918032786885,0.7704918032786885,0.7768368700265252,0.9495479166666667,0.5599999999999999,0.6,0.6,0.6770562770562771,0.92192,0.355
Process101,0.7768595041322314,0.7768595041322314,0.7782842384475779,0.9504375,0.5050000000000001,0.6,0.6,0.6770562770562771,0.92192,0.29000000000000004
Process101,0.7666666666666666,0.7666666666666667,0.7756526595002095,0.9495479166666667,0.43000000000000005,0.6,0.6,0.6770562770562771,0.92192,0.365
Process101,0.7586206896551724,0.7586206896551724,0.7699055330634278,0.9495479166666667,0.5249999999999999,0.6,0.6,0.6770562770562771,0.92192,0.32499999999999996
Process101,0.7586206896551724,0.7586206896551724,0.7699055330634278,0.9495479166666667,0.495,0.6,0.6,0.6770562770562771,0.92192,0.365
Process101,0.6551724137931034,0.6551724137931034,0.7346803733900509,0.9398895833333334,0.39499999999999996,0.6,0.6,0.6770562770562771,0.92192,0.33499999999999996
Process101,0.6324786324786325,0.6324786324786325,0.7064706201802977,0.9317795918367346,0.275,0.6,0.6,0.6770562770562771,0.92192,0.29
Process101,0.6271186440677966,0.6271186440677966,0.7064706201802977,0.9309081632653061,0.37,0.6,0.6,0.6770562770562771,0.92192,0.36
Process101,0.6218487394957983,0.6218487394957983,0.6831901968998744,0.924848,0.345,0.6,0.6,0.6770562770562771,0.92192,0.32999999999999996
Process101,0.6166666666666667,0.6166666666666667,0.6819805194805195,0.9241159999999999,0.38,0.6,0.6,0.6770562770562771,0.92192,0.29499999999999993
Process101,0.6115702479338843,0.6115702479338843,0.6819805194805195,0.9225300000000001,0.33499999999999996,0.6,0.6,0.6770562770562771,0.92192,0.31999999999999995
Process101,0.6065573770491803,0.6065573770491803,0.6808441558441559,0.921798,0.36,0.6,0.6,0.6770562770562771,0.92192,0.37
Process101,0.6115702479338843,0.6115702479338843,0.6816017316017317,0.922652,0.30999999999999994,0.6,0.6,0.6770562770562771,0.92192,0.31499999999999995
Process101,0.6,0.6,0.6770562770562771,0.92192,0.30000000000000004,0.6,0.6,0.6770562770562771,0.92192,0.2799999999999999
Process101,0.6050420168067228,0.6050420168067226,0.6780505952380953,0.922652,0.37,0.6050420168067228,0.6050420168067226,0.6780505952380953,0.922652,0.3
Process101,0.6050420168067228,0.6050420168067226,0.6780505952380953,0.922652,0.30000000000000004,0.6050420168067228,0.6050420168067226,0.6780505952380953,0.922652,0.36
Process101,0.5833333333333333,0.5833333333333334,0.6533454153605017,0.9151980392156863,0.29999999999999993,0.5833333333333333,0.5833333333333334,0.6533454153605017,0.9151980392156863,0.31999999999999995
Process101,0.5365853658536586,0.5365853658536586,0.6235539215686274,0.905098076923077,0.285,0.5365853658536586,0.5365853658536586,0.6235539215686274,0.905098076923077,0.2749999999999999
Process101,0.5378151260504201,0.5378151260504201,0.5989945652173914,0.8982137254901961,0.295,0.5378151260504201,0.5378151260504201,0.5989945652173914,0.8982137254901961,0.275
Process101,0.5546218487394958,0.5546218487394958,0.6261553030303031,0.908148076923077,0.255,0.5546218487394958,0.5546218487394958,0.6261553030303031,0.908148076923077,0.245
Process101,0.5546218487394958,0.5546218487394958,0.6261553030303031,0.908148076923077,0.28500000000000003,0.5546218487394958,0.5546218487394958,0.6261553030303031,0.908148076923077,0.30999999999999994
Process101,0.55,0.55,0.6261553030303031,0.9073269230769231,0.28,0.55,0.55,0.6261553030303031,0.9073269230769231,0.355
Process101,0.5423728813559322,0.5423728813559322,0.600029761904762,0.8990509803921568,0.26,0.5423728813559322,0.5423728813559322,0.600029761904762,0.8990509803921568,0.27499999999999997
