sep=,
model,GED,CNE,Jaccard,W-GED,LCS,GED-T,CNE-T,Jaccard-T,W-GED-T,LCS-T
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7100000000000001,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.645
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7849999999999999,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7149999999999999
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.695,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.755
Process101,0.8869565217391304,0.8869565217391304,0.9100703324808184,0.9811577777777778,0.69,0.8869565217391304,0.8869565217391304,0.9100703324808184,0.9811577777777778,0.7350000000000001
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.735,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.765
Process101,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.76,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.76
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6950000000000001,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7150000000000001
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.73,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7400000000000001
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7549999999999999,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.695
Process101,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.67,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.6199999999999999
Process101,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.74,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.7000000000000001
Process101,0.9739130434782609,0.9739130434782609,0.9515810276679841,0.9901044444444445,0.71,0.9739130434782609,0.9739130434782609,0.9515810276679841,0.9901044444444445,0.7100000000000001
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.745,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.665
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.58,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6349999999999999
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.785,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.77
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.68,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6950000000000001
Process101,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.76,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.6599999999999999
