sep=,
model,GED,CNE,Jaccard,W-GED,LCS,GED-T,CNE-T,Jaccard-T,W-GED-T,LCS-T
Process101,1.0,1.0,1.0,1.0,0.735,1.0,1.0,1.0,1.0,0.72
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.6499999999999999,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7550000000000001
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.705,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.72
Process101,0.8869565217391304,0.8869565217391304,0.9100703324808184,0.9811577777777778,0.735,0.8869565217391304,0.8869565217391304,0.9100703324808184,0.9811577777777778,0.6799999999999999
Process101,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.69,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.76
Process101,0.9217391304347826,0.9217391304347826,0.9266304347826088,0.9846822222222222,0.7099999999999999,0.9217391304347826,0.9217391304347826,0.9266304347826088,0.9846822222222222,0.6799999999999999
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7450000000000001,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7450000000000001
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.73,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.735
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.73,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.685
Process101,0.9739130434782609,0.9739130434782609,0.9585507246376812,0.9898333333333333,0.685,0.9739130434782609,0.9739130434782609,0.9585507246376812,0.9898333333333333,0.72
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.725,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7300000000000001
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.68,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7150000000000001
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.73,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.7
Process101,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.715,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.71
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7150000000000001,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7250000000000001
Process101,0.9739130434782609,0.9739130434782609,0.9515810276679841,0.9901044444444445,0.715,0.9739130434782609,0.9739130434782609,0.9515810276679841,0.9901044444444445,0.6700000000000002
Process101,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.30500000000000005,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.375
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6599999999999999,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.625
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.655,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.6599999999999999
Process101,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.7250000000000001,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.715
