sep=,
model,GED,CNE,Jaccard,W-GED,LCS,GED-T,CNE-T,Jaccard-T,W-GED-T,LCS-T
Process101,0.9821428571428571,0.9821428571428571,0.9600649350649351,0.990353488372093,0.755,0.9821428571428571,0.9821428571428571,0.9600649350649351,0.990353488372093,0.7350000000000001
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7300000000000001,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6549999999999999
Process101,1.0,1.0,1.0,1.0,0.7050000000000001,1.0,1.0,1.0,1.0,0.7250000000000001
Process101,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.635,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.795
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.45999999999999996,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.585
Process101,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.7,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.6799999999999999
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479,0.9888844444444445,0.7150000000000001,0.9655172413793104,0.9655172413793104,0.9558423913043479,0.9888844444444445,0.6699999999999999
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.7449999999999999,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.665
Process101,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.695,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.76
Process101,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.675,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.6900000000000001
Process101,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.725,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.6649999999999999
Process101,0.9217391304347826,0.9217391304347826,0.9266304347826088,0.9846822222222222,0.6399999999999999,0.9217391304347826,0.9217391304347826,0.9266304347826088,0.9846822222222222,0.6849999999999999
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.7150000000000001,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.6749999999999999
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.725,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7100000000000001
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6950000000000001,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.76
Process101,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.72,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.745
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7500000000000001,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.675
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.74,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7050000000000001
Process101,0.9245283018867925,0.9245283018867925,0.9172077922077922,0.985246511627907,0.715,0.9245283018867925,0.9245283018867925,0.9172077922077922,0.985246511627907,0.7050000000000001
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.53,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.575
Process101,0.8695652173913043,0.8695652173913043,0.8918840579710146,0.9800733333333334,0.69,0.8695652173913043,0.8695652173913043,0.8918840579710146,0.9800733333333334,0.675
Process101,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.635,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.17
Process101,1.0,1.0,1.0,1.0,0.71,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.21
Process101,0.9636363636363636,0.9636363636363636,0.9457792207792208,0.9886511627906976,0.6249999999999999,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.175
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.72,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.175
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7050000000000001,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.24499999999999997
Process101,0.9636363636363636,0.9636363636363636,0.9457792207792208,0.9886511627906976,0.5249999999999999,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.22000000000000003
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6950000000000001,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.23
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7350000000000001,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.25
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.71,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.175
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.745,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.20500000000000002
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7450000000000001,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.165
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.72,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.19499999999999998
Process101,0.27142857142857146,0.2714285714285714,0.2923076923076923,0.7871014084507042,0.21000000000000002,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.175
Process101,0.2695035460992907,0.2695035460992908,0.2867924528301887,0.7848902777777778,0.18,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.19
Process101,0.27142857142857146,0.2714285714285714,0.2923076923076923,0.7871014084507042,0.155,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.2
Process101,0.27338129496402874,0.2733812949640288,0.2980392156862745,0.7893757142857143,0.19,0.2695035460992907,0.2695035460992908,0.2923076923076923,0.7865,0.185
