sep=,
model,GED,CNE,Jaccard
Process101,0.9911504424778761,0.9911504424778761,0.9636363636363636
Process101,1.0,1.0,1.0
Process101,0.991304347826087,0.991304347826087,1.0
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429
Process101,0.9565217391304348,0.9565217391304348,0.9449143610013175
Process101,1.0,1.0,1.0
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.972972972972973,0.972972972972973,0.952922077922078
Process101,0.8596491228070176,0.8596491228070176,0.9297777777777778
Process101,0.8596491228070176,0.8596491228070176,0.9297777777777778
Process101,0.9298245614035088,0.9298245614035088,0.961413043478261
Process101,0.9217391304347826,0.9217391304347826,0.9266304347826088
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429
Process101,0.9391304347826087,0.9391304347826087,0.9390810276679842
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429
Process101,0.991304347826087,0.991304347826087,0.9652173913043478
Process101,0.8596491228070176,0.8596491228070176,0.9297777777777778
Process101,0.972972972972973,0.972972972972973,0.952922077922078
Process101,0.9565217391304348,0.9565217391304348,0.9391304347826087
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.991304347826087,0.991304347826087,0.9652173913043478
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429
Process101,0.8869565217391304,0.8869565217391304,0.9100703324808184
Process101,0.8947368421052632,0.8947368421052632,0.9448529411764706
Process101,0.991304347826087,0.991304347826087,0.9652173913043478
Process101,0.991304347826087,0.991304347826087,0.9652173913043478
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.972972972972973,0.972972972972973,0.952922077922078
Process101,0.8070175438596492,0.8070175438596491,0.9070175438596492
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.991304347826087,0.991304347826087,1.0
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714
Process101,0.991304347826087,0.991304347826087,0.9652173913043478
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.991304347826087,0.991304347826087,0.9966666666666667
Process101,0.991304347826087,0.991304347826087,1.0
Process101,0.972972972972973,0.972972972972973,0.952922077922078
Process101,0.9821428571428571,0.9821428571428571,0.9600649350649351
Process101,0.9217391304347826,0.9217391304347826,0.9266304347826088
Process101,0.8771929824561404,0.8771929824561403,0.9343529411764706
Process101,0.9636363636363636,0.9636363636363636,0.9457792207792208
Process101,0.9391304347826087,0.9391304347826087,0.932463768115942
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429
Process101,0.8947368421052632,0.8947368421052632,0.9448529411764706
Process101,0.991304347826087,0.991304347826087,1.0
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.972972972972973,0.972972972972973,0.952922077922078
Process101,0.9821428571428571,0.9821428571428571,0.9600649350649351
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429
Process101,0.991304347826087,0.991304347826087,0.9652173913043478
Process101,0.9217391304347826,0.9217391304347826,0.9266304347826088
Process101,0.9565217391304348,0.9565217391304348,0.9391304347826087
Process101,0.8245614035087719,0.8245614035087719,0.9111111111111112
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714
Process101,0.9043478260869565,0.9043478260869565,0.9152173913043479
Process101,0.991304347826087,0.991304347826087,0.9652173913043478
Process101,1.0,1.0,1.0
Process101,0.991304347826087,0.991304347826087,0.9652173913043478
Process101,0.9122807017543859,0.9122807017543859,0.9500000000000001
Process101,0.991304347826087,0.991304347826087,0.9652173913043478
Process101,0.991304347826087,0.991304347826087,1.0
Process101,0.2941176470588235,0.29411764705882354,0.31425813568670713
Process101,0.28358208955223885,0.2835820895522388,0.29804421768707484
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.2941176470588235,0.29411764705882354,0.31425813568670713
Process101,0.2962962962962963,0.2962962962962963,0.31425813568670713
Process101,0.2941176470588235,0.29411764705882354,0.31425813568670713
Process101,0.2962962962962963,0.2962962962962963,0.3143707482993197
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.2941176470588235,0.29411764705882354,0.31425813568670713
Process101,0.28776978417266186,0.28776978417266186,0.3079473684210527
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.27941176470588236,0.27941176470588236,0.31020408163265306
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.28776978417266186,0.28776978417266186,0.3079473684210527
Process101,0.28985507246376807,0.2898550724637681,0.3080540540540541
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.2941176470588235,0.29411764705882354,0.31425813568670713
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.2962962962962963,0.2962962962962963,0.3143707482993197
Process101,0.2773722627737226,0.2773722627737226,0.30400000000000005
Process101,0.28776978417266186,0.28776978417266186,0.3079473684210527
Process101,0.2941176470588235,0.29411764705882354,0.31425813568670713
Process101,0.28985507246376807,0.2898550724637681,0.3080540540540541
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.291970802919708,0.291970802919708,0.31425813568670713
Process101,0.291970802919708,0.291970802919708,0.3080540540540541
Process101,0.28776978417266186,0.28776978417266186,0.3079473684210527
Process101,0.2773722627737226,0.2773722627737226,0.30400000000000005
