sep=,
model,GED,CNE,Jaccard,W-GED,LCS,GED-T,CNE-T,Jaccard-T,W-GED-T,LCS-T
Process101,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.7,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.6699999999999999
Process101,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.31499999999999995,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.28
Process101,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.7350000000000001,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.795
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6950000000000001,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7150000000000001
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.715,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.72
Process101,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.52,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.595
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.735,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6749999999999999
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.71,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6649999999999999
Process101,0.9739130434782609,0.9739130434782609,0.9515810276679841,0.9901044444444445,0.6749999999999999,0.9739130434782609,0.9739130434782609,0.9515810276679841,0.9901044444444445,0.755
Process101,0.9821428571428571,0.9821428571428571,0.9600649350649351,0.990353488372093,0.605,0.9821428571428571,0.9821428571428571,0.9600649350649351,0.990353488372093,0.54
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.7,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.76
Process101,0.9217391304347826,0.9217391304347826,0.9266304347826088,0.9846822222222222,0.635,0.9217391304347826,0.9217391304347826,0.9266304347826088,0.9846822222222222,0.6099999999999999
Process101,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.66,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.77
Process101,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.6799999999999999,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.6500000000000001
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.68,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7400000000000001
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.61,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.595
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.72,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.71
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.765,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6900000000000001
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.625,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.73
Process101,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.73,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.7350000000000001
Process101,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7350000000000001,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.75
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.67,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.675
