model,GED,CNE,Jaccard
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.3098591549295775,0.30985915492957744,0.30858688302907367
Process101,0.31506849315068497,0.3150684931506849,0.3179304029304029
Process101,0.31506849315068497,0.3150684931506849,0.3179304029304029
Process101,0.3172413793103448,0.31724137931034485,0.3181825037707391
Process101,0.3129251700680272,0.3129251700680272,0.3179304029304029
Process101,0.31506849315068497,0.3150684931506849,0.31798787419477076
Process101,0.31506849315068497,0.3150684931506849,0.31798787419477076
Process101,0.3172413793103448,0.31724137931034485,0.31798787419477076
Process101,0.31506849315068497,0.3150684931506849,0.3179304029304029
Process101,0.3172413793103448,0.31724137931034485,0.3181825037707391
Process101,0.31506849315068497,0.3150684931506849,0.3179304029304029
Process101,0.31506849315068497,0.3150684931506849,0.3181825037707391
Process101,0.3172413793103448,0.31724137931034485,0.3181825037707391
Process101,0.31506849315068497,0.3150684931506849,0.3179304029304029
Process101,0.3172413793103448,0.31724137931034485,0.31798787419477076
Process101,0.31506849315068497,0.3150684931506849,0.31798787419477076
Process101,0.31506849315068497,0.3150684931506849,0.3179304029304029
Process101,0.3172413793103448,0.31724137931034485,0.3181825037707391
Process101,0.3172413793103448,0.31724137931034485,0.31798787419477076
Process101,0.3129251700680272,0.3129251700680272,0.3179304029304029
Process101,0.3172413793103448,0.31724137931034485,0.3181825037707391
Process101,0.31506849315068497,0.3150684931506849,0.3179304029304029
Process101,0.3172413793103448,0.31724137931034485,0.31798787419477076
Process101,0.3172413793103448,0.31724137931034485,0.3181825037707391
Process101,0.3172413793103448,0.31724137931034485,0.3181825037707391
Process101,0.31506849315068497,0.3150684931506849,0.31798787419477076
Process101,0.31506849315068497,0.3150684931506849,0.31798787419477076
Process101,0.3172413793103448,0.31724137931034485,0.31798787419477076
Process101,0.3172413793103448,0.31724137931034485,0.3181825037707391
Process101,0.3172413793103448,0.31724137931034485,0.31798787419477076
Process101,0.3172413793103448,0.31724137931034485,0.3182399750351069
Process101,0.3172413793103448,0.31724137931034485,0.31798787419477076
Process101,0.3172413793103448,0.31724137931034485,0.31798787419477076
Process101,0.3172413793103448,0.31724137931034485,0.3181825037707391
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
