maxTraces,traceSize,observed,change_detected,sigDiff,GEDWRef,GEDWTrue
5,5,235,false,0.9,0.9285714285714286,0.7502702702702703
5,5,240,false,0.9,0.9285714285714286,0.7502702702702703
5,5,245,false,0.9,0.9285714285714286,0.7502702702702703
5,5,250,false,0.9,0.9285714285714286,0.7502702702702703
5,5,255,false,0.9,0.9285714285714286,0.7502702702702703
5,5,260,false,0.9,0.9285714285714286,0.7502702702702703
5,5,265,false,0.9,0.9285714285714286,0.7502702702702703
5,5,270,false,0.9,0.9285714285714286,0.7502702702702703
5,5,275,false,0.9,0.9285714285714286,0.7502702702702703
5,5,280,true,0.9,0.896551724137931,0.783157894736842
5,5,285,false,0.9,1.0,0.783157894736842
5,5,290,false,0.9,1.0,0.783157894736842
5,5,295,false,0.9,1.0,0.783157894736842
5,5,300,false,0.9,1.0,0.783157894736842
5,5,305,false,0.9,1.0,0.783157894736842
5,5,310,false,0.9,1.0,0.783157894736842
5,5,315,false,0.9,1.0,0.783157894736842
5,5,320,false,0.9,0.9696969696969697,0.8143589743589743
5,5,325,false,0.9,0.9696969696969697,0.8143589743589743
5,5,330,false,0.9,0.9696969696969697,0.8143589743589743
5,5,335,false,0.9,0.9696969696969697,0.8143589743589743
5,5,340,false,0.9,0.9696969696969697,0.8143589743589743
5,5,345,false,0.9,0.9696969696969697,0.8143589743589743
5,5,350,false,0.9,0.9696969696969697,0.8143589743589743
5,5,355,false,0.9,0.9696969696969697,0.8143589743589743
5,5,360,false,0.9,0.9696969696969697,0.8143589743589743
5,5,365,false,0.9,0.9696969696969697,0.8143589743589743
5,5,370,false,0.9,0.9696969696969697,0.8143589743589743
5,5,375,false,0.9,0.9696969696969697,0.8143589743589743
5,5,380,false,0.9,0.9696969696969697,0.8143589743589743
5,5,385,false,0.9,0.9696969696969697,0.8143589743589743
5,5,390,false,0.9,0.9696969696969697,0.8143589743589743
5,5,395,false,0.9,0.9696969696969697,0.8143589743589743
5,5,400,false,0.9,0.9696969696969697,0.8143589743589743
5,5,405,false,0.9,0.9696969696969697,0.8143589743589743
5,5,410,false,0.9,0.9696969696969697,0.8143589743589743
5,5,415,false,0.9,0.9696969696969697,0.8143589743589743
5,5,420,false,0.9,0.9696969696969697,0.8143589743589743
5,5,425,false,0.9,0.9696969696969697,0.8143589743589743
5,5,430,false,0.9,0.9696969696969697,0.8143589743589743
5,5,435,false,0.9,0.9696969696969697,0.8143589743589743
5,5,440,false,0.9,0.9696969696969697,0.8143589743589743
5,5,445,false,0.9,0.9696969696969697,0.8143589743589743
5,5,450,false,0.9,0.9411764705882353,0.844
5,5,455,false,0.9,0.9411764705882353,0.844
5,5,460,false,0.9,0.9411764705882353,0.844
5,5,465,false,0.9,0.9411764705882353,0.844
5,5,470,false,0.9,0.9411764705882353,0.844
5,5,475,false,0.9,0.9411764705882353,0.844
5,5,480,false,0.9,0.9411764705882353,0.844
5,5,485,false,0.9,0.9411764705882353,0.844
5,5,490,false,0.9,0.9411764705882353,0.844
5,5,495,false,0.9,0.9411764705882353,0.844
5,5,500,false,0.9,0.9411764705882353,0.844
5,5,505,false,0.9,0.9411764705882353,0.844
5,5,510,false,0.9,0.9411764705882353,0.844
5,5,515,false,0.9,0.9411764705882353,0.844
5,5,520,false,0.9,0.9411764705882353,0.844
5,5,525,false,0.9,0.9411764705882353,0.844
5,5,530,false,0.9,0.9411764705882353,0.844
5,5,535,false,0.9,0.9411764705882353,0.844
5,5,540,false,0.9,0.9411764705882353,0.844
5,5,545,false,0.9,0.9411764705882353,0.844
5,5,550,false,0.9,0.9411764705882353,0.844
5,5,555,false,0.9,0.9411764705882353,0.844
5,5,560,false,0.9,0.9411764705882353,0.844
5,5,565,false,0.9,0.9411764705882353,0.844
5,5,570,false,0.9,0.9411764705882353,0.844
5,5,575,false,0.9,0.9411764705882353,0.844
5,5,580,false,0.9,0.9411764705882353,0.844
5,5,585,false,0.9,0.9142857142857143,0.8721951219512195
5,5,590,false,0.9,0.9142857142857143,0.8721951219512195
5,5,595,false,0.9,0.9142857142857143,0.8721951219512195
5,5,600,false,0.9,0.9142857142857143,0.8721951219512195
5,5,605,false,0.9,0.9142857142857143,0.8721951219512195
5,5,610,false,0.9,0.9142857142857143,0.8721951219512195
5,5,615,false,0.9,0.9142857142857143,0.8721951219512195
5,5,620,false,0.9,0.9142857142857143,0.8721951219512195
5,5,625,false,0.9,0.9142857142857143,0.8721951219512195
5,5,630,false,0.9,0.9142857142857143,0.8721951219512195
5,5,635,false,0.9,0.9142857142857143,0.8721951219512195
5,5,640,false,0.9,0.9142857142857143,0.8721951219512195
5,5,645,false,0.9,0.9142857142857143,0.8721951219512195
5,5,650,false,0.9,0.9142857142857143,0.8721951219512195
5,5,655,false,0.9,0.9142857142857143,0.8721951219512195
5,5,660,false,0.9,0.9142857142857143,0.8721951219512195
5,5,665,false,0.9,0.9142857142857143,0.8721951219512195
5,5,670,false,0.9,0.9142857142857143,0.8721951219512195
5,5,675,false,0.9,0.9142857142857143,0.8721951219512195
5,5,680,false,0.9,0.9142857142857143,0.8721951219512195
5,5,685,false,0.9,0.9142857142857143,0.8721951219512195
5,5,690,false,0.9,0.9142857142857143,0.8721951219512195
5,5,695,false,0.9,0.9142857142857143,0.8721951219512195
5,5,700,false,0.9,0.9142857142857143,0.8721951219512195
5,5,705,false,0.9,0.9142857142857143,0.8721951219512195
5,5,710,false,0.9,0.9142857142857143,0.8721951219512195
5,5,715,false,0.9,0.9142857142857143,0.8721951219512195
5,5,720,false,0.9,0.9142857142857143,0.8721951219512195
5,5,725,false,0.9,0.9142857142857143,0.8721951219512195
5,5,730,false,0.9,0.9142857142857143,0.8721951219512195
5,5,735,false,0.9,0.9142857142857143,0.8721951219512195
5,5,740,false,0.9,0.9142857142857143,0.8721951219512195
5,5,745,false,0.9,0.9142857142857143,0.8721951219512195
5,5,750,false,0.9,0.9142857142857143,0.8721951219512195
5,5,755,false,0.9,0.9142857142857143,0.8721951219512195
5,5,760,false,0.9,0.9142857142857143,0.8721951219512195
5,5,765,false,0.9,0.9142857142857143,0.8721951219512195
5,5,770,false,0.9,0.9142857142857143,0.8721951219512195
5,5,775,false,0.9,0.9142857142857143,0.8721951219512195
5,5,780,false,0.9,0.9142857142857143,0.8721951219512195
5,5,785,false,0.9,0.9142857142857143,0.8721951219512195
5,5,790,false,0.9,0.9142857142857143,0.8721951219512195
5,5,795,false,0.9,0.9142857142857143,0.8721951219512195
5,5,800,false,0.9,0.9142857142857143,0.8721951219512195
5,5,805,false,0.9,0.9142857142857143,0.8721951219512195
5,5,810,false,0.9,0.9142857142857143,0.8721951219512195
5,5,815,false,0.9,0.9142857142857143,0.8721951219512195
5,5,820,false,0.9,0.9142857142857143,0.8721951219512195
5,5,825,false,0.9,0.9142857142857143,0.8721951219512195
5,5,830,false,0.9,0.9142857142857143,0.8721951219512195
5,5,835,false,0.9,0.9142857142857143,0.8721951219512195
5,5,840,false,0.9,0.9142857142857143,0.8721951219512195
5,5,845,false,0.9,0.9142857142857143,0.8721951219512195
5,5,850,false,0.9,0.9142857142857143,0.8721951219512195
5,5,855,false,0.9,0.9142857142857143,0.8721951219512195
5,5,860,false,0.9,0.9142857142857143,0.8721951219512195
5,5,865,false,0.9,0.9142857142857143,0.8721951219512195
5,5,870,false,0.9,0.9142857142857143,0.8721951219512195
5,5,875,false,0.9,0.9142857142857143,0.8721951219512195
5,5,880,false,0.9,0.9142857142857143,0.8721951219512195
5,5,885,false,0.9,0.9142857142857143,0.8721951219512195
5,5,890,false,0.9,0.9142857142857143,0.8721951219512195
5,5,895,false,0.9,0.9142857142857143,0.8721951219512195
5,5,900,false,0.9,0.9142857142857143,0.8721951219512195
5,5,905,false,0.9,0.9142857142857143,0.8721951219512195
5,5,910,false,0.9,0.9142857142857143,0.8721951219512195
5,5,915,false,0.9,0.9142857142857143,0.8721951219512195
5,5,920,false,0.9,0.9142857142857143,0.8721951219512195
5,5,925,true,0.9,0.8888888888888888,0.8990476190476191
5,5,930,false,0.9,1.0,0.8990476190476191
5,5,935,false,0.9,1.0,0.8990476190476191
5,5,940,false,0.9,1.0,0.8990476190476191
5,5,945,false,0.9,1.0,0.8990476190476191
5,5,950,false,0.9,1.0,0.8990476190476191
5,5,955,false,0.9,1.0,0.8990476190476191
5,5,960,false,0.9,1.0,0.8990476190476191
5,5,965,false,0.9,1.0,0.8990476190476191
5,5,970,false,0.9,1.0,0.8990476190476191
5,5,975,false,0.9,1.0,0.8990476190476191
5,5,980,false,0.9,1.0,0.8990476190476191
5,5,985,false,0.9,1.0,0.8990476190476191
5,5,990,false,0.9,1.0,0.8990476190476191
5,5,995,false,0.9,1.0,0.8990476190476191
5,5,1000,false,0.9,1.0,0.8990476190476191
5,5,1005,false,0.9,1.0,0.8990476190476191
5,5,1010,false,0.9,1.0,0.8990476190476191
5,5,1015,false,0.9,1.0,0.8990476190476191
5,5,1020,false,0.9,1.0,0.8990476190476191
5,5,1025,false,0.9,1.0,0.8990476190476191
5,5,1030,false,0.9,1.0,0.8990476190476191
5,5,1035,false,0.9,1.0,0.8990476190476191
5,5,1040,false,0.9,1.0,0.8990476190476191
5,5,1045,false,0.9,1.0,0.8990476190476191
5,5,1050,false,0.9,1.0,0.8990476190476191
5,5,1055,false,0.9,1.0,0.8990476190476191
5,5,1060,false,0.9,1.0,0.8990476190476191
5,5,1065,false,0.9,1.0,0.8990476190476191
5,5,1070,false,0.9,1.0,0.8990476190476191
5,5,1075,false,0.9,1.0,0.8990476190476191
5,5,1080,false,0.9,1.0,0.8990476190476191
5,5,1085,false,0.9,1.0,0.8990476190476191
5,5,1090,false,0.9,1.0,0.8990476190476191
5,5,1095,false,0.9,1.0,0.8990476190476191
5,5,1100,false,0.9,1.0,0.8990476190476191
5,5,1105,false,0.9,1.0,0.8990476190476191
5,5,1110,false,0.9,1.0,0.8990476190476191
5,5,1115,false,0.9,1.0,0.8990476190476191
5,5,1120,false,0.9,1.0,0.8990476190476191
5,5,1125,false,0.9,1.0,0.8990476190476191
5,5,1130,false,0.9,1.0,0.8990476190476191
5,5,1135,false,0.9,1.0,0.8990476190476191
5,5,1140,false,0.9,1.0,0.8990476190476191
5,5,1145,false,0.9,1.0,0.8990476190476191
5,5,1150,false,0.9,1.0,0.8990476190476191
5,5,1155,false,0.9,1.0,0.8990476190476191
5,5,1160,false,0.9,1.0,0.8990476190476191
5,5,1165,false,0.9,1.0,0.8990476190476191
5,5,1170,false,0.9,1.0,0.8990476190476191
5,5,1175,false,0.9,1.0,0.8990476190476191
5,5,1180,false,0.9,1.0,0.8990476190476191
5,5,1185,false,0.9,1.0,0.8990476190476191
5,5,1190,false,0.9,1.0,0.8990476190476191
5,5,1195,false,0.9,1.0,0.8990476190476191
5,5,1200,false,0.9,1.0,0.8990476190476191
5,5,1205,false,0.9,1.0,0.8990476190476191
5,5,1210,false,0.9,1.0,0.8990476190476191
5,5,1215,false,0.9,1.0,0.8990476190476191
5,5,1220,false,0.9,1.0,0.8990476190476191
5,5,1225,false,0.9,1.0,0.8990476190476191
5,5,1230,false,0.9,1.0,0.8990476190476191
5,5,1235,false,0.9,1.0,0.8990476190476191
5,5,1240,false,0.9,1.0,0.8990476190476191
5,5,1245,false,0.9,1.0,0.8990476190476191
5,5,1250,false,0.9,1.0,0.8990476190476191
5,5,1255,false,0.9,1.0,0.8990476190476191
5,5,1260,false,0.9,1.0,0.8990476190476191
5,5,1265,false,0.9,1.0,0.8990476190476191
5,5,1270,false,0.9,1.0,0.8990476190476191
5,5,1275,false,0.9,1.0,0.8990476190476191
5,5,1280,false,0.9,1.0,0.8990476190476191
5,5,1285,false,0.9,0.975609756097561,0.9246511627906977
5,5,1290,false,0.9,0.975609756097561,0.9246511627906977
5,5,1295,false,0.9,0.975609756097561,0.9246511627906977
5,5,1300,false,0.9,0.975609756097561,0.9246511627906977
5,5,1305,false,0.9,0.975609756097561,0.9246511627906977
5,5,1310,false,0.9,0.975609756097561,0.9246511627906977
5,5,1315,false,0.9,0.975609756097561,0.9246511627906977
5,5,1320,false,0.9,0.975609756097561,0.9246511627906977
5,5,1325,false,0.9,0.975609756097561,0.9246511627906977
5,5,1330,false,0.9,0.975609756097561,0.9246511627906977
5,5,1335,false,0.9,0.975609756097561,0.9246511627906977
5,5,1340,false,0.9,0.975609756097561,0.9246511627906977
5,5,1345,false,0.9,0.975609756097561,0.9246511627906977
5,5,1350,false,0.9,0.975609756097561,0.9246511627906977
5,5,1355,false,0.9,0.975609756097561,0.9246511627906977
5,5,1360,false,0.9,0.975609756097561,0.9246511627906977
5,5,1365,false,0.9,0.975609756097561,0.9246511627906977
5,5,1370,false,0.9,0.975609756097561,0.9246511627906977
5,5,1375,false,0.9,0.975609756097561,0.9246511627906977
5,5,1380,false,0.9,0.975609756097561,0.9246511627906977
5,5,1385,false,0.9,0.975609756097561,0.9246511627906977
5,5,1390,false,0.9,0.975609756097561,0.9246511627906977
5,5,1395,false,0.9,0.975609756097561,0.9246511627906977
5,5,1400,false,0.9,0.975609756097561,0.9246511627906977
5,5,1405,false,0.9,0.975609756097561,0.9246511627906977
5,5,1410,false,0.9,0.975609756097561,0.9246511627906977
5,5,1415,false,0.9,0.975609756097561,0.9246511627906977
5,5,1420,false,0.9,0.975609756097561,0.9246511627906977
5,5,1425,false,0.9,0.975609756097561,0.9246511627906977
5,5,1430,false,0.9,0.975609756097561,0.9246511627906977
5,5,1435,false,0.9,0.975609756097561,0.9246511627906977
5,5,1440,false,0.9,0.975609756097561,0.9246511627906977
5,5,1445,false,0.9,0.975609756097561,0.9246511627906977
5,5,1450,false,0.9,0.975609756097561,0.9246511627906977
5,5,1455,false,0.9,0.975609756097561,0.9246511627906977
5,5,1460,false,0.9,0.975609756097561,0.9246511627906977
5,5,1465,false,0.9,0.975609756097561,0.9246511627906977
5,5,1470,false,0.9,0.975609756097561,0.9246511627906977
5,5,1475,false,0.9,0.975609756097561,0.9246511627906977
5,5,1480,false,0.9,0.975609756097561,0.9246511627906977
5,5,1485,false,0.9,0.975609756097561,0.9246511627906977
5,5,1490,false,0.9,0.975609756097561,0.9246511627906977
5,5,1495,false,0.9,0.975609756097561,0.9246511627906977
5,5,1500,false,0.9,0.975609756097561,0.9246511627906977
5,5,1505,false,0.9,0.975609756097561,0.9246511627906977
5,5,1510,false,0.9,0.975609756097561,0.9246511627906977
5,5,1515,false,0.9,0.975609756097561,0.9246511627906977
5,5,1520,false,0.9,0.975609756097561,0.9246511627906977
5,5,1525,false,0.9,0.975609756097561,0.9246511627906977
5,5,1530,false,0.9,0.975609756097561,0.9246511627906977
5,5,1535,false,0.9,0.975609756097561,0.9246511627906977
5,5,1540,false,0.9,0.975609756097561,0.9246511627906977
5,5,1545,false,0.9,0.975609756097561,0.9246511627906977
5,5,1550,false,0.9,0.975609756097561,0.9246511627906977
5,5,1555,false,0.9,0.975609756097561,0.9246511627906977
5,5,1560,false,0.9,0.975609756097561,0.9246511627906977
5,5,1565,false,0.9,0.975609756097561,0.9246511627906977
5,5,1570,false,0.9,0.975609756097561,0.9246511627906977
5,5,1575,false,0.9,0.975609756097561,0.9246511627906977
5,5,1580,false,0.9,0.975609756097561,0.9246511627906977
5,5,1585,false,0.9,0.975609756097561,0.9246511627906977
5,5,1590,false,0.9,0.975609756097561,0.9246511627906977
5,5,1595,false,0.9,0.975609756097561,0.9246511627906977
5,5,1600,false,0.9,0.975609756097561,0.9246511627906977
5,5,1605,false,0.9,0.975609756097561,0.9246511627906977
5,5,1610,false,0.9,0.975609756097561,0.9246511627906977
5,5,1615,false,0.9,0.975609756097561,0.9246511627906977
5,5,1620,false,0.9,0.975609756097561,0.9246511627906977
5,5,1625,false,0.9,0.975609756097561,0.9246511627906977
5,5,1630,false,0.9,0.975609756097561,0.9246511627906977
5,5,1635,false,0.9,0.975609756097561,0.9246511627906977
5,5,1640,false,0.9,0.975609756097561,0.9246511627906977
5,5,1645,false,0.9,0.975609756097561,0.9246511627906977
5,5,1650,false,0.9,0.975609756097561,0.9246511627906977
5,5,1655,false,0.9,0.975609756097561,0.9246511627906977
5,5,1660,false,0.9,0.975609756097561,0.9246511627906977
5,5,1665,false,0.9,0.975609756097561,0.9246511627906977
5,5,1670,false,0.9,0.975609756097561,0.9246511627906977
5,5,1675,false,0.9,0.975609756097561,0.9246511627906977
5,5,1680,false,0.9,0.975609756097561,0.9246511627906977
5,5,1685,false,0.9,0.975609756097561,0.9246511627906977
5,5,1690,false,0.9,0.975609756097561,0.9246511627906977
5,5,1695,false,0.9,0.975609756097561,0.9246511627906977
5,5,1700,false,0.9,0.975609756097561,0.9246511627906977
5,5,1705,false,0.9,0.975609756097561,0.9246511627906977
5,5,1710,false,0.9,0.975609756097561,0.9246511627906977
5,5,1715,false,0.9,0.975609756097561,0.9246511627906977
5,5,1720,false,0.9,0.975609756097561,0.9246511627906977
5,5,1725,false,0.9,0.975609756097561,0.9246511627906977
5,5,1730,false,0.9,0.975609756097561,0.9246511627906977
5,5,1735,false,0.9,0.975609756097561,0.9246511627906977
5,5,1740,false,0.9,0.975609756097561,0.9246511627906977
5,5,1745,false,0.9,0.975609756097561,0.9246511627906977
5,5,1750,false,0.9,0.975609756097561,0.9246511627906977
5,5,1755,false,0.9,0.975609756097561,0.9246511627906977
5,5,1760,false,0.9,0.975609756097561,0.9246511627906977
5,5,1765,false,0.9,0.975609756097561,0.9246511627906977
5,5,1770,false,0.9,0.975609756097561,0.9246511627906977
5,5,1775,false,0.9,0.975609756097561,0.9246511627906977
5,5,1780,false,0.9,0.975609756097561,0.9246511627906977
5,5,1785,false,0.9,0.975609756097561,0.9246511627906977
5,5,1790,false,0.9,0.975609756097561,0.9246511627906977
5,5,1795,false,0.9,0.975609756097561,0.9246511627906977
5,5,1800,false,0.9,0.975609756097561,0.9246511627906977
5,5,1805,false,0.9,0.975609756097561,0.9246511627906977
5,5,1810,false,0.9,0.975609756097561,0.9246511627906977
5,5,1815,false,0.9,0.975609756097561,0.9246511627906977
5,5,1820,false,0.9,0.975609756097561,0.9246511627906977
5,5,1825,false,0.9,0.975609756097561,0.9246511627906977
5,5,1830,false,0.9,0.975609756097561,0.9246511627906977
5,5,1835,false,0.9,0.975609756097561,0.9246511627906977
5,5,1840,false,0.9,0.975609756097561,0.9246511627906977
5,5,1845,false,0.9,0.975609756097561,0.9246511627906977
5,5,1850,false,0.9,0.975609756097561,0.9246511627906977
5,5,1855,false,0.9,0.975609756097561,0.9246511627906977
5,5,1860,false,0.9,0.975609756097561,0.9246511627906977
5,5,1865,false,0.9,0.975609756097561,0.9246511627906977
5,5,1870,false,0.9,0.975609756097561,0.9246511627906977
5,5,1875,false,0.9,0.975609756097561,0.9246511627906977
5,5,1880,false,0.9,0.975609756097561,0.9246511627906977
5,5,1885,false,0.9,0.975609756097561,0.9246511627906977
5,5,1890,false,0.9,0.975609756097561,0.9246511627906977
5,5,1895,false,0.9,0.975609756097561,0.9246511627906977
5,5,1900,false,0.9,0.975609756097561,0.9246511627906977
5,5,1905,false,0.9,0.975609756097561,0.9246511627906977
5,5,1910,false,0.9,0.975609756097561,0.9246511627906977
5,5,1915,false,0.9,0.975609756097561,0.9246511627906977
5,5,1920,false,0.9,0.975609756097561,0.9246511627906977
5,5,1925,false,0.9,0.975609756097561,0.9246511627906977
5,5,1930,false,0.9,0.975609756097561,0.9246511627906977
5,5,1935,false,0.9,0.975609756097561,0.9246511627906977
5,5,1940,false,0.9,0.975609756097561,0.9246511627906977
5,5,1945,false,0.9,0.975609756097561,0.9246511627906977
5,5,1950,false,0.9,0.975609756097561,0.9246511627906977
5,5,1955,false,0.9,0.975609756097561,0.9246511627906977
5,5,1960,false,0.9,0.975609756097561,0.9246511627906977
5,5,1965,false,0.9,0.975609756097561,0.9246511627906977
5,5,1970,false,0.9,0.975609756097561,0.9246511627906977
5,5,1975,false,0.9,0.975609756097561,0.9246511627906977
5,5,1980,false,0.9,0.975609756097561,0.9246511627906977
5,5,1985,false,0.9,0.975609756097561,0.9246511627906977
5,5,1990,false,0.9,0.975609756097561,0.9246511627906977
5,5,1995,false,0.9,0.975609756097561,0.9246511627906977
5,5,2000,false,0.9,0.975609756097561,0.9246511627906977
5,5,2005,false,0.9,0.975609756097561,0.9246511627906977
5,5,2010,false,0.9,0.975609756097561,0.9246511627906977
5,5,2015,false,0.9,0.975609756097561,0.9246511627906977
5,5,2020,false,0.9,0.975609756097561,0.9246511627906977
5,5,2025,false,0.9,0.975609756097561,0.9246511627906977
5,5,2030,false,0.9,0.975609756097561,0.9246511627906977
5,5,2035,false,0.9,0.975609756097561,0.9246511627906977
5,5,2040,false,0.9,0.975609756097561,0.9246511627906977
5,5,2045,false,0.9,0.975609756097561,0.9246511627906977
5,5,2050,false,0.9,0.975609756097561,0.9246511627906977
5,5,2055,false,0.9,0.975609756097561,0.9246511627906977
5,5,2060,false,0.9,0.975609756097561,0.9246511627906977
5,5,2065,false,0.9,0.975609756097561,0.9246511627906977
5,5,2070,false,0.9,0.975609756097561,0.9246511627906977
5,5,2075,false,0.9,0.975609756097561,0.9246511627906977
5,5,2080,false,0.9,0.975609756097561,0.9246511627906977
5,5,2085,false,0.9,0.975609756097561,0.9246511627906977
5,5,2090,false,0.9,0.975609756097561,0.9246511627906977
5,5,2095,false,0.9,0.975609756097561,0.9246511627906977
5,5,2100,false,0.9,0.975609756097561,0.9246511627906977
5,5,2105,false,0.9,0.975609756097561,0.9246511627906977
5,5,2110,false,0.9,0.975609756097561,0.9246511627906977
5,5,2115,false,0.9,0.975609756097561,0.9246511627906977
5,5,2120,false,0.9,0.975609756097561,0.9246511627906977
5,5,2125,false,0.9,0.975609756097561,0.9246511627906977
5,5,2130,false,0.9,0.975609756097561,0.9246511627906977
5,5,2135,false,0.9,0.975609756097561,0.9246511627906977
5,5,2140,false,0.9,0.975609756097561,0.9246511627906977
5,5,2145,false,0.9,0.975609756097561,0.9246511627906977
5,5,2150,false,0.9,0.975609756097561,0.9246511627906977
5,5,2155,false,0.9,0.975609756097561,0.9246511627906977
5,5,2160,false,0.9,0.975609756097561,0.9246511627906977
5,5,2165,false,0.9,0.975609756097561,0.9246511627906977
5,5,2170,false,0.9,0.975609756097561,0.9246511627906977
5,5,2175,false,0.9,0.975609756097561,0.9246511627906977
5,5,2180,false,0.9,0.975609756097561,0.9246511627906977
5,5,2185,false,0.9,0.975609756097561,0.9246511627906977
5,5,2190,false,0.9,0.975609756097561,0.9246511627906977
5,5,2195,false,0.9,0.975609756097561,0.9246511627906977
5,5,2200,false,0.9,0.975609756097561,0.9246511627906977
5,5,2205,false,0.9,0.975609756097561,0.9246511627906977
5,5,2210,false,0.9,0.975609756097561,0.9246511627906977
5,5,2215,false,0.9,0.975609756097561,0.9246511627906977
5,5,2220,false,0.9,0.975609756097561,0.9246511627906977
5,5,2225,false,0.9,0.975609756097561,0.9246511627906977
5,5,2230,false,0.9,0.975609756097561,0.9246511627906977
5,5,2235,false,0.9,0.975609756097561,0.9246511627906977
5,5,2240,false,0.9,0.975609756097561,0.9246511627906977
5,5,2245,false,0.9,0.975609756097561,0.9246511627906977
5,5,2250,false,0.9,0.975609756097561,0.9246511627906977
5,5,2255,false,0.9,0.975609756097561,0.9246511627906977
5,5,2260,false,0.9,0.975609756097561,0.9246511627906977
5,5,2265,false,0.9,0.975609756097561,0.9246511627906977
5,5,2270,false,0.9,0.975609756097561,0.9246511627906977
5,5,2275,false,0.9,0.975609756097561,0.9246511627906977
5,5,2280,false,0.9,0.975609756097561,0.9246511627906977
5,5,2285,false,0.9,0.975609756097561,0.9246511627906977
5,5,2290,false,0.9,0.975609756097561,0.9246511627906977
5,5,2295,false,0.9,0.975609756097561,0.9246511627906977
5,5,2300,false,0.9,0.975609756097561,0.9246511627906977
5,5,2305,false,0.9,0.975609756097561,0.9246511627906977
5,5,2310,false,0.9,0.975609756097561,0.9246511627906977
5,5,2315,false,0.9,0.975609756097561,0.9246511627906977
5,5,2320,false,0.9,0.975609756097561,0.9246511627906977
5,5,2325,false,0.9,0.975609756097561,0.9246511627906977
5,5,2330,false,0.9,0.975609756097561,0.9246511627906977
5,5,2335,false,0.9,0.975609756097561,0.9246511627906977
5,5,2340,false,0.9,0.975609756097561,0.9246511627906977
5,5,2345,false,0.9,0.975609756097561,0.9246511627906977
5,5,2350,false,0.9,0.975609756097561,0.9246511627906977
5,5,2355,false,0.9,0.975609756097561,0.9246511627906977
5,5,2360,false,0.9,0.975609756097561,0.9246511627906977
5,5,2365,false,0.9,0.975609756097561,0.9246511627906977
5,5,2370,false,0.9,0.975609756097561,0.9246511627906977
5,5,2375,false,0.9,0.975609756097561,0.9246511627906977
5,5,2380,false,0.9,0.975609756097561,0.9246511627906977
5,5,2385,false,0.9,0.975609756097561,0.9246511627906977
5,5,2390,false,0.9,0.975609756097561,0.9246511627906977
5,5,2395,false,0.9,0.975609756097561,0.9246511627906977
5,5,2400,false,0.9,0.975609756097561,0.9246511627906977
5,5,2405,false,0.9,0.975609756097561,0.9246511627906977
5,5,2410,false,0.9,0.975609756097561,0.9246511627906977
