sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,totalChanges,correspondence
/model7188/original,0,0,1,2,3,1,7,0.6538461538461539
/model7188/original,0,0,1,2,3,2,8,0.5490196078431373
/model7188/original,0,0,1,2,3,3,9,0.6153846153846154
/model7188/original,0,0,1,3,0,0,4,0.5283018867924528
/model7188/original,0,0,1,3,0,1,5,0.5
/model7188/original,0,0,1,3,0,2,6,0.56
/model7188/original,0,0,1,3,0,3,7,0.6799999999999999
/model7188/original,0,0,1,3,1,0,5,0.49056603773584906
/model7188/original,0,0,1,3,1,1,6,0.5
/model7188/original,0,0,1,3,1,2,7,0.7843137254901961
/model7188/original,0,0,1,3,1,3,8,0.56
/model7188/original,0,0,1,3,2,0,6,0.5555555555555556
/model7188/original,0,0,1,3,2,1,7,0.5660377358490566
/model7188/original,0,0,1,3,2,2,8,0.6153846153846154
/model7188/original,0,0,1,3,2,3,9,0.6122448979591837
/model7188/original,0,0,1,3,3,0,7,0.5185185185185186
/model7188/original,0,0,1,3,3,1,8,0.5283018867924528
/model7188/original,0,0,1,3,3,2,9,0.46153846153846156
/model7188/original,0,0,1,3,3,3,10,0.6037735849056604
/model7188/original,0,0,2,0,0,0,2,0.8571428571428572
/model7188/original,0,0,2,0,0,1,3,0.8571428571428572
/model7188/original,0,0,2,0,0,2,4,0.8085106382978724
/model7188/original,0,0,2,0,0,3,5,0.7272727272727273
/model7188/original,0,0,2,0,1,0,3,0.7916666666666666
/model7188/original,0,0,2,0,1,1,4,0.7916666666666666
/model7188/original,0,0,2,0,1,2,5,0.8333333333333334
/model7188/original,0,0,2,0,1,3,6,0.7391304347826086
/model7188/original,0,0,2,0,2,0,4,0.8235294117647058
/model7188/original,0,0,2,0,2,1,5,0.7755102040816326
/model7188/original,0,0,2,0,2,2,6,0.75
/model7188/original,0,0,2,0,2,3,7,0.7755102040816326
/model7188/original,0,0,2,0,3,0,5,0.8846153846153846
/model7188/original,0,0,2,0,3,1,6,0.7346938775510203
/model7188/original,0,0,2,0,3,2,7,0.75
/model7188/original,0,0,2,0,3,3,8,0.75
/model7188/original,0,0,2,1,0,0,3,0.6938775510204082
/model7188/original,0,0,2,1,0,1,4,0.7234042553191489
/model7188/original,0,0,2,1,0,2,5,0.6666666666666667
/model7188/original,0,0,2,1,0,3,6,0.6086956521739131
/model7188/original,0,0,2,1,1,0,4,0.653061224489796
/model7188/original,0,0,2,1,1,1,5,0.7083333333333333
/model7188/original,0,0,2,1,1,2,6,0.6382978723404256
/model7188/original,0,0,2,1,1,3,7,0.6382978723404256
/model7188/original,0,0,2,1,2,0,5,0.7169811320754718
/model7188/original,0,0,2,1,2,1,6,0.72
/model7188/original,0,0,2,1,2,2,7,0.6938775510204082
/model7188/original,0,0,2,1,2,3,8,0.76
/model7188/original,0,0,2,1,3,0,6,0.7058823529411764
/model7188/original,0,0,2,1,3,1,7,0.6799999999999999
/model7188/original,0,0,2,1,3,2,8,0.64
/model7188/original,0,0,2,1,3,3,9,0.625
/model7188/original,0,0,2,2,0,0,4,0.5833333333333333
/model7188/original,0,0,2,2,0,1,5,0.7083333333333333
/model7188/original,0,0,2,2,0,2,6,0.5777777777777777
/model7188/original,0,0,2,2,0,3,7,0.4444444444444444
/model7188/original,0,0,2,2,1,0,5,0.5714285714285714
/model7188/original,0,0,2,2,1,1,6,0.5714285714285714
/model7188/original,0,0,2,2,1,2,7,0.45833333333333337
/model7188/original,0,0,2,2,1,3,8,0.5531914893617021
/model7188/original,0,0,2,2,2,0,6,0.6538461538461539
/model7188/original,0,0,2,2,2,1,7,0.5
/model7188/original,0,0,2,2,2,2,8,0.40816326530612246
/model7188/original,0,0,2,2,2,3,9,0.5957446808510638
/model7188/original,0,0,2,2,3,0,7,0.64
/model7188/original,0,0,2,2,3,1,8,0.6122448979591837
/model7188/original,0,0,2,2,3,2,9,0.5
/model7188/original,0,0,2,2,3,3,10,0.5416666666666667
/model7188/original,0,0,2,3,0,0,5,0.45833333333333337
/model7188/original,0,0,2,3,0,1,6,0.44897959183673475
/model7188/original,0,0,2,3,0,2,7,0.6086956521739131
/model7188/original,0,0,2,3,0,3,8,0.5652173913043479
/model7188/original,0,0,2,3,1,0,6,0.5
/model7188/original,0,0,2,3,1,1,7,0.43137254901960786
/model7188/original,0,0,2,3,1,2,8,0.3913043478260869
/model7188/original,0,0,2,3,1,3,9,0.6382978723404256
/model7188/original,0,0,2,3,2,0,7,0.5714285714285714
/model7188/original,0,0,2,3,2,1,8,0.41666666666666663
/model7188/original,0,0,2,3,2,2,9,0.41666666666666663
/model7188/original,0,0,2,3,2,3,10,0.4444444444444444
/model7188/original,0,0,2,3,3,0,8,0.375
/model7188/original,0,0,2,3,3,1,9,0.45833333333333337
/model7188/original,0,0,2,3,3,2,10,0.43999999999999995
/model7188/original,0,0,2,3,3,3,11,0.33333333333333337
/model7188/original,0,0,3,0,0,0,3,0.7272727272727273
/model7188/original,0,0,3,0,0,1,4,0.6976744186046512
/model7188/original,0,0,3,0,0,2,5,0.7272727272727273
/model7188/original,0,0,3,0,0,3,6,0.6976744186046512
/model7188/original,0,0,3,0,1,0,4,0.782608695652174
/model7188/original,0,0,3,0,1,1,5,0.7391304347826086
/model7188/original,0,0,3,0,1,2,6,0.7391304347826086
/model7188/original,0,0,3,0,1,3,7,0.6976744186046512
/model7188/original,0,0,3,0,2,0,5,0.7659574468085106
/model7188/original,0,0,3,0,2,1,6,0.7111111111111111
/model7188/original,0,0,3,0,2,2,7,0.7272727272727273
/model7188/original,0,0,3,0,2,3,8,0.7111111111111111
/model7188/original,0,0,3,0,3,0,6,0.7234042553191489
/model7188/original,0,0,3,0,3,1,7,0.6956521739130435
/model7188/original,0,0,3,0,3,2,8,0.6818181818181819
/model7188/original,0,0,3,0,3,3,9,0.6808510638297872
/model7188/original,0,0,3,1,0,0,4,0.6666666666666667
/model7188/original,0,0,3,1,0,1,5,0.5333333333333333
/model7188/original,0,0,3,1,0,2,6,0.5909090909090908
/model7188/original,0,0,3,1,0,3,7,0.4878048780487805
/model7188/original,0,0,3,1,1,0,5,0.6222222222222222
/model7188/original,0,0,3,1,1,1,6,0.6666666666666667
/model7188/original,0,0,3,1,1,2,7,0.5454545454545454
/model7188/original,0,0,3,1,1,3,8,0.5238095238095238
/model7188/original,0,0,3,1,2,0,6,0.6222222222222222
/model7188/original,0,0,3,1,2,1,7,0.6086956521739131
/model7188/original,0,0,3,1,2,2,8,0.5333333333333333
/model7188/original,0,0,3,1,2,3,9,0.6363636363636364
/model7188/original,0,0,3,1,3,0,7,0.6122448979591837
/model7188/original,0,0,3,1,3,1,8,0.5217391304347826
/model7188/original,0,0,3,1,3,2,9,0.5454545454545454
/model7188/original,0,0,3,1,3,3,10,0.5531914893617021
/model7188/original,0,0,3,2,0,0,5,0.46808510638297873
/model7188/original,0,0,3,2,0,1,6,0.5116279069767442
/model7188/original,0,0,3,2,0,2,7,0.6046511627906976
/model7188/original,0,0,3,2,0,3,8,0.4285714285714286
/model7188/original,0,0,3,2,1,0,6,0.5333333333333333
/model7188/original,0,0,3,2,1,1,7,0.5909090909090908
/model7188/original,0,0,3,2,1,2,8,0.4444444444444444
/model7188/original,0,0,3,2,1,3,9,0.47619047619047616
/model7188/original,0,0,3,2,2,0,7,0.48888888888888893
/model7188/original,0,0,3,2,2,1,8,0.46808510638297873
/model7188/original,0,0,3,2,2,2,9,0.4347826086956522
/model7188/original,0,0,3,2,2,3,10,0.37209302325581395
/model7188/original,0,0,3,2,3,0,8,0.5217391304347826
/model7188/original,0,0,3,2,3,1,9,0.4
/model7188/original,0,0,3,2,3,2,10,0.5652173913043479
/model7188/original,0,0,3,2,3,3,11,0.48888888888888893
/model7188/original,0,0,3,3,0,0,6,0.4444444444444444
/model7188/original,0,0,3,3,0,1,7,0.4545454545454546
/model7188/original,0,0,3,3,0,2,8,0.5238095238095238
/model7188/original,0,0,3,3,0,3,9,0.4545454545454546
/model7188/original,0,0,3,3,1,0,7,0.3111111111111111
/model7188/original,0,0,3,3,1,1,8,0.30434782608695654
/model7188/original,0,0,3,3,1,2,9,0.4
/model7188/original,0,0,3,3,1,3,10,0.2790697674418605
/model7188/original,0,0,3,3,2,0,8,0.33333333333333337
/model7188/original,0,0,3,3,2,1,9,0.3829787234042553
/model7188/original,0,0,3,3,2,2,10,0.31818181818181823
/model7188/original,0,0,3,3,2,3,11,0.32558139534883723
/model7188/original,0,0,3,3,3,0,9,0.34042553191489366
/model7188/original,0,0,3,3,3,1,10,0.3829787234042553
/model7188/original,0,0,3,3,3,2,11,0.30434782608695654
/model7188/original,0,0,3,3,3,3,12,0.3555555555555555
/model7188/original,0,1,0,0,0,0,1,0.9824561403508771
/model7188/original,0,1,0,0,0,1,2,0.9642857142857143
/model7188/original,0,1,0,0,0,2,3,0.9454545454545454
/model7188/original,0,1,0,0,0,3,4,0.9259259259259259
/model7188/original,0,1,0,0,1,0,2,0.9655172413793104
/model7188/original,0,1,0,0,1,1,3,0.9473684210526316
/model7188/original,0,1,0,0,1,2,4,0.9285714285714286
/model7188/original,0,1,0,0,1,3,5,0.9454545454545454
/model7188/original,0,1,0,0,2,0,3,0.9491525423728814
/model7188/original,0,1,0,0,2,1,4,0.9310344827586207
/model7188/original,0,1,0,0,2,2,5,0.9122807017543859
/model7188/original,0,1,0,0,2,3,6,0.8928571428571429
/model7188/original,0,1,0,0,3,0,4,0.9491525423728814
/model7188/original,0,1,0,0,3,1,5,0.9310344827586207
/model7188/original,0,1,0,0,3,2,6,0.9310344827586207
/model7188/original,0,1,0,0,3,3,7,0.8771929824561404
/model7188/original,0,1,0,1,0,0,2,0.8070175438596492
/model7188/original,0,1,0,1,0,1,3,0.8214285714285714
/model7188/original,0,1,0,1,0,2,4,0.8363636363636364
/model7188/original,0,1,0,1,0,3,5,0.8518518518518519
/model7188/original,0,1,0,1,1,0,3,0.8620689655172413
/model7188/original,0,1,0,1,1,1,4,0.7719298245614035
/model7188/original,0,1,0,1,1,2,5,0.8214285714285714
/model7188/original,0,1,0,1,1,3,6,0.8148148148148149
/model7188/original,0,1,0,1,2,0,4,0.8135593220338984
/model7188/original,0,1,0,1,2,1,5,0.7586206896551724
/model7188/original,0,1,0,1,2,2,6,0.8421052631578947
/model7188/original,0,1,0,1,2,3,7,0.75
/model7188/original,0,1,0,1,3,0,5,0.8
/model7188/original,0,1,0,1,3,1,6,0.8771929824561404
/model7188/original,0,1,0,1,3,2,7,0.7931034482758621
/model7188/original,0,1,0,1,3,3,8,0.75
/model7188/original,0,1,0,2,0,0,3,0.8070175438596492
/model7188/original,0,1,0,2,0,1,4,0.7142857142857143
/model7188/original,0,1,0,2,0,2,5,0.7272727272727273
/model7188/original,0,1,0,2,0,3,6,0.6296296296296297
/model7188/original,0,1,0,2,1,0,4,0.7931034482758621
/model7188/original,0,1,0,2,1,1,5,0.631578947368421
/model7188/original,0,1,0,2,1,2,6,0.7142857142857143
/model7188/original,0,1,0,2,1,3,7,0.6909090909090909
/model7188/original,0,1,0,2,2,0,5,0.6779661016949152
/model7188/original,0,1,0,2,2,1,6,0.736842105263158
/model7188/original,0,1,0,2,2,2,7,0.6785714285714286
/model7188/original,0,1,0,2,2,3,8,0.6785714285714286
/model7188/original,0,1,0,2,3,0,6,0.711864406779661
/model7188/original,0,1,0,2,3,1,7,0.711864406779661
/model7188/original,0,1,0,2,3,2,8,0.5862068965517242
/model7188/original,0,1,0,2,3,3,9,0.6785714285714286
/model7188/original,0,1,0,3,0,0,4,0.631578947368421
/model7188/original,0,1,0,3,0,1,5,0.6071428571428572
/model7188/original,0,1,0,3,0,2,6,0.6545454545454545
/model7188/original,0,1,0,3,0,3,7,0.7037037037037037
/model7188/original,0,1,0,3,1,0,5,0.6666666666666667
/model7188/original,0,1,0,3,1,1,6,0.5263157894736843
/model7188/original,0,1,0,3,1,2,7,0.5357142857142857
/model7188/original,0,1,0,3,1,3,8,0.5454545454545454
/model7188/original,0,1,0,3,2,0,6,0.711864406779661
/model7188/original,0,1,0,3,2,1,7,0.5172413793103448
/model7188/original,0,1,0,3,2,2,8,0.6545454545454545
/model7188/original,0,1,0,3,2,3,9,0.5357142857142857
/model7188/original,0,1,0,3,3,0,7,0.5333333333333333
/model7188/original,0,1,0,3,3,1,8,0.576271186440678
/model7188/original,0,1,0,3,3,2,9,0.6206896551724138
/model7188/original,0,1,0,3,3,3,10,0.7017543859649122
/model7188/original,0,1,1,0,0,0,2,0.9056603773584906
/model7188/original,0,1,1,0,0,1,3,0.8627450980392157
/model7188/original,0,1,1,0,0,2,4,0.8846153846153846
/model7188/original,0,1,1,0,0,3,5,0.84
/model7188/original,0,1,1,0,1,0,3,0.8888888888888888
/model7188/original,0,1,1,0,1,1,4,0.8679245283018868
/model7188/original,0,1,1,0,1,2,5,0.8846153846153846
/model7188/original,0,1,1,0,1,3,6,0.8461538461538461
/model7188/original,0,1,1,0,2,0,4,0.8727272727272728
/model7188/original,0,1,1,0,2,1,5,0.8518518518518519
/model7188/original,0,1,1,0,2,2,6,0.8679245283018868
/model7188/original,0,1,1,0,2,3,7,0.8301886792452831
/model7188/original,0,1,1,0,3,0,5,0.8727272727272728
/model7188/original,0,1,1,0,3,1,6,0.8363636363636364
/model7188/original,0,1,1,0,3,2,7,0.8461538461538461
/model7188/original,0,1,1,0,3,3,8,0.7924528301886793
/model7188/original,0,1,1,1,0,0,3,0.7547169811320755
/model7188/original,0,1,1,1,0,1,4,0.7843137254901961
/model7188/original,0,1,1,1,0,2,5,0.7450980392156863
/model7188/original,0,1,1,1,0,3,6,0.6799999999999999
/model7188/original,0,1,1,1,1,0,4,0.7777777777777778
/model7188/original,0,1,1,1,1,1,5,0.8148148148148149
/model7188/original,0,1,1,1,1,2,6,0.72
/model7188/original,0,1,1,1,1,3,7,0.6666666666666667
/model7188/original,0,1,1,1,2,0,5,0.7407407407407407
/model7188/original,0,1,1,1,2,1,6,0.679245283018868
/model7188/original,0,1,1,1,2,2,7,0.7692307692307692
/model7188/original,0,1,1,1,2,3,8,0.72
/model7188/original,0,1,1,1,3,0,6,0.7857142857142857
/model7188/original,0,1,1,1,3,1,7,0.8
/model7188/original,0,1,1,1,3,2,8,0.7169811320754718
/model7188/original,0,1,1,1,3,3,9,0.7547169811320755
/model7188/original,0,1,1,2,0,0,4,0.6415094339622642
/model7188/original,0,1,1,2,0,1,5,0.679245283018868
/model7188/original,0,1,1,2,0,2,6,0.6666666666666667
/model7188/original,0,1,1,2,0,3,7,0.52
/model7188/original,0,1,1,2,1,0,5,0.6296296296296297
/model7188/original,0,1,1,2,1,1,6,0.7037037037037037
/model7188/original,0,1,1,2,1,2,7,0.6037735849056604
/model7188/original,0,1,1,2,1,3,8,0.56
/model7188/original,0,1,1,2,2,0,6,0.6666666666666667
/model7188/original,0,1,1,2,2,1,7,0.6545454545454545
/model7188/original,0,1,1,2,2,2,8,0.5660377358490566
/model7188/original,0,1,1,2,2,3,9,0.6153846153846154
/model7188/original,0,1,1,2,3,0,7,0.6071428571428572
/model7188/original,0,1,1,2,3,1,8,0.6909090909090909
/model7188/original,0,1,1,2,3,2,9,0.6296296296296297
/model7188/original,0,1,1,2,3,3,10,0.6666666666666667
/model7188/original,0,1,1,3,0,0,5,0.7037037037037037
/model7188/original,0,1,1,3,0,1,6,0.5769230769230769
/model7188/original,0,1,1,3,0,2,7,0.56
/model7188/original,0,1,1,3,0,3,8,0.43999999999999995
/model7188/original,0,1,1,3,1,0,6,0.509090909090909
/model7188/original,0,1,1,3,1,1,7,0.5283018867924528
/model7188/original,0,1,1,3,1,2,8,0.47058823529411764
/model7188/original,0,1,1,3,1,3,9,0.5098039215686274
/model7188/original,0,1,1,3,2,0,7,0.5818181818181818
/model7188/original,0,1,1,3,2,1,8,0.4528301886792453
/model7188/original,0,1,1,3,2,2,9,0.5
/model7188/original,0,1,1,3,2,3,10,0.52
/model7188/original,0,1,1,3,3,0,8,0.6785714285714286
/model7188/original,0,1,1,3,3,1,9,0.5925925925925926
/model7188/original,0,1,1,3,3,2,10,0.509090909090909
/model7188/original,0,1,1,3,3,3,11,0.5490196078431373
/model7188/original,0,1,2,0,0,0,3,0.7916666666666666
/model7188/original,0,1,2,0,0,1,4,0.7916666666666666
/model7188/original,0,1,2,0,0,2,5,0.7659574468085106
/model7188/original,0,1,2,0,0,3,6,0.7659574468085106
/model7188/original,0,1,2,0,1,0,4,0.8235294117647058
/model7188/original,0,1,2,0,1,1,5,0.75
/model7188/original,0,1,2,0,1,2,6,0.7755102040816326
/model7188/original,0,1,2,0,1,3,7,0.7391304347826086
/model7188/original,0,1,2,0,2,0,5,0.8235294117647058
/model7188/original,0,1,2,0,2,1,6,0.76
/model7188/original,0,1,2,0,2,2,7,0.7083333333333333
/model7188/original,0,1,2,0,2,3,8,0.7659574468085106
/model7188/original,0,1,2,0,3,0,6,0.7843137254901961
/model7188/original,0,1,2,0,3,1,7,0.7843137254901961
/model7188/original,0,1,2,0,3,2,8,0.7755102040816326
/model7188/original,0,1,2,0,3,3,9,0.75
/model7188/original,0,1,2,1,0,0,4,0.6799999999999999
/model7188/original,0,1,2,1,0,1,5,0.6666666666666667
/model7188/original,0,1,2,1,0,2,6,0.7346938775510203
/model7188/original,0,1,2,1,0,3,7,0.6086956521739131
/model7188/original,0,1,2,1,1,0,5,0.64
/model7188/original,0,1,2,1,1,1,6,0.653061224489796
/model7188/original,0,1,2,1,1,2,7,0.6938775510204082
/model7188/original,0,1,2,1,1,3,8,0.6222222222222222
/model7188/original,0,1,2,1,2,0,6,0.5882352941176471
/model7188/original,0,1,2,1,2,1,7,0.64
/model7188/original,0,1,2,1,2,2,8,0.72
/model7188/original,0,1,2,1,2,3,9,0.625
/model7188/original,0,1,2,1,3,0,7,0.7307692307692308
/model7188/original,0,1,2,1,3,1,8,0.6538461538461539
/model7188/original,0,1,2,1,3,2,9,0.6799999999999999
/model7188/original,0,1,2,1,3,3,10,0.6
/model7188/original,0,1,2,2,0,0,5,0.6666666666666667
/model7188/original,0,1,2,2,0,1,6,0.6122448979591837
/model7188/original,0,1,2,2,0,2,7,0.7346938775510203
/model7188/original,0,1,2,2,0,3,8,0.5106382978723405
/model7188/original,0,1,2,2,1,0,6,0.5416666666666667
/model7188/original,0,1,2,2,1,1,7,0.5306122448979591
/model7188/original,0,1,2,2,1,2,8,0.5
/model7188/original,0,1,2,2,1,3,9,0.5531914893617021
/model7188/original,0,1,2,2,2,0,7,0.6
/model7188/original,0,1,2,2,2,1,8,0.5098039215686274
/model7188/original,0,1,2,2,2,2,9,0.5957446808510638
/model7188/original,0,1,2,2,2,3,10,0.45833333333333337
/model7188/original,0,1,2,2,3,0,8,0.5769230769230769
/model7188/original,0,1,2,2,3,1,9,0.46153846153846156
/model7188/original,0,1,2,2,3,2,10,0.4
/model7188/original,0,1,2,2,3,3,11,0.45833333333333337
/model7188/original,0,1,2,3,0,0,6,0.44897959183673475
/model7188/original,0,1,2,3,0,1,7,0.44897959183673475
/model7188/original,0,1,2,3,0,2,8,0.4897959183673469
/model7188/original,0,1,2,3,0,3,9,0.3913043478260869
/model7188/original,0,1,2,3,1,0,7,0.5098039215686274
/model7188/original,0,1,2,3,1,1,8,0.5306122448979591
/model7188/original,0,1,2,3,1,2,9,0.5957446808510638
/model7188/original,0,1,2,3,1,3,10,0.41666666666666663
/model7188/original,0,1,2,3,2,0,8,0.47058823529411764
/model7188/original,0,1,2,3,2,1,9,0.4897959183673469
/model7188/original,0,1,2,3,2,2,10,0.45833333333333337
/model7188/original,0,1,2,3,2,3,11,0.5714285714285714
/model7188/original,0,1,2,3,3,0,9,0.47058823529411764
/model7188/original,0,1,2,3,3,1,10,0.3529411764705882
/model7188/original,0,1,2,3,3,2,11,0.5098039215686274
/model7188/original,0,1,2,3,3,3,12,0.52
/model7188/original,0,1,3,0,0,0,4,0.7111111111111111
/model7188/original,0,1,3,0,0,1,5,0.6818181818181819
/model7188/original,0,1,3,0,0,2,6,0.7391304347826086
/model7188/original,0,1,3,0,0,3,7,0.6511627906976745
/model7188/original,0,1,3,0,1,0,5,0.7111111111111111
/model7188/original,0,1,3,0,1,1,6,0.6956521739130435
/model7188/original,0,1,3,0,1,2,7,0.6363636363636364
/model7188/original,0,1,3,0,1,3,8,0.6511627906976745
/model7188/original,0,1,3,0,2,0,6,0.7083333333333333
/model7188/original,0,1,3,0,2,1,7,0.6956521739130435
/model7188/original,0,1,3,0,2,2,8,0.7083333333333333
/model7188/original,0,1,3,0,2,3,9,0.6046511627906976
/model7188/original,0,1,3,0,3,0,7,0.6938775510204082
/model7188/original,0,1,3,0,3,1,8,0.6808510638297872
/model7188/original,0,1,3,0,3,2,9,0.6808510638297872
/model7188/original,0,1,3,0,3,3,10,0.6382978723404256
/model7188/original,0,1,3,1,0,0,5,0.5777777777777777
/model7188/original,0,1,3,1,0,1,6,0.6222222222222222
/model7188/original,0,1,3,1,0,2,7,0.5581395348837209
/model7188/original,0,1,3,1,0,3,8,0.5909090909090908
/model7188/original,0,1,3,1,1,0,6,0.625
/model7188/original,0,1,3,1,1,1,7,0.5333333333333333
/model7188/original,0,1,3,1,1,2,8,0.5454545454545454
/model7188/original,0,1,3,1,1,3,9,0.5454545454545454
