sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,totalChanges,correspondence
/model7262/original,0,0,2,3,1,3,9,0.46153846153846156
/model7262/original,0,0,2,3,2,0,7,0.47058823529411764
/model7262/original,0,0,2,3,2,1,8,0.49275362318840576
/model7262/original,0,0,2,3,2,2,9,0.5454545454545454
/model7262/original,0,0,2,3,2,3,10,0.6666666666666667
/model7262/original,0,0,2,3,3,0,8,0.5507246376811594
/model7262/original,0,0,2,3,3,1,9,0.5277777777777778
/model7262/original,0,0,2,3,3,2,10,0.5797101449275363
/model7262/original,0,0,2,3,3,3,11,0.5074626865671642
/model7262/original,0,0,3,0,0,0,3,0.7741935483870968
/model7262/original,0,0,3,0,0,1,4,0.7741935483870968
/model7262/original,0,0,3,0,0,2,5,0.8307692307692307
/model7262/original,0,0,3,0,0,3,6,0.7540983606557377
/model7262/original,0,0,3,0,1,0,4,0.7619047619047619
/model7262/original,0,0,3,0,1,1,5,0.78125
/model7262/original,0,0,3,0,1,2,6,0.78125
/model7262/original,0,0,3,0,1,3,7,0.7213114754098361
/model7262/original,0,0,3,0,2,0,5,0.78125
/model7262/original,0,0,3,0,2,1,6,0.7692307692307692
/model7262/original,0,0,3,0,2,2,7,0.7692307692307692
/model7262/original,0,0,3,0,2,3,8,0.6885245901639344
/model7262/original,0,0,3,0,3,0,6,0.7575757575757576
/model7262/original,0,0,3,0,3,1,7,0.7761194029850746
/model7262/original,0,0,3,0,3,2,8,0.7692307692307692
/model7262/original,0,0,3,0,3,3,9,0.71875
/model7262/original,0,0,3,1,0,0,4,0.6557377049180328
/model7262/original,0,0,3,1,0,1,5,0.8059701492537313
/model7262/original,0,0,3,1,0,2,6,0.6
/model7262/original,0,0,3,1,0,3,7,0.6440677966101696
/model7262/original,0,0,3,1,1,0,5,0.65625
/model7262/original,0,0,3,1,1,1,6,0.6774193548387097
/model7262/original,0,0,3,1,1,2,7,0.6333333333333333
/model7262/original,0,0,3,1,1,3,8,0.5901639344262295
/model7262/original,0,0,3,1,2,0,6,0.6031746031746033
/model7262/original,0,0,3,1,2,1,7,0.6461538461538461
/model7262/original,0,0,3,1,2,2,8,0.6666666666666667
/model7262/original,0,0,3,1,2,3,9,0.6
/model7262/original,0,0,3,1,3,0,7,0.6666666666666667
/model7262/original,0,0,3,1,3,1,8,0.6666666666666667
/model7262/original,0,0,3,1,3,2,9,0.5625
/model7262/original,0,0,3,1,3,3,10,0.6153846153846154
/model7262/original,0,0,3,2,0,0,5,0.5396825396825398
/model7262/original,0,0,3,2,0,1,6,0.5714285714285714
/model7262/original,0,0,3,2,0,2,7,0.7096774193548387
/model7262/original,0,0,3,2,0,3,8,0.5245901639344263
/model7262/original,0,0,3,2,1,0,6,0.59375
/model7262/original,0,0,3,2,1,1,7,0.6031746031746033
/model7262/original,0,0,3,2,1,2,8,0.59375
/model7262/original,0,0,3,2,1,3,9,0.5079365079365079
/model7262/original,0,0,3,2,2,0,7,0.53125
/model7262/original,0,0,3,2,2,1,8,0.53125
/model7262/original,0,0,3,2,2,2,9,0.4590163934426229
/model7262/original,0,0,3,2,2,3,10,0.5079365079365079
/model7262/original,0,0,3,2,3,0,8,0.5757575757575757
/model7262/original,0,0,3,2,3,1,9,0.6086956521739131
/model7262/original,0,0,3,2,3,2,10,0.5882352941176471
/model7262/original,0,0,3,2,3,3,11,0.6875
/model7262/original,0,0,3,3,0,0,6,0.5396825396825398
/model7262/original,0,0,3,3,0,1,7,0.5396825396825398
/model7262/original,0,0,3,3,0,2,8,0.4590163934426229
/model7262/original,0,0,3,3,0,3,9,0.6229508196721312
/model7262/original,0,0,3,3,1,0,7,0.4375
/model7262/original,0,0,3,3,1,1,8,0.47619047619047616
/model7262/original,0,0,3,3,1,2,9,0.4375
/model7262/original,0,0,3,3,1,3,10,0.39344262295081966
/model7262/original,0,0,3,3,2,0,8,0.5294117647058824
/model7262/original,0,0,3,3,2,1,9,0.4590163934426229
/model7262/original,0,0,3,3,2,2,10,0.4666666666666667
/model7262/original,0,0,3,3,2,3,11,0.42622950819672134
/model7262/original,0,0,3,3,3,0,9,0.5846153846153845
/model7262/original,0,0,3,3,3,1,10,0.4242424242424242
/model7262/original,0,0,3,3,3,2,11,0.5625
/model7262/original,0,0,3,3,3,3,12,0.6129032258064516
/model7262/original,0,1,0,0,0,0,1,0.987012987012987
/model7262/original,0,1,0,0,0,1,2,0.9736842105263158
/model7262/original,0,1,0,0,0,2,3,0.96
/model7262/original,0,1,0,0,0,3,4,0.9459459459459459
/model7262/original,0,1,0,0,1,0,2,0.9743589743589743
/model7262/original,0,1,0,0,1,1,3,0.961038961038961
/model7262/original,0,1,0,0,1,2,4,0.9736842105263158
/model7262/original,0,1,0,0,1,3,5,0.9333333333333333
/model7262/original,0,1,0,0,2,0,3,0.9620253164556962
/model7262/original,0,1,0,0,2,1,4,0.9487179487179487
/model7262/original,0,1,0,0,2,2,5,0.935064935064935
/model7262/original,0,1,0,0,2,3,6,0.9473684210526316
/model7262/original,0,1,0,0,3,0,4,0.95
/model7262/original,0,1,0,0,3,1,5,0.961038961038961
/model7262/original,0,1,0,0,3,2,6,0.9230769230769231
/model7262/original,0,1,0,0,3,3,7,0.9090909090909091
/model7262/original,0,1,0,1,0,0,2,0.8311688311688312
/model7262/original,0,1,0,1,0,1,3,0.8947368421052632
/model7262/original,0,1,0,1,0,2,4,0.8266666666666667
/model7262/original,0,1,0,1,0,3,5,0.8108108108108107
/model7262/original,0,1,0,1,1,0,3,0.8461538461538461
/model7262/original,0,1,0,1,1,1,4,0.8311688311688312
/model7262/original,0,1,0,1,1,2,5,0.8157894736842105
/model7262/original,0,1,0,1,1,3,6,0.8
/model7262/original,0,1,0,1,2,0,4,0.8860759493670887
/model7262/original,0,1,0,1,2,1,5,0.8205128205128205
/model7262/original,0,1,0,1,2,2,6,0.8571428571428572
/model7262/original,0,1,0,1,2,3,7,0.8421052631578947
/model7262/original,0,1,0,1,3,0,5,0.8354430379746836
/model7262/original,0,1,0,1,3,1,6,0.810126582278481
/model7262/original,0,1,0,1,3,2,7,0.8461538461538461
/model7262/original,0,1,0,1,3,3,8,0.8571428571428572
/model7262/original,0,1,0,2,0,0,3,0.7792207792207793
/model7262/original,0,1,0,2,0,1,4,0.8157894736842105
/model7262/original,0,1,0,2,0,2,5,0.8266666666666667
/model7262/original,0,1,0,2,0,3,6,0.7567567567567568
/model7262/original,0,1,0,2,1,0,4,0.7948717948717949
/model7262/original,0,1,0,2,1,1,5,0.7532467532467533
/model7262/original,0,1,0,2,1,2,6,0.6933333333333334
/model7262/original,0,1,0,2,1,3,7,0.7837837837837838
/model7262/original,0,1,0,2,2,0,5,0.8571428571428572
/model7262/original,0,1,0,2,2,1,6,0.7272727272727273
/model7262/original,0,1,0,2,2,2,7,0.7272727272727273
/model7262/original,0,1,0,2,2,3,8,0.736842105263158
/model7262/original,0,1,0,2,3,0,6,0.7088607594936709
/model7262/original,0,1,0,2,3,1,7,0.7692307692307692
/model7262/original,0,1,0,2,3,2,8,0.7532467532467533
/model7262/original,0,1,0,2,3,3,9,0.7631578947368421
/model7262/original,0,1,0,3,0,0,4,0.6493506493506493
/model7262/original,0,1,0,3,0,1,5,0.8157894736842105
/model7262/original,0,1,0,3,0,2,6,0.6933333333333334
/model7262/original,0,1,0,3,0,3,7,0.6216216216216216
/model7262/original,0,1,0,3,1,0,5,0.6666666666666667
/model7262/original,0,1,0,3,1,1,6,0.6233766233766234
/model7262/original,0,1,0,3,1,2,7,0.64
/model7262/original,0,1,0,3,1,3,8,0.72
/model7262/original,0,1,0,3,2,0,6,0.7341772151898734
/model7262/original,0,1,0,3,2,1,7,0.7435897435897436
/model7262/original,0,1,0,3,2,2,8,0.7012987012987013
/model7262/original,0,1,0,3,2,3,9,0.6052631578947368
/model7262/original,0,1,0,3,3,0,7,0.75
/model7262/original,0,1,0,3,3,1,8,0.6075949367088608
/model7262/original,0,1,0,3,3,2,9,0.5641025641025641
/model7262/original,0,1,0,3,3,3,10,0.6052631578947368
/model7262/original,0,1,1,0,0,0,2,0.9166666666666666
/model7262/original,0,1,1,0,0,1,3,0.9315068493150684
/model7262/original,0,1,1,0,0,2,4,0.9166666666666666
/model7262/original,0,1,1,0,0,3,5,0.8695652173913043
/model7262/original,0,1,1,0,1,0,3,0.904109589041096
/model7262/original,0,1,1,0,1,1,4,0.8888888888888888
/model7262/original,0,1,1,0,1,2,5,0.9014084507042254
/model7262/original,0,1,1,0,1,3,6,0.8695652173913043
/model7262/original,0,1,1,0,2,0,4,0.9210526315789473
/model7262/original,0,1,1,0,2,1,5,0.8732394366197183
/model7262/original,0,1,1,0,2,2,6,0.9189189189189189
/model7262/original,0,1,1,0,2,3,7,0.8888888888888888
/model7262/original,0,1,1,0,3,0,5,0.8918918918918919
/model7262/original,0,1,1,0,3,1,6,0.9210526315789473
/model7262/original,0,1,1,0,3,2,7,0.9189189189189189
/model7262/original,0,1,1,0,3,3,8,0.8571428571428572
/model7262/original,0,1,1,1,0,0,3,0.7777777777777778
/model7262/original,0,1,1,1,0,1,4,0.821917808219178
/model7262/original,0,1,1,1,0,2,5,0.7246376811594203
/model7262/original,0,1,1,1,0,3,6,0.7887323943661972
/model7262/original,0,1,1,1,1,0,4,0.7777777777777778
/model7262/original,0,1,1,1,1,1,5,0.7837837837837838
/model7262/original,0,1,1,1,1,2,6,0.7671232876712328
/model7262/original,0,1,1,1,1,3,7,0.7536231884057971
/model7262/original,0,1,1,1,2,0,5,0.8378378378378378
/model7262/original,0,1,1,1,2,1,6,0.7837837837837838
/model7262/original,0,1,1,1,2,2,7,0.8333333333333334
/model7262/original,0,1,1,1,2,3,8,0.7428571428571429
/model7262/original,0,1,1,1,3,0,6,0.7466666666666666
/model7262/original,0,1,1,1,3,1,7,0.75
/model7262/original,0,1,1,1,3,2,8,0.7671232876712328
/model7262/original,0,1,1,1,3,3,9,0.7605633802816901
/model7262/original,0,1,1,2,0,0,4,0.7222222222222222
/model7262/original,0,1,1,2,0,1,5,0.676056338028169
/model7262/original,0,1,1,2,0,2,6,0.7142857142857143
/model7262/original,0,1,1,2,0,3,7,0.647887323943662
/model7262/original,0,1,1,2,1,0,5,0.7123287671232876
/model7262/original,0,1,1,2,1,1,6,0.6666666666666667
/model7262/original,0,1,1,2,1,2,7,0.6376811594202898
/model7262/original,0,1,1,2,1,3,8,0.6857142857142857
/model7262/original,0,1,1,2,2,0,6,0.7567567567567568
/model7262/original,0,1,1,2,2,1,7,0.7397260273972603
/model7262/original,0,1,1,2,2,2,8,0.6857142857142857
/model7262/original,0,1,1,2,2,3,9,0.6575342465753424
/model7262/original,0,1,1,2,3,0,7,0.7297297297297297
/model7262/original,0,1,1,2,3,1,8,0.7297297297297297
/model7262/original,0,1,1,2,3,2,9,0.6301369863013699
/model7262/original,0,1,1,2,3,3,10,0.6216216216216216
/model7262/original,0,1,1,3,0,0,5,0.56
/model7262/original,0,1,1,3,0,1,6,0.7323943661971831
/model7262/original,0,1,1,3,0,2,7,0.6
/model7262/original,0,1,1,3,0,3,8,0.6666666666666667
/model7262/original,0,1,1,3,1,0,6,0.5945945945945945
/model7262/original,0,1,1,3,1,1,7,0.7027027027027026
/model7262/original,0,1,1,3,1,2,8,0.619718309859155
/model7262/original,0,1,1,3,1,3,9,0.6
/model7262/original,0,1,1,3,2,0,7,0.7105263157894737
/model7262/original,0,1,1,3,2,1,8,0.6133333333333333
/model7262/original,0,1,1,3,2,2,9,0.5915492957746479
/model7262/original,0,1,1,3,2,3,10,0.5915492957746479
/model7262/original,0,1,1,3,3,0,8,0.5333333333333333
/model7262/original,0,1,1,3,3,1,9,0.6027397260273972
/model7262/original,0,1,1,3,3,2,10,0.5675675675675675
/model7262/original,0,1,1,3,3,3,11,0.5277777777777778
/model7262/original,0,1,2,0,0,0,3,0.8695652173913043
/model7262/original,0,1,2,0,0,1,4,0.8181818181818181
/model7262/original,0,1,2,0,0,2,5,0.8857142857142857
/model7262/original,0,1,2,0,0,3,6,0.835820895522388
/model7262/original,0,1,2,0,1,0,4,0.8571428571428572
/model7262/original,0,1,2,0,1,1,5,0.8
/model7262/original,0,1,2,0,1,2,6,0.8
/model7262/original,0,1,2,0,1,3,7,0.8059701492537313
/model7262/original,0,1,2,0,2,0,5,0.8767123287671232
/model7262/original,0,1,2,0,2,1,6,0.7941176470588236
/model7262/original,0,1,2,0,2,2,7,0.7761194029850746
/model7262/original,0,1,2,0,2,3,8,0.8181818181818181
/model7262/original,0,1,2,0,3,0,6,0.8732394366197183
/model7262/original,0,1,2,0,3,1,7,0.8169014084507042
/model7262/original,0,1,2,0,3,2,8,0.8405797101449275
/model7262/original,0,1,2,0,3,3,9,0.8115942028985508
/model7262/original,0,1,2,1,0,0,4,0.7246376811594203
/model7262/original,0,1,2,1,0,1,5,0.7462686567164178
/model7262/original,0,1,2,1,0,2,6,0.7076923076923076
/model7262/original,0,1,2,1,0,3,7,0.8405797101449275
/model7262/original,0,1,2,1,1,0,5,0.7536231884057971
/model7262/original,0,1,2,1,1,1,6,0.8055555555555556
/model7262/original,0,1,2,1,1,2,7,0.7058823529411764
/model7262/original,0,1,2,1,1,3,8,0.6567164179104478
/model7262/original,0,1,2,1,2,0,6,0.6666666666666667
/model7262/original,0,1,2,1,2,1,7,0.7462686567164178
/model7262/original,0,1,2,1,2,2,8,0.7246376811594203
/model7262/original,0,1,2,1,2,3,9,0.7164179104477613
/model7262/original,0,1,2,1,3,0,7,0.8
/model7262/original,0,1,2,1,3,1,8,0.7397260273972603
/model7262/original,0,1,2,1,3,2,9,0.7246376811594203
/model7262/original,0,1,2,1,3,3,10,0.7076923076923076
/model7262/original,0,1,2,2,0,0,5,0.7777777777777778
/model7262/original,0,1,2,2,0,1,6,0.5671641791044777
/model7262/original,0,1,2,2,0,2,7,0.523076923076923
/model7262/original,0,1,2,2,0,3,8,0.676923076923077
/model7262/original,0,1,2,2,1,0,6,0.6956521739130435
/model7262/original,0,1,2,2,1,1,7,0.6666666666666667
/model7262/original,0,1,2,2,1,2,8,0.5846153846153845
/model7262/original,0,1,2,2,1,3,9,0.5538461538461539
/model7262/original,0,1,2,2,2,0,7,0.6849315068493151
/model7262/original,0,1,2,2,2,1,8,0.6857142857142857
/model7262/original,0,1,2,2,2,2,9,0.6086956521739131
/model7262/original,0,1,2,2,2,3,10,0.5846153846153845
/model7262/original,0,1,2,2,3,0,8,0.6756756756756757
/model7262/original,0,1,2,2,3,1,9,0.5633802816901409
/model7262/original,0,1,2,2,3,2,10,0.6470588235294117
/model7262/original,0,1,2,2,3,3,11,0.5797101449275363
/model7262/original,0,1,2,3,0,0,6,0.5294117647058824
/model7262/original,0,1,2,3,0,1,7,0.6666666666666667
/model7262/original,0,1,2,3,0,2,8,0.523076923076923
/model7262/original,0,1,2,3,0,3,9,0.59375
/model7262/original,0,1,2,3,1,0,7,0.6285714285714286
/model7262/original,0,1,2,3,1,1,8,0.47058823529411764
/model7262/original,0,1,2,3,1,2,9,0.48484848484848486
/model7262/original,0,1,2,3,1,3,10,0.5373134328358209
/model7262/original,0,1,2,3,2,0,8,0.5797101449275363
/model7262/original,0,1,2,3,2,1,9,0.5428571428571429
/model7262/original,0,1,2,3,2,2,10,0.5074626865671642
/model7262/original,0,1,2,3,2,3,11,0.5714285714285714
/model7262/original,0,1,2,3,3,0,9,0.5507246376811594
/model7262/original,0,1,2,3,3,1,10,0.6571428571428571
/model7262/original,0,1,2,3,3,2,11,0.5588235294117647
/model7262/original,0,1,2,3,3,3,12,0.5074626865671642
/model7262/original,0,1,3,0,0,0,4,0.78125
/model7262/original,0,1,3,0,0,1,5,0.835820895522388
/model7262/original,0,1,3,0,0,2,6,0.7
/model7262/original,0,1,3,0,0,3,7,0.7
/model7262/original,0,1,3,0,1,0,5,0.8235294117647058
/model7262/original,0,1,3,0,1,1,6,0.8059701492537313
/model7262/original,0,1,3,0,1,2,7,0.7301587301587302
/model7262/original,0,1,3,0,1,3,8,0.6666666666666667
/model7262/original,0,1,3,0,2,0,6,0.7761194029850746
/model7262/original,0,1,3,0,2,1,7,0.7761194029850746
/model7262/original,0,1,3,0,2,2,8,0.6774193548387097
/model7262/original,0,1,3,0,2,3,9,0.7213114754098361
/model7262/original,0,1,3,0,3,0,7,0.8235294117647058
/model7262/original,0,1,3,0,3,1,8,0.75
/model7262/original,0,1,3,0,3,2,9,0.7647058823529411
/model7262/original,0,1,3,0,3,3,10,0.7384615384615385
/model7262/original,0,1,3,1,0,0,5,0.71875
/model7262/original,0,1,3,1,0,1,6,0.6229508196721312
/model7262/original,0,1,3,1,0,2,7,0.676923076923077
/model7262/original,0,1,3,1,0,3,8,0.576271186440678
/model7262/original,0,1,3,1,1,0,6,0.59375
/model7262/original,0,1,3,1,1,1,7,0.6129032258064516
/model7262/original,0,1,3,1,1,2,8,0.6129032258064516
/model7262/original,0,1,3,1,1,3,9,0.5901639344262295
