sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,totalChanges,correspondence
/model5047/original,0,0,1,0,0,2,3,0.9367088607594937
/model5047/original,0,0,1,0,0,3,4,0.9090909090909091
/model5047/original,0,0,1,0,1,0,2,0.9512195121951219
/model5047/original,0,0,1,0,1,1,3,0.9113924050632911
/model5047/original,0,0,1,0,1,2,4,0.925
/model5047/original,0,0,1,0,1,3,5,0.9230769230769231
/model5047/original,0,0,1,0,2,0,3,0.9397590361445783
/model5047/original,0,0,1,0,2,1,4,0.926829268292683
/model5047/original,0,0,1,0,2,2,5,0.925
/model5047/original,0,0,1,0,2,3,6,0.9
/model5047/original,0,0,1,0,3,0,4,0.926829268292683
/model5047/original,0,0,1,0,3,1,5,0.8571428571428572
/model5047/original,0,0,1,0,3,2,6,0.8571428571428572
/model5047/original,0,0,1,0,3,3,7,0.875
/model5047/original,0,0,1,1,0,0,2,0.8888888888888888
/model5047/original,0,0,1,1,0,1,3,0.8157894736842105
/model5047/original,0,0,1,1,0,2,4,0.8860759493670887
/model5047/original,0,0,1,1,0,3,5,0.8607594936708861
/model5047/original,0,0,1,1,1,0,3,0.8780487804878049
/model5047/original,0,0,1,1,1,1,4,0.8048780487804879
/model5047/original,0,0,1,1,1,2,5,0.85
/model5047/original,0,0,1,1,1,3,6,0.8311688311688312
/model5047/original,0,0,1,1,2,0,4,0.8571428571428572
/model5047/original,0,0,1,1,2,1,5,0.8536585365853658
/model5047/original,0,0,1,1,2,2,6,0.8641975308641976
/model5047/original,0,0,1,1,2,3,7,0.8607594936708861
/model5047/original,0,0,1,1,3,0,5,0.8705882352941177
/model5047/original,0,0,1,1,3,1,6,0.8536585365853658
/model5047/original,0,0,1,1,3,2,7,0.8780487804878049
/model5047/original,0,0,1,1,3,3,8,0.7407407407407407
/model5047/original,0,0,1,2,0,0,3,0.8536585365853658
/model5047/original,0,0,1,2,0,1,4,0.85
/model5047/original,0,0,1,2,0,2,5,0.8
/model5047/original,0,0,1,2,0,3,6,0.641025641025641
/model5047/original,0,0,1,2,1,0,4,0.8292682926829268
/model5047/original,0,0,1,2,1,1,5,0.8607594936708861
/model5047/original,0,0,1,2,1,2,6,0.675
/model5047/original,0,0,1,2,1,3,7,0.810126582278481
/model5047/original,0,0,1,2,2,0,5,0.7951807228915663
/model5047/original,0,0,1,2,2,1,6,0.7804878048780488
/model5047/original,0,0,1,2,2,2,7,0.8292682926829268
/model5047/original,0,0,1,2,2,3,8,0.7848101265822784
/model5047/original,0,0,1,2,3,0,6,0.8333333333333334
/model5047/original,0,0,1,2,3,1,7,0.7710843373493976
/model5047/original,0,0,1,2,3,2,8,0.7654320987654322
/model5047/original,0,0,1,2,3,3,9,0.8048780487804879
/model5047/original,0,0,1,3,0,0,4,0.7407407407407407
/model5047/original,0,0,1,3,0,1,5,0.6666666666666667
/model5047/original,0,0,1,3,0,2,6,0.5569620253164558
/model5047/original,0,0,1,3,0,3,7,0.6923076923076923
/model5047/original,0,0,1,3,1,0,5,0.7710843373493976
/model5047/original,0,0,1,3,1,1,6,0.7317073170731707
/model5047/original,0,0,1,3,1,2,7,0.5
/model5047/original,0,0,1,3,1,3,8,0.7088607594936709
/model5047/original,0,0,1,3,2,0,6,0.6666666666666667
/model5047/original,0,0,1,3,2,1,7,0.7105263157894737
/model5047/original,0,0,1,3,2,2,8,0.6493506493506493
/model5047/original,0,0,1,3,2,3,9,0.6578947368421053
/model5047/original,0,0,1,3,3,0,7,0.7619047619047619
/model5047/original,0,0,1,3,3,1,8,0.7560975609756098
/model5047/original,0,0,1,3,3,2,9,0.7160493827160495
/model5047/original,0,0,1,3,3,3,10,0.725
/model5047/original,0,0,2,0,0,0,2,0.8493150684931507
/model5047/original,0,0,2,0,0,1,3,0.9090909090909091
/model5047/original,0,0,2,0,0,2,4,0.9090909090909091
/model5047/original,0,0,2,0,0,3,5,0.88
/model5047/original,0,0,2,0,1,0,3,0.9090909090909091
/model5047/original,0,0,2,0,1,1,4,0.9113924050632911
/model5047/original,0,0,2,0,1,2,5,0.821917808219178
/model5047/original,0,0,2,0,1,3,6,0.8378378378378378
/model5047/original,0,0,2,0,2,0,4,0.8108108108108107
/model5047/original,0,0,2,0,2,1,5,0.8717948717948718
/model5047/original,0,0,2,0,2,2,6,0.8974358974358975
/model5047/original,0,0,2,0,2,3,7,0.7887323943661972
/model5047/original,0,0,2,0,3,0,5,0.9
/model5047/original,0,0,2,0,3,1,6,0.8311688311688312
/model5047/original,0,0,2,0,3,2,7,0.8831168831168831
/model5047/original,0,0,2,0,3,3,8,0.8571428571428572
/model5047/original,0,0,2,1,0,0,3,0.7777777777777778
/model5047/original,0,0,2,1,0,1,4,0.8
/model5047/original,0,0,2,1,0,2,5,0.8421052631578947
/model5047/original,0,0,2,1,0,3,6,0.8
/model5047/original,0,0,2,1,1,0,4,0.875
/model5047/original,0,0,2,1,1,1,5,0.8205128205128205
/model5047/original,0,0,2,1,1,2,6,0.7341772151898734
/model5047/original,0,0,2,1,1,3,7,0.8421052631578947
/model5047/original,0,0,2,1,2,0,5,0.7631578947368421
/model5047/original,0,0,2,1,2,1,6,0.7894736842105263
/model5047/original,0,0,2,1,2,2,7,0.7272727272727273
/model5047/original,0,0,2,1,2,3,8,0.8051948051948052
/model5047/original,0,0,2,1,3,0,6,0.6849315068493151
/model5047/original,0,0,2,1,3,1,7,0.7532467532467533
/model5047/original,0,0,2,1,3,2,8,0.7123287671232876
/model5047/original,0,0,2,1,3,3,9,0.7948717948717949
/model5047/original,0,0,2,2,0,0,4,0.7792207792207793
/model5047/original,0,0,2,2,0,1,5,0.7466666666666666
/model5047/original,0,0,2,2,0,2,6,0.7792207792207793
/model5047/original,0,0,2,2,0,3,7,0.7733333333333333
/model5047/original,0,0,2,2,1,0,5,0.717948717948718
/model5047/original,0,0,2,2,1,1,6,0.6835443037974683
/model5047/original,0,0,2,2,1,2,7,0.7792207792207793
/model5047/original,0,0,2,2,1,3,8,0.7027027027027026
/model5047/original,0,0,2,2,2,0,6,0.725
/model5047/original,0,0,2,2,2,1,7,0.7012987012987013
/model5047/original,0,0,2,2,2,2,8,0.6756756756756757
/model5047/original,0,0,2,2,2,3,9,0.6052631578947368
/model5047/original,0,0,2,2,3,0,7,0.7317073170731707
/model5047/original,0,0,2,2,3,1,8,0.625
/model5047/original,0,0,2,2,3,2,9,0.7848101265822784
/model5047/original,0,0,2,2,3,3,10,0.7088607594936709
/model5047/original,0,0,2,3,0,0,5,0.759493670886076
/model5047/original,0,0,2,3,0,1,6,0.5066666666666666
/model5047/original,0,0,2,3,0,2,7,0.6753246753246753
/model5047/original,0,0,2,3,0,3,8,0.736842105263158
/model5047/original,0,0,2,3,1,0,6,0.717948717948718
/model5047/original,0,0,2,3,1,1,7,0.75
/model5047/original,0,0,2,3,1,2,8,0.5507246376811594
/model5047/original,0,0,2,3,1,3,9,0.6575342465753424
/model5047/original,0,0,2,3,2,0,7,0.8
/model5047/original,0,0,2,3,2,1,8,0.7341772151898734
/model5047/original,0,0,2,3,2,2,9,0.7088607594936709
/model5047/original,0,0,2,3,2,3,10,0.6216216216216216
/model5047/original,0,0,2,3,3,0,8,0.6341463414634146
/model5047/original,0,0,2,3,3,1,9,0.625
/model5047/original,0,0,2,3,3,2,10,0.631578947368421
/model5047/original,0,0,2,3,3,3,11,0.6027397260273972
/model5047/original,0,0,3,0,0,0,3,0.8493150684931507
/model5047/original,0,0,3,0,0,1,4,0.8648648648648649
/model5047/original,0,0,3,0,0,2,5,0.8493150684931507
/model5047/original,0,0,3,0,0,3,6,0.8493150684931507
/model5047/original,0,0,3,0,1,0,4,0.868421052631579
/model5047/original,0,0,3,0,1,1,5,0.8831168831168831
/model5047/original,0,0,3,0,1,2,6,0.8
/model5047/original,0,0,3,0,1,3,7,0.8055555555555556
/model5047/original,0,0,3,0,2,0,5,0.7945205479452055
/model5047/original,0,0,3,0,2,1,6,0.8421052631578947
/model5047/original,0,0,3,0,2,2,7,0.7887323943661972
/model5047/original,0,0,3,0,2,3,8,0.821917808219178
/model5047/original,0,0,3,0,3,0,6,0.875
/model5047/original,0,0,3,0,3,1,7,0.8571428571428572
/model5047/original,0,0,3,0,3,2,8,0.7887323943661972
/model5047/original,0,0,3,0,3,3,9,0.8108108108108107
/model5047/original,0,0,3,1,0,0,4,0.6756756756756757
/model5047/original,0,0,3,1,0,1,5,0.7323943661971831
/model5047/original,0,0,3,1,0,2,6,0.7945205479452055
/model5047/original,0,0,3,1,0,3,7,0.6756756756756757
/model5047/original,0,0,3,1,1,0,5,0.736842105263158
/model5047/original,0,0,3,1,1,1,6,0.7536231884057971
/model5047/original,0,0,3,1,1,2,7,0.5882352941176471
/model5047/original,0,0,3,1,1,3,8,0.6060606060606061
/model5047/original,0,0,3,1,2,0,6,0.8051948051948052
/model5047/original,0,0,3,1,2,1,7,0.7894736842105263
/model5047/original,0,0,3,1,2,2,8,0.7222222222222222
/model5047/original,0,0,3,1,2,3,9,0.5970149253731343
/model5047/original,0,0,3,1,3,0,7,0.717948717948718
/model5047/original,0,0,3,1,3,1,8,0.7323943661971831
/model5047/original,0,0,3,1,3,2,9,0.6666666666666667
/model5047/original,0,0,3,1,3,3,10,0.7792207792207793
/model5047/original,0,0,3,2,0,0,5,0.7323943661971831
/model5047/original,0,0,3,2,0,1,6,0.72
/model5047/original,0,0,3,2,0,2,7,0.5846153846153845
/model5047/original,0,0,3,2,0,3,8,0.5757575757575757
/model5047/original,0,0,3,2,1,0,6,0.6578947368421053
/model5047/original,0,0,3,2,1,1,7,0.5373134328358209
/model5047/original,0,0,3,2,1,2,8,0.5671641791044777
/model5047/original,0,0,3,2,1,3,9,0.7397260273972603
/model5047/original,0,0,3,2,2,0,7,0.717948717948718
/model5047/original,0,0,3,2,2,1,8,0.6388888888888888
/model5047/original,0,0,3,2,2,2,9,0.72
/model5047/original,0,0,3,2,2,3,10,0.5538461538461539
/model5047/original,0,0,3,2,3,0,8,0.5753424657534247
/model5047/original,0,0,3,2,3,1,9,0.717948717948718
/model5047/original,0,0,3,2,3,2,10,0.6666666666666667
/model5047/original,0,0,3,2,3,3,11,0.6111111111111112
/model5047/original,0,0,3,3,0,0,6,0.6301369863013699
/model5047/original,0,0,3,3,0,1,7,0.5714285714285714
/model5047/original,0,0,3,3,0,2,8,0.547945205479452
/model5047/original,0,0,3,3,0,3,9,0.5555555555555556
/model5047/original,0,0,3,3,1,0,7,0.6052631578947368
/model5047/original,0,0,3,3,1,1,8,0.6376811594202898
/model5047/original,0,0,3,3,1,2,9,0.6285714285714286
/model5047/original,0,0,3,3,1,3,10,0.5915492957746479
/model5047/original,0,0,3,3,2,0,8,0.736842105263158
/model5047/original,0,0,3,3,2,1,9,0.6233766233766234
/model5047/original,0,0,3,3,2,2,10,0.6493506493506493
/model5047/original,0,0,3,3,2,3,11,0.6111111111111112
/model5047/original,0,0,3,3,3,0,9,0.4931506849315068
/model5047/original,0,0,3,3,3,1,10,0.6133333333333333
/model5047/original,0,0,3,3,3,2,11,0.5675675675675675
/model5047/original,0,0,3,3,3,3,12,0.6842105263157895
/model5047/original,0,1,0,0,0,0,1,0.9882352941176471
/model5047/original,0,1,0,0,0,1,2,0.9761904761904762
/model5047/original,0,1,0,0,0,2,3,0.963855421686747
/model5047/original,0,1,0,0,0,3,4,0.9512195121951219
/model5047/original,0,1,0,0,1,0,2,0.9767441860465116
/model5047/original,0,1,0,0,1,1,3,0.9761904761904762
/model5047/original,0,1,0,0,1,2,4,0.9523809523809523
/model5047/original,0,1,0,0,1,3,5,0.9397590361445783
/model5047/original,0,1,0,0,2,0,3,0.9655172413793104
/model5047/original,0,1,0,0,2,1,4,0.9534883720930233
/model5047/original,0,1,0,0,2,2,5,0.9411764705882353
/model5047/original,0,1,0,0,2,3,6,0.9285714285714286
/model5047/original,0,1,0,0,3,0,4,0.9655172413793104
/model5047/original,0,1,0,0,3,1,5,0.9534883720930233
/model5047/original,0,1,0,0,3,2,6,0.9302325581395349
/model5047/original,0,1,0,0,3,3,7,0.9523809523809523
/model5047/original,0,1,0,1,0,0,2,0.7764705882352941
/model5047/original,0,1,0,1,0,1,3,0.9285714285714286
/model5047/original,0,1,0,1,0,2,4,0.8674698795180723
/model5047/original,0,1,0,1,0,3,5,0.8780487804878049
/model5047/original,0,1,0,1,1,0,3,0.9302325581395349
/model5047/original,0,1,0,1,1,1,4,0.9047619047619048
/model5047/original,0,1,0,1,1,2,5,0.8809523809523809
/model5047/original,0,1,0,1,1,3,6,0.8780487804878049
/model5047/original,0,1,0,1,2,0,4,0.8235294117647058
/model5047/original,0,1,0,1,2,1,5,0.9176470588235294
/model5047/original,0,1,0,1,2,2,6,0.8941176470588236
/model5047/original,0,1,0,1,2,3,7,0.891566265060241
/model5047/original,0,1,0,1,3,0,5,0.9069767441860466
/model5047/original,0,1,0,1,3,1,6,0.9069767441860466
/model5047/original,0,1,0,1,3,2,7,0.8705882352941177
/model5047/original,0,1,0,1,3,3,8,0.8705882352941177
/model5047/original,0,1,0,2,0,0,3,0.8470588235294118
/model5047/original,0,1,0,2,0,1,4,0.7619047619047619
/model5047/original,0,1,0,2,0,2,5,0.8674698795180723
/model5047/original,0,1,0,2,0,3,6,0.8292682926829268
/model5047/original,0,1,0,2,1,0,4,0.8837209302325582
/model5047/original,0,1,0,2,1,1,5,0.8470588235294118
/model5047/original,0,1,0,2,1,2,6,0.8333333333333334
/model5047/original,0,1,0,2,1,3,7,0.8433734939759037
/model5047/original,0,1,0,2,2,0,5,0.8604651162790697
/model5047/original,0,1,0,2,2,1,6,0.7209302325581395
/model5047/original,0,1,0,2,2,2,7,0.8705882352941177
/model5047/original,0,1,0,2,2,3,8,0.6746987951807228
/model5047/original,0,1,0,2,3,0,6,0.8409090909090909
/model5047/original,0,1,0,2,3,1,7,0.8837209302325582
/model5047/original,0,1,0,2,3,2,8,0.7294117647058824
/model5047/original,0,1,0,2,3,3,9,0.7764705882352941
/model5047/original,0,1,0,3,0,0,4,0.7529411764705882
/model5047/original,0,1,0,3,0,1,5,0.6904761904761905
/model5047/original,0,1,0,3,0,2,6,0.7228915662650602
/model5047/original,0,1,0,3,0,3,7,0.7317073170731707
/model5047/original,0,1,0,3,1,0,5,0.7441860465116279
/model5047/original,0,1,0,3,1,1,6,0.8235294117647058
/model5047/original,0,1,0,3,1,2,7,0.7142857142857143
/model5047/original,0,1,0,3,1,3,8,0.6829268292682926
/model5047/original,0,1,0,3,2,0,6,0.8604651162790697
/model5047/original,0,1,0,3,2,1,7,0.5348837209302326
/model5047/original,0,1,0,3,2,2,8,0.7529411764705882
/model5047/original,0,1,0,3,2,3,9,0.7619047619047619
/model5047/original,0,1,0,3,3,0,7,0.8409090909090909
/model5047/original,0,1,0,3,3,1,8,0.7126436781609196
/model5047/original,0,1,0,3,3,2,9,0.6352941176470588
/model5047/original,0,1,0,3,3,3,10,0.8095238095238095
/model5047/original,0,1,1,0,0,0,2,0.9512195121951219
/model5047/original,0,1,1,0,0,1,3,0.9382716049382716
/model5047/original,0,1,1,0,0,2,4,0.9113924050632911
/model5047/original,0,1,1,0,0,3,5,0.9113924050632911
/model5047/original,0,1,1,0,1,0,3,0.963855421686747
/model5047/original,0,1,1,0,1,1,4,0.8421052631578947
/model5047/original,0,1,1,0,1,2,5,0.9382716049382716
/model5047/original,0,1,1,0,1,3,6,0.8421052631578947
/model5047/original,0,1,1,0,2,0,4,0.9397590361445783
/model5047/original,0,1,1,0,2,1,5,0.9285714285714286
/model5047/original,0,1,1,0,2,2,6,0.9397590361445783
/model5047/original,0,1,1,0,2,3,7,0.9382716049382716
/model5047/original,0,1,1,0,3,0,5,0.9285714285714286
/model5047/original,0,1,1,0,3,1,6,0.9156626506024097
/model5047/original,0,1,1,0,3,2,7,0.9024390243902439
/model5047/original,0,1,1,0,3,3,8,0.7894736842105263
/model5047/original,0,1,1,1,0,0,3,0.8780487804878049
/model5047/original,0,1,1,1,0,1,4,0.8780487804878049
/model5047/original,0,1,1,1,0,2,5,0.8607594936708861
/model5047/original,0,1,1,1,0,3,6,0.8607594936708861
/model5047/original,0,1,1,1,1,0,4,0.8395061728395061
/model5047/original,0,1,1,1,1,1,5,0.8292682926829268
/model5047/original,0,1,1,1,1,2,6,0.8536585365853658
/model5047/original,0,1,1,1,1,3,7,0.810126582278481
/model5047/original,0,1,1,1,2,0,5,0.7532467532467533
/model5047/original,0,1,1,1,2,1,6,0.891566265060241
/model5047/original,0,1,1,1,2,2,7,0.8674698795180723
/model5047/original,0,1,1,1,2,3,8,0.8395061728395061
/model5047/original,0,1,1,1,3,0,6,0.8
/model5047/original,0,1,1,1,3,1,7,0.8571428571428572
/model5047/original,0,1,1,1,3,2,8,0.8292682926829268
/model5047/original,0,1,1,1,3,3,9,0.8
/model5047/original,0,1,1,2,0,0,4,0.8780487804878049
/model5047/original,0,1,1,2,0,1,5,0.775
/model5047/original,0,1,1,2,0,2,6,0.7407407407407407
/model5047/original,0,1,1,2,0,3,7,0.75
/model5047/original,0,1,1,2,1,0,5,0.7341772151898734
/model5047/original,0,1,1,2,1,1,6,0.7804878048780488
/model5047/original,0,1,1,2,1,2,7,0.725
/model5047/original,0,1,1,2,1,3,8,0.725
/model5047/original,0,1,1,2,2,0,6,0.7560975609756098
/model5047/original,0,1,1,2,2,1,7,0.6829268292682926
/model5047/original,0,1,1,2,2,2,8,0.7317073170731707
/model5047/original,0,1,1,2,2,3,9,0.6835443037974683
/model5047/original,0,1,1,2,3,0,7,0.7142857142857143
/model5047/original,0,1,1,2,3,1,8,0.8095238095238095
/model5047/original,0,1,1,2,3,2,9,0.6493506493506493
/model5047/original,0,1,1,2,3,3,10,0.7654320987654322
/model5047/original,0,1,1,3,0,0,5,0.5641025641025641
/model5047/original,0,1,1,3,0,1,6,0.7654320987654322
/model5047/original,0,1,1,3,0,2,7,0.75
/model5047/original,0,1,1,3,0,3,8,0.7
/model5047/original,0,1,1,3,1,0,6,0.7469879518072289
/model5047/original,0,1,1,3,1,1,7,0.6666666666666667
/model5047/original,0,1,1,3,1,2,8,0.75
/model5047/original,0,1,1,3,1,3,9,0.65
/model5047/original,0,1,1,3,2,0,7,0.5432098765432098
/model5047/original,0,1,1,3,2,1,8,0.6829268292682926
/model5047/original,0,1,1,3,2,2,9,0.7160493827160495
/model5047/original,0,1,1,3,2,3,10,0.7407407407407407
/model5047/original,0,1,1,3,3,0,8,0.7529411764705882
/model5047/original,0,1,1,3,3,1,9,0.691358024691358
/model5047/original,0,1,1,3,3,2,10,0.7228915662650602
/model5047/original,0,1,1,3,3,3,11,0.7407407407407407
/model5047/original,0,1,2,0,0,0,3,0.9113924050632911
/model5047/original,0,1,2,0,0,1,4,0.9113924050632911
/model5047/original,0,1,2,0,0,2,5,0.8055555555555556
/model5047/original,0,1,2,0,0,3,6,0.868421052631579
/model5047/original,0,1,2,0,1,0,4,0.8266666666666667
/model5047/original,0,1,2,0,1,1,5,0.9
/model5047/original,0,1,2,0,1,2,6,0.8717948717948718
/model5047/original,0,1,2,0,1,3,7,0.8860759493670887
/model5047/original,0,1,2,0,2,0,5,0.8888888888888888
/model5047/original,0,1,2,0,2,1,6,0.9135802469135803
/model5047/original,0,1,2,0,2,2,7,0.8607594936708861
/model5047/original,0,1,2,0,2,3,8,0.8571428571428572
/model5047/original,0,1,2,0,3,0,6,0.8051948051948052
/model5047/original,0,1,2,0,3,1,7,0.8157894736842105
/model5047/original,0,1,2,0,3,2,8,0.9
/model5047/original,0,1,2,0,3,3,9,0.8461538461538461
/model5047/original,0,1,2,1,0,0,4,0.7397260273972603
/model5047/original,0,1,2,1,0,1,5,0.717948717948718
/model5047/original,0,1,2,1,0,2,6,0.8311688311688312
/model5047/original,0,1,2,1,0,3,7,0.8311688311688312
/model5047/original,0,1,2,1,1,0,5,0.72
/model5047/original,0,1,2,1,1,1,6,0.7
/model5047/original,0,1,2,1,1,2,7,0.7631578947368421
/model5047/original,0,1,2,1,1,3,8,0.810126582278481
/model5047/original,0,1,2,1,2,0,6,0.775
/model5047/original,0,1,2,1,2,1,7,0.8395061728395061
/model5047/original,0,1,2,1,2,2,8,0.6933333333333334
/model5047/original,0,1,2,1,2,3,9,0.6923076923076923
/model5047/original,0,1,2,1,3,0,7,0.736842105263158
/model5047/original,0,1,2,1,3,1,8,0.8148148148148149
/model5047/original,0,1,2,1,3,2,9,0.759493670886076
/model5047/original,0,1,2,1,3,3,10,0.8354430379746836
/model5047/original,0,1,2,2,0,0,5,0.647887323943662
/model5047/original,0,1,2,2,0,1,6,0.5714285714285714
/model5047/original,0,1,2,2,0,2,7,0.7105263157894737
/model5047/original,0,1,2,2,0,3,8,0.736842105263158
/model5047/original,0,1,2,2,1,0,6,0.7560975609756098
/model5047/original,0,1,2,2,1,1,7,0.7012987012987013
/model5047/original,0,1,2,2,1,2,8,0.6756756756756757
/model5047/original,0,1,2,2,1,3,9,0.5555555555555556
/model5047/original,0,1,2,2,2,0,7,0.717948717948718
/model5047/original,0,1,2,2,2,1,8,0.7272727272727273
/model5047/original,0,1,2,2,2,2,9,0.631578947368421
/model5047/original,0,1,2,2,2,3,10,0.5454545454545454
/model5047/original,0,1,2,2,3,0,8,0.631578947368421
/model5047/original,0,1,2,2,3,1,9,0.7012987012987013
/model5047/original,0,1,2,2,3,2,10,0.7341772151898734
/model5047/original,0,1,2,2,3,3,11,0.825
/model5047/original,0,1,2,3,0,0,6,0.64
/model5047/original,0,1,2,3,0,1,7,0.5333333333333333
/model5047/original,0,1,2,3,0,2,8,0.6923076923076923
/model5047/original,0,1,2,3,0,3,9,0.5974025974025974
/model5047/original,0,1,2,3,1,0,7,0.44999999999999996
/model5047/original,0,1,2,3,1,1,8,0.4864864864864865
/model5047/original,0,1,2,3,1,2,9,0.5789473684210527
/model5047/original,0,1,2,3,1,3,10,0.6753246753246753
/model5047/original,0,1,2,3,2,0,8,0.7560975609756098
/model5047/original,0,1,2,3,2,1,9,0.6153846153846154
/model5047/original,0,1,2,3,2,2,10,0.48
/model5047/original,0,1,2,3,2,3,11,0.7435897435897436
/model5047/original,0,1,2,3,3,0,9,0.7654320987654322
/model5047/original,0,1,2,3,3,1,10,0.7160493827160495
/model5047/original,0,1,2,3,3,2,11,0.5925925925925926
/model5047/original,0,1,2,3,3,3,12,0.5925925925925926
/model5047/original,0,1,3,0,0,0,4,0.7352941176470589
/model5047/original,0,1,3,0,0,1,5,0.8831168831168831
/model5047/original,0,1,3,0,0,2,6,0.8378378378378378
/model5047/original,0,1,3,0,0,3,7,0.65625
/model5047/original,0,1,3,0,1,0,5,0.8571428571428572
/model5047/original,0,1,3,0,1,1,6,0.7246376811594203
/model5047/original,0,1,3,0,1,2,7,0.7428571428571429
/model5047/original,0,1,3,0,1,3,8,0.625
/model5047/original,0,1,3,0,2,0,6,0.8717948717948718
/model5047/original,0,1,3,0,2,1,7,0.8108108108108107
/model5047/original,0,1,3,0,2,2,8,0.8266666666666667
/model5047/original,0,1,3,0,2,3,9,0.7714285714285715
/model5047/original,0,1,3,0,3,0,7,0.7397260273972603
/model5047/original,0,1,3,0,3,1,8,0.8051948051948052
/model5047/original,0,1,3,0,3,2,9,0.8311688311688312
/model5047/original,0,1,3,0,3,3,10,0.7428571428571429
/model5047/original,0,1,3,1,0,0,5,0.8157894736842105
/model5047/original,0,1,3,1,0,1,6,0.7123287671232876
/model5047/original,0,1,3,1,0,2,7,0.75
/model5047/original,0,1,3,1,0,3,8,0.7671232876712328
/model5047/original,0,1,3,1,1,0,6,0.7272727272727273
/model5047/original,0,1,3,1,1,1,7,0.5675675675675675
/model5047/original,0,1,3,1,1,2,8,0.72
/model5047/original,0,1,3,1,1,3,9,0.7222222222222222
