sep=,
model,mutations,GED, CNE, Jaccard, W-GED, LCS
Process101,1,1.0,1.0,1.0,1.0,7.939999999999997E-4
Process101,1,1.0,1.0,1.0,1.0,7.979999999999996E-4
Process101,1,0.9473684210526316,0.9473684210526315,0.9625,0.9918181818181818,7.889999999999997E-4
Process101,1,0.9391304347826087,0.9391304347826087,0.9390810276679842,0.9688888888888889,7.170000000000002E-4
Process101,1,0.9636363636363636,0.9636363636363636,0.9457792207792208,0.9723255813953489,7.789999999999999E-4
Process101,1,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9986363636363637,7.589999999999998E-4
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9984090909090909,7.970000000000001E-4
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9984090909090909,7.739999999999998E-4
Process101,1,0.9298245614035088,0.9298245614035088,0.961413043478261,0.9881818181818182,6.93E-4
Process101,1,0.8947368421052632,0.8947368421052632,0.9448529411764706,0.9822727272727273,6.990000000000001E-4
Process101,1,0.8771929824561404,0.8771929824561403,0.9402777777777778,0.9790909090909091,6.8E-4
Process101,1,0.9217391304347826,0.9217391304347826,0.9266304347826088,0.9662222222222222,6.910000000000002E-4
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9777777777777777,7.769999999999997E-4
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.9767441860465116,7.629999999999997E-4
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9777777777777777,7.689999999999999E-4
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9970454545454546,8.049999999999997E-4
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.9767441860465116,7.889999999999997E-4
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9970454545454546,7.97E-4
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9691111111111111,7.239999999999999E-4
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9691111111111111,7.589999999999998E-4
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9984090909090909,7.579999999999999E-4
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9777777777777777,7.819999999999998E-4
Process101,1,0.8245614035087719,0.8245614035087719,0.9159919028340081,0.9704545454545455,6.820000000000002E-4
Process101,1,0.991304347826087,0.991304347826087,0.9931818181818182,0.9986363636363637,7.76E-4
Process101,1,0.8771929824561404,0.8771929824561403,0.9343529411764706,0.9795454545454545,6.900000000000003E-4
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9691111111111111,7.709999999999998E-4
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9691111111111111,7.749999999999995E-4
Process101,1,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9986363636363637,7.829999999999997E-4
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9777777777777777,7.65E-4
Process101,1,0.9122807017543859,0.9122807017543859,0.9562659846547314,0.985,6.950000000000002E-4
Process101,1,0.8421052631578947,0.8421052631578947,0.9200854700854701,0.9736363636363636,6.200000000000001E-4
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.9767441860465116,7.919999999999997E-4
Process101,1,0.9217391304347826,0.9217391304347826,0.9210507246376811,0.9666666666666667,7.899999999999998E-4
Process101,1,1.0,1.0,1.0,1.0,7.939999999999997E-4
Process101,1,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9737777777777777,7.819999999999996E-4
Process101,1,0.972972972972973,0.972972972972973,0.952922077922078,0.9737209302325581,6.640000000000001E-4
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9691111111111111,7.989999999999997E-4
Process101,1,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9984090909090909,6.980000000000003E-4
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9777777777777777,7.699999999999997E-4
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.9767441860465116,7.879999999999999E-4
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9691111111111111,7.379999999999999E-4
Process101,1,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9737777777777777,8.039999999999994E-4
Process101,1,0.8947368421052632,0.8947368421052632,0.9448529411764706,0.9822727272727273,7.05E-4
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9777777777777777,7.689999999999997E-4
Process101,1,0.9821428571428571,0.9821428571428571,0.9600649350649351,0.9751162790697674,7.819999999999997E-4
Process101,1,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9984090909090909,6.69E-4
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9777777777777777,7.74E-4
Process101,1,0.9739130434782609,0.9739130434782609,0.9515810276679841,0.9751111111111112,7.819999999999998E-4
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.9767441860465116,7.839999999999996E-4
Process101,1,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9986363636363637,7.439999999999999E-4
Process101,2,0.8983050847457628,0.8983050847457628,0.8873774509803922,0.942391304347826,7.32E-4
Process101,2,0.8849557522123894,0.8849557522123894,0.9386029411764707,0.980909090909091,7.490000000000001E-4
Process101,2,0.9636363636363636,0.9636363636363636,0.9165584415584416,0.9492857142857143,7.659999999999999E-4
Process101,2,0.782608695652174,0.782608695652174,0.8639016018306637,0.9435555555555556,6.680000000000002E-4
