sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapAct,GED, CNE, Jaccard
Process101,0,0,0,1,0,1,0,0.8888888888888892,0.9649122807017544,0.9480095990965556
Process101,0,0,0,1,0,1,1,0.8452380952380958,0.8421052631578947,0.8922173913043479
Process101,0,0,0,1,0,1,2,0.8055555555555565,0.7678571428571429,0.8584922451055175
Process101,0,0,0,1,0,1,3,0.6666666666666671,0.6666666666666666,0.8236264822134387
Process101,0,0,0,1,0,2,0,0.7658730158730165,0.9557522123893806,0.9379446640316206
Process101,0,0,0,1,0,2,1,0.8214285714285721,0.8141592920353983,0.8737643998513565
Process101,0,0,0,1,0,2,2,0.7500000000000006,0.7079646017699115,0.8415720711073035
Process101,0,0,0,1,0,2,3,0.7619047619047625,0.6788990825688074,0.8236384439359268
Process101,0,0,0,1,0,3,0,0.8333333333333338,0.8928571428571429,0.9070652173913043
Process101,0,0,0,1,0,3,1,0.694444444444445,0.8035714285714286,0.8739780750650317
Process101,0,0,0,1,0,3,2,0.805555555555556,0.7857142857142857,0.8652173913043478
Process101,0,0,0,1,0,3,3,0.7738095238095245,0.7272727272727273,0.8425670153644982
Process101,0,0,0,1,1,0,0,0.9365079365079368,0.9655172413793104,0.9456521739130435
Process101,0,0,0,1,1,0,1,0.7579365079365086,0.7758620689655172,0.8627173913043479
Process101,0,0,0,1,1,0,2,0.8015873015873023,0.8347826086956521,0.8909016018306637
Process101,0,0,0,1,1,0,3,0.5714285714285718,0.6551724137931034,0.8215899403239557
Process101,0,0,0,1,1,1,0,0.9206349206349209,0.8695652173913043,0.9038203324808185
Process101,0,0,0,1,1,1,1,0.825396825396826,0.8141592920353983,0.8718146135265701
Process101,0,0,0,1,1,1,2,0.8095238095238101,0.6608695652173913,0.827240851714905
Process101,0,0,0,1,1,1,3,0.8095238095238101,0.6666666666666666,0.8310869565217391
Process101,0,0,0,1,1,2,0,0.9325396825396829,0.9380530973451328,0.9382476943346509
Process101,0,0,0,1,1,2,1,0.7976190476190482,0.8928571428571429,0.9095652173913044
Process101,0,0,0,1,1,2,2,0.8611111111111114,0.7017543859649122,0.8368642503875396
Process101,0,0,0,1,1,2,3,0.817460317460318,0.8245614035087719,0.8753481102585963
Process101,0,0,0,1,1,3,0,0.8412698412698418,0.9026548672566371,0.9260128458498024
Process101,0,0,0,1,1,3,1,0.7500000000000008,0.8648648648648649,0.8956340579710145
Process101,0,0,0,1,1,3,2,0.7896825396825403,0.7079646017699115,0.8449587706146927
Process101,0,0,0,1,1,3,3,0.8452380952380956,0.6194690265486725,0.8135869565217392
Process101,0,0,0,1,2,0,0,0.8809523809523816,0.905982905982906,0.9214673913043478
Process101,0,0,0,1,2,0,1,0.8571428571428578,0.8620689655172413,0.8995703324808184
Process101,0,0,0,1,2,0,2,0.8214285714285721,0.6495726495726496,0.8251358695652175
Process101,0,0,0,1,2,0,3,0.813492063492064,0.7787610619469026,0.8544668842049563
Process101,0,0,0,1,2,1,0,0.7817460317460323,0.9391304347826087,0.932608695652174
Process101,0,0,0,1,2,1,1,0.813492063492064,0.9298245614035088,0.9312779973649539
Process101,0,0,0,1,2,1,2,0.9087301587301592,0.7652173913043478,0.8573602484472049
Process101,0,0,0,1,2,1,3,0.8730158730158734,0.6896551724137931,0.8299048913043479
Process101,0,0,0,1,2,2,0,0.8968253968253973,0.9043478260869565,0.9235054347826087
Process101,0,0,0,1,2,2,1,0.8531746031746036,0.8070175438596491,0.8822700228832953
Process101,0,0,0,1,2,2,2,0.7460317460317466,0.7130434782608696,0.8431954477306801
Process101,0,0,0,1,2,2,3,0.7539682539682543,0.7130434782608696,0.8384431977559608
Process101,0,0,0,1,2,3,0,0.8690476190476196,0.9122807017543859,0.9291378458498024
Process101,0,0,0,1,2,3,1,0.7658730158730165,0.7368421052631579,0.8439016018306637
Process101,0,0,0,1,2,3,2,0.8492063492063496,0.8035714285714286,0.8683423913043479
Process101,0,0,0,1,2,3,3,0.7420634920634925,0.6140350877192983,0.8091567852437418
Process101,0,0,0,1,3,0,0,0.8968253968253973,0.9572649572649573,0.9490242094861661
Process101,0,0,0,1,3,0,1,0.8730158730158736,0.8070175438596491,0.881687979539642
Process101,0,0,0,1,3,0,2,0.7857142857142863,0.6666666666666666,0.8237888198757765
Process101,0,0,0,1,3,0,3,0.8809523809523814,0.7796610169491526,0.8639469738814803
Process101,0,0,0,1,3,1,0,0.8571428571428578,0.8695652173913043,0.9038203324808185
Process101,0,0,0,1,3,1,1,0.8293650793650799,0.8103448275862069,0.876328502415459
Process101,0,0,0,1,3,1,2,0.8650793650793656,0.6837606837606838,0.8409227204579528
Process101,0,0,0,1,3,1,3,0.7896825396825405,0.603448275862069,0.8180923913043479
Process101,0,0,0,1,3,2,0,0.8293650793650799,0.8793103448275862,0.9089673913043479
Process101,0,0,0,1,3,2,1,0.8373015873015877,0.6956521739130435,0.829033180778032
Process101,0,0,0,1,3,2,2,0.7142857142857147,0.6902654867256637,0.8354554865424431
Process101,0,0,0,1,3,2,3,0.6626984126984135,0.591304347826087,0.8095810276679842
Process101,0,0,0,1,3,3,0,0.8412698412698418,0.9217391304347826,0.9290372670807454
Process101,0,0,0,1,3,3,1,0.6666666666666673,0.782608695652174,0.8707729468599034
Process101,0,0,0,1,3,3,2,0.7182539682539686,0.7368421052631579,0.8466879795396419
Process101,0,0,0,1,3,3,3,0.7936507936507943,0.6491228070175439,0.8298036465638149
Process101,0,0,0,2,0,0,0,0.8452380952380958,0.8620689655172413,0.8600000000000001
Process101,0,0,0,2,0,0,1,0.7976190476190481,0.7758620689655172,0.8320175438596492
Process101,0,0,0,2,0,0,2,0.7817460317460323,0.7068965517241379,0.8065591397849463
Process101,0,0,0,2,0,0,3,0.6746031746031749,0.6551724137931034,0.790909090909091
Process101,0,0,0,2,0,1,0,0.8571428571428578,0.8521739130434782,0.8600160256410256
Process101,0,0,0,2,0,1,1,0.7896825396825401,0.8173913043478261,0.8506410256410257
Process101,0,0,0,2,0,1,2,0.7500000000000008,0.7652173913043478,0.8231800766283526
Process101,0,0,0,2,0,1,3,0.682539682539683,0.672566371681416,0.7898300438596492
Process101,0,0,0,2,0,2,0,0.7698412698412703,0.8596491228070176,0.8608333333333333
Process101,0,0,0,2,0,2,1,0.7579365079365086,0.7894736842105263,0.8323879551820729
Process101,0,0,0,2,0,2,2,0.6190476190476197,0.631578947368421,0.7818181818181819
Process101,0,0,0,2,0,2,3,0.6269841269841273,0.6666666666666666,0.7930208333333334
Process101,0,0,0,2,0,3,0,0.6706349206349212,0.8495575221238938,0.8577083333333334
Process101,0,0,0,2,0,3,1,0.718253968253969,0.8141592920353983,0.8435143288084466
Process101,0,0,0,2,0,3,2,0.5912698412698417,0.7787610619469026,0.8277777777777778
Process101,0,0,0,2,0,3,3,0.5396825396825402,0.7079646017699115,0.799820788530466
Process101,0,0,0,2,1,0,0,0.8253968253968258,0.8717948717948718,0.8781862745098039
Process101,0,0,0,2,1,0,1,0.7579365079365086,0.7863247863247863,0.830686274509804
Process101,0,0,0,2,1,0,2,0.7857142857142863,0.717948717948718,0.8133333333333334
Process101,0,0,0,2,1,0,3,0.7658730158730164,0.6153846153846154,0.7851119894598156
Process101,0,0,0,2,1,1,0,0.7579365079365086,0.8695652173913043,0.8668333333333333
Process101,0,0,0,2,1,1,1,0.813492063492064,0.7652173913043478,0.8209341397849463
Process101,0,0,0,2,1,1,2,0.6388888888888893,0.7586206896551724,0.826799758015729
Process101,0,0,0,2,1,1,3,0.7460317460317467,0.6379310344827587,0.7861274509803922
Process101,0,0,0,2,1,2,0,0.7857142857142863,0.8947368421052632,0.8850996376811595
Process101,0,0,0,2,1,2,1,0.7976190476190481,0.7543859649122807,0.8213032581453634
Process101,0,0,0,2,1,2,2,0.7579365079365086,0.7610619469026548,0.8236842105263158
Process101,0,0,0,2,1,2,3,0.8293650793650801,0.6608695652173913,0.7960061443932412
Process101,0,0,0,2,1,3,0,0.7698412698412703,0.831858407079646,0.8548611111111112
Process101,0,0,0,2,1,3,1,0.6865079365079371,0.7256637168141593,0.8112825166364187
Process101,0,0,0,2,1,3,2,0.8174603174603179,0.7079646017699115,0.8043859649122808
Process101,0,0,0,2,1,3,3,0.7777777777777783,0.6126126126126126,0.7785679374389053
Process101,0,0,0,2,2,0,0,0.7817460317460323,0.8888888888888888,0.8895993179880648
Process101,0,0,0,2,2,0,1,0.7698412698412703,0.7457627118644068,0.8230747126436782
Process101,0,0,0,2,2,0,2,0.6388888888888895,0.6949152542372882,0.8192028985507247
Process101,0,0,0,2,2,0,3,0.7619047619047625,0.6206896551724138,0.7827404479578394
Process101,0,0,0,2,2,1,0,0.7460317460317467,0.7863247863247863,0.8353291316526611
Process101,0,0,0,2,2,1,1,0.8412698412698416,0.8034188034188035,0.840686274509804
Process101,0,0,0,2,2,1,2,0.6547619047619051,0.5689655172413793,0.7716666666666667
Process101,0,0,0,2,2,1,3,0.6825396825396832,0.5689655172413793,0.7696969696969698
Process101,0,0,0,2,2,2,0,0.7976190476190481,0.9217391304347826,0.902878787878788
Process101,0,0,0,2,2,2,1,0.7936507936507943,0.7586206896551724,0.8248140635564571
Process101,0,0,0,2,2,2,2,0.7738095238095245,0.7241379310344828,0.8247474747474748
Process101,0,0,0,2,2,2,3,0.6230158730158736,0.603448275862069,0.7785014005602242
Process101,0,0,0,2,2,3,0,0.8214285714285718,0.8695652173913043,0.8765558397271953
Process101,0,0,0,2,2,3,1,0.670634920634921,0.6666666666666666,0.7935483870967742
Process101,0,0,0,2,2,3,2,0.6587301587301593,0.6666666666666666,0.7935483870967742
Process101,0,0,0,2,2,3,3,0.6468253968253975,0.6608695652173913,0.7939418859649123
Process101,0,0,0,2,3,0,0,0.805555555555556,0.7394957983193278,0.8211111111111111
Process101,0,0,0,2,3,0,1,0.8531746031746036,0.7863247863247863,0.8361111111111111
Process101,0,0,0,2,3,0,2,0.7500000000000008,0.7058823529411765,0.8142424242424243
Process101,0,0,0,2,3,0,3,0.7341269841269845,0.6218487394957983,0.7932291666666668
Process101,0,0,0,2,3,1,0,0.8531746031746036,0.8547008547008547,0.8631410256410257
Process101,0,0,0,2,3,1,1,0.7500000000000006,0.7966101694915254,0.844871794871795
Process101,0,0,0,2,3,1,2,0.678571428571429,0.717948717948718,0.8120175438596492
Process101,0,0,0,2,3,1,3,0.7460317460317467,0.5982905982905983,0.7859775641025641
Process101,0,0,0,2,3,2,0,0.7619047619047625,0.8448275862068966,0.8673611111111111
Process101,0,0,0,2,3,2,1,0.7023809523809528,0.8205128205128205,0.8488888888888889
Process101,0,0,0,2,3,2,2,0.7341269841269847,0.7079646017699115,0.806904761904762
Process101,0,0,0,2,3,2,3,0.7063492063492071,0.6324786324786325,0.7905180840664712
Process101,0,0,0,2,3,3,0,0.825396825396826,0.8620689655172413,0.8708333333333333
Process101,0,0,0,2,3,3,1,0.7222222222222228,0.6782608695652174,0.8
Process101,0,0,0,2,3,3,2,0.7380952380952388,0.6551724137931034,0.7907496012759171
Process101,0,0,0,2,3,3,3,0.5952380952380958,0.7387387387387387,0.8157913165266107
Process101,0,0,0,3,0,0,0,0.7658730158730164,0.8547008547008547,0.8383529411764706
Process101,0,0,0,3,0,0,1,0.6626984126984135,0.8034188034188035,0.8151111111111111
Process101,0,0,0,3,0,0,2,0.7023809523809532,0.7521367521367521,0.7949255898366607
Process101,0,0,0,3,0,0,3,0.6825396825396829,0.7008547008547008,0.777225806451613
Process101,0,0,0,3,0,1,0,0.7182539682539686,0.8793103448275862,0.84775
Process101,0,0,0,3,0,1,1,0.702380952380953,0.6724137931034483,0.7640478468899522
Process101,0,0,0,3,0,1,2,0.8373015873015878,0.6724137931034483,0.7715115207373273
Process101,0,0,0,3,0,1,3,0.55952380952381,0.6724137931034483,0.7726363636363637
Process101,0,0,0,3,0,2,0,0.8095238095238101,0.7652173913043478,0.79525
Process101,0,0,0,3,0,2,1,0.7579365079365086,0.8,0.8111895424836602
Process101,0,0,0,3,0,2,2,0.6706349206349212,0.7304347826086957,0.7871215970961888
Process101,0,0,0,3,0,2,3,0.5833333333333338,0.5391304347826087,0.7359642857142857
Process101,0,0,0,3,0,3,0,0.7976190476190481,0.7894736842105263,0.8150526315789475
Process101,0,0,0,3,0,3,1,0.7817460317460323,0.8771929824561403,0.8600160427807487
Process101,0,0,0,3,0,3,2,0.7896825396825403,0.6491228070175439,0.7590000000000001
Process101,0,0,0,3,0,3,3,0.5119047619047621,0.5263157894736842,0.7294761904761905
Process101,0,0,0,3,1,0,0,0.8015873015873023,0.7966101694915254,0.8199919028340081
Process101,0,0,0,3,1,0,1,0.7341269841269845,0.7008547008547008,0.777225806451613
Process101,0,0,0,3,1,0,2,0.7539682539682543,0.8620689655172413,0.8392941176470589
Process101,0,0,0,3,1,0,3,0.6428571428571435,0.6440677966101694,0.7639184782608697
Process101,0,0,0,3,1,1,0,0.694444444444445,0.8717948717948718,0.8435000000000001
Process101,0,0,0,3,1,1,1,0.6626984126984132,0.7863247863247863,0.8080935672514621
Process101,0,0,0,3,1,1,2,0.7182539682539688,0.717948717948718,0.7826842105263159
Process101,0,0,0,3,1,1,3,0.5634920634920638,0.5128205128205128,0.7308333333333334
Process101,0,0,0,3,1,2,0,0.7341269841269845,0.8103448275862069,0.8250000000000001
Process101,0,0,0,3,1,2,1,0.7301587301587308,0.7068965517241379,0.780896551724138
Process101,0,0,0,3,1,2,2,0.682539682539683,0.6206896551724138,0.7551363636363637
Process101,0,0,0,3,1,2,3,0.555555555555556,0.603448275862069,0.7555483870967743
Process101,0,0,0,3,1,3,0,0.7460317460317466,0.8421052631578947,0.834125
Process101,0,0,0,3,1,3,1,0.7420634920634925,0.7719298245614035,0.8001134453781513
Process101,0,0,0,3,1,3,2,0.6269841269841273,0.6666666666666666,0.7625526315789475
Process101,0,0,0,3,1,3,3,0.6666666666666673,0.7894736842105263,0.8030196078431373
Process101,0,0,0,3,2,0,0,0.7658730158730165,0.8135593220338984,0.8296842105263158
Process101,0,0,0,3,2,0,1,0.7539682539682547,0.7563025210084033,0.8073333333333335
Process101,0,0,0,3,2,0,2,0.7261904761904768,0.6949152542372882,0.7806666666666667
Process101,0,0,0,3,2,0,3,0.6746031746031752,0.576271186440678,0.7448695652173913
Process101,0,0,0,3,2,1,0,0.7579365079365086,0.8135593220338984,0.8223006535947713
Process101,0,0,0,3,2,1,1,0.682539682539683,0.6949152542372882,0.7827356321839081
Process101,0,0,0,3,2,1,2,0.6349206349206356,0.7068965517241379,0.7782241379310345
Process101,0,0,0,3,2,1,3,0.718253968253969,0.559322033898305,0.7455441176470589
Process101,0,0,0,3,2,2,0,0.7261904761904769,0.8717948717948718,0.8502500000000001
Process101,0,0,0,3,2,2,1,0.7817460317460325,0.6724137931034483,0.7705625
Process101,0,0,0,3,2,2,2,0.6865079365079372,0.7478260869565218,0.7910689655172415
Process101,0,0,0,3,2,2,3,0.6746031746031752,0.5344827586206896,0.7335289855072464
Process101,0,0,0,3,2,3,0,0.6706349206349215,0.6782608695652174,0.7686010186757216
Process101,0,0,0,3,2,3,1,0.6825396825396832,0.7413793103448276,0.7958582375478928
Process101,0,0,0,3,2,3,2,0.4960317460317463,0.591304347826087,0.7476820652173913
Process101,0,0,0,3,2,3,3,0.7182539682539688,0.6666666666666666,0.764
Process101,0,0,0,3,3,0,0,0.7658730158730165,0.8235294117647058,0.828660633484163
Process101,0,0,0,3,3,0,1,0.670634920634921,0.7627118644067796,0.8012222222222223
Process101,0,0,0,3,3,0,2,0.567460317460318,0.7666666666666667,0.8068571428571429
Process101,0,0,0,3,3,0,3,0.7301587301587308,0.65,0.7729340813464236
Process101,0,0,0,3,3,1,0,0.8888888888888894,0.8907563025210085,0.8560000000000001
Process101,0,0,0,3,3,1,1,0.8095238095238101,0.7226890756302521,0.7876842105263159
Process101,0,0,0,3,3,1,2,0.6230158730158736,0.6554621848739496,0.7734281524926687
Process101,0,0,0,3,3,1,3,0.567460317460318,0.5714285714285714,0.7457519181585679
Process101,0,0,0,3,3,2,0,0.8492063492063496,0.7692307692307693,0.8006531440162272
Process101,0,0,0,3,3,2,1,0.6428571428571433,0.6666666666666666,0.7732857142857144
Process101,0,0,0,3,3,2,2,0.6587301587301593,0.6666666666666666,0.7732857142857144
Process101,0,0,0,3,3,2,3,0.6269841269841275,0.603448275862069,0.7494545454545455
Process101,0,0,0,3,3,3,0,0.710317460317461,0.7586206896551724,0.7954807302231238
Process101,0,0,0,3,3,3,1,0.5198412698412702,0.6956521739130435,0.774
Process101,0,0,0,3,3,3,2,0.7420634920634928,0.6724137931034483,0.772225806451613
Process101,0,0,0,3,3,3,3,0.650793650793651,0.5641025641025641,0.7432156862745098
Process101,0,0,1,0,0,0,0,1.0039682539682542,0.972972972972973,0.952922077922078
Process101,0,0,1,0,0,0,1,0.9087301587301592,0.8828828828828829,0.9042613636363637
Process101,0,0,1,0,0,0,2,0.8214285714285721,0.7272727272727273,0.8841269841269842
Process101,0,0,1,0,0,0,3,0.7539682539682547,0.631578947368421,0.8466666666666667
Process101,0,0,1,0,0,1,0,0.9603174603174607,0.9636363636363636,0.9493506493506494
Process101,0,0,1,0,0,1,1,0.6547619047619053,0.780952380952381,0.8525786713286714
Process101,0,0,1,0,0,1,2,0.9523809523809524,0.7787610619469026,0.8922413793103449
Process101,0,0,1,0,0,1,3,0.7777777777777783,0.7636363636363637,0.852922077922078
Process101,0,0,1,0,0,2,0,0.9801587301587305,0.9636363636363636,0.952922077922078
Process101,0,0,1,0,0,2,1,0.8928571428571433,0.8288288288288288,0.8846363636363637
Process101,0,0,1,0,0,2,2,0.8174603174603179,0.8148148148148148,0.871048128342246
Process101,0,0,1,0,0,2,3,0.7857142857142861,0.7962962962962963,0.9002222222222223
Process101,0,0,1,0,0,3,0,0.805555555555556,0.9541284403669725,0.9422077922077923
Process101,0,0,1,0,0,3,1,0.8373015873015878,0.8518518518518519,0.8816363636363637
Process101,0,0,1,0,0,3,2,0.9603174603174607,0.8727272727272727,0.9039176935596374
Process101,0,0,1,0,0,3,3,0.7341269841269847,0.6728971962616822,0.8220574162679426
Process101,0,0,1,0,1,0,0,0.7500000000000006,0.9245283018867925,0.9172077922077922
Process101,0,0,1,0,1,0,1,0.8809523809523816,0.9009009009009009,0.9225935828877005
Process101,0,0,1,0,1,0,2,0.9166666666666671,0.875,0.9011363636363636
Process101,0,0,1,0,1,0,3,0.6825396825396829,0.7407407407407407,0.8512881854987119
Process101,0,0,1,0,1,1,0,0.837301587301588,0.9734513274336283,0.9564935064935065
Process101,0,0,1,0,1,1,1,0.8373015873015878,0.8928571428571429,0.9429166666666667
Process101,0,0,1,0,1,1,2,0.7420634920634928,0.7706422018348624,0.8565513433934486
Process101,0,0,1,0,1,1,3,0.6825396825396832,0.6545454545454545,0.8608150470219437
Process101,0,0,1,0,1,2,0,0.8888888888888894,0.9541284403669725,0.9422077922077923
Process101,0,0,1,0,1,2,1,0.6666666666666673,0.8041237113402062,0.8672077922077922
Process101,0,0,1,0,1,2,2,0.7222222222222228,0.7706422018348624,0.888888888888889
Process101,0,0,1,0,1,2,3,0.7222222222222228,0.7678571428571429,0.8932748538011697
Process101,0,0,1,0,1,3,0,0.7738095238095243,0.8846153846153846,0.8983766233766234
Process101,0,0,1,0,1,3,1,0.7817460317460325,0.8468468468468469,0.893048128342246
Process101,0,0,1,0,1,3,2,0.7261904761904768,0.6605504587155964,0.8221847507331379
Process101,0,0,1,0,1,3,3,0.8809523809523814,0.6422018348623854,0.8495215311004785
Process101,0,0,1,0,2,0,0,0.8373015873015878,0.9821428571428571,0.9892857142857143
Process101,0,0,1,0,2,0,1,0.8650793650793656,0.8521739130434782,0.9183333333333333
Process101,0,0,1,0,2,0,2,0.8531746031746036,0.75,0.8558585858585859
Process101,0,0,1,0,2,0,3,0.5753968253968258,0.7238095238095238,0.8437645687645687
Process101,0,0,1,0,2,1,0,0.9206349206349211,0.9464285714285714,0.9457792207792208
Process101,0,0,1,0,2,1,1,0.9960317460317462,0.8035714285714286,0.8818585858585859
Process101,0,0,1,0,2,1,2,0.8769841269841275,0.8,0.9070175438596492
Process101,0,0,1,0,2,1,3,0.6587301587301593,0.6785714285714286,0.8260302515820344
Process101,0,0,1,0,2,2,0,0.8650793650793656,0.9369369369369369,0.9386363636363637
Process101,0,0,1,0,2,2,1,0.805555555555556,0.7857142857142857,0.8602750190985485
Process101,0,0,1,0,2,2,2,0.8571428571428577,0.7567567567567568,0.8798872180451128
Process101,0,0,1,0,2,2,3,0.6746031746031749,0.7358490566037735,0.8423813029076187
Process101,0,0,1,0,2,3,0,0.8373015873015877,0.9464285714285714,0.9428571428571428
Process101,0,0,1,0,2,3,1,0.6865079365079371,0.8076923076923077,0.8719251336898396
Process101,0,0,1,0,2,3,2,0.6626984126984131,0.7407407407407407,0.8544258373205742
Process101,0,0,1,0,2,3,3,0.7380952380952388,0.584070796460177,0.8351023017902813
Process101,0,0,1,0,3,0,0,0.7857142857142867,0.9369369369369369,0.9422077922077923
Process101,0,0,1,0,3,0,1,0.9682539682539686,0.8869565217391304,0.908969696969697
Process101,0,0,1,0,3,0,2,0.8492063492063499,0.7610619469026548,0.8569634313055366
Process101,0,0,1,0,3,0,3,0.6626984126984131,0.6666666666666666,0.8239935064935066
Process101,0,0,1,0,3,1,0,0.9761904761904764,0.9380530973451328,0.9493506493506494
Process101,0,0,1,0,3,1,1,0.8888888888888894,0.8672566371681416,0.9042613636363637
Process101,0,0,1,0,3,1,2,0.8412698412698418,0.6842105263157895,0.8734326018808778
