model;addActSerial;addActParallel;deleteAct;replaceAct;addConst;removeConst;swapAct;GED; CNE; Jaccard
Process101;0;0;0;1;2;2;0;0.9422222222222222;0.8695652173913043;0.8985507246376812
Process101;0;0;0;1;2;2;1;0.9311111111111111;0.8173913043478261;0.8783395632500492
Process101;0;0;0;1;2;2;2;0.8688888888888888;0.591304347826087;0.8074633806091607
Process101;0;0;0;1;2;2;3;0.9088888888888889;0.7256637168141593;0.8451985943118666
Process101;0;0;0;1;2;3;0;0.9588888888888889;0.9122807017543859;0.9254658385093169
Process101;0;0;0;1;2;3;1;0.9366666666666666;0.8245614035087719;0.8856500836120401
Process101;0;0;0;1;2;3;2;0.8966666666666666;0.6842105263157895;0.8327173913043479
Process101;0;0;0;1;2;3;3;0.8977777777777778;0.7017543859649122;0.8352173913043479
Process101;0;0;0;1;3;0;0;0.9533333333333334;0.8813559322033898;0.9152173913043479
Process101;0;0;0;1;3;0;1;0.9488888888888889;0.847457627118644;0.9054951690821256
Process101;0;0;0;1;3;0;2;0.9133333333333333;0.7521367521367521;0.8561429811410085
Process101;0;0;0;1;3;0;3;0.9044444444444445;0.711864406779661;0.8452173913043478
Process101;0;0;0;1;3;1;0;0.9411111111111111;0.8620689655172413;0.8956472555577415
Process101;0;0;0;1;3;1;1;0.9411111111111111;0.8717948717948718;0.9017558528428093
Process101;0;0;0;1;3;1;2;0.8811111111111112;0.6495726495726496;0.8220355731225296
Process101;0;0;0;1;3;1;3;0.8566666666666667;0.5565217391304348;0.7989130434782609
Process101;0;0;0;1;3;2;0;0.9544444444444444;0.8793103448275862;0.9149616368286445
Process101;0;0;0;1;3;2;1;0.94;0.8275862068965517;0.8906291560102302
Process101;0;0;0;1;3;2;2;0.9155555555555556;0.75;0.8529366895499619
Process101;0;0;0;1;3;2;3;0.9133333333333333;0.7413793103448276;0.8531873161163779
Process101;0;0;0;1;3;3;0;0.9633333333333334;0.9043478260869565;0.9312888198757764
Process101;0;0;0;1;3;3;1;0.9266666666666666;0.8070175438596491;0.872406933788008
Process101;0;0;0;1;3;3;2;0.8988888888888888;0.7192982456140351;0.8400750763138355
Process101;0;0;0;1;3;3;3;0.8655555555555555;0.5739130434782609;0.8030516159032783
Process101;0;0;0;2;0;0;0;0.9173913043478261;0.8448275862068966;0.8579939668174963
Process101;0;0;0;2;0;0;1;0.8978260869565218;0.7586206896551724;0.8283333333333334
Process101;0;0;0;2;0;0;2;0.8978260869565218;0.7586206896551724;0.8283333333333334
Process101;0;0;0;2;0;0;3;0.8826086956521739;0.7321428571428571;0.8076628352490423
Process101;0;0;0;2;0;1;0;0.9228260869565217;0.8521739130434782;0.8647450980392157
Process101;0;0;0;2;0;1;1;0.8945652173913043;0.7652173913043478;0.8255747126436782
Process101;0;0;0;2;0;1;2;0.9032608695652173;0.782608695652174;0.834795321637427
Process101;0;0;0;2;0;1;3;0.8771739130434782;0.6902654867256637;0.8008333333333334
Process101;0;0;0;2;0;2;0;0.908695652173913;0.8421052631578947;0.8488888888888889
Process101;0;0;0;2;0;2;1;0.9043478260869565;0.7894736842105263;0.8361111111111111
Process101;0;0;0;2;0;2;2;0.8978260869565218;0.7678571428571429;0.8250000000000001
Process101;0;0;0;2;0;2;3;0.8978260869565218;0.7719298245614035;0.8279761904761905
Process101;0;0;0;2;0;3;0;0.9380434782608695;0.9026548672566371;0.8904356060606061
Process101;0;0;0;2;0;3;1;0.9163043478260869;0.8256880733944955;0.8489583333333334
Process101;0;0;0;2;0;3;2;0.8793478260869565;0.7027027027027027;0.8009376890502118
Process101;0;0;0;2;0;3;3;0.8793478260869565;0.6902654867256637;0.8033333333333335
Process101;0;0;0;2;1;0;0;0.9391304347826087;0.905982905982906;0.8947463768115943
Process101;0;0;0;2;1;0;1;0.8956521739130435;0.7692307692307693;0.828352490421456
Process101;0;0;0;2;1;0;2;0.8652173913043478;0.6324786324786325;0.7910778985507247
Process101;0;0;0;2;1;0;3;0.8869565217391304;0.7008547008547008;0.8142110762800419
Process101;0;0;0;2;1;1;0;0.9402173913043478;0.896551724137931;0.8952317290552585
Process101;0;0;0;2;1;1;1;0.8967391304347826;0.7758620689655172;0.8299864773495605
Process101;0;0;0;2;1;1;2;0.883695652173913;0.7241379310344828;0.8120175438596492
Process101;0;0;0;2;1;1;3;0.8684782608695653;0.6608695652173913;0.7944940476190476
Process101;0;0;0;2;1;2;0;0.9;0.7894736842105263;0.8323879551820729
Process101;0;0;0;2;1;2;1;0.9130434782608696;0.8173913043478261;0.8492835595776773
Process101;0;0;0;2;1;2;2;0.9;0.7652173913043478;0.8292397660818714
Process101;0;0;0;2;1;2;3;0.8608695652173913;0.6194690265486725;0.7808406647116325
Process101;0;0;0;2;1;3;0;0.9173913043478261;0.8421052631578947;0.855686274509804
Process101;0;0;0;2;1;3;1;0.8989130434782608;0.7719298245614035;0.8277777777777778
Process101;0;0;0;2;1;3;2;0.8858695652173914;0.7256637168141593;0.8127777777777778
Process101;0;0;0;2;1;3;3;0.8793478260869565;0.7017543859649122;0.8043859649122808
Process101;0;0;0;2;2;0;0;0.9369565217391305;0.8813559322033898;0.8895993179880648
Process101;0;0;0;2;2;0;1;0.9152173913043479;0.8103448275862069;0.8511111111111112
Process101;0;0;0;2;2;0;2;0.8826086956521739;0.7288135593220338;0.8143369175627241
Process101;0;0;0;2;2;0;3;0.8543478260869566;0.6101694915254238;0.7822638146167559
Process101;0;0;0;2;2;1;0;0.9315217391304348;0.8717948717948718;0.8802083333333334
Process101;0;0;0;2;2;1;1;0.8967391304347826;0.7758620689655172;0.8299864773495605
Process101;0;0;0;2;2;1;2;0.8684782608695653;0.6724137931034483;0.7955208333333333
Process101;0;0;0;2;2;1;3;0.8880434782608696;0.7413793103448276;0.8183333333333334
Process101;0;0;0;2;2;2;0;0.9358695652173913;0.8793103448275862;0.8866161616161616
Process101;0;0;0;2;2;2;1;0.8978260869565218;0.7586206896551724;0.8279761904761905
Process101;0;0;0;2;2;2;2;0.8804347826086957;0.6896551724137931;0.8058333333333334
Process101;0;0;0;2;2;2;3;0.8380434782608696;0.5517241379310345;0.7651785714285715
Process101;0;0;0;2;2;3;0;0.8989130434782608;0.7304347826086957;0.8261111111111111
Process101;0;0;0;2;2;3;1;0.8923913043478261;0.7304347826086957;0.818671679197995
Process101;0;0;0;2;2;3;2;0.8771739130434782;0.6608695652173913;0.8002380952380953
Process101;0;0;0;2;2;3;3;0.8652173913043478;0.6260869565217392;0.7877512856474989
Process101;0;0;0;2;3;0;0;0.9260869565217391;0.8571428571428571;0.8728333333333333
Process101;0;0;0;2;3;0;1;0.9097826086956522;0.8235294117647058;0.8511904761904763
Process101;0;0;0;2;3;0;2;0.9054347826086957;0.7563025210084033;0.838888888888889
Process101;0;0;0;2;3;0;3;0.866304347826087;0.6440677966101694;0.793251811594203
Process101;0;0;0;2;3;1;0;0.9260869565217391;0.8717948717948718;0.8728333333333333
Process101;0;0;0;2;3;1;1;0.9152173913043479;0.8034188034188035;0.8524628879892038
Process101;0;0;0;2;3;1;2;0.9054347826086957;0.7796610169491526;0.8388888888888889
Process101;0;0;0;2;3;1;3;0.9173913043478261;0.8135593220338984;0.8556491228070175
Process101;0;0;0;2;3;2;0;0.9304347826086956;0.8717948717948718;0.8795833333333334
Process101;0;0;0;2;3;2;1;0.8771739130434782;0.672566371681416;0.7991228070175439
Process101;0;0;0;2;3;2;2;0.8760869565217391;0.6782608695652174;0.8
Process101;0;0;0;2;3;2;3;0.866304347826087;0.6548672566371682;0.7882569326542163
Process101;0;0;0;2;3;3;0;0.9358695652173913;0.896551724137931;0.8906314699792961
Process101;0;0;0;2;3;3;1;0.8978260869565218;0.7758620689655172;0.8299719887955183
Process101;0;0;0;2;3;3;2;0.883695652173913;0.6896551724137931;0.8077298850574713
Process101;0;0;0;2;3;3;3;0.8456521739130435;0.5614035087719298;0.7704656862745098
Process101;0;0;0;3;0;0;0;0.8957446808510638;0.8547008547008547;0.8306666666666667
Process101;0;0;0;3;0;0;1;0.874468085106383;0.7521367521367521;0.7949255898366607
Process101;0;0;0;3;0;0;2;0.8851063829787233;0.7522935779816514;0.7986666666666667
Process101;0;0;0;3;0;0;3;0.8787234042553191;0.7521367521367521;0.799
Process101;0;0;0;3;0;1;0;0.8797872340425532;0.8103448275862069;0.8094022988505748
Process101;0;0;0;3;0;1;1;0.8542553191489362;0.6896551724137931;0.7719276315789474
Process101;0;0;0;3;0;1;2;0.8521276595744681;0.6896551724137931;0.7698717105263159
Process101;0;0;0;3;0;1;3;0.8287234042553191;0.5789473684210527;0.7418342245989306
Process101;0;0;0;3;0;2;0;0.9;0.8347826086956521;0.8294117647058824
Process101;0;0;0;3;0;2;1;0.8680851063829788;0.6956521739130435;0.781922077922078
Process101;0;0;0;3;0;2;2;0.8617021276595744;0.6956521739130435;0.7765000000000001
Process101;0;0;0;3;0;2;3;0.8531914893617021;0.6782608695652174;0.7692960526315791
Process101;0;0;0;3;0;3;0;0.8861702127659574;0.7894736842105263;0.8082483660130719
Process101;0;0;0;3;0;3;1;0.8627659574468085;0.7017543859649122;0.777421052631579
Process101;0;0;0;3;0;3;2;0.8436170212765958;0.6491228070175439;0.7587846889952153
Process101;0;0;0;3;0;3;3;0.875531914893617;0.7272727272727273;0.7858825910931175
Process101;0;0;0;3;1;0;0;0.9063829787234042;0.864406779661017;0.8435000000000001
Process101;0;0;0;3;1;0;1;0.874468085106383;0.7457627118644068;0.7949255898366607
Process101;0;0;0;3;1;0;2;0.8638297872340426;0.7350427350427351;0.7850035842293908
Process101;0;0;0;3;1;0;3;0.8425531914893617;0.5932203389830508;0.7568750000000001
Process101;0;0;0;3;1;1;0;0.8712765957446809;0.7350427350427351;0.7897531760435572
Process101;0;0;0;3;1;1;1;0.8691489361702127;0.717948717948718;0.7860689655172415
Process101;0;0;0;3;1;1;2;0.8702127659574468;0.7130434782608696;0.7849523809523811
Process101;0;0;0;3;1;1;3;0.847872340425532;0.6724137931034483;0.7659617224880384
Process101;0;0;0;3;1;2;0;0.902127659574468;0.8448275862068966;0.8343750000000001
Process101;0;0;0;3;1;2;1;0.8702127659574468;0.7068965517241379;0.7849523809523811
Process101;0;0;0;3;1;2;2;0.8606382978723404;0.7068965517241379;0.7765000000000001
Process101;0;0;0;3;1;2;3;0.8595744680851064;0.6785714285714286;0.76897277676951
Process101;0;0;0;3;1;3;0;0.8904255319148936;0.8173913043478261;0.8165000000000001
Process101;0;0;0;3;1;3;1;0.8670212765957447;0.7130434782608696;0.7819491833030854
Process101;0;0;0;3;1;3;2;0.8563829787234043;0.6782608695652174;0.7690000000000001
Process101;0;0;0;3;1;3;3;0.8308510638297872;0.591304347826087;0.7447563025210084
Process101;0;0;0;3;2;0;0;0.8946808510638298;0.8067226890756303;0.8226234817813766
Process101;0;0;0;3;2;0;1;0.8702127659574468;0.7394957983193278;0.7917777777777778
Process101;0;0;0;3;2;0;2;0.8808510638297873;0.717948717948718;0.7984055944055944
Process101;0;0;0;3;2;0;3;0.8680851063829788;0.6896551724137931;0.781922077922078
Process101;0;0;0;3;2;1;0;0.9095744680851063;0.864406779661017;0.84775
Process101;0;0;0;3;2;1;1;0.8606382978723404;0.6949152542372882;0.7782784380305603
Process101;0;0;0;3;2;1;2;0.8393617021276596;0.6101694915254238;0.7540000000000001
Process101;0;0;0;3;2;1;3;0.824468085106383;0.5517241379310345;0.7369283887468031
Process101;0;0;0;3;2;2;0;0.8893617021276596;0.7863247863247863;0.8125470085470086
Process101;0;0;0;3;2;2;1;0.8712765957446809;0.7008547008547008;0.7872792207792209
Process101;0;0;0;3;2;2;2;0.8393617021276596;0.5982905982905983;0.753604743083004
Process101;0;0;0;3;2;2;3;0.8638297872340426;0.6837606837606838;0.7775632183908047
Process101;0;0;0;3;2;3;0;0.8957446808510638;0.7931034482758621;0.8215213675213676
Process101;0;0;0;3;2;3;1;0.8627659574468085;0.6724137931034483;0.7751822660098523
Process101;0;0;0;3;2;3;2;0.8680851063829788;0.7192982456140351;0.7812556390977444
Process101;0;0;0;3;2;3;3;0.8372340425531914;0.5862068965517241;0.7494545454545455
Process101;0;0;0;3;3;0;0;0.9042553191489362;0.8333333333333334;0.8383529411764706
Process101;0;0;0;3;3;0;1;0.8808510638297873;0.75;0.8026842105263159
Process101;0;0;0;3;3;0;2;0.9;0.8403361344537815;0.8338076923076924
Process101;0;0;0;3;3;0;3;0.8531914893617021;0.6779661016949152;0.7708750000000001
Process101;0;0;0;3;3;1;0;0.898936170212766;0.8067226890756303;0.8277777777777778
Process101;0;0;0;3;3;1;1;0.8627659574468085;0.7058823529411765;0.782225806451613
Process101;0;0;0;3;3;1;2;0.8287234042553191;0.5932203389830508;0.7463809523809525
Process101;0;0;0;3;3;1;3;0.8265957446808511;0.5714285714285714;0.7433506493506494
Process101;0;0;0;3;3;2;0;0.8872340425531915;0.7931034482758621;0.8111895424836602
Process101;0;0;0;3;3;2;1;0.8680851063829788;0.7008547008547008;0.7835689655172414
Process101;0;0;0;3;3;2;2;0.8765957446808511;0.7457627118644068;0.797711967545639
Process101;0;0;0;3;3;2;3;0.8191489361702128;0.5254237288135594;0.7337619047619048
Process101;0;0;0;3;3;3;0;0.873404255319149;0.7521367521367521;0.7938467432950193
Process101;0;0;0;3;3;3;1;0.8829787234042553;0.7692307692307693;0.8054705882352942
Process101;0;0;0;3;3;3;2;0.8617021276595744;0.7068965517241379;0.7776842105263159
Process101;0;0;0;3;3;3;3;0.8521276595744681;0.6379310344827587;0.7626363636363637
Process101;0;0;1;0;0;0;0;0.9697674418604652;0.972972972972973;0.9493506493506494
Process101;0;0;1;0;0;0;1;0.9715909090909091;0.8828828828828829;0.9402813299232737
Process101;0;0;1;0;0;0;2;0.9406976744186046;0.8518518518518519;0.8908742152987678
Process101;0;0;1;0;0;0;3;0.9181818181818182;0.7192982456140351;0.873225806451613
Process101;0;0;1;0;0;1;0;0.9732558139534884;0.9821428571428571;0.9564935064935065
Process101;0;0;1;0;0;1;1;0.9453488372093023;0.8571428571428571;0.9011363636363636
Process101;0;0;1;0;0;1;2;0.9034883720930232;0.7272727272727273;0.844126381785184
Process101;0;0;1;0;0;1;3;0.9174418604651162;0.7454545454545455;0.8586913086913087
Process101;0;0;1;0;0;2;0;0.9709302325581395;0.9636363636363636;0.9493506493506494
Process101;0;0;1;0;0;2;1;0.9395348837209302;0.8648648648648649;0.8940113636363637
Process101;0;0;1;0;0;2;2;0.9162790697674419;0.7619047619047619;0.8518585858585859
Process101;0;0;1;0;0;2;3;0.9325581395348838;0.8108108108108109;0.8806889952153111
Process101;0;0;1;0;0;3;0;0.9662790697674418;0.9636363636363636;0.9422077922077923
Process101;0;0;1;0;0;3;1;0.9453488372093023;0.8909090909090909;0.9036363636363637
Process101;0;0;1;0;0;3;2;0.9069767441860466;0.7476635514018691;0.8441919191919192
Process101;0;0;1;0;0;3;3;0.9232558139534883;0.7850467289719626;0.8649938296997121
Process101;0;0;1;0;1;0;0;0.9767441860465116;0.9824561403508771;0.9636363636363636
Process101;0;0;1;0;1;0;1;0.922093023255814;0.8037383177570093;0.8640113636363637
Process101;0;0;1;0;1;0;2;0.9186046511627907;0.7678571428571429;0.8624667729930888
Process101;0;0;1;0;1;0;3;0.925;0.7304347826086957;0.88
Process101;0;0;1;0;1;1;0;0.9686046511627907;0.954954954954955;0.9457792207792208
Process101;0;0;1;0;1;1;1;0.9325581395348838;0.8440366972477065;0.8820113636363637
Process101;0;0;1;0;1;1;2;0.95;0.8849557522123894;0.9105113636363636
Process101;0;0;1;0;1;1;3;0.8953488372093024;0.6727272727272727;0.8324376772652635
Process101;0;0;1;0;1;2;0;0.9686046511627907;0.9454545454545454;0.9431601731601732
Process101;0;0;1;0;1;2;1;0.9093023255813953;0.7272727272727273;0.8478030303030304
Process101;0;0;1;0;1;2;2;0.9418604651162791;0.875;0.8996363636363637
Process101;0;0;1;0;1;2;3;0.8662790697674418;0.5523809523809524;0.7951581027667984
Process101;0;0;1;0;1;3;0;0.963953488372093;0.9357798165137615;0.9350649350649352
Process101;0;0;1;0;1;3;1;0.9325581395348838;0.8461538461538461;0.8782326369282891
Process101;0;0;1;0;1;3;2;0.9738636363636364;0.9107142857142857;0.9476811594202899
Process101;0;0;1;0;1;3;3;0.891860465116279;0.6727272727272727;0.8289968652037618
Process101;0;0;1;0;2;0;0;0.9674418604651163;0.9369369369369369;0.9422077922077923
Process101;0;0;1;0;2;0;1;0.9511627906976744;0.8909090909090909;0.9111725955204216
Process101;0;0;1;0;2;0;2;0.8965116279069768;0.6902654867256637;0.837922077922078
Process101;0;0;1;0;2;0;3;0.9034883720930232;0.7433628318584071;0.8468487048341858
Process101;0;0;1;0;2;1;0;0.9920454545454546;0.9557522123893806;0.9821428571428572
Process101;0;0;1;0;2;1;1;0.9395348837209302;0.8421052631578947;0.8934141414141414
Process101;0;0;1;0;2;1;2;0.9454545454545454;0.7818181818181819;0.897
Process101;0;0;1;0;2;1;3;0.9162790697674419;0.7678571428571429;0.8595427963849017
Process101;0;0;1;0;2;2;0;0.9720930232558139;0.9557522123893806;0.952922077922078
Process101;0;0;1;0;2;2;1;0.9488372093023256;0.8828828828828829;0.909172077922078
Process101;0;0;1;0;2;2;2;0.9186046511627907;0.7964601769911505;0.8676542207792208
Process101;0;0;1;0;2;2;3;0.9186046511627907;0.7476635514018691;0.8550808080808081
Process101;0;0;1;0;2;3;0;0.9674418604651163;0.9541284403669725;0.9422077922077923
Process101;0;0;1;0;2;3;1;0.9232558139534883;0.8181818181818182;0.8725252525252526
Process101;0;0;1;0;2;3;2;0.9069767441860466;0.7339449541284404;0.8463431305536568
Process101;0;0;1;0;2;3;3;0.925;0.7027027027027027;0.8732142857142857
Process101;0;0;1;0;3;0;0;0.9767441860465116;0.9655172413793104;0.9636363636363636
Process101;0;0;1;0;3;0;1;0.9488372093023256;0.8771929824561403;0.9098863636363637
Process101;0;0;1;0;3;0;2;0.9372093023255814;0.8245614035087719;0.889048128342246
Process101;0;0;1;0;3;0;3;0.8848837209302326;0.6126126126126126;0.8188837399482077
Process101;0;0;1;0;3;1;0;0.9720930232558139;0.9557522123893806;0.952922077922078
Process101;0;0;1;0;3;1;1;0.9406976744186046;0.8347826086956521;0.895048128342246
Process101;0;0;1;0;3;1;2;0.9383720930232559;0.8347826086956521;0.8919893048128342
Process101;0;0;1;0;3;1;3;0.9272727272727272;0.7368421052631579;0.8805807622504538
