sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapAct,GED, CNE, Jaccard
Process101,0,0,0,1,2,3,1,0.9473333333333334,0.8070175438596491,0.8695031055900622
Process101,0,0,0,1,2,3,2,0.9348888888888889,0.7256637168141593,0.8447863568215892
Process101,0,0,0,1,2,3,3,0.9233333333333333,0.6666666666666666,0.8288537549407115
Process101,0,0,0,1,3,0,0,0.9593333333333334,0.8888888888888888,0.9107173913043478
Process101,0,0,0,1,3,0,1,0.9388888888888889,0.7796610169491526,0.872234935163997
Process101,0,0,0,1,3,0,2,0.9224444444444444,0.6610169491525424,0.8243083003952569
Process101,0,0,0,1,3,0,3,0.9177777777777778,0.6440677966101694,0.8243083003952569
Process101,0,0,0,1,3,1,0,0.9653333333333334,0.9137931034482759,0.9165507246376812
Process101,0,0,0,1,3,1,1,0.9428888888888889,0.7931034482758621,0.8775250836120402
Process101,0,0,0,1,3,1,2,0.9522222222222222,0.8421052631578947,0.8875703324808184
Process101,0,0,0,1,3,1,3,0.914,0.6324786324786325,0.8285507246376812
Process101,0,0,0,1,3,2,0,0.9533333333333334,0.8521739130434782,0.8975703324808184
Process101,0,0,0,1,3,2,1,0.9504444444444444,0.8347826086956521,0.8906291560102302
Process101,0,0,0,1,3,2,2,0.9348888888888889,0.7256637168141593,0.8451985943118666
Process101,0,0,0,1,3,2,3,0.9413333333333334,0.7567567567567568,0.8465665976535541
Process101,0,0,0,1,3,3,0,0.9575555555555556,0.8869565217391304,0.9186264822134388
Process101,0,0,0,1,3,3,1,0.9591111111111111,0.8771929824561403,0.9058423913043478
Process101,0,0,0,1,3,3,2,0.9122222222222223,0.5964912280701754,0.8083992094861661
Process101,0,0,0,1,3,3,3,0.9251111111111111,0.6666666666666666,0.8254324450677887
Process101,0,0,0,2,0,0,0,0.94,0.8793103448275862,0.8728333333333333
Process101,0,0,0,2,0,0,1,0.9339130434782609,0.8448275862068966,0.8631111111111112
Process101,0,0,0,2,0,0,2,0.9165217391304348,0.7413793103448276,0.8303030303030303
Process101,0,0,0,2,0,0,3,0.9056521739130434,0.6666666666666666,0.8010994502748626
Process101,0,0,0,2,0,1,0,0.9471739130434782,0.9217391304347826,0.8922619047619048
Process101,0,0,0,2,0,1,1,0.9215217391304348,0.7652173913043478,0.8293859649122808
Process101,0,0,0,2,0,1,2,0.905,0.6608695652173913,0.7944940476190476
Process101,0,0,0,2,0,1,3,0.926304347826087,0.8,0.8528333333333333
Process101,0,0,0,2,0,2,0,0.9365217391304348,0.8596491228070176,0.8723039215686275
Process101,0,0,0,2,0,2,1,0.9310869565217391,0.8245614035087719,0.8543333333333334
Process101,0,0,0,2,0,2,2,0.9089130434782609,0.6842105263157895,0.8026190476190477
Process101,0,0,0,2,0,2,3,0.9147826086956522,0.7142857142857143,0.8086509376890503
Process101,0,0,0,2,0,3,0,0.9384782608695652,0.8672566371681416,0.8677083333333334
Process101,0,0,0,2,0,3,1,0.932608695652174,0.831858407079646,0.8548611111111112
Process101,0,0,0,2,0,3,2,0.9217391304347826,0.7610619469026548,0.8251984126984128
Process101,0,0,0,2,0,3,3,0.9082608695652175,0.6666666666666666,0.7904640633842672
Process101,0,0,0,2,1,0,0,0.9365217391304348,0.8620689655172413,0.8736111111111111
Process101,0,0,0,2,1,0,1,0.921304347826087,0.7692307692307693,0.8336904761904762
Process101,0,0,0,2,1,0,2,0.9058695652173913,0.6666666666666666,0.7923116615067081
Process101,0,0,0,2,1,0,3,0.9069565217391304,0.6724137931034483,0.7942424242424243
Process101,0,0,0,2,1,1,0,0.928695652173913,0.8103448275862069,0.8444444444444446
Process101,0,0,0,2,1,1,1,0.9230434782608695,0.7758620689655172,0.8320175438596492
Process101,0,0,0,2,1,1,2,0.9095652173913044,0.6896551724137931,0.8012609649122807
Process101,0,0,0,2,1,1,3,0.907608695652174,0.6782608695652174,0.8008448540706605
Process101,0,0,0,2,1,2,0,0.9439130434782609,0.9043478260869565,0.8907246376811595
Process101,0,0,0,2,1,2,1,0.9206521739130434,0.7652173913043478,0.8253968253968255
Process101,0,0,0,2,1,2,2,0.918695652173913,0.7478260869565218,0.8241681790683606
Process101,0,0,0,2,1,2,3,0.9178260869565218,0.7368421052631579,0.8139140955837871
Process101,0,0,0,2,1,3,0,0.942391304347826,0.8947368421052632,0.8867424242424243
Process101,0,0,0,2,1,3,1,0.9158695652173913,0.7368421052631579,0.8213972431077695
Process101,0,0,0,2,1,3,2,0.8989130434782608,0.6194690265486725,0.7855773726040206
Process101,0,0,0,2,1,3,3,0.8963043478260869,0.6017699115044248,0.7795289855072465
Process101,0,0,0,2,2,0,0,0.9308695652173913,0.8305084745762712,0.8616491228070176
Process101,0,0,0,2,2,0,1,0.9217391304347826,0.7692307692307693,0.8294313369630975
Process101,0,0,0,2,2,0,2,0.9010869565217391,0.6440677966101694,0.7897058823529413
Process101,0,0,0,2,2,0,3,0.8969565217391304,0.6086956521739131,0.7778520499108735
Process101,0,0,0,2,2,1,0,0.9426086956521739,0.896551724137931,0.8833333333333334
Process101,0,0,0,2,2,1,1,0.9258695652173913,0.7931034482758621,0.8388888888888889
Process101,0,0,0,2,2,1,2,0.9113043478260869,0.7068965517241379,0.8148604269293925
Process101,0,0,0,2,2,1,3,0.8834782608695653,0.5470085470085471,0.7702156862745099
Process101,0,0,0,2,2,2,0,0.945,0.9310344827586207,0.9161904761904762
Process101,0,0,0,2,2,2,1,0.9193478260869565,0.7586206896551724,0.8365384615384616
Process101,0,0,0,2,2,2,2,0.9202173913043479,0.7586206896551724,0.8266604010025064
Process101,0,0,0,2,2,2,3,0.912608695652174,0.7027027027027027,0.8104312354312355
Process101,0,0,0,2,2,3,0,0.9384782608695652,0.8771929824561403,0.8751811594202898
Process101,0,0,0,2,2,3,1,0.9082608695652175,0.6842105263157895,0.7979343520090549
Process101,0,0,0,2,2,3,2,0.9219565217391305,0.7567567567567568,0.8211484593837536
Process101,0,0,0,2,2,3,3,0.8973913043478261,0.6140350877192983,0.7852150537634409
Process101,0,0,0,2,3,0,0,0.9339130434782609,0.864406779661017,0.8781862745098039
Process101,0,0,0,2,3,0,1,0.9147826086956522,0.7288135593220338,0.8158333333333334
Process101,0,0,0,2,3,0,2,0.9113043478260869,0.7288135593220338,0.8250000000000001
Process101,0,0,0,2,3,0,3,0.9208695652173913,0.7586206896551724,0.8207854406130268
Process101,0,0,0,2,3,1,0,0.9382608695652174,0.8888888888888888,0.8882246376811594
Process101,0,0,0,2,3,1,1,0.9028260869565218,0.6779661016949152,0.8090386624869383
Process101,0,0,0,2,3,1,2,0.9202173913043479,0.7758620689655172,0.8346491228070176
Process101,0,0,0,2,3,1,3,0.8767391304347826,0.5084745762711864,0.7615038115038115
Process101,0,0,0,2,3,2,0,0.9171739130434783,0.7521367521367521,0.8283333333333334
Process101,0,0,0,2,3,2,1,0.9110869565217391,0.7068965517241379,0.8166125541125542
Process101,0,0,0,2,3,2,2,0.921304347826087,0.7652173913043478,0.8311111111111111
Process101,0,0,0,2,3,2,3,0.9054347826086957,0.6896551724137931,0.8143398268398269
Process101,0,0,0,2,3,3,0,0.9308695652173913,0.8245614035087719,0.8570175438596492
Process101,0,0,0,2,3,3,1,0.9330434782608695,0.8288288288288288,0.8485833333333334
Process101,0,0,0,2,3,3,2,0.9063043478260869,0.6782608695652174,0.8023486134691569
Process101,0,0,0,2,3,3,3,0.8773913043478261,0.48695652173913045,0.7511754385964913
Process101,0,0,0,3,0,0,0,0.9170212765957447,0.8547008547008547,0.8383529411764706
Process101,0,0,0,3,0,0,1,0.9063829787234042,0.7863247863247863,0.8067777777777778
Process101,0,0,0,3,0,0,2,0.9034042553191489,0.7692307692307693,0.8026842105263159
Process101,0,0,0,3,0,0,3,0.8757446808510638,0.591304347826087,0.7498333333333334
Process101,0,0,0,3,0,1,0,0.9217021276595745,0.8793103448275862,0.8433333333333334
Process101,0,0,0,3,0,1,1,0.902127659574468,0.7586206896551724,0.797327067669173
Process101,0,0,0,3,0,1,2,0.8851063829787233,0.6551724137931034,0.7698695652173914
Process101,0,0,0,3,0,1,3,0.9019148936170213,0.7407407407407407,0.7908778280542987
Process101,0,0,0,3,0,2,0,0.9031914893617021,0.7652173913043478,0.8028304093567252
Process101,0,0,0,3,0,2,1,0.9006382978723404,0.7478260869565218,0.7946954887218046
Process101,0,0,0,3,0,2,2,0.8874468085106383,0.6548672566371682,0.760209677419355
Process101,0,0,0,3,0,2,3,0.8812765957446809,0.6260869565217392,0.7584179523141655
Process101,0,0,0,3,0,3,0,0.8995744680851063,0.7368421052631579,0.7882911877394636
Process101,0,0,0,3,0,3,1,0.9048936170212766,0.7636363636363637,0.7967601809954752
Process101,0,0,0,3,0,3,2,0.8859574468085106,0.6491228070175439,0.7593763440860216
Process101,0,0,0,3,0,3,3,0.8795744680851064,0.6140350877192983,0.7589088359046284
Process101,0,0,0,3,1,0,0,0.9,0.7457627118644068,0.7898422939068102
Process101,0,0,0,3,1,0,1,0.9002127659574468,0.7457627118644068,0.7895787476280836
Process101,0,0,0,3,1,0,2,0.8889361702127659,0.6837606837606838,0.7821109445277362
Process101,0,0,0,3,1,0,3,0.8742553191489362,0.5932203389830508,0.7532424242424243
Process101,0,0,0,3,1,1,0,0.9140425531914893,0.8376068376068376,0.8337777777777778
Process101,0,0,0,3,1,1,1,0.8993617021276595,0.7413793103448276,0.7922940108892923
Process101,0,0,0,3,1,1,2,0.8836170212765957,0.6495726495726496,0.7698695652173914
Process101,0,0,0,3,1,1,3,0.8842553191489362,0.6371681415929203,0.7576363636363637
Process101,0,0,0,3,1,2,0,0.9157446808510639,0.8448275862068966,0.8343750000000001
Process101,0,0,0,3,1,2,1,0.8951063829787234,0.7241379310344828,0.7896624319419239
Process101,0,0,0,3,1,2,2,0.8995744680851063,0.7413793103448276,0.7912222222222223
Process101,0,0,0,3,1,2,3,0.8787234042553191,0.6140350877192983,0.7540733137829913
Process101,0,0,0,3,1,3,0,0.9061702127659574,0.782608695652174,0.8082483660130719
Process101,0,0,0,3,1,3,1,0.904468085106383,0.7719298245614035,0.8058218623481782
Process101,0,0,0,3,1,3,2,0.8931914893617021,0.7079646017699115,0.7875164835164836
Process101,0,0,0,3,1,3,3,0.8676595744680851,0.5391304347826087,0.7364705882352942
Process101,0,0,0,3,2,0,0,0.9095744680851063,0.8067226890756303,0.8117079107505072
Process101,0,0,0,3,2,0,1,0.9036170212765957,0.7796610169491526,0.8067777777777778
Process101,0,0,0,3,2,0,2,0.8923404255319148,0.7058823529411765,0.7830476190476191
Process101,0,0,0,3,2,0,3,0.8912765957446809,0.7058823529411765,0.7820645161290323
Process101,0,0,0,3,2,1,0,0.9129787234042553,0.8376068376068376,0.8323529411764706
Process101,0,0,0,3,2,1,1,0.9142553191489362,0.8256880733944955,0.8253043478260871
Process101,0,0,0,3,2,1,2,0.8795744680851064,0.6271186440677966,0.7628037634408603
Process101,0,0,0,3,2,1,3,0.8840425531914894,0.6495726495726496,0.7654305750350632
Process101,0,0,0,3,2,2,0,0.9131914893617021,0.8275862068965517,0.8249134615384616
Process101,0,0,0,3,2,2,1,0.8974468085106383,0.7413793103448276,0.7992777777777779
Process101,0,0,0,3,2,2,2,0.8878723404255319,0.6724137931034483,0.7739400299850075
Process101,0,0,0,3,2,2,3,0.8729787234042553,0.5811965811965812,0.7486969696969697
Process101,0,0,0,3,2,3,0,0.9108510638297872,0.8173913043478261,0.8324722222222223
Process101,0,0,0,3,2,3,1,0.8931914893617021,0.7068965517241379,0.7883185550082102
Process101,0,0,0,3,2,3,2,0.902127659574468,0.75,0.792888888888889
Process101,0,0,0,3,2,3,3,0.8719148936170213,0.5614035087719298,0.7414040920716113
Process101,0,0,0,3,3,0,0,0.9153191489361702,0.8571428571428571,0.8488529411764707
Process101,0,0,0,3,3,0,1,0.9012765957446809,0.7666666666666667,0.812888888888889
Process101,0,0,0,3,3,0,2,0.902340425531915,0.773109243697479,0.8041915708812262
Process101,0,0,0,3,3,0,3,0.8748936170212767,0.5714285714285714,0.736398316970547
Process101,0,0,0,3,3,1,0,0.9102127659574468,0.8135593220338984,0.8210940170940172
Process101,0,0,0,3,3,1,1,0.8925531914893617,0.7226890756302521,0.7885689655172414
Process101,0,0,0,3,3,1,2,0.8882978723404256,0.6779661016949152,0.7747258064516129
Process101,0,0,0,3,3,1,3,0.9017021276595745,0.7692307692307693,0.8097692307692308
Process101,0,0,0,3,3,2,0,0.908936170212766,0.8034188034188035,0.8167450980392157
Process101,0,0,0,3,3,2,1,0.9034042553191489,0.7719298245614035,0.8037777777777778
Process101,0,0,0,3,3,2,2,0.8831914893617021,0.6495726495726496,0.7628541666666667
Process101,0,0,0,3,3,2,3,0.8840425531914894,0.6551724137931034,0.7682857142857143
Process101,0,0,0,3,3,3,0,0.9142553191489362,0.8347826086956521,0.8294117647058824
Process101,0,0,0,3,3,3,1,0.8968085106382979,0.7350427350427351,0.7925395537525356
Process101,0,0,0,3,3,3,2,0.8659574468085106,0.5470085470085471,0.7434607843137255
Process101,0,0,0,3,3,3,3,0.8693617021276596,0.5689655172413793,0.7421422924901186
Process101,0,0,1,0,0,0,0,0.9667441860465116,0.9245283018867925,0.9172077922077922
Process101,0,0,1,0,0,0,1,0.9616279069767442,0.9009009009009009,0.9154026679841898
Process101,0,0,1,0,0,0,2,0.9437209302325581,0.7964601769911505,0.8706539074960128
Process101,0,0,1,0,0,0,3,0.9527272727272728,0.7090909090909091,0.8761904761904762
Process101,0,0,1,0,0,1,0,0.9693023255813954,0.9444444444444444,0.9350649350649352
Process101,0,0,1,0,0,1,1,0.9734090909090909,0.8392857142857143,0.921
Process101,0,0,1,0,0,1,2,0.9427906976744186,0.7818181818181819,0.8597498090145149
Process101,0,0,1,0,0,1,3,0.9274418604651162,0.6964285714285714,0.8353030303030303
Process101,0,0,1,0,0,2,0,0.9706976744186047,0.9541284403669725,0.9422077922077923
Process101,0,0,1,0,0,2,1,0.9534883720930233,0.8440366972477065,0.8810722610722611
Process101,0,0,1,0,0,2,2,0.9397674418604651,0.7636363636363637,0.852922077922078
Process101,0,0,1,0,0,2,3,0.9593181818181818,0.75,0.8831215970961888
Process101,0,0,1,0,0,3,0,0.9723255813953489,0.9636363636363636,0.9457792207792208
Process101,0,0,1,0,0,3,1,0.9697727272727272,0.8108108108108109,0.9016339869281046
Process101,0,0,1,0,0,3,2,0.9693181818181819,0.8108108108108109,0.9068627450980392
Process101,0,0,1,0,0,3,3,0.9313953488372093,0.7037037037037037,0.8307141624978438
Process101,0,0,1,0,1,0,0,0.9706976744186047,0.9541284403669725,0.9422077922077923
Process101,0,0,1,0,1,0,1,0.9406976744186046,0.7894736842105263,0.8706539074960128
Process101,0,0,1,0,1,0,2,0.9690909090909091,0.8214285714285714,0.915
Process101,0,0,1,0,1,0,3,0.9151162790697674,0.625,0.8180543159505291
Process101,0,0,1,0,1,1,0,0.9706976744186047,0.954954954954955,0.9457792207792208
Process101,0,0,1,0,1,1,1,0.9590697674418605,0.8807339449541285,0.9003030303030304
Process101,0,0,1,0,1,1,2,0.9753488372093023,0.9821428571428571,0.9564935064935065
Process101,0,0,1,0,1,1,3,0.935813953488372,0.7610619469026548,0.864469696969697
Process101,0,0,1,0,1,2,0,0.9690697674418605,0.9454545454545454,0.9422077922077923
Process101,0,0,1,0,1,2,1,0.9590697674418605,0.8928571428571429,0.9098863636363637
Process101,0,0,1,0,1,2,2,0.935813953488372,0.7407407407407407,0.8544258373205742
Process101,0,0,1,0,1,2,3,0.9362790697674419,0.7454545454545455,0.8513556618819778
Process101,0,0,1,0,1,3,0,0.967906976744186,0.9357798165137615,0.9292207792207793
Process101,0,0,1,0,1,3,1,0.9770454545454546,0.8571428571428571,0.9215000000000001
Process101,0,0,1,0,1,3,2,0.9318604651162791,0.7115384615384616,0.8360574162679426
Process101,0,0,1,0,1,3,3,0.9634090909090909,0.7706422018348624,0.8902834008097167
Process101,0,0,1,0,2,0,0,0.9734883720930233,0.9739130434782609,0.9603030303030303
Process101,0,0,1,0,2,0,1,0.9602325581395349,0.8947368421052632,0.9136363636363637
Process101,0,0,1,0,2,0,2,0.9613636363636363,0.7758620689655172,0.8905555555555555
Process101,0,0,1,0,2,0,3,0.9665909090909091,0.7927927927927928,0.8972222222222223
Process101,0,0,1,0,2,1,0,0.9723255813953489,0.9734513274336283,0.9564935064935065
Process101,0,0,1,0,2,1,1,0.9553488372093023,0.8672566371681416,0.905548128342246
Process101,0,0,1,0,2,1,2,0.9351162790697675,0.7454545454545455,0.8484316852737905
Process101,0,0,1,0,2,1,3,0.9174418604651162,0.6428571428571429,0.8186363636363637
Process101,0,0,1,0,2,2,0,0.9706976744186047,0.9557522123893806,0.9460173160173161
Process101,0,0,1,0,2,2,1,0.9516279069767442,0.8468468468468469,0.8880113636363637
Process101,0,0,1,0,2,2,2,0.9609090909090909,0.7719298245614035,0.8922413793103449
Process101,0,0,1,0,2,2,3,0.9079069767441861,0.5765765765765766,0.8021780303030304
Process101,0,0,1,0,2,3,0,0.9662790697674418,0.9272727272727272,0.9263636363636364
Process101,0,0,1,0,2,3,1,0.96,0.8888888888888888,0.9107954545454546
Process101,0,0,1,0,2,3,2,0.9404651162790698,0.7818181818181819,0.8686889952153111
Process101,0,0,1,0,2,3,3,0.9447727272727273,0.6605504587155964,0.8550000000000001
Process101,0,0,1,0,3,0,0,0.9690697674418605,0.9473684210526315,0.9464285714285714
Process101,0,0,1,0,3,0,1,0.9613953488372093,0.9107142857142857,0.9275568181818182
Process101,0,0,1,0,3,0,2,0.9706818181818182,0.8288288288288288,0.9169117647058824
Process101,0,0,1,0,3,0,3,0.9425,0.6666666666666666,0.8662692847124825
Process101,0,0,1,0,3,1,0,0.9662790697674418,0.9565217391304348,0.9564935064935065
Process101,0,0,1,0,3,1,1,0.953953488372093,0.8695652173913043,0.9066919191919192
Process101,0,0,1,0,3,1,2,0.9299999999999999,0.7256637168141593,0.8507792207792209
Process101,0,0,1,0,3,1,3,0.9276744186046512,0.7079646017699115,0.8401219323969749
Process101,0,0,1,0,3,2,0,0.9925,0.9557522123893806,0.9763636363636364
