sep=,
model,mutations,GED, CNE, Jaccard, W-GED, LCS
Process101,1,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6425
Process101,1,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6925000000000001
Process101,1,0.9739130434782609,0.9739130434782609,0.9515810276679841,0.9901044444444445,0.6975
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.69
Process101,1,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.5800000000000001
Process101,1,1.0,1.0,1.0,1.0,0.6575
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6775
Process101,1,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6425000000000001
Process101,1,0.8947368421052632,0.8947368421052632,0.9395,0.9894636363636363,0.5875
Process101,1,0.9565217391304348,0.9565217391304348,0.9391304347826087,0.9884777777777778,0.7
Process101,1,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7149999999999999
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6625000000000001
Process101,1,0.9565217391304348,0.9565217391304348,0.9449143610013175,0.9882066666666667,0.6749999999999999
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6799999999999999
Process101,1,1.0,1.0,1.0,1.0,0.695
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.6950000000000001
Process101,1,0.9565217391304348,0.9565217391304348,0.9449143610013175,0.9882066666666667,0.6975000000000001
Process101,1,0.8869565217391304,0.8869565217391304,0.9100703324808184,0.9811577777777778,0.62
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.71
Process101,1,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.6825000000000001
Process101,1,0.9107142857142857,0.9107142857142857,0.9483695652173914,0.9911272727272727,0.6224999999999999
Process101,1,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6725000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6725
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.6900000000000002
Process101,1,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.6074999999999999
Process101,1,1.0,1.0,1.0,1.0,0.6975
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.7224999999999999
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.6675
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.66
Process101,1,0.9565217391304348,0.9565217391304348,0.9391304347826087,0.9884777777777778,0.64
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6875
Process101,1,0.8596491228070176,0.8596491228070176,0.9183333333333333,0.9864136363636363,0.7100000000000001
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.69
Process101,1,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.6199999999999999
Process101,1,0.9391304347826087,0.9391304347826087,0.932463768115942,0.98658,0.7050000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6950000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.69
Process101,1,0.972972972972973,0.972972972972973,0.952922077922078,0.9895023255813954,0.6625000000000001
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.685
Process101,1,0.9655172413793104,0.9655172413793104,0.9558423913043479,0.9888844444444445,0.6475000000000001
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.6875
Process101,1,0.9245283018867925,0.9245283018867925,0.9172077922077922,0.985246511627907,0.7075
Process101,1,0.9391304347826087,0.9391304347826087,0.9390810276679842,0.9863088888888889,0.6675
Process101,1,0.8727272727272728,0.8727272727272727,0.9213333333333333,0.9880772727272727,0.6849999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.5575
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7050000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.6575000000000001
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.6975
Process101,1,0.9636363636363636,0.9636363636363636,0.9457792207792208,0.9886511627906976,0.5549999999999999
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7025
Process101,2,0.8793103448275862,0.8793103448275862,0.9055703324808184,0.9803444444444445,0.5549999999999999
Process101,2,0.8135593220338984,0.8135593220338984,0.8410412440838405,0.967245652173913,0.6325000000000001
Process101,2,0.8983050847457628,0.8983050847457628,0.8819583333333334,0.9754673913043478,0.6825000000000001
Process101,2,0.9322033898305084,0.9322033898305084,0.8973333333333334,0.9790478260869565,0.6525000000000001
Process101,2,0.9142857142857143,0.9142857142857143,0.9500000000000001,0.991959090909091,0.5825
Process101,2,0.9824561403508771,0.9824561403508771,0.9964285714285714,0.9972272727272727,0.685
Process101,2,0.9821428571428571,0.9821428571428571,0.9892857142857143,0.9981977272727273,0.6775
Process101,2,0.9824561403508771,0.9824561403508771,0.9636363636363636,0.9895023255813954,0.7050000000000001
Process101,2,0.9824561403508771,0.9824561403508771,0.9580745341614907,0.9909177777777778,0.685
Process101,2,0.9642857142857143,0.9642857142857143,0.9464285714285714,0.9886511627906976,0.4525
Process101,2,0.9565217391304348,0.9565217391304348,0.9420807453416149,0.9883422222222222,0.7075
Process101,2,0.9043478260869565,0.9043478260869565,0.9105507246376812,0.9833266666666667,0.7150000000000001
Process101,2,0.991304347826087,0.991304347826087,1.0,0.9981977272727273,0.6500000000000001
Process101,2,0.9122807017543859,0.9122807017543859,0.8918478260869566,0.9758772727272728,0.5525
Process101,2,0.9824561403508771,0.9824561403508771,0.9928571428571429,0.997365909090909,0.68
Process101,2,0.991304347826087,0.991304347826087,0.9966666666666667,0.9990295454545455,0.595
Process101,2,0.9310344827586207,0.9310344827586207,0.9331521739130435,0.9854955555555556,0.6699999999999999
Process101,2,0.864406779661017,0.864406779661017,0.8718888888888889,0.9717543478260869,0.5575000000000001
Process101,2,0.8672566371681416,0.8672566371681416,0.9039141414141414,0.9782953488372093,0.5375000000000001
Process101,2,0.9203539823008849,0.9203539823008849,0.9542028985507247,0.9920977272727273,0.6475000000000002
Process101,2,0.9122807017543859,0.9122807017543859,0.8918478260869566,0.9758772727272728,0.5225
Process101,2,0.9285714285714286,0.9285714285714286,0.8942546583850932,0.9779568181818182,0.7
Process101,2,0.9821428571428571,0.9821428571428571,0.9892857142857143,0.9981977272727273,0.6525000000000001
Process101,2,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.32499999999999996
Process101,2,0.9824561403508771,0.9824561403508771,0.9895238095238096,0.9981977272727273,0.5549999999999999
Process101,2,0.9482758620689655,0.9482758620689655,0.9072463768115943,0.9806391304347826,0.6525000000000001
Process101,2,0.9824561403508771,0.9824561403508771,0.9964285714285714,0.9972272727272727,0.575
Process101,2,0.8256880733944953,0.8256880733944955,0.8858585858585859,0.9746069767441861,0.4075000000000001
Process101,2,0.9310344827586207,0.9310344827586207,0.9297554347826087,0.9856311111111111,0.7349999999999999
Process101,2,0.9827586206896551,0.9827586206896551,0.9333333333333333,0.9838217391304348,0.7125
Process101,2,0.9636363636363636,0.9636363636363636,0.9493506493506494,0.9885093023255814,0.5149999999999999
Process101,2,0.9824561403508771,0.9824561403508771,0.9616459627329192,0.9907822222222222,0.4925
Process101,2,0.9310344827586207,0.9310344827586207,0.9297554347826087,0.9856311111111111,0.6800000000000002
Process101,2,0.9380530973451328,0.9380530973451328,0.9107919254658385,0.9783727272727273,0.6275
Process101,2,0.9824561403508771,0.9824561403508771,0.9616459627329192,0.9907822222222222,0.6975
