maxTraces,traceSize,observed,date,memory,model_jaccard,model_precision,model_recall
20,5,5,2013-12-30T04:35:19.810+01:00,5,0.01702127659574468,0.0,0.0
20,5,10,2014-01-04T23:14:32.950+01:00,10,0.01702127659574468,0.0,0.0
20,5,15,2014-01-06T21:53:45.617+01:00,15,0.01702127659574468,0.0,0.0
20,5,20,2014-01-09T13:45:29.917+01:00,20,0.01702127659574468,0.0,0.0
20,5,25,2014-01-10T11:18:38.403+01:00,20,0.01702127659574468,NaN,0.0
20,5,30,2014-01-10T15:56:56.983+01:00,20,0.01702127659574468,NaN,0.0
20,5,35,2014-01-12T23:26:36.657+01:00,20,0.01702127659574468,NaN,0.0
20,5,40,2014-01-13T15:04:57.593+01:00,20,0.01702127659574468,NaN,0.0
20,5,45,2014-01-14T00:02:30.393+01:00,20,0.01702127659574468,NaN,0.0
20,5,50,2014-01-14T09:59:59.350+01:00,20,0.01702127659574468,NaN,0.0
20,5,55,2014-01-14T13:58:38.890+01:00,20,0.01702127659574468,NaN,0.0
20,5,60,2014-01-14T18:06:44.073+01:00,20,0.01702127659574468,NaN,0.0
20,5,65,2014-01-14T19:37:18.483+01:00,22,0.0326530612244898,0.0,0.0
20,5,70,2014-01-14T22:49:46.730+01:00,22,0.0326530612244898,0.0,0.0
20,5,75,2014-01-14T23:42:26.607+01:00,22,0.0326530612244898,0.0,0.0
20,5,80,2014-01-15T05:52:57.603+01:00,22,0.0326530612244898,0.0,0.0
20,5,85,2014-01-15T12:45:40.827+01:00,20,0.0326530612244898,NaN,0.0
20,5,90,2014-01-15T17:01:39.467+01:00,20,0.0326530612244898,NaN,0.0
20,5,95,2014-01-15T21:03:22.333+01:00,20,0.0326530612244898,NaN,0.0
20,5,100,2014-01-15T23:55:04.500+01:00,20,0.0326530612244898,NaN,0.0
20,5,105,2014-01-16T00:55:50.217+01:00,20,0.0326530612244898,NaN,0.0
20,5,110,2014-01-16T14:43:44.443+01:00,22,0.0326530612244898,NaN,0.0
20,5,115,2014-01-24T19:35:46.403+01:00,24,0.0326530612244898,NaN,0.0
20,5,120,2014-01-24T20:56:17.610+01:00,26,0.0326530612244898,NaN,0.0
20,5,125,2014-01-27T19:00:06.920+01:00,27,0.0326530612244898,NaN,0.0
20,5,130,2014-01-27T19:57:03.503+01:00,29,0.0326530612244898,NaN,0.0
20,5,135,2014-01-28T16:10:46.880+01:00,32,0.0326530612244898,NaN,0.0
20,5,140,2014-02-03T13:32:34.890+01:00,34,0.07308600859698719,1.0,0.02702702702702703
20,5,145,2014-02-04T15:44:58.817+01:00,30,0.07308600859698719,1.0,0.02702702702702703
20,5,150,2014-02-07T00:29:32.600+01:00,29,0.10573906982147699,1.0,0.02702702702702703
20,5,155,2014-02-07T13:41:18.133+01:00,27,0.10573906982147699,1.0,0.02702702702702703
20,5,160,2014-02-09T17:59:42.533+01:00,24,0.0979591836734694,NaN,0.0
20,5,165,2014-02-09T18:02:09.830+01:00,26,0.0979591836734694,NaN,0.0
20,5,170,2014-02-09T18:09:12.977+01:00,29,0.0979591836734694,NaN,0.0
20,5,175,2014-02-09T18:12:33.627+01:00,31,0.0979591836734694,NaN,0.0
20,5,180,2014-02-09T18:31:22.163+01:00,30,0.0979591836734694,NaN,0.0
20,5,185,2014-02-09T18:31:52.313+01:00,33,0.0979591836734694,NaN,0.0
20,5,190,2014-02-09T18:35:11.057+01:00,35,0.0979591836734694,NaN,0.0
20,5,195,2014-02-09T18:36:36.837+01:00,37,0.0979591836734694,NaN,0.0
20,5,200,2014-02-09T19:09:52.230+01:00,38,0.0979591836734694,NaN,0.0
20,5,205,2014-02-09T19:21:30.350+01:00,37,0.0979591836734694,NaN,0.0
20,5,210,2014-02-09T21:26:43.440+01:00,38,0.0979591836734694,NaN,0.0
20,5,215,2014-02-09T21:28:54.600+01:00,37,0.0979591836734694,NaN,0.0
20,5,220,2014-02-09T21:29:50.863+01:00,37,0.0979591836734694,NaN,0.0
20,5,225,2014-02-09T21:31:02.040+01:00,38,0.0979591836734694,NaN,0.0
20,5,230,2014-02-09T22:06:35.220+01:00,38,0.0979591836734694,NaN,0.0
20,5,235,2014-02-09T22:14:54.527+01:00,37,0.0979591836734694,NaN,0.0
20,5,240,2014-02-10T00:18:18.667+01:00,38,0.0979591836734694,NaN,0.0
20,5,245,2014-02-10T00:21:31.743+01:00,37,0.0979591836734694,NaN,0.0
20,5,250,2014-02-10T12:51:04.153+01:00,36,0.0979591836734694,NaN,0.0
20,5,255,2014-02-10T12:52:05.300+01:00,38,0.0979591836734694,NaN,0.0
20,5,260,2014-02-10T12:54:53.660+01:00,37,0.0979591836734694,NaN,0.0
20,5,265,2014-02-10T13:16:51.093+01:00,38,0.0979591836734694,NaN,0.0
20,5,270,2014-02-10T13:19:40.697+01:00,41,0.0979591836734694,NaN,0.0
20,5,275,2014-02-10T13:22:00.913+01:00,41,0.0979591836734694,NaN,0.0
20,5,280,2014-02-10T14:13:28.023+01:00,42,0.0979591836734694,NaN,0.0
20,5,285,2014-02-10T16:38:26.140+01:00,41,0.0979591836734694,NaN,0.0
20,5,290,2014-02-10T17:00:38.677+01:00,43,0.0979591836734694,NaN,0.0
20,5,295,2014-02-10T17:03:29.453+01:00,42,0.0979591836734694,NaN,0.0
20,5,300,2014-02-10T17:09:07.170+01:00,43,0.0979591836734694,NaN,0.0
20,5,305,2014-02-10T17:12:49.233+01:00,41,0.0979591836734694,NaN,0.0
20,5,310,2014-02-10T17:59:39.273+01:00,38,0.0979591836734694,NaN,0.0
20,5,315,2014-02-10T18:11:36.703+01:00,37,0.0979591836734694,NaN,0.0
20,5,320,2014-02-10T18:13:43.300+01:00,38,0.0979591836734694,NaN,0.0
20,5,325,2014-02-10T19:03:29.080+01:00,37,0.0979591836734694,NaN,0.0
20,5,330,2014-02-10T19:06:04.087+01:00,36,0.0979591836734694,NaN,0.0
20,5,335,2014-02-10T19:08:31.167+01:00,35,0.0979591836734694,NaN,0.0
20,5,340,2014-02-10T19:10:26.300+01:00,36,0.0979591836734694,NaN,0.0
20,5,345,2014-02-10T19:12:17.533+01:00,37,0.0979591836734694,NaN,0.0
20,5,350,2014-02-10T19:45:44.320+01:00,36,0.0979591836734694,NaN,0.0
20,5,355,2014-02-10T19:46:19.967+01:00,37,0.0979591836734694,NaN,0.0
20,5,360,2014-02-10T19:47:21.847+01:00,36,0.0979591836734694,NaN,0.0
20,5,365,2014-02-11T14:36:52.207+01:00,36,0.0979591836734694,NaN,0.0
20,5,370,2014-02-11T18:07:09.263+01:00,36,0.1142857142857143,NaN,0.0
20,5,375,2014-02-11T23:49:17.827+01:00,37,0.1142857142857143,NaN,0.0
20,5,380,2014-02-13T16:58:00.373+01:00,36,0.1142857142857143,NaN,0.0
20,5,385,2014-02-13T16:58:50.167+01:00,41,0.1142857142857143,NaN,0.0
20,5,390,2014-02-15T14:56:06.867+01:00,45,0.1142857142857143,NaN,0.0
20,5,395,2014-02-15T17:49:35.070+01:00,42,0.1142857142857143,NaN,0.0
20,5,400,2014-02-15T19:36:39.610+01:00,41,0.1142857142857143,NaN,0.0
20,5,405,2014-02-15T19:39:30.390+01:00,46,0.1142857142857143,NaN,0.0
20,5,410,2014-02-15T19:40:10.283+01:00,51,0.1142857142857143,NaN,0.0
20,5,415,2014-02-15T19:42:36.840+01:00,56,0.1142857142857143,NaN,0.0
20,5,420,2014-02-15T19:52:26.673+01:00,60,0.1142857142857143,NaN,0.0
20,5,425,2014-02-19T18:57:57.490+01:00,61,0.1142857142857143,NaN,0.0
20,5,430,2014-02-21T14:13:20.887+01:00,60,0.1142857142857143,NaN,0.0
20,5,435,2014-03-04T18:22:00.907+01:00,57,0.1142857142857143,NaN,0.0
20,5,440,2014-03-04T18:56:25.780+01:00,44,0.1142857142857143,NaN,0.0
20,5,445,2014-03-04T20:33:42.057+01:00,29,0.1142857142857143,NaN,0.0
20,5,450,2014-03-05T17:34:05.200+01:00,26,0.1142857142857143,NaN,0.0
20,5,455,2014-03-05T17:44:55.940+01:00,20,0.1142857142857143,NaN,0.0
20,5,460,2014-03-05T19:45:20.333+01:00,20,0.1142857142857143,NaN,0.0
20,5,465,2014-03-05T19:53:42.883+01:00,21,0.1142857142857143,NaN,0.0
20,5,470,2014-03-05T20:10:43.703+01:00,21,0.1142857142857143,NaN,0.0
20,5,475,2014-03-05T20:32:07.640+01:00,21,0.1142857142857143,NaN,0.0
20,5,480,2014-03-07T15:24:16.027+01:00,21,0.1142857142857143,NaN,0.0
20,5,485,2014-03-09T12:29:00.327+01:00,20,0.1142857142857143,NaN,0.0
20,5,490,2014-03-09T22:51:26.923+01:00,20,0.1306122448979592,NaN,0.0
20,5,495,2014-03-10T00:27:56.570+01:00,20,0.1306122448979592,NaN,0.0
20,5,500,2014-03-10T12:39:56.880+01:00,23,0.1306122448979592,NaN,0.0
20,5,505,2014-03-10T12:45:03.860+01:00,24,0.1306122448979592,NaN,0.0
20,5,510,2014-03-10T12:51:39.350+01:00,24,0.1306122448979592,NaN,0.0
20,5,515,2014-03-10T12:55:48.487+01:00,24,0.1306122448979592,NaN,0.0
20,5,520,2014-03-10T13:06:12.353+01:00,21,0.1306122448979592,NaN,0.0
20,5,525,2014-03-10T13:09:42.527+01:00,20,0.1306122448979592,NaN,0.0
20,5,530,2014-03-10T13:13:18.573+01:00,20,0.1306122448979592,NaN,0.0
20,5,535,2014-03-10T13:18:08.363+01:00,20,0.1306122448979592,NaN,0.0
20,5,540,2014-03-10T13:20:29.017+01:00,22,0.1306122448979592,NaN,0.0
20,5,545,2014-03-10T13:21:46.167+01:00,22,0.1306122448979592,NaN,0.0
20,5,550,2014-03-10T13:23:35.177+01:00,23,0.1306122448979592,NaN,0.0
20,5,555,2014-03-10T18:02:19.450+01:00,23,0.1306122448979592,NaN,0.0
20,5,560,2014-03-11T14:45:13.567+01:00,21,0.1306122448979592,NaN,0.0
20,5,565,2014-03-11T16:01:47.800+01:00,21,0.1306122448979592,NaN,0.0
20,5,570,2014-03-11T18:13:51.087+01:00,21,0.1306122448979592,NaN,0.0
20,5,575,2014-03-11T18:19:41.180+01:00,26,0.1306122448979592,NaN,0.0
20,5,580,2014-03-11T18:24:18.283+01:00,31,0.1306122448979592,NaN,0.0
20,5,585,2014-03-11T21:33:49.353+01:00,35,0.1306122448979592,NaN,0.0
20,5,590,2014-03-12T18:26:13.727+01:00,37,0.1306122448979592,NaN,0.0
20,5,595,2014-03-13T02:35:12.100+01:00,34,0.1306122448979592,NaN,0.0
20,5,600,2014-03-13T10:10:59.977+01:00,39,0.1306122448979592,NaN,0.0
20,5,605,2014-03-13T12:25:08.513+01:00,38,0.1306122448979592,NaN,0.0
20,5,610,2014-03-13T14:20:47.570+01:00,35,0.1306122448979592,NaN,0.0
20,5,615,2014-03-13T14:26:31.303+01:00,38,0.1306122448979592,NaN,0.0
20,5,620,2014-03-16T23:23:23.923+01:00,36,0.1306122448979592,NaN,0.0
20,5,625,2014-03-16T23:32:33.040+01:00,31,0.1306122448979592,NaN,0.0
20,5,630,2014-03-17T00:04:49.310+01:00,28,0.1306122448979592,NaN,0.0
20,5,635,2014-03-17T00:26:04.883+01:00,27,0.1306122448979592,NaN,0.0
20,5,640,2014-03-17T19:50:30.717+01:00,24,0.1306122448979592,NaN,0.0
20,5,645,2014-03-17T20:02:32.270+01:00,24,0.1306122448979592,NaN,0.0
20,5,650,2014-03-18T00:15:37.930+01:00,22,0.1306122448979592,NaN,0.0
20,5,655,2014-03-18T00:43:55.187+01:00,20,0.1306122448979592,NaN,0.0
20,5,660,2014-03-18T14:23:07.050+01:00,23,0.1306122448979592,NaN,0.0
20,5,665,2014-03-18T14:24:37.040+01:00,24,0.1306122448979592,NaN,0.0
20,5,670,2014-03-18T14:28:15.440+01:00,25,0.1306122448979592,NaN,0.0
20,5,675,2014-03-18T14:31:23.600+01:00,25,0.1306122448979592,NaN,0.0
20,5,680,2014-03-18T14:38:38.067+01:00,23,0.1306122448979592,NaN,0.0
20,5,685,2014-03-18T14:40:41.930+01:00,21,0.1306122448979592,NaN,0.0
20,5,690,2014-03-19T11:22:42.203+01:00,25,0.1306122448979592,NaN,0.0
20,5,695,2014-03-21T18:19:21.660+01:00,24,0.128,NaN,0.0
20,5,700,2014-03-22T12:39:06.537+01:00,24,0.128,NaN,0.0
20,5,705,2014-03-22T23:33:36.517+01:00,24,0.128,NaN,0.0
20,5,710,2014-03-23T00:03:27.907+01:00,24,0.128,NaN,0.0
20,5,715,2014-03-23T11:40:37.597+01:00,20,0.128,NaN,0.0
20,5,720,2014-03-23T12:27:56.397+01:00,20,0.128,NaN,0.0
20,5,725,2014-03-23T12:56:38.557+01:00,20,0.128,NaN,0.0
20,5,730,2014-03-23T13:09:46.490+01:00,20,0.128,NaN,0.0
20,5,735,2014-03-23T15:52:18.987+01:00,20,0.128,NaN,0.0
20,5,740,2014-03-23T16:25:58.790+01:00,20,0.128,NaN,0.0
20,5,745,2014-03-23T17:11:42.190+01:00,20,0.128,NaN,0.0
20,5,750,2014-03-23T17:35:48.300+01:00,20,0.128,NaN,0.0
20,5,755,2014-03-23T17:48:08.540+01:00,20,0.128,NaN,0.0
20,5,760,2014-03-23T18:04:01.733+01:00,20,0.128,NaN,0.0
20,5,765,2014-03-23T18:29:31.093+01:00,20,0.128,NaN,0.0
20,5,770,2014-03-23T22:26:13.777+01:00,20,0.128,NaN,0.0
20,5,775,2014-03-23T22:55:27.263+01:00,20,0.128,NaN,0.0
20,5,780,2014-03-23T23:01:13.960+01:00,21,0.128,NaN,0.0
20,5,785,2014-03-24T23:57:09.257+01:00,21,0.128,NaN,0.0
20,5,790,2014-03-25T00:43:53.700+01:00,21,0.128,NaN,0.0
20,5,795,2014-03-25T18:40:50.487+01:00,22,0.128,NaN,0.0
20,5,800,2014-03-25T20:14:00.060+01:00,21,0.128,NaN,0.0
20,5,805,2014-03-25T20:17:07.723+01:00,22,0.128,NaN,0.0
20,5,810,2014-03-25T20:22:26.490+01:00,22,0.128,NaN,0.0
20,5,815,2014-03-25T20:28:26.170+01:00,21,0.128,NaN,0.0
20,5,820,2014-03-25T21:17:05.597+01:00,21,0.128,NaN,0.0
20,5,825,2014-03-25T21:46:59.317+01:00,24,0.128,NaN,0.0
20,5,830,2014-03-25T21:55:25.103+01:00,29,0.128,NaN,0.0
20,5,835,2014-03-25T22:02:02.680+01:00,31,0.128,NaN,0.0
20,5,840,2014-03-25T22:08:02.793+01:00,32,0.128,NaN,0.0
20,5,845,2014-03-25T22:14:42.680+01:00,29,0.128,NaN,0.0
20,5,850,2014-03-25T22:21:02.180+01:00,24,0.128,NaN,0.0
20,5,855,2014-03-25T22:27:33.160+01:00,21,0.128,NaN,0.0
20,5,860,2014-03-25T22:28:21.077+01:00,21,0.128,NaN,0.0
20,5,865,2014-03-25T22:30:45.280+01:00,21,0.128,NaN,0.0
20,5,870,2014-03-25T22:35:19.317+01:00,22,0.128,NaN,0.0
20,5,875,2014-03-25T22:39:02.660+01:00,22,0.128,NaN,0.0
20,5,880,2014-03-25T22:46:49.337+01:00,21,0.128,NaN,0.0
20,5,885,2014-03-25T22:52:33.673+01:00,21,0.128,NaN,0.0
20,5,890,2014-03-25T22:58:00.833+01:00,20,0.128,NaN,0.0
20,5,895,2014-03-25T23:03:21.980+01:00,20,0.128,NaN,0.0
20,5,900,2014-03-25T23:07:48.667+01:00,20,0.128,NaN,0.0
20,5,905,2014-03-25T23:12:07.153+01:00,20,0.128,NaN,0.0
20,5,910,2014-03-25T23:16:57.743+01:00,20,0.128,NaN,0.0
20,5,915,2014-03-25T23:23:53.800+01:00,20,0.128,NaN,0.0
20,5,920,2014-03-27T10:16:05.057+01:00,21,0.128,NaN,0.0
20,5,925,2014-03-27T10:20:03.923+01:00,23,0.128,NaN,0.0
20,5,930,2014-03-27T10:21:01.670+01:00,25,0.128,NaN,0.0
20,5,935,2014-03-27T10:24:45.603+01:00,28,0.128,NaN,0.0
20,5,940,2014-03-27T10:29:32.080+01:00,31,0.128,NaN,0.0
20,5,945,2014-03-27T10:34:24.403+01:00,36,0.128,NaN,0.0
20,5,950,2014-03-27T10:36:25.370+01:00,41,0.128,NaN,0.0
20,5,955,2014-03-27T10:39:05.610+01:00,44,0.128,NaN,0.0
20,5,960,2014-03-27T10:56:01.760+01:00,48,0.128,NaN,0.0
20,5,965,2014-03-27T11:01:01.420+01:00,50,0.128,NaN,0.0
20,5,970,2014-03-27T11:08:02.523+01:00,50,0.128,NaN,0.0
20,5,975,2014-03-27T11:15:45.217+01:00,53,0.128,NaN,0.0
20,5,980,2014-03-27T11:38:04.697+01:00,54,0.128,NaN,0.0
20,5,985,2014-03-27T11:56:00.870+01:00,53,0.128,NaN,0.0
20,5,990,2014-03-27T12:00:03.980+01:00,54,0.128,NaN,0.0
20,5,995,2014-03-27T12:01:05.167+01:00,50,0.128,NaN,0.0
20,5,1000,2014-03-27T12:12:16.833+01:00,49,0.128,NaN,0.0
20,5,1005,2014-03-27T12:16:03.233+01:00,52,0.128,NaN,0.0
20,5,1010,2014-03-27T12:23:55.840+01:00,48,0.128,NaN,0.0
20,5,1015,2014-03-27T12:32:36.810+01:00,47,0.128,NaN,0.0
20,5,1020,2014-03-27T12:52:03.620+01:00,45,0.128,NaN,0.0
20,5,1025,2014-03-27T12:59:27.283+01:00,42,0.128,NaN,0.0
20,5,1030,2014-03-27T13:09:04.460+01:00,43,0.128,NaN,0.0
20,5,1035,2014-03-27T13:19:46.697+01:00,42,0.128,NaN,0.0
20,5,1040,2014-03-27T13:32:03.277+01:00,41,0.128,NaN,0.0
20,5,1045,2014-03-27T13:45:45.130+01:00,40,0.128,NaN,0.0
20,5,1050,2014-03-27T14:46:34.997+01:00,40,0.128,NaN,0.0
20,5,1055,2014-03-27T14:48:48.660+01:00,41,0.128,NaN,0.0
20,5,1060,2014-03-27T14:50:05.380+01:00,40,0.128,NaN,0.0
20,5,1065,2014-03-27T15:13:07.327+01:00,41,0.128,NaN,0.0
20,5,1070,2014-03-27T15:14:05.530+01:00,40,0.128,NaN,0.0
20,5,1075,2014-03-27T15:14:40.553+01:00,39,0.128,NaN,0.0
20,5,1080,2014-03-27T15:16:04.710+01:00,42,0.128,NaN,0.0
20,5,1085,2014-03-27T15:17:28.190+01:00,40,0.128,NaN,0.0
20,5,1090,2014-03-27T15:18:10.450+01:00,40,0.128,NaN,0.0
20,5,1095,2014-03-27T15:19:07.730+01:00,39,0.128,NaN,0.0
20,5,1100,2014-03-27T15:20:47.937+01:00,38,0.128,NaN,0.0
20,5,1105,2014-03-27T15:22:12.500+01:00,39,0.128,NaN,0.0
20,5,1110,2014-03-27T15:23:06.910+01:00,40,0.128,NaN,0.0
20,5,1115,2014-03-27T15:25:15.080+01:00,39,0.128,NaN,0.0
20,5,1120,2014-03-27T15:26:05.507+01:00,38,0.128,NaN,0.0
20,5,1125,2014-03-27T15:28:59.210+01:00,39,0.128,NaN,0.0
20,5,1130,2014-03-27T16:52:08.593+01:00,42,0.128,NaN,0.0
20,5,1135,2014-03-27T23:20:39.867+01:00,43,0.128,NaN,0.0
20,5,1140,2014-03-27T23:33:02.880+01:00,44,0.128,NaN,0.0
20,5,1145,2014-03-27T23:35:17.600+01:00,43,0.128,NaN,0.0
20,5,1150,2014-03-27T23:38:03.733+01:00,44,0.128,NaN,0.0
20,5,1155,2014-03-31T13:29:05.953+02:00,43,0.128,NaN,0.0
20,5,1160,2014-03-31T13:31:07.893+02:00,42,0.128,NaN,0.0
20,5,1165,2014-03-31T13:55:09.130+02:00,43,0.128,NaN,0.0
20,5,1170,2014-03-31T13:56:06.613+02:00,37,0.128,NaN,0.0
20,5,1175,2014-03-31T13:57:10.117+02:00,39,0.128,NaN,0.0
20,5,1180,2014-04-03T14:14:32.070+02:00,40,0.128,NaN,0.0
20,5,1185,2014-04-03T14:18:24.580+02:00,41,0.12307692307692308,0.0,0.0
20,5,1190,2014-04-05T17:40:17.267+02:00,42,0.12307692307692308,0.0,0.0
20,5,1195,2014-04-08T13:25:08.223+02:00,41,0.12307692307692308,NaN,0.0
20,5,1200,2014-04-09T05:00:05.033+02:00,38,0.12075471698113208,NaN,0.0
20,5,1205,2014-04-09T05:00:05.040+02:00,33,0.12075471698113208,NaN,0.0
20,5,1210,2014-04-09T05:00:05.050+02:00,28,0.12075471698113208,NaN,0.0
20,5,1215,2014-04-09T05:00:05.067+02:00,24,0.12075471698113208,NaN,0.0
20,5,1220,2014-04-09T05:00:05.070+02:00,20,0.12075471698113208,NaN,0.0
20,5,1225,2014-04-09T05:00:05.077+02:00,20,0.12075471698113208,NaN,0.0
20,5,1230,2014-04-09T05:00:05.080+02:00,20,0.12075471698113208,NaN,0.0
20,5,1235,2014-04-09T05:00:05.090+02:00,20,0.12075471698113208,NaN,0.0
20,5,1240,2014-04-09T05:00:05.093+02:00,20,0.12075471698113208,NaN,0.0
20,5,1245,2014-04-09T05:00:05.100+02:00,20,0.12075471698113208,NaN,0.0
20,5,1250,2014-04-09T05:00:05.110+02:00,20,0.12075471698113208,NaN,0.0
20,5,1255,2014-04-09T05:00:05.113+02:00,20,0.12075471698113208,NaN,0.0
20,5,1260,2014-04-09T05:00:05.120+02:00,20,0.12075471698113208,NaN,0.0
20,5,1265,2014-04-09T05:00:05.167+02:00,20,0.12075471698113208,NaN,0.0
20,5,1270,2014-04-09T05:00:05.173+02:00,20,0.12075471698113208,NaN,0.0
20,5,1275,2014-04-09T05:00:05.183+02:00,20,0.12075471698113208,NaN,0.0
20,5,1280,2014-04-09T05:00:05.197+02:00,20,0.12075471698113208,NaN,0.0
20,5,1285,2014-04-09T05:00:05.210+02:00,20,0.12075471698113208,NaN,0.0
20,5,1290,2014-04-09T05:00:05.217+02:00,20,0.12075471698113208,NaN,0.0
20,5,1295,2014-04-09T05:00:05.230+02:00,20,0.12075471698113208,NaN,0.0
20,5,1300,2014-04-09T05:00:05.233+02:00,20,0.12075471698113208,NaN,0.0
20,5,1305,2014-04-09T05:00:05.240+02:00,20,0.12075471698113208,NaN,0.0
20,5,1310,2014-04-09T05:00:05.250+02:00,20,0.12075471698113208,NaN,0.0
20,5,1315,2014-04-09T05:00:05.253+02:00,20,0.12075471698113208,NaN,0.0
20,5,1320,2014-04-09T05:00:05.260+02:00,20,0.12075471698113208,NaN,0.0
20,5,1325,2014-04-09T05:00:05.263+02:00,20,0.12075471698113208,NaN,0.0
20,5,1330,2014-04-09T15:45:32.167+02:00,20,0.12075471698113208,NaN,0.0
20,5,1335,2014-04-09T18:30:30.367+02:00,23,0.12075471698113208,NaN,0.0
20,5,1340,2014-04-09T19:04:23.320+02:00,25,0.12075471698113208,NaN,0.0
20,5,1345,2014-04-09T19:16:14.610+02:00,27,0.12075471698113208,NaN,0.0
20,5,1350,2014-04-09T20:23:19.597+02:00,30,0.12075471698113208,NaN,0.0
20,5,1355,2014-04-09T21:23:11.753+02:00,32,0.12075471698113208,NaN,0.0
20,5,1360,2014-04-09T22:43:18.830+02:00,35,0.12075471698113208,NaN,0.0
20,5,1365,2014-04-09T23:03:34.423+02:00,37,0.12075471698113208,NaN,0.0
20,5,1370,2014-04-10T18:41:17.537+02:00,39,0.12075471698113208,NaN,0.0
20,5,1375,2014-04-10T18:49:41.733+02:00,40,0.12075471698113208,NaN,0.0
20,5,1380,2014-04-10T19:59:32.827+02:00,39,0.12075471698113208,NaN,0.0
20,5,1385,2014-04-10T23:49:21.050+02:00,38,0.12075471698113208,NaN,0.0
20,5,1390,2014-04-11T14:35:09.223+02:00,41,0.12075471698113208,NaN,0.0
20,5,1395,2014-04-13T20:38:30.393+02:00,42,0.12075471698113208,NaN,0.0
20,5,1400,2014-04-14T11:31:00.903+02:00,41,0.12075471698113208,NaN,0.0
20,5,1405,2014-04-14T11:31:55.820+02:00,38,0.12075471698113208,NaN,0.0
20,5,1410,2014-04-14T11:32:18.257+02:00,41,0.12075471698113208,NaN,0.0
20,5,1415,2014-04-14T14:46:46.180+02:00,40,0.12075471698113208,NaN,0.0
20,5,1420,2014-04-15T16:50:49.963+02:00,35,0.13584905660377358,NaN,0.0
20,5,1425,2014-04-15T16:50:49.970+02:00,28,0.13584905660377358,NaN,0.0
20,5,1430,2014-04-15T16:50:49.973+02:00,23,0.13584905660377358,NaN,0.0
20,5,1435,2014-04-15T16:50:49.980+02:00,20,0.13584905660377358,NaN,0.0
20,5,1440,2014-04-15T16:50:49.980+02:00,20,0.13584905660377358,NaN,0.0
20,5,1445,2014-04-15T16:50:49.987+02:00,20,0.13584905660377358,NaN,0.0
20,5,1450,2014-04-15T16:50:49.990+02:00,20,0.13584905660377358,NaN,0.0
20,5,1455,2014-04-15T16:50:49.990+02:00,20,0.13584905660377358,NaN,0.0
20,5,1460,2014-04-15T16:50:49.997+02:00,20,0.13584905660377358,NaN,0.0
20,5,1465,2014-04-15T16:50:50.003+02:00,20,0.13584905660377358,NaN,0.0
20,5,1470,2014-04-15T16:50:50.007+02:00,20,0.13584905660377358,NaN,0.0
20,5,1475,2014-04-15T16:50:50.010+02:00,20,0.13584905660377358,NaN,0.0
20,5,1480,2014-04-15T16:50:50.013+02:00,20,0.13584905660377358,NaN,0.0
20,5,1485,2014-04-15T16:50:50.020+02:00,20,0.13584905660377358,NaN,0.0
20,5,1490,2014-04-15T16:50:50.027+02:00,20,0.13584905660377358,NaN,0.0
20,5,1495,2014-04-15T16:50:50.030+02:00,20,0.13584905660377358,NaN,0.0
20,5,1500,2014-04-15T16:50:50.037+02:00,20,0.13584905660377358,NaN,0.0
20,5,1505,2014-04-15T16:50:50.040+02:00,20,0.13584905660377358,NaN,0.0
20,5,1510,2014-04-15T16:50:50.043+02:00,20,0.13584905660377358,NaN,0.0
20,5,1515,2014-04-15T16:50:50.050+02:00,20,0.13584905660377358,NaN,0.0
20,5,1520,2014-04-15T16:50:50.050+02:00,20,0.13584905660377358,NaN,0.0
20,5,1525,2014-04-15T16:50:50.053+02:00,20,0.13584905660377358,NaN,0.0
20,5,1530,2014-04-15T16:50:50.057+02:00,20,0.13584905660377358,NaN,0.0
20,5,1535,2014-04-16T12:36:35.830+02:00,20,0.13584905660377358,NaN,0.0
20,5,1540,2014-04-16T12:36:36.900+02:00,20,0.13584905660377358,NaN,0.0
20,5,1545,2014-04-16T12:36:38.047+02:00,20,0.13584905660377358,NaN,0.0
20,5,1550,2014-04-16T12:36:38.957+02:00,20,0.13584905660377358,NaN,0.0
20,5,1555,2014-04-16T12:36:39.430+02:00,20,0.13584905660377358,NaN,0.0
20,5,1560,2014-04-16T12:36:39.937+02:00,20,0.13584905660377358,NaN,0.0
20,5,1565,2014-04-16T12:36:40.787+02:00,20,0.13584905660377358,NaN,0.0
20,5,1570,2014-04-16T12:36:41.110+02:00,20,0.13584905660377358,NaN,0.0
20,5,1575,2014-04-16T12:36:41.887+02:00,20,0.13584905660377358,NaN,0.0
20,5,1580,2014-04-16T12:36:42.590+02:00,20,0.13584905660377358,NaN,0.0
20,5,1585,2014-04-16T12:36:43.027+02:00,20,0.13584905660377358,NaN,0.0
20,5,1590,2014-04-16T12:36:43.607+02:00,20,0.13584905660377358,NaN,0.0
20,5,1595,2014-04-16T12:36:44.050+02:00,20,0.13584905660377358,NaN,0.0
20,5,1600,2014-04-16T12:36:45.093+02:00,20,0.13584905660377358,NaN,0.0
20,5,1605,2014-04-16T12:36:46.133+02:00,20,0.13584905660377358,NaN,0.0
20,5,1610,2014-04-16T12:36:47.123+02:00,20,0.13584905660377358,NaN,0.0
20,5,1615,2014-04-16T12:36:48.137+02:00,20,0.13584905660377358,NaN,0.0
20,5,1620,2014-04-16T12:36:48.933+02:00,20,0.13584905660377358,NaN,0.0
20,5,1625,2014-04-16T12:36:49.527+02:00,20,0.13584905660377358,NaN,0.0
