model,GED,CNE,Jaccard
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.8034188034188035,0.8034188034188035,0.7976842105263158
Process101,0.7833333333333333,0.7833333333333333,0.7894961763382816
Process101,0.7603305785123967,0.7603305785123967,0.784859584859585
Process101,0.7540983606557377,0.7540983606557377,0.784859584859585
Process101,0.7603305785123967,0.7603305785123967,0.784859584859585
Process101,0.7603305785123967,0.7603305785123967,0.784859584859585
Process101,0.7833333333333333,0.7833333333333333,0.797970695970696
Process101,0.7933884297520661,0.7933884297520661,0.7975000000000001
Process101,0.7540983606557377,0.7540983606557377,0.784859584859585
Process101,0.7603305785123967,0.7603305785123967,0.784859584859585
Process101,0.7833333333333333,0.7833333333333333,0.797970695970696
Process101,0.8,0.8,0.801423076923077
Process101,0.8,0.8,0.801423076923077
Process101,0.8,0.8,0.801423076923077
Process101,0.7603305785123967,0.7603305785123967,0.784859584859585
Process101,0.7933884297520661,0.7933884297520661,0.7975000000000001
Process101,0.8,0.8,0.801423076923077
Process101,0.8,0.8,0.801423076923077
Process101,0.7933884297520661,0.7933884297520661,0.7975000000000001
Process101,0.7933884297520661,0.7933884297520661,0.7975000000000001
Process101,0.7833333333333333,0.7833333333333333,0.797970695970696
Process101,0.7933884297520661,0.7933884297520661,0.7975000000000001
Process101,0.7603305785123967,0.7603305785123967,0.784859584859585
Process101,0.7933884297520661,0.7933884297520661,0.7975000000000001
Process101,0.7933884297520661,0.7933884297520661,0.7975000000000001
Process101,0.6557377049180328,0.6557377049180327,0.6994805194805196
Process101,0.624,0.624,0.674396551724138
Process101,0.64,0.64,0.6753397494800988
Process101,0.608,0.608,0.666271551724138
Process101,0.6451612903225806,0.6451612903225806,0.6771139430284858
Process101,0.64,0.64,0.6753397494800988
Process101,0.64,0.64,0.6753397494800988
Process101,0.64,0.64,0.6753397494800988
Process101,0.624,0.624,0.674396551724138
Process101,0.6031746031746033,0.6031746031746031,0.666271551724138
Process101,0.64,0.64,0.6753397494800988
Process101,0.64,0.64,0.6753397494800988
Process101,0.64,0.64,0.6753397494800988
Process101,0.6451612903225806,0.6451612903225806,0.6771139430284858
Process101,0.64,0.64,0.6753397494800988
Process101,0.64,0.64,0.6753397494800988
Process101,0.64,0.64,0.6753397494800988
Process101,0.624,0.624,0.674396551724138
Process101,0.608,0.608,0.666271551724138
Process101,0.6451612903225806,0.6451612903225806,0.6760314490848418
Process101,0.64,0.64,0.6753397494800988
Process101,0.64,0.64,0.6753397494800988
Process101,0.6451612903225806,0.6451612903225806,0.6760314490848418
Process101,0.6451612903225806,0.6451612903225806,0.6771139430284858
Process101,0.6451612903225806,0.6451612903225806,0.6771139430284858
Process101,0.5245901639344263,0.5245901639344263,0.582086999022483
Process101,0.5161290322580645,0.5161290322580645,0.5648181818181819
Process101,0.512,0.512,0.5638823529411765
Process101,0.48,0.48,0.5564835164835165
Process101,0.5161290322580645,0.5161290322580645,0.5642156862745098
Process101,0.512,0.512,0.5638823529411765
Process101,0.512,0.512,0.5638823529411765
Process101,0.496,0.496,0.5625874125874126
Process101,0.5161290322580645,0.5161290322580645,0.5642156862745098
Process101,0.5161290322580645,0.5161290322580645,0.5642156862745098
Process101,0.512,0.512,0.5638823529411765
Process101,0.512,0.512,0.5638823529411765
Process101,0.5161290322580645,0.5161290322580645,0.5642156862745098
Process101,0.5161290322580645,0.5161290322580645,0.5642156862745098
Process101,0.512,0.512,0.5638823529411765
Process101,0.5161290322580645,0.5161290322580645,0.5642156862745098
Process101,0.5,0.5,0.559047619047619
Process101,0.512,0.512,0.5638823529411765
Process101,0.512,0.512,0.5638823529411765
Process101,0.5161290322580645,0.5161290322580645,0.5648181818181819
Process101,0.5,0.5,0.559047619047619
Process101,0.512,0.512,0.5638823529411765
Process101,0.512,0.512,0.5638823529411765
Process101,0.5161290322580645,0.5161290322580645,0.5648181818181819
Process101,0.512,0.512,0.5638823529411765
