model,GED,CNE,Jaccard
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.37209302325581395,0.37209302325581395,0.42881274131274133
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.3787878787878788,0.3787878787878788,0.43862781954887214
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.3787878787878788,0.3787878787878788,0.43905456208087784
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.3731343283582089,0.373134328358209,0.43856624319419235
Process101,0.3787878787878788,0.3787878787878788,0.43905456208087784
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.3787878787878788,0.3787878787878788,0.43905456208087784
Process101,0.3787878787878788,0.3787878787878788,0.43899298572619805
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.3787878787878788,0.3787878787878788,0.43899298572619805
Process101,0.3787878787878788,0.3787878787878788,0.43899298572619805
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.3787878787878788,0.3787878787878788,0.43899298572619805
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.3787878787878788,0.3787878787878788,0.43899298572619805
Process101,0.3787878787878788,0.3787878787878788,0.43899298572619805
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.3787878787878788,0.3787878787878788,0.43899298572619805
Process101,0.3787878787878788,0.3787878787878788,0.43862781954887214
Process101,0.3731343283582089,0.373134328358209,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
Process101,0.37593984962406013,0.37593984962406013,0.43856624319419235
