model,GED,CNE,Jaccard
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9558423913043479
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9655172413793104,0.9655172413793104,0.9456521739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.9401709401709402,0.9401709401709402,0.9362771739130435
Process101,0.8833333333333333,0.8833333333333333,0.8806666666666667
Process101,0.8292682926829268,0.8292682926829268,0.8315000000000001
Process101,0.7777777777777778,0.7777777777777778,0.7875813841331083
Process101,0.7596899224806202,0.7596899224806202,0.7585909822866345
Process101,0.732824427480916,0.732824427480916,0.7315714285714287
Process101,0.7164179104477613,0.7164179104477612,0.7064623085479593
Process101,0.7007299270072993,0.7007299270072993,0.6830208333333333
Process101,0.6857142857142857,0.6857142857142857,0.6610860913280268
Process101,0.6619718309859155,0.6619718309859155,0.6346428571428572
Process101,0.6482758620689655,0.6482758620689655,0.6155172413793103
Process101,0.6351351351351351,0.6351351351351351,0.5975119236883943
Process101,0.6225165562913908,0.6225165562913907,0.580531166626243
Process101,0.6103896103896104,0.6103896103896104,0.5644898504273504
Process101,0.5732484076433121,0.5732484076433121,0.5423184303385165
Process101,0.5660377358490566,0.5660377358490566,0.5284940291906237
Process101,0.5555555555555556,0.5555555555555556,0.5150362041059716
Process101,0.5365853658536586,0.5365853658536586,0.49809523809523815
Process101,0.5301204819277108,0.5301204819277109,0.48704607046070464
Process101,0.5207100591715976,0.5207100591715976,0.47551060377147336
Process101,0.5146198830409356,0.5146198830409356,0.464793987456036
Process101,0.5057471264367817,0.5057471264367817,0.4542763157894737
Process101,0.48863636363636365,0.48863636363636365,0.4406374269005848
Process101,0.4719101123595506,0.47191011235955055,0.42775039605703224
Process101,0.4640883977900553,0.46408839779005523,0.4186867595137367
Process101,0.4590163934426229,0.45901639344262296,0.4102564102564103
Process101,0.4516129032258065,0.45161290322580644,0.4019109461966605
Process101,0.42328042328042326,0.42328042328042326,0.389280701754386
Process101,0.41666666666666663,0.4166666666666667,0.3816858499614762
Process101,0.41025641025641024,0.41025641025641024,0.3743821856109992
Process101,0.40609137055837563,0.40609137055837563,0.3675300171526587
Process101,0.40201005025125625,0.4020100502512563,0.36092965170834024
Process101,0.3980099502487562,0.39800995024875624,0.3545674486803519
Process101,0.3921568627450981,0.39215686274509803,0.3482539682539683
Process101,0.38647342995169087,0.3864734299516908,0.3421618754767353
Process101,0.3827751196172249,0.3827751196172249,0.33644158689885834
Process101,0.37735849056603776,0.37735849056603776,0.33075189325640103
Process101,0.37209302325581395,0.37209302325581395,0.32525186567164177
Process101,0.36866359447004604,0.3686635944700461,0.32029431297843336
Process101,0.36363636363636365,0.36363636363636365,0.3151356736242884
Process101,0.3587443946188341,0.35874439461883406,0.31014086794137946
Process101,0.3555555555555555,0.35555555555555557,0.3054341736694678
