baseline-sim, discover-sim
0.13,0.67
1.0,0.67
0.9963520408163267,0.67
0.9943908629441625,0.67
0.9943765903307888,0.67
0.9946938775510205,0.67
0.9953452685421995,0.67
0.9946938775510205,0.67
0.9937150127226464,0.67
0.9930710659898478,0.67
0.9934010152284265,0.67
0.9934010152284265,0.67
0.9930886075949368,0.67
0.9927594936708861,0.67
0.9936828644501279,0.67
0.9930357142857144,0.67
0.9927226463104326,0.67
0.993053435114504,0.67
0.9920812182741117,0.67
0.9924111675126904,0.67
0.9930357142857144,0.67
0.9927226463104326,0.67
0.9920812182741117,0.67
0.9917721518987342,0.67
0.9924111675126904,0.67
0.9920812182741117,0.67
0.9923918575063614,0.67
0.9924111675126904,0.67
0.9936989795918367,0.67
0.993053435114504,0.67
0.9924303797468355,0.67
0.9924303797468355,0.67
0.9930357142857144,0.67
0.9923918575063614,0.67
0.9923918575063614,0.67
0.9920812182741117,0.67
0.9923918575063614,0.67
0.9921012658227848,0.67
0.9924111675126904,0.67
0.9927226463104326,0.67
0.9923918575063614,0.67
0.9920812182741117,0.67
0.993053435114504,0.67
0.9933673469387756,0.67
0.9930357142857144,0.67
0.9923918575063614,0.67
0.9921012658227848,0.67
0.9917721518987342,0.67
0.9920812182741117,0.67
0.9914430379746836,0.67
0.9923918575063614,0.67
0.9923918575063614,0.67
0.9936828644501279,0.67
0.9927226463104326,0.67
0.993053435114504,0.67
0.9924111675126904,0.67
0.9930710659898478,0.67
0.9933842239185751,0.67
0.9917721518987342,0.67
0.9923918575063614,0.67
0.9927040816326531,0.67
0.9936989795918367,0.67
0.9930357142857144,0.67
0.993053435114504,0.67
0.9927411167512691,0.67
0.9927226463104326,0.67
0.9933673469387756,0.67
0.9923918575063614,0.67
0.9933673469387756,0.67
0.9933503836317137,0.67
0.9921012658227848,0.67
0.9917929292929293,0.67
0.9927411167512691,0.67
0.9924111675126904,0.67
0.9930357142857144,0.67
0.9920812182741117,0.67
0.991751269035533,0.67
0.9930357142857144,0.67
0.9923918575063614,0.67
0.991751269035533,0.67
0.9927226463104326,0.67
0.9933673469387756,0.67
0.9927226463104326,0.67
0.9920812182741117,0.67
0.9927226463104326,0.67
0.9923918575063614,0.67
0.9924111675126904,0.67
0.993053435114504,0.67
0.9920812182741117,0.67
0.991751269035533,0.67
0.991113924050633,0.67
0.9920812182741117,0.67
0.9920812182741117,0.67
0.9933503836317137,0.67
0.9920812182741117,0.67
0.9920812182741117,0.67
0.9927226463104326,0.67
0.9933503836317137,0.67
0.9924111675126904,0.67
0.9933673469387756,0.67
0.9936828644501279,0.67
0.9927040816326531,0.67
0.991751269035533,0.67
0.9920408163265306,0.67
0.9920610687022902,0.67
0.9910913705583757,0.67
0.990761421319797,0.67
0.9917091836734695,0.67
0.990279628263431,0.67
0.9905860696682177,0.67
0.9905386932666116,0.67
0.989593703256004,0.67
0.9902308092434371,0.67
0.9889598313091161,0.67
0.989593703256004,0.67
0.9881779823551976,0.67
0.9887809391626186,0.67
0.9890847247990106,0.67
0.9881193615544761,0.67
0.9881193615544761,0.67
0.9880601410524685,0.67
0.9884214594928882,0.67
0.9871269951422623,0.67
0.9871588986309798,0.67
0.9877885727504049,0.67
0.9874888478695586,0.67
0.9871269951422623,0.67
0.9864990001538225,0.67
0.9868289493924012,0.67
0.9855808080808082,0.67
0.986763296227582,0.67
0.9870949288806432,0.67
0.9858391016766652,0.67
0.9849242424242425,0.67
0.9848868431146913,0.67
0.9845959595959597,0.67
0.9848868431146913,0.67
0.9845959595959597,0.67
0.9855091524380866,0.67
0.9848492539609291,0.67
0.9854367656153371,0.67
0.9851792031995078,0.67
0.9848492539609291,0.67
0.9838995013425393,0.67
0.9838995013425393,0.67
0.9845577291906407,0.67
0.983939393939394,0.67
0.9845193047223504,0.67
0.9838594062451931,0.67
0.9835294570066144,0.67
0.9430266715886207,0.6408695652173914
0.8706483771156286,0.5896
0.6829679843000487,0.5459259259259259
0.6376568325798336,0.5082758620689656
0.5982115988496762,0.4754838709677419
0.6917583732057416,0.44666666666666666
0.6758594613095843,0.4335294117647059
0.6760366885464602,0.4335294117647059
0.6760630576794406,0.4335294117647059
0.652228249698378,0.42114285714285715
0.6292725875748738,0.40944444444444444
0.615782621477061,0.39837837837837836
0.5860030813249697,0.3779487179487179
0.5858872925079013,0.3779487179487179
0.5842425957735935,0.3779487179487179
0.5771383091808227,0.3779487179487179
0.5759252905368013,0.3779487179487179
0.5615525655012022,0.3685
0.5577899066632415,0.3685
0.5455200700852636,0.3595121951219512
0.5279179094715096,0.3427906976744186
0.5278005832201365,0.3427906976744186
0.5082269569190059,0.32755555555555554
0.49735984400792926,0.3204347826086957
0.4974539766319589,0.3204347826086957
0.4968753137724776,0.3204347826086957
0.49617803230139157,0.3204347826086957
0.4961300352886344,0.3204347826086957
0.4949837376852137,0.3204347826086957
0.4950703574700738,0.3204347826086957
0.494957411665128,0.3204347826086957
0.4945006063280609,0.3204347826086957
0.49391217684071004,0.3204347826086957
0.49238323672649953,0.3204347826086957
0.4923051174708699,0.3204347826086957
0.4931909237985014,0.3204347826086957
0.4918138650119675,0.3204347826086957
0.49174763998033577,0.3204347826086957
0.4917708969053891,0.3204347826086957
0.4910199524893201,0.3204347826086957
0.4909996549344376,0.3204347826086957
0.4909996549344376,0.3204347826086957
0.4901843693138861,0.3204347826086957
0.489809629523439,0.3204347826086957
0.48872981722107034,0.3204347826086957
0.488832800779665,0.3204347826086957
0.4898687204325299,0.3204347826086957
0.48972153146844866,0.3204347826086957
0.4896773447160109,0.3204347826086957
0.4897837096246901,0.3204347826086957
0.9962180097854528,0.3204347826086957
0.9959759926180085,0.3204347826086957
0.9954934722863906,0.3204347826086957
0.9954239163741381,0.3204347826086957
0.9953535785164053,0.3204347826086957
0.995559669812322,0.3204347826086957
0.9953161417437677,0.3204347826086957
0.9947288145639916,0.3204347826086957
0.994382152067701,0.3204347826086957
0.994311255677482,0.3204347826086957
0.9942416625297303,0.3204347826086957
0.9943099137635458,0.3204347826086957
0.9940328830864755,0.3204347826086957
0.9921648082830812,0.3204347826086957
0.9921630972820311,0.3204347826086957
0.9916505222598142,0.3204347826086957
0.969995813256817,0.31361702127659574
0.8050873447916373,0.30081632653061224
0.8047719639085709,0.30081632653061224
0.931251461509755,0.30081632653061224
0.9343293002995194,0.30081632653061224
0.9339244435004059,0.30081632653061224
0.9336920650009417,0.30081632653061224
0.9336920650009417,0.30081632653061224
0.933561483984352,0.30081632653061224
0.9333292743032673,0.30081632653061224
0.933370259968678,0.30081632653061224
0.930557364441742,0.30081632653061224
0.9333409726824075,0.30081632653061224
0.9331084329326264,0.30081632653061224
0.9330478551134278,0.30081632653061224
0.9142245844333988,0.2948
0.9156152648977751,0.2948
0.9156615590987922,0.2948
0.9141827145042415,0.2948
0.9139929585982095,0.2948
0.9138351209213538,0.2948
0.9137074013294844,0.2948
0.9135914851458017,0.2948
0.9135954463516743,0.2948
0.9108177616262151,0.2948
0.9134333966263581,0.2948
0.9119582806087799,0.2948
0.9119462491346825,0.2948
0.9104697027239392,0.2948
0.9101918921059096,0.2948
0.9102834756728779,0.2948
0.9102834756728779,0.2948
0.9101093685300208,0.2948
0.9100513328157351,0.2948
0.9100390206387428,0.2948
0.9096575652852958,0.2948
0.909392706374744,0.2948
0.9094129399585922,0.2948
0.9091934867489282,0.2948
0.9088710835481725,0.2948
0.9088906185300207,0.2948
0.9087294082125604,0.2948
0.9086713983955145,0.2948
0.9085424042443064,0.2948
0.904753225653387,0.2948
0.904727184650456,0.2948
0.9082653296761928,0.2948
0.9081493100421009,0.2948
0.9078278378950293,0.2948
0.9077119217113467,0.2948
0.9076093844454778,0.2948
0.9077565665037687,0.2948
0.9077698798031881,0.2948
0.9077879399585922,0.2948
0.907613832815735,0.2948
0.9075557971014494,0.2948
0.9074531922375493,0.2948
0.9072791627864114,0.2948
0.9074127564401446,0.2948
0.9072830266499519,0.2948
0.907077877271168,0.2948
0.9046670081059134,0.2948
0.9044926674711347,0.2948
0.9042740016258156,0.2948
0.9043045521588913,0.2948
0.9042159140476208,0.2948
0.9040997388912312,0.2948
0.9039533270758348,0.2948
0.90385121425949,0.2948
0.9028924459771035,0.2948
0.9026737528810106,0.2948
0.9025273908883678,0.2948
0.9025273908883678,0.2948
0.9023091538594374,0.2948
0.9021788654191988,0.2948
0.9020188456861458,0.2948
0.9019170045421402,0.2948
0.9018295626853796,0.2948
0.9017135947995634,0.2948
0.9014670661870654,0.2948
0.9015828791046601,0.2948
0.9014236234519482,0.2948
0.9013802193841518,0.2948
0.9013078620984307,0.2948
0.8851644853628267,0.28901960784313724
0.8701378306256224,0.2834615384615385
0.8692183113169829,0.2834615384615385
0.8521167859856151,0.27811320754716984
0.8412350460681365,0.27296296296296296
0.6964069289723573,0.268
0.75531422221252,0.268
0.8114620502142721,0.26321428571428573
0.798805961951158,0.25859649122807016
0.7844538801292578,0.2541379310344828
0.7607898708403842,0.24566666666666667
0.7598487386119447,0.24566666666666667
0.7369667072083075,0.23774193548387096
0.5951135335545452,0.23396825396825396
0.583810559225036,0.2303125
0.707158720124005,0.22676923076923078
0.6956195357545685,0.22333333333333333
0.6956609169153738,0.22333333333333333
0.6895478904380001,0.22
0.6706957808154329,0.2136231884057971
0.6706374063205968,0.2136231884057971
0.6454788569584505,0.20472222222222222
0.6447987188462843,0.20472222222222222
0.6447063794207875,0.20472222222222222
