baseline-sim, discover-sim
0.839774667,0.272962963
0.839732768,0.272962963
0.826158703,0.268
0.826129926,0.268
0.82610117,0.268
0.825950127,0.268
0.826129926,0.268
0.813079768,0.263214286
0.813079768,0.263214286
0.813223218,0.263214286
0.788676359,0.254137931
0.647053971,0.249830508
0.777062144,0.249830508
0.777021821,0.249830508
0.772617582,0.249830508
0.765889592,0.245666667
0.754025376,0.241639344
0.752833329,0.241639344
0.741482719,0.237741935
0.741499997,0.237741935
0.730472085,0.233968254
0.580496533,0.226769231
0.58054457,0.226769231
0.70967584,0.226769231
0.700748536,0.223333333
0.700652924,0.223333333
0.699737682,0.223333333
0.689290296,0.22
0.671033014,0.213623188
0.662327904,0.210571429
0.658619714,0.210571429
0.658601909,0.210571429
0.656510034,0.210571429
0.650206959,0.207605634
0.648194032,0.207605634
0.64011793,0.204722222
0.639554122,0.204722222
0.637891132,0.204722222
0.630183663,0.201917808
0.484912268,0.196533333
0.615366107,0.196533333
0.615373155,0.196533333
0.608335843,0.193947368
0.607289533,0.193947368
0.608233315,0.193947368
0.607776083,0.193947368
0.607821987,0.193947368
0.607263877,0.193947368
0.607254781,0.193947368
0.607262148,0.193947368
0.606798072,0.193947368
0.605861961,0.193947368
0.603694271,0.193947368
0.60412723,0.193947368
0.604572904,0.193947368
0.604565515,0.193947368
0.603737261,0.193947368
0.602943851,0.193947368
0.604549033,0.193947368
0.604580295,0.193947368
0.60455642,0.193947368
0.604152793,0.193947368
0.603339947,0.193947368
0.603339947,0.193947368
0.604138011,0.193947368
0.60416928,0.193947368
0.604121521,0.193947368
0.604152793,0.193947368
0.604176677,0.193947368
0.602562248,0.193947368
0.602530972,0.193947368
0.604152793,0.193947368
0.604160188,0.193947368
0.603333727,0.193947368
0.60409026,0.193947368
0.6041454,0.193947368
0.604207964,0.193947368
0.604146547,0.193947368
0.604137447,0.193947368
0.604143693,0.193947368
0.603699517,0.193947368
0.602834035,0.193947368
0.602817505,0.193947368
0.602769676,0.193947368
0.602799191,0.193947368
0.602800855,0.193947368
0.602738231,0.193947368
0.602384193,0.193947368
0.595644025,0.191428571
0.59559045,0.191428571
0.594563072,0.191428571
0.594537729,0.191428571
0.594558711,0.191428571
0.594518485,0.191428571
0.594521099,0.191428571
0.594509722,0.191428571
0.594535093,0.191428571
0.594511758,0.191428571
0.594541808,0.191428571
0.59460958,0.191428571
0.594588277,0.191428571
0.59354298,0.191428571
0.592904599,0.191428571
0.59324707,0.191428571
0.592914332,0.191428571
0.593277802,0.191428571
0.586778291,0.188974359
0.586752715,0.188974359
0.58672992,0.188974359
0.586389939,0.188974359
0.586389939,0.188974359
0.586326837,0.188974359
0.586348544,0.188974359
0.586384663,0.188974359
0.586387123,0.188974359
0.586381841,0.188974359
0.586418002,0.188974359
0.586431355,0.188974359
0.586433831,0.188974359
0.58642435,0.188974359
0.586154789,0.188974359
0.586131926,0.188974359
0.586054073,0.188974359
0.586096973,0.188974359
0.586169499,0.188974359
0.586172114,0.188974359
0.58619224,0.188974359
0.586139738,0.188974359
0.586142353,0.188974359
0.586159854,0.188974359
0.586196191,0.188974359
0.586182761,0.188974359
0.586132859,0.188974359
0.586119454,0.188974359
0.586096554,0.188974359
0.586127445,0.188974359
0.586117937,0.188974359
0.586072089,0.188974359
0.586042473,0.188974359
0.585989951,0.188974359
0.585690078,0.188974359
0.585726378,0.188974359
0.585729092,0.188974359
0.585710139,0.188974359
0.58599758,0.188974359
0.58599089,0.188974359
0.58599758,0.188974359
0.585967946,0.188974359
0.58595837,0.188974359
0.585977234,0.188974359
0.585994707,0.188974359
0.585981322,0.188974359
0.585990619,0.188974359
0.585684172,0.188974359
0.585627589,0.188974359
0.585670621,0.188974359
0.585680194,0.188974359
0.585972875,0.188974359
0.585972875,0.188974359
0.585982188,0.188974359
0.585982188,0.188974359
0.585995594,0.188974359
0.585995594,0.188974359
0.585995594,0.188974359
0.585682768,0.188974359
0.585682768,0.188974359
0.585712456,0.188974359
0.585709723,0.188974359
0.585983395,0.188974359
0.585990099,0.188974359
0.585996806,0.188974359
0.585710711,0.188974359
0.585409704,0.188974359
0.585721404,0.188974359
0.586037098,0.188974359
0.586030377,0.188974359
0.585730868,0.188974359
0.585763372,0.188974359
0.586043822,0.188974359
0.586073577,0.188974359
0.586050548,0.188974359
0.586064007,0.188974359
0.586082962,0.188974359
0.586082962,0.188974359
0.586050548,0.188974359
0.58608031,0.188974359
0.586034243,0.188974359
0.586064007,0.188974359
0.586087045,0.188974359
0.586087045,0.188974359
0.586057276,0.188974359
0.586064007,0.188974359
0.58607074,0.188974359
0.586064007,0.188974359
0.58600449,0.188974359
0.586057276,0.188974359
0.586116823,0.188974359
0.586057276,0.188974359
0.586064007,0.188974359
0.586050548,0.188974359
0.586087045,0.188974359
0.586057276,0.188974359
0.586050548,0.188974359
0.586050548,0.188974359
0.58607074,0.188974359
0.586064007,0.188974359
0.58600449,0.188974359
0.586027519,0.188974359
0.586034243,0.188974359
0.586027519,0.188974359
0.586082962,0.188974359
0.586050548,0.188974359
0.586087045,0.188974359
0.586076227,0.188974359
0.586064007,0.188974359
0.58607074,0.188974359
0.58608031,0.188974359
0.586050548,0.188974359
0.586064007,0.188974359
0.586110082,0.188974359
0.58608031,0.188974359
0.585751046,0.188974359
0.585751046,0.188974359
0.586057276,0.188974359
0.585740343,0.188974359
0.586064007,0.188974359
0.586050548,0.188974359
0.586087045,0.188974359
0.586053193,0.188974359
0.58603016,0.188974359
0.586023436,0.188974359
0.585986973,0.188974359
0.585997772,0.188974359
0.586057276,0.188974359
0.586057276,0.188974359
0.586027519,0.188974359
0.586064007,0.188974359
0.586064007,0.188974359
0.586053193,0.188974359
0.586059924,0.188974359
0.586089699,0.188974359
0.586059924,0.188974359
0.585997772,0.188974359
0.586027519,0.188974359
0.586087045,0.188974359
0.58611274,0.188974359
0.586119484,0.188974359
0.586057276,0.188974359
0.586064007,0.188974359
0.586077476,0.188974359
0.586107264,0.188974359
0.586087045,0.188974359
0.586059924,0.188974359
0.586046465,0.188974359
0.586039739,0.188974359
0.586057276,0.188974359
0.586064007,0.188974359
0.58607074,0.188974359
0.58605443,0.188974359
0.586024658,0.188974359
0.586024658,0.188974359
0.585745351,0.188974359
0.585447186,0.188974359
0.585758827,0.188974359
0.580048917,0.186582278
0.580048917,0.186582278
0.574190034,0.18425
0.573885991,0.18425
0.573879938,0.18425
0.574174227,0.18425
0.574196087,0.18425
0.574174227,0.18425
0.568475368,0.181975309
0.568481106,0.181975309
0.568486847,0.181975309
0.568513886,0.181975309
0.568515552,0.181975309
0.568488507,0.181975309
0.568440177,0.181975309
0.56787672,0.181975309
0.567855419,0.181975309
0.567882462,0.181975309
0.567903766,0.181975309
0.567601565,0.181975309
0.567603539,0.181975309
0.567630602,0.181975309
0.567609287,0.181975309
0.567582227,0.181975309
0.561527647,0.179756098
0.561506877,0.179756098
0.561772738,0.179756098
0.561746516,0.179756098
0.550544177,0.17547619
0.550556874,0.17547619
0.551138322,0.17547619
0.550889823,0.17547619
0.55062188,0.17547619
0.550322072,0.17547619
0.544952095,0.173411765
0.544956795,0.173411765
0.544962881,0.173411765
0.544928998,0.173411765
0.544935082,0.173411765
0.544915782,0.173411765
0.539742716,0.171395349
0.529591224,0.1675
0.524692831,0.165617978
0.519934324,0.163777778
0.519498743,0.163777778
0.519485322,0.163777778
0.519212687,0.163777778
0.514381087,0.161978022
0.514174403,0.161978022
0.513943194,0.161978022
0.513738748,0.161978022
0.513746917,0.161978022
0.513750448,0.161978022
0.504446108,0.158494624
0.504644118,0.158494624
0.504650569,0.158494624
0.504650569,0.158494624
0.504650569,0.158494624
0.504657022,0.158494624
0.504666709,0.158494624
0.50467317,0.158494624
0.504496281,0.158494624
0.50467317,0.158494624
0.50427471,0.158494624
0.504281172,0.158494624
0.504698894,0.158494624
0.504702131,0.158494624
0.504679635,0.158494624
0.504679635,0.158494624
0.50467317,0.158494624
0.504669939,0.158494624
0.504653921,0.158494624
0.504695659,0.158494624
0.504676402,0.158494624
0.504676402,0.158494624
0.50466038,0.158494624
0.504663611,0.158494624
0.504679635,0.158494624
0.504682869,0.158494624
0.504679635,0.158494624
0.504682869,0.158494624
0.504679635,0.158494624
0.504686103,0.158494624
0.504679635,0.158494624
0.50410444,0.158494624
0.504113013,0.158494624
0.504096986,0.158494624
0.504671054,0.158494624
0.504664723,0.158494624
0.504680758,0.158494624
0.504683995,0.158494624
0.50469047,0.158494624
0.50469062,0.158494624
0.504671331,0.158494624
0.504300872,0.158494624
0.504114589,0.158494624
0.504123179,0.158494624
0.504103875,0.158494624
0.504091052,0.158494624
0.504078227,0.158494624
0.504108397,0.158494624
0.504134214,0.158494624
0.503776321,0.158494624
0.503760236,0.158494624
0.503606904,0.158494624
0.499304121,0.156808511
0.499136334,0.156808511
0.499146893,0.156808511
0.499150005,0.156808511
0.498986783,0.156808511
0.498806541,0.156808511
0.498787678,0.156808511
0.498771928,0.156808511
0.498743533,0.156808511
0.498766809,0.156808511
0.498773029,0.156808511
0.498782365,0.156808511
0.498760163,0.156808511
0.498397973,0.156808511
0.498423071,0.156808511
0.498451301,0.156808511
0.498485802,0.156808511
0.498444863,0.156808511
0.498429075,0.156808511
0.498419512,0.156808511
0.498420901,0.156808511
0.498430247,0.156808511
0.498414447,0.156808511
0.4984396,0.156808511
0.498436481,0.156808511
0.494262297,0.155157895
0.494268264,0.155157895
0.494271248,0.155157895
0.494257081,0.155157895
0.494241618,0.155157895
0.494250566,0.155157895
0.494107142,0.155157895
0.494110129,0.155157895
0.494100623,0.155157895
0.494110923,0.155157895
0.494098423,0.155157895
0.490012933,0.153541667
0.489985489,0.153541667
0.489973191,0.153541667
0.489864428,0.153541667
0.489864428,0.153541667
0.489873013,0.153541667
0.489875876,0.153541667
0.489875876,0.153541667
0.489836965,0.153541667
0.485848294,0.151958763
0.48586468,0.151958763
0.481981663,0.150408163
0.481961896,0.150408163
0.481952619,0.150408163
0.481931432,0.150408163
0.481914287,0.150408163
0.481919524,0.150408163
0.481924763,0.150408163
0.481643129,0.150408163
0.48164575,0.150408163
0.481650994,0.150408163
0.481648372,0.150408163
0.48165624,0.150408163
0.481644321,0.150408163
0.481646944,0.150408163
0.481632399,0.150408163
0.481617854,0.150408163
0.481625717,0.150408163
0.481620475,0.150408163
0.481588765,0.150408163
0.481611167,0.150408163
0.481623095,0.150408163
