baseline-sim, discover-sim
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.67,0.67
0.6141666666666666,0.6141666666666666
0.566923076923077,0.566923076923077
0.5082758620689656,0.5082758620689656
0.49133333333333334,0.49133333333333334
0.4754838709677419,0.4754838709677419
0.460625,0.460625
0.460625,0.460625
0.44666666666666666,0.44666666666666666
0.44666666666666666,0.44666666666666666
0.42114285714285715,0.42114285714285715
0.39837837837837836,0.39837837837837836
0.39837837837837836,0.39837837837837836
0.3878947368421053,0.3878947368421053
0.3685,0.3685
0.3595121951219512,0.3595121951219512
0.35095238095238096,0.35095238095238096
0.35095238095238096,0.35095238095238096
0.35095238095238096,0.35095238095238096
0.35095238095238096,0.35095238095238096
0.3427906976744186,0.3427906976744186
0.3427906976744186,0.3427906976744186
0.3427906976744186,0.3427906976744186
0.3427906976744186,0.3427906976744186
0.335,0.335
0.32755555555555554,0.32755555555555554
0.32755555555555554,0.32755555555555554
0.32755555555555554,0.32755555555555554
0.32755555555555554,0.32755555555555554
0.32755555555555554,0.32755555555555554
0.32755555555555554,0.32755555555555554
0.32755555555555554,0.32755555555555554
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.3204347826086957,0.3204347826086957
0.31361702127659574,0.31361702127659574
0.31361702127659574,0.31361702127659574
0.31361702127659574,0.31361702127659574
0.31361702127659574,0.31361702127659574
0.31361702127659574,0.31361702127659574
0.31361702127659574,0.31361702127659574
0.9993440968718467,0.31361702127659574
0.9988211586901764,0.31361702127659574
0.9983943667024939,0.31361702127659574
0.9981334562832583,0.31361702127659574
0.9980979318134957,0.31361702127659574
0.9981334562832583,0.31361702127659574
0.9980661193488523,0.31361702127659574
0.9978063299621713,0.31361702127659574
0.997610054169519,0.31361702127659574
0.9976076810616985,0.31361702127659574
0.9974754443265073,0.31361702127659574
0.976279823857034,0.3070833333333333
0.975970822063837,0.3070833333333333
0.9757204609660999,0.3070833333333333
0.9755038858840025,0.3070833333333333
0.973979424723888,0.3070833333333333
0.9739168344494538,0.3070833333333333
0.9737916539005851,0.3070833333333333
0.9708137234223424,0.3070833333333333
0.9708001561600303,0.3070833333333333
0.9706702633970788,0.3070833333333333
0.9503268616144127,0.30081632653061224
0.9503518731920291,0.30081632653061224
0.9503100902111983,0.30081632653061224
0.9473983435919335,0.30081632653061224
0.9498201465899845,0.30081632653061224
0.9498129510363404,0.30081632653061224
0.9498057488508496,0.30081632653061224
0.9499112507468824,0.30081632653061224
0.9495062096803427,0.30081632653061224
0.9493339091201727,0.30081632653061224
0.9493264861780386,0.30081632653061224
0.9493585251118617,0.30081632653061224
0.9491862797408526,0.30081632653061224
0.9491188937754562,0.30081632653061224
0.9300820812011202,0.2948
0.9287914048189376,0.2948
0.9284181845472625,0.2948
0.929546696992497,0.2948
0.9295562543882765,0.2948
0.9297473522472632,0.2948
0.9295848761408083,0.2948
0.9296135737125523,0.2948
0.9292522089468231,0.2948
0.9293476394777318,0.2948
0.9293476394777318,0.2948
0.9291851128589594,0.2948
0.9292805262614345,0.2948
0.9290031165095339,0.2948
0.9290409399123202,0.2948
0.9264423749359169,0.2948
0.9261749710936684,0.2948
0.9261550186140777,0.2948
0.9262124898784456,0.2948
0.9260027096095694,0.2948
0.9258304481254704,0.2948
0.9259251335566065,0.2948
0.9258101910278709,0.2948
0.9255433456519722,0.2948
0.925381402111071,0.2948
0.9250005991321557,0.2948
0.9252354783841927,0.2948
0.9250055933267214,0.2948
0.9247862984226931,0.2948
0.9236533919314853,0.2948
0.9234341732156113,0.2948
0.9236322343686738,0.2948
0.9234128310973513,0.2948
0.9234021458730985,0.2948
0.9232403410487002,0.2948
0.9230212080234393,0.2948
0.9231037132515689,0.2948
0.9227913229659681,0.2948
0.9230461656641409,0.2948
0.9228269246341605,0.2948
0.9225614379084968,0.2948
0.9225968361385852,0.2948
0.9225857849647163,0.2948
0.9224817918907977,0.2948
0.9223092255191163,0.2948
0.921940580639385,0.2948
0.9218831347710685,0.2948
0.9218370562830551,0.2948
0.9219179173423756,0.2948
0.9215499538095568,0.2948
0.9216418976786117,0.2948
0.921504042765009,0.2948
0.9215499538095568,0.2948
0.9214925333148571,0.2948
0.9212860627981703,0.2948
0.9212628513360586,0.2948
0.9211022767605939,0.2948
0.921078892614639,0.2948
0.9208609078731611,0.2948
0.9208034873784614,0.2948
0.9207579058996668,0.2948
0.9205067641871564,0.2948
0.9204733321816245,0.2948
0.9204613938362183,0.2948
0.9205067641871564,0.2948
