baseline-sim, discover-sim
0.4054054054054054,0.5908333333333334
0.410958904109589,0.7717857142857143
0.3287671232876712,0.7356060606060606
0.3561643835616438,0.8333333333333334
0.45945945945945943,0.6400000000000001
0.4383561643835616,0.75
0.4383561643835616,1.0
0.45945945945945943,0.9529411764705882
0.45945945945945943,1.0
0.45945945945945943,1.0
0.45945945945945943,1.0
0.45945945945945943,1.0
0.45945945945945943,1.0
0.45945945945945943,1.0
0.45945945945945943,1.0
0.48,0.9555555555555557
0.5384615384615384,0.7578947368421053
0.5,0.8
0.5194805194805194,0.96
0.5194805194805194,1.0
0.5194805194805194,1.0
0.5194805194805194,1.0
0.5384615384615384,0.9619047619047618
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
0.5384615384615384,1.0
Drifts detected: ,0
