sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,GED,CNE,Jaccard,W-GED,LCS
Process101,0,0,0,0,2,1,1,0.7719298245614035,0.7719298245614035,0.7991111111111111,0.9437229437229437,0.6649999999999998
Process101,0,0,0,0,2,1,2,0.7652173913043478,0.7652173913043478,0.802888888888889,0.9415584415584416,0.6449999999999998
Process101,0,0,0,0,2,1,3,0.7610619469026548,0.7610619469026548,0.9308888888888889,0.9414316702819957,0.7275
Process101,0,0,0,0,2,2,0,0.9649122807017544,0.9649122807017544,0.8578095238095238,0.9915433403805497,0.6525
Process101,0,0,0,0,2,2,1,0.8849557522123894,0.8849557522123894,0.8281329923273658,0.9722222222222222,0.6325
Process101,0,0,0,0,2,2,2,0.7192982456140351,0.7192982456140351,0.7893275862068966,0.9302832244008714,0.5549999999999999
Process101,0,0,0,0,2,2,3,0.7927927927927928,0.7927927927927928,0.9355555555555556,0.9502164502164502,0.6024999999999999
Process101,0,0,0,0,2,3,0,0.9557522123893806,0.9557522123893806,0.854952380952381,0.989406779661017,0.6374999999999998
Process101,0,0,0,0,2,3,1,0.9026548672566371,0.9026548672566371,0.7682898550724638,0.976545842217484,0.5374999999999999
Process101,0,0,0,0,2,3,2,0.831858407079646,0.831858407079646,0.8188941176470589,0.9591397849462365,0.705
Process101,0,0,0,0,2,3,3,0.831858407079646,0.831858407079646,0.8188941176470589,0.9591397849462365,0.7025
Process101,0,0,0,0,3,0,0,0.9827586206896551,0.9827586206896551,0.8653333333333334,0.9957894736842106,0.7399999999999999
Process101,0,0,0,0,3,0,1,0.9043478260869565,0.9043478260869565,0.9644117647058824,0.9765957446808511,0.705
Process101,0,0,0,0,3,0,2,0.8376068376068376,0.8376068376068376,0.7558333333333334,0.9593147751605996,0.71
Process101,0,0,0,0,3,0,3,0.6666666666666667,0.6666666666666666,0.7095511921458626,0.9146608315098468,0.41500000000000004
Process101,0,0,0,0,3,1,0,0.9739130434782609,0.9739130434782609,0.9245454545454546,0.9936708860759493,0.72
Process101,0,0,0,0,3,1,1,0.8771929824561404,0.8771929824561403,0.8877941176470588,0.9700854700854701,0.645
Process101,0,0,0,0,3,1,2,0.8448275862068966,0.8448275862068966,0.754027149321267,0.961456102783726,0.5774999999999999
Process101,0,0,0,0,3,1,3,0.6608695652173913,0.6608695652173913,0.8384457478005866,0.9144736842105263,0.5599999999999998
