sep=,
addActSerial,addActParallel,replaceAct,addConst,swapActivities,totalChanges,GED,LCS
1,3,1,1,0,6,0.9218106995884774,0.4518195075939082
1,3,1,1,1,7,0.8724279835390947,0.4383115425762016
1,3,1,1,2,8,0.8559670781893004,0.4563290746223263
1,3,1,1,3,9,0.8641975308641976,0.43452695246732614
1,3,1,2,0,7,0.9306122448979592,0.47310474375903383
1,3,1,2,1,8,0.9008264462809917,0.45682789909081667
1,3,1,2,2,9,0.8770491803278688,0.4379023082482282
1,3,1,2,3,10,0.7459016393442623,0.4100385858544342
1,3,1,3,0,8,0.9180327868852459,0.46340569783156926
1,3,1,3,1,9,0.8770491803278688,0.42829701541622
1,3,1,3,2,10,0.8571428571428572,0.45091908433024686
1,3,1,3,3,11,0.8114754098360656,0.4270176884375926
1,3,2,0,0,6,0.9218106995884774,0.456898044579484
1,3,2,0,1,7,0.8806584362139918,0.452561066446311
1,3,2,0,2,8,0.823045267489712,0.42167276071914594
1,3,2,0,3,9,0.7786885245901639,0.40072792866597584
1,3,2,1,0,7,0.9098360655737705,0.4357479921203229
1,3,2,1,1,8,0.8489795918367347,0.44913221709674234
1,3,2,1,2,9,0.8677685950413223,0.36674634219564384
1,3,2,1,3,10,0.7489711934156378,0.3812146446884235
1,3,2,2,0,8,0.9142857142857143,0.460097223753967
1,3,2,2,1,9,0.8653061224489795,0.41771873857729536
1,3,2,2,2,10,0.7836734693877551,0.3964623359572721
1,3,2,2,3,11,0.7704918032786885,0.3473975682101649
1,3,2,3,0,9,0.9186991869918699,0.47815304495918465
1,3,2,3,1,10,0.8536585365853658,0.42127571379039086
1,3,2,3,2,11,0.8326530612244898,0.4040832439700691
1,3,2,3,3,12,0.7918367346938775,0.4152082931703902
1,3,3,0,0,7,0.8934426229508197,0.44956617574542546
1,3,3,0,1,8,0.8770491803278688,0.43274757721761126
1,3,3,0,2,9,0.7704918032786885,0.42482097049118134
1,3,3,0,3,10,0.7918367346938775,0.4079180102149327
1,3,3,1,0,8,0.8861788617886179,0.4584816080197034
1,3,3,1,1,9,0.8653061224489795,0.4497448422164018
1,3,3,1,2,10,0.8,0.4363187670007206
1,3,3,1,3,11,0.7183673469387755,0.38990742665308553
1,3,3,2,0,9,0.9230769230769231,0.4358845042126933
1,3,3,2,1,10,0.8163265306122449,0.45607402684024745
1,3,3,2,2,11,0.7622950819672132,0.3674730554994533
1,3,3,2,3,12,0.7560975609756098,0.42056836532552194
1,3,3,3,0,10,0.8663967611336032,0.4289033739003466
1,3,3,3,1,11,0.8455284552845528,0.41955792787542856
1,3,3,3,2,12,0.8048780487804879,0.3907431164361671
1,3,3,3,3,13,0.728744939271255,0.4081555798315417
2,0,0,0,0,2,0.9666666666666667,0.5034831589821509
2,0,0,0,1,3,0.8916666666666666,0.41689453707924995
2,0,0,0,2,4,0.8132780082987552,0.4372899423480794
2,0,0,0,3,5,0.7916666666666666,0.42483121376981237
2,0,0,1,0,3,0.9626556016597511,0.47412188964641033
2,0,0,1,1,4,0.8796680497925311,0.4938329855646665
2,0,0,1,2,5,0.8547717842323651,0.4704874499790624
2,0,0,1,3,6,0.8132780082987552,0.4319176554442779
2,0,0,2,0,4,0.9626556016597511,0.46053303850827854
2,0,0,2,1,5,0.9098360655737705,0.4893748842713992
2,0,0,2,2,6,0.8547717842323651,0.4201263481629538
2,0,0,2,3,7,0.823045267489712,0.48266131427808745
2,0,0,3,0,5,0.9465020576131687,0.4924207760117758
2,0,0,3,1,6,0.9294605809128631,0.45213392480648174
2,0,0,3,2,7,0.9053497942386831,0.47471410499261096
2,0,0,3,3,8,0.8559670781893004,0.46318983886110143
2,0,1,0,0,3,0.9173553719008265,0.44394657978565555
2,0,1,0,1,4,0.9045643153526971,0.47447719201749416
2,0,1,0,2,5,0.8347107438016529,0.4545237550658402
2,0,1,0,3,6,0.7583333333333333,0.33536227993795653
2,0,1,1,0,4,0.9211618257261411,0.4636089936083944
2,0,1,1,1,5,0.8770491803278688,0.4585849714535236
2,0,1,1,2,6,0.85,0.4555204689208454
2,0,1,1,3,7,0.823045267489712,0.32295674564472
2,0,1,2,0,5,0.9300411522633745,0.43675554839359915
2,0,1,2,1,6,0.897119341563786,0.46171080429932987
2,0,1,2,2,7,0.8512396694214877,0.41724638897367505
2,0,1,2,3,8,0.823045267489712,0.45746006015685603
2,0,1,3,0,6,0.9262295081967213,0.45972205348045747
2,0,1,3,1,7,0.8888888888888888,0.4554459404505595
2,0,1,3,2,8,0.8429752066115702,0.4248496468260774
2,0,1,3,3,9,0.8032786885245902,0.4033099739331132
2,0,2,0,0,4,0.9173553719008265,0.462175931549886
2,0,2,0,1,5,0.897119341563786,0.45662322813202366
2,0,2,0,2,6,0.8347107438016529,0.43797092003826
2,0,2,0,3,7,0.7489711934156378,0.4427115375523485
2,0,2,1,0,5,0.8278688524590164,0.4272273924906817
2,0,2,1,1,6,0.8559670781893004,0.43914304791630754
2,0,2,1,2,7,0.7818930041152263,0.4324708297193044
2,0,2,1,3,8,0.7355371900826446,0.3804078333385028
2,0,2,2,0,6,0.8688524590163934,0.44829641554547617
2,0,2,2,1,7,0.8934426229508197,0.4878342153711291
2,0,2,2,2,8,0.8181818181818181,0.4190402079734073
2,0,2,2,3,9,0.757201646090535,0.42646725658055484
2,0,2,3,0,7,0.9024390243902439,0.44346290120883425
2,0,2,3,1,8,0.8699186991869918,0.41614852795442403
2,0,2,3,2,9,0.8292682926829268,0.4261853383441916
2,0,2,3,3,10,0.7020408163265306,0.41994620643846964
2,0,3,0,0,5,0.8806584362139918,0.46126609028289967
2,0,3,0,1,6,0.7786885245901639,0.41806704770654757
2,0,3,0,2,7,0.8032786885245902,0.439009099856276
2,0,3,0,3,8,0.7407407407407407,0.4128093336321133
2,0,3,1,0,6,0.8163265306122449,0.3967547830488022
2,0,3,1,1,7,0.8326530612244898,0.42471860499556774
2,0,3,1,2,8,0.7950819672131147,0.43599965438729205
2,0,3,1,3,9,0.7622950819672132,0.4165895193483547
2,0,3,2,0,7,0.8582995951417004,0.4625897939078186
2,0,3,2,1,8,0.8699186991869918,0.4271916528586813
2,0,3,2,2,9,0.7591836734693878,0.37952906449545876
2,0,3,2,3,10,0.8512396694214877,0.46586986885150883
2,0,3,3,0,8,0.889795918367347,0.47979513872189333
2,0,3,3,1,9,0.7755102040816326,0.39733886948429686
2,0,3,3,2,10,0.7560975609756098,0.4122928135365038
2,0,3,3,3,11,0.6829268292682926,0.3406317726808725
2,1,0,0,0,3,0.9626556016597511,0.4913469731818938
2,1,0,0,1,4,0.9294605809128631,0.46818978133975586
2,1,0,0,2,5,0.8547717842323651,0.40432019318655144
2,1,0,0,3,6,0.8547717842323651,0.4791424275623254
2,1,0,1,0,4,0.9586776859504132,0.4851241211271507
2,1,0,1,1,5,0.9135802469135803,0.4585106002786391
2,1,0,1,2,6,0.819672131147541,0.4410137883701034
2,1,0,1,3,7,0.8464730290456431,0.4698000878963079
2,1,0,2,0,5,0.9547325102880658,0.4909403556632401
2,1,0,2,1,6,0.9053497942386831,0.39231178712429327
2,1,0,2,2,7,0.897119341563786,0.46395597408746203
2,1,0,2,3,8,0.7836734693877551,0.4008431312067603
2,1,0,3,0,6,0.9508196721311475,0.47002319793076885
2,1,0,3,1,7,0.897119341563786,0.4923427120012379
2,1,0,3,2,8,0.8760330578512396,0.4570516934414687
2,1,0,3,3,9,0.7868852459016393,0.4082275740124944
2,1,1,0,0,4,0.9504132231404958,0.46910115081009407
2,1,1,0,1,5,0.8724279835390947,0.45631683555286695
2,1,1,0,2,6,0.823045267489712,0.34497832725061783
2,1,1,0,3,7,0.7768595041322314,0.39981957014437686
2,1,1,1,0,5,0.8934426229508197,0.4405751423861577
2,1,1,1,1,6,0.8852459016393442,0.4390575602155494
2,1,1,1,2,7,0.7983539094650206,0.3685680485494707
2,1,1,1,3,8,0.7901234567901234,0.43360731630847615
2,1,1,2,0,6,0.9224489795918367,0.46843509339796985
2,1,1,2,1,7,0.8408163265306122,0.4507631508621784
2,1,1,2,2,8,0.8408163265306122,0.4675003439877331
2,1,1,2,3,9,0.7489711934156378,0.4734741681874456
2,1,1,3,0,7,0.9142857142857143,0.4739559071988
2,1,1,3,1,8,0.860655737704918,0.46361864568280975
2,1,1,3,2,9,0.8571428571428572,0.4846430941544132
2,1,1,3,3,10,0.7560975609756098,0.3726194493441952
2,1,2,0,0,5,0.9382716049382716,0.46999289211241796
2,1,2,0,1,6,0.8852459016393442,0.4658163762514701
2,1,2,0,2,7,0.8395061728395061,0.4328300511985502
2,1,2,0,3,8,0.7818930041152263,0.4143633340867857
2,1,2,1,0,6,0.8979591836734694,0.4492444144160438
2,1,2,1,1,7,0.8770491803278688,0.4088953480039842
2,1,2,1,2,8,0.8442622950819672,0.46504256120868037
2,1,2,1,3,9,0.7868852459016393,0.39746967897914176
2,1,2,2,0,7,0.9098360655737705,0.47045578625253176
2,1,2,2,1,8,0.8699186991869918,0.4724488572041129
2,1,2,2,2,9,0.8083333333333333,0.4330333929639866
2,1,2,2,3,10,0.8571428571428572,0.46446996012723063
2,1,2,3,0,8,0.8906882591093117,0.4724627787258867
2,1,2,3,1,9,0.8455284552845528,0.43956242868135376
2,1,2,3,2,10,0.8130081300813008,0.4119309063635448
2,1,2,3,3,11,0.7967479674796748,0.4361305055808681
2,1,3,0,0,6,0.8489795918367347,0.4578761143912923
2,1,3,0,1,7,0.8489795918367347,0.4304029688891502
2,1,3,0,2,8,0.7642276422764227,0.44192018628816143
2,1,3,0,3,9,0.7428571428571429,0.42223460067913837
2,1,3,1,0,7,0.8617886178861789,0.4472149253261517
2,1,3,1,1,8,0.8653061224489795,0.44812389826039967
2,1,3,1,2,9,0.8081632653061225,0.4432371769790222
2,1,3,1,3,10,0.8,0.39104499225483946
2,1,3,2,0,8,0.8292682926829268,0.41619184560250044
2,1,3,2,1,9,0.8408163265306122,0.4176778675950458
2,1,3,2,2,10,0.7967479674796748,0.44134602364947745
2,1,3,2,3,11,0.7479674796747968,0.3758588765234926
2,1,3,3,0,9,0.8790322580645161,0.45692931967997824
2,1,3,3,1,10,0.8163265306122449,0.40681841159987825
2,1,3,3,2,11,0.814516129032258,0.43245622276751994
2,1,3,3,3,12,0.7836734693877551,0.4193904617316223
2,2,0,0,0,4,0.9669421487603306,0.4806712694029339
2,2,0,0,1,5,0.9421487603305785,0.4553415580845633
2,2,0,0,2,6,0.8395061728395061,0.44349209325803285
2,2,0,0,3,7,0.8347107438016529,0.4743257620355675
2,2,0,1,0,5,0.9426229508196722,0.4604277873601713
2,2,0,1,1,6,0.9135802469135803,0.48855153430506715
2,2,0,1,2,7,0.859504132231405,0.4440961176012484
2,2,0,1,3,8,0.819672131147541,0.42852253650070093
2,2,0,2,0,6,0.9508196721311475,0.46069156458683536
2,2,0,2,1,7,0.8699186991869918,0.43906127162462677
2,2,0,2,2,8,0.8360655737704918,0.4353436296910561
2,2,0,2,3,9,0.8081632653061225,0.46778902273859146
2,2,0,3,0,7,0.9349593495934959,0.46430023441223645
2,2,0,3,1,8,0.9098360655737705,0.4555866392816639
2,2,0,3,2,9,0.8081632653061225,0.47005388464026987
2,2,0,3,3,10,0.8442622950819672,0.39781959557455715
2,2,1,0,0,5,0.9547325102880658,0.4578526061979792
2,2,1,0,1,6,0.8524590163934427,0.44576434866479686
2,2,1,0,2,7,0.8559670781893004,0.4586764657024914
2,2,1,0,3,8,0.8278688524590164,0.4582780186971511
2,2,1,1,0,6,0.9098360655737705,0.44470600047906816
2,2,1,1,1,7,0.8888888888888888,0.43647533141626704
2,2,1,1,2,8,0.7836734693877551,0.39486548874587324
2,2,1,1,3,9,0.7786885245901639,0.45198218827043546
2,2,1,2,0,7,0.9105691056910569,0.4357538062506754
2,2,1,2,1,8,0.9180327868852459,0.45058846912733896
2,2,1,2,2,9,0.819672131147541,0.40955721773420134
2,2,1,2,3,10,0.726530612244898,0.4327614579743335
2,2,1,3,0,8,0.9469387755102041,0.47704199622778076
2,2,1,3,1,9,0.8582995951417004,0.43799278487181104
2,2,1,3,2,10,0.8663967611336032,0.4539537955423376
2,2,1,3,3,11,0.8244897959183674,0.44972280368744977
2,2,2,0,0,6,0.9061224489795918,0.4517694721127532
2,2,2,0,1,7,0.8852459016393442,0.4573848953780894
2,2,2,0,2,8,0.8081632653061225,0.3483634797614796
2,2,2,0,3,9,0.7950819672131147,0.4192942009536066
2,2,2,1,0,7,0.9142857142857143,0.40182544962502154
2,2,2,1,1,8,0.8734693877551021,0.40652426214761556
2,2,2,1,2,9,0.8244897959183674,0.3962190672943713
2,2,2,1,3,10,0.7295081967213115,0.37439776676772263
2,2,2,2,0,8,0.9024390243902439,0.4488222272028066
2,2,2,2,1,9,0.8373983739837398,0.40418293309954456
2,2,2,2,2,10,0.8536585365853658,0.42387146888012095
2,2,2,2,3,11,0.8048780487804879,0.4095152675860725
2,2,2,3,0,9,0.8951612903225806,0.41393145644091073
2,2,2,3,1,10,0.8421052631578947,0.4455350211598178
2,2,2,3,2,11,0.7935222672064777,0.404282933563603
2,2,2,3,3,12,0.7804878048780488,0.3605126732543784
2,2,3,0,0,7,0.8734693877551021,0.40624091573532334
2,2,3,0,1,8,0.7642276422764227,0.41869094859938916
2,2,3,0,2,9,0.7591836734693878,0.4280869130573163
2,2,3,0,3,10,0.7154471544715447,0.399010645901539
2,2,3,1,0,8,0.8653061224489795,0.4416542532432086
2,2,3,1,1,9,0.8617886178861789,0.41965379956677545
2,2,3,1,2,10,0.8178137651821862,0.43505042167389807
2,2,3,1,3,11,0.7346938775510203,0.40305110777627134
2,2,3,2,0,9,0.8340080971659919,0.35062876679783495
2,2,3,2,1,10,0.7935222672064777,0.3166527583350094
2,2,3,2,2,11,0.7723577235772358,0.3753742877456505
2,2,3,2,3,12,0.782258064516129,0.38280049677961236
2,2,3,3,0,10,0.8502024291497976,0.41987776750411504
2,2,3,3,1,11,0.8178137651821862,0.4124756439591011
2,2,3,3,2,12,0.8016194331983806,0.3771214821351937
2,2,3,3,3,13,0.7338709677419355,0.4080080080379535
2,3,0,0,0,5,0.9547325102880658,0.4379733341362717
2,3,0,0,1,6,0.9016393442622951,0.4440046026197413
2,3,0,0,2,7,0.8524590163934427,0.4504634894883581
2,3,0,0,3,8,0.7983539094650206,0.43355248150794495
2,3,0,1,0,6,0.9508196721311475,0.46811623652426304
2,3,0,1,1,7,0.8852459016393442,0.46153646074211463
2,3,0,1,2,8,0.8442622950819672,0.4231830972541018
2,3,0,1,3,9,0.8278688524590164,0.4223875140241434
2,3,0,2,0,7,0.9469387755102041,0.4466038211487511
2,3,0,2,1,8,0.8934426229508197,0.45734355884784256
2,3,0,2,2,9,0.8744939271255061,0.40702546535989625
2,3,0,2,3,10,0.8360655737704918,0.44197117327010965
2,3,0,3,0,8,0.9469387755102041,0.47478685206260374
2,3,0,3,1,9,0.9024390243902439,0.4412115674943718
2,3,0,3,2,10,0.8536585365853658,0.45587784756636807
2,3,0,3,3,11,0.8421052631578947,0.44860728955290724
2,3,1,0,0,6,0.9061224489795918,0.4469124738574531
2,3,1,0,1,7,0.8816326530612245,0.4502253436785867
2,3,1,0,2,8,0.8442622950819672,0.4662737392879146
2,3,1,0,3,9,0.7377049180327868,0.3732266537668999
2,3,1,1,0,7,0.9186991869918699,0.4531083704506228
2,3,1,1,1,8,0.9016393442622951,0.4491682865353813
2,3,1,1,2,9,0.8421052631578947,0.4436672524725712
2,3,1,1,3,10,0.8114754098360656,0.4518593025127186
2,3,1,2,0,8,0.9186991869918699,0.41033382067130314
2,3,1,2,1,9,0.8744939271255061,0.4619333951008297
2,3,1,2,2,10,0.8211382113821138,0.40191752019858973
2,3,1,2,3,11,0.8081632653061225,0.3957573021608255
2,3,1,3,0,9,0.9112903225806451,0.4570057381041821
2,3,1,3,1,10,0.8861788617886179,0.47450830724261195
2,3,1,3,2,11,0.8064516129032258,0.3592779391132654
2,3,1,3,3,12,0.7710843373493976,0.4210734994022791
2,3,2,0,0,7,0.9024390243902439,0.46738096776750304
2,3,2,0,1,8,0.8489795918367347,0.4289620130956582
2,3,2,0,2,9,0.8016194331983806,0.43388132828105225
2,3,2,0,3,10,0.7346938775510203,0.3837282585881937
2,3,2,1,0,8,0.9387755102040817,0.431561770898707
2,3,2,1,1,9,0.8617886178861789,0.40552831868143235
2,3,2,1,2,10,0.7723577235772358,0.42324741250736225
2,3,2,1,3,11,0.7773279352226721,0.42182798947049155
2,3,2,2,0,9,0.8674698795180723,0.43809892769749537
2,3,2,2,1,10,0.8674698795180723,0.4463586281961943
2,3,2,2,2,11,0.7918367346938775,0.4177458876962864
2,3,2,2,3,12,0.7692307692307692,0.4227016544412686
2,3,2,3,0,10,0.891566265060241,0.419739480925688
2,3,2,3,1,11,0.8433734939759037,0.4464732451011742
2,3,2,3,2,12,0.7903225806451613,0.4157305665156298
2,3,2,3,3,13,0.6987951807228916,0.35349968101646134
2,3,3,0,0,8,0.8455284552845528,0.43063411907541027
2,3,3,0,1,9,0.8178137651821862,0.42314535629069483
2,3,3,0,2,10,0.7804878048780488,0.4044036632794259
2,3,3,0,3,11,0.7804878048780488,0.4097297989728411
2,3,3,1,0,9,0.8421052631578947,0.4443771746361924
2,3,3,1,1,10,0.8178137651821862,0.4170066554580527
2,3,3,1,2,11,0.8306451612903226,0.30837252232785667
2,3,3,1,3,12,0.7419354838709677,0.36555526381053655
2,3,3,2,0,10,0.8629032258064516,0.44894988419164855
2,3,3,2,1,11,0.7983870967741935,0.3987530548707755
2,3,3,2,2,12,0.8178137651821862,0.4303346668522249
2,3,3,2,3,13,0.736842105263158,0.374428281910384
2,3,3,3,0,11,0.8629032258064516,0.4219852878687752
2,3,3,3,1,12,0.8112449799196787,0.4020489250735692
2,3,3,3,2,13,0.7228915662650602,0.3871151553636619
2,3,3,3,3,14,0.7951807228915663,0.40247373288611654
3,0,0,0,0,3,0.9504132231404958,0.4780431062092263
3,0,0,0,1,4,0.9300411522633745,0.4748812562198963
3,0,0,0,2,5,0.8760330578512396,0.4440879480932359
3,0,0,0,3,6,0.7377049180327868,0.3495718294520045
3,0,0,1,0,4,0.9344262295081968,0.4796958304648222
3,0,0,1,1,5,0.860655737704918,0.43572916795562056
3,0,0,1,2,6,0.8724279835390947,0.4800945845032697
3,0,0,1,3,7,0.8,0.2895270971987237
3,0,0,2,0,5,0.9306122448979592,0.4602560449818024
3,0,0,2,1,6,0.8734693877551021,0.45555565759143296
3,0,0,2,2,7,0.8571428571428572,0.4479816101953955
3,0,0,2,3,8,0.7736625514403292,0.40495945921200893
3,0,0,3,0,6,0.9311740890688259,0.44107017661416337
3,0,0,3,1,7,0.9142857142857143,0.46567811981493656
3,0,0,3,2,8,0.8130081300813008,0.41386354401031655
3,0,0,3,3,9,0.8373983739837398,0.4244900775118991
3,0,1,0,0,4,0.9135802469135803,0.46784775108615917
3,0,1,0,1,5,0.8524590163934427,0.4271214586257076
3,0,1,0,2,6,0.859504132231405,0.43848472772225666
3,0,1,0,3,7,0.7654320987654322,0.35128189209586413
3,0,1,1,0,5,0.9218106995884774,0.4455361034832512
3,0,1,1,1,6,0.8395061728395061,0.43550146681614155
3,0,1,1,2,7,0.8502024291497976,0.4620664959797368
3,0,1,1,3,8,0.7540983606557377,0.42918082879229513
3,0,1,2,0,6,0.8987854251012146,0.4544280926002656
3,0,1,2,1,7,0.8816326530612245,0.44193053608053023
3,0,1,2,2,8,0.8780487804878049,0.45311858166381985
3,0,1,2,3,9,0.8163265306122449,0.4719107376246845
3,0,1,3,0,7,0.9105691056910569,0.4644564201388143
3,0,1,3,1,8,0.8016194331983806,0.398790427006162
3,0,1,3,2,9,0.8278688524590164,0.4510867178654159
3,0,1,3,3,10,0.8292682926829268,0.45391137906980683
3,0,2,0,0,5,0.9426229508196722,0.45597236803210195
3,0,2,0,1,6,0.8770491803278688,0.45079355878007876
3,0,2,0,2,7,0.7836734693877551,0.4400420566454588
3,0,2,0,3,8,0.7950819672131147,0.4253884181285351
3,0,2,1,0,6,0.8663967611336032,0.4504211485357036
3,0,2,1,1,7,0.8259109311740891,0.42387884171282936
3,0,2,1,2,8,0.7723577235772358,0.4502508620848904
3,0,2,1,3,9,0.7918367346938775,0.4364171780248295
3,0,2,2,0,7,0.8744939271255061,0.47617294534995974
3,0,2,2,1,8,0.8548387096774194,0.45381977875095747
3,0,2,2,2,9,0.8211382113821138,0.3525111910346663
3,0,2,2,3,10,0.7317073170731707,0.41161547271786825
3,0,2,3,0,8,0.9032258064516129,0.48092016791465325
3,0,2,3,1,9,0.7741935483870968,0.4231666712004359
3,0,2,3,2,10,0.7854251012145749,0.4363058291866584
3,0,2,3,3,11,0.7710843373493976,0.39174048645183546
3,0,3,0,0,6,0.8130081300813008,0.4396396868840037
3,0,3,0,1,7,0.8211382113821138,0.4422196755321506
3,0,3,0,2,8,0.7692307692307692,0.44461911079158656
3,0,3,0,3,9,0.7560975609756098,0.438821824952485
3,0,3,1,0,7,0.8211382113821138,0.47186081546971165
3,0,3,1,1,8,0.8225806451612903,0.45656784372826575
3,0,3,1,2,9,0.8130081300813008,0.44989029814828857
3,0,3,1,3,10,0.7317073170731707,0.3741599079813201
3,0,3,2,0,8,0.8292682926829268,0.451869825072265
3,0,3,2,1,9,0.814516129032258,0.4297704333661716
3,0,3,2,2,10,0.819672131147541,0.4390117441311875
3,0,3,2,3,11,0.7854251012145749,0.40542691363971317
3,0,3,3,0,9,0.8744939271255061,0.40491532008230613
3,0,3,3,1,10,0.8502024291497976,0.45206114057326874
3,0,3,3,2,11,0.8306451612903226,0.42659164082916323
3,0,3,3,3,12,0.6829268292682926,0.3726168047801548
3,1,0,0,0,4,0.9344262295081968,0.45782382634194185
3,1,0,0,1,5,0.8489795918367347,0.44831285142714494
3,1,0,0,2,6,0.8806584362139918,0.4556516260565216
3,1,0,0,3,7,0.7673469387755102,0.41226908647959715
3,1,0,1,0,5,0.9186991869918699,0.4598799314213585
3,1,0,1,1,6,0.8816326530612245,0.4533293097362985
3,1,0,1,2,7,0.8477366255144033,0.32594876219462
3,1,0,1,3,8,0.8653061224489795,0.4369443314648056
3,1,0,2,0,6,0.9344262295081968,0.47200196940333206
3,1,0,2,1,7,0.8979591836734694,0.45224324458386667
3,1,0,2,2,8,0.8211382113821138,0.4631819665054503
3,1,0,2,3,9,0.7125506072874495,0.38602511470151535
3,1,0,3,0,7,0.9349593495934959,0.47275455065721417
3,1,0,3,1,8,0.8780487804878049,0.46821989434521805
3,1,0,3,2,9,0.8048780487804879,0.4558079201635079
3,1,0,3,3,10,0.8373983739837398,0.4370957639753442
3,1,1,0,0,5,0.9306122448979592,0.4664181354956387
3,1,1,0,1,6,0.8934426229508197,0.4722859139865453
3,1,1,0,2,7,0.8163265306122449,0.4348122579481549
3,1,1,0,3,8,0.7591836734693878,0.43294747497744
3,1,1,1,0,6,0.9142857142857143,0.473010358564038
3,1,1,1,1,7,0.8699186991869918,0.44809430235019854
3,1,1,1,2,8,0.8360655737704918,0.4337136679055692
3,1,1,1,3,9,0.7804878048780488,0.41886056162838714
3,1,1,2,0,7,0.8663967611336032,0.37339808852666845
3,1,1,2,1,8,0.8408163265306122,0.4403856716582727
3,1,1,2,2,9,0.8373983739837398,0.4576970213451311
3,1,1,2,3,10,0.7540983606557377,0.3896341750266394
3,1,1,3,0,8,0.9156626506024097,0.44845832456737583
3,1,1,3,1,9,0.8906882591093117,0.45587674376967907
3,1,1,3,2,10,0.792,0.3523115776221617
3,1,1,3,3,11,0.7933884297520661,0.3906964821437704
3,1,2,0,0,6,0.8979591836734694,0.4769094929119188
3,1,2,0,1,7,0.8780487804878049,0.44472980619528635
3,1,2,0,2,8,0.8016194331983806,0.4259304270354366
3,1,2,0,3,9,0.7642276422764227,0.41792005089532774
3,1,2,1,0,7,0.9024390243902439,0.4043620108570223
3,1,2,1,1,8,0.8306451612903226,0.41323443955423034
3,1,2,1,2,9,0.8016194331983806,0.42960002662703245
3,1,2,1,3,10,0.782258064516129,0.4207138321957841
3,1,2,2,0,8,0.8744939271255061,0.44737524629665726
3,1,2,2,1,9,0.7951807228915663,0.4110892189161027
3,1,2,2,2,10,0.8421052631578947,0.36912367471019036
3,1,2,2,3,11,0.7661290322580645,0.3062331307862639
3,1,2,3,0,9,0.8790322580645161,0.45127647795591114
3,1,2,3,1,10,0.8259109311740891,0.3971208195010883
3,1,2,3,2,11,0.8016194331983806,0.37732264065116927
3,1,2,3,3,12,0.7611336032388664,0.4227920008589634
3,1,3,0,0,7,0.8663967611336032,0.4547870411369517
3,1,3,0,1,8,0.8617886178861789,0.4516436939460985
3,1,3,0,2,9,0.8292682926829268,0.3979011372660441
3,1,3,0,3,10,0.7773279352226721,0.286607489883987
3,1,3,1,0,8,0.8870967741935484,0.45848741673027915
3,1,3,1,1,9,0.8653061224489795,0.46550411684541954
3,1,3,1,2,10,0.8192771084337349,0.40978450002847977
3,1,3,1,3,11,0.7903225806451613,0.42588207683223267
3,1,3,2,0,9,0.8286852589641435,0.4369078584338354
3,1,3,2,1,10,0.8259109311740891,0.3792476255560506
3,1,3,2,2,11,0.7741935483870968,0.4096126959743541
3,1,3,2,3,12,0.7091633466135459,0.3847780075965367
3,1,3,3,0,10,0.891566265060241,0.426420512672836
3,1,3,3,1,11,0.8160000000000001,0.4234668476202625
3,1,3,3,2,12,0.776,0.4066013121969753
3,1,3,3,3,13,0.792,0.3722444704025276
3,2,0,0,0,5,0.9426229508196722,0.48541584264676196
3,2,0,0,1,6,0.8852459016393442,0.43901504631723554
3,2,0,0,2,7,0.8081632653061225,0.44621295293424135
3,2,0,0,3,8,0.7510204081632653,0.4320368058911088
3,2,0,1,0,6,0.9306122448979592,0.45805130828104573
3,2,0,1,1,7,0.8979591836734694,0.45134575832199475
3,2,0,1,2,8,0.8373983739837398,0.471470630501765
3,2,0,1,3,9,0.7755102040816326,0.3682441114698055
3,2,0,2,0,7,0.9112903225806451,0.46118264559742206
3,2,0,2,1,8,0.8780487804878049,0.42920203056980255
3,2,0,2,2,9,0.8467741935483871,0.41236149621553925
3,2,0,2,3,10,0.7560975609756098,0.4396765177234271
3,2,0,3,0,8,0.9230769230769231,0.4676956124404598
3,2,0,3,1,9,0.9068825910931174,0.45945491697276875
3,2,0,3,2,10,0.8744939271255061,0.44212378488193527
3,2,0,3,3,11,0.7967479674796748,0.4256731193762827
3,2,1,0,0,6,0.8653061224489795,0.4173120634826746
3,2,1,0,1,7,0.8744939271255061,0.4407652736121579
3,2,1,0,2,8,0.7886178861788617,0.3970810236456519
3,2,1,0,3,9,0.7804878048780488,0.4189264636302237
3,2,1,1,0,7,0.9024390243902439,0.37164947456213304
3,2,1,1,1,8,0.8582995951417004,0.44451889184008403
3,2,1,1,2,9,0.8292682926829268,0.4628902590724658
3,2,1,1,3,10,0.7791164658634538,0.4034058750985309
3,2,1,2,0,8,0.8987854251012146,0.4544999403987875
3,2,1,2,1,9,0.8340080971659919,0.46114595816313275
3,2,1,2,2,10,0.8408163265306122,0.4130451988735352
3,2,1,2,3,11,0.7317073170731707,0.3786070151280422
3,2,1,3,0,9,0.8870967741935484,0.46111318857497263
3,2,1,3,1,10,0.8514056224899599,0.42511064880178784
3,2,1,3,2,11,0.8211382113821138,0.4249124837688557
3,2,1,3,3,12,0.8016194331983806,0.28666915691906636
3,2,2,0,0,7,0.9068825910931174,0.4647453101343707
3,2,2,0,1,8,0.7773279352226721,0.4093162323490118
3,2,2,0,2,9,0.8536585365853658,0.44207490925720067
3,2,2,0,3,10,0.8048780487804879,0.3941025549469477
3,2,2,1,0,8,0.8514056224899599,0.4475498441870832
3,2,2,1,1,9,0.8502024291497976,0.43485366736544195
3,2,2,1,2,10,0.7611336032388664,0.42273295734738925
3,2,2,1,3,11,0.7951807228915663,0.29771631455826164
