model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,
Process101,0,2,1,3,0,1,1,8,0.769230769,0.769230769,0.78888439,0.886904762,0.5875,
Process101,0,2,1,3,0,1,2,9,0.745762712,0.745762712,0.805037037,0.892578125,0.485,
Process101,0,2,1,3,0,1,3,10,0.608695652,0.608695652,0.754439557,0.848178138,0.4,
Process101,0,2,1,3,0,2,0,8,0.793103448,0.793103448,0.794511111,0.893069307,0.535,
Process101,0,2,1,3,0,2,1,9,0.666666667,0.666666667,0.79139961,0.875494071,0.5625,
Process101,0,2,1,3,0,2,2,10,0.719298246,0.719298246,0.774418803,0.876,0.4975,
Process101,0,2,1,3,0,2,3,11,0.539130435,0.539130435,0.745591631,0.830612245,0.465,
Process101,0,2,1,3,0,3,0,9,0.765217391,0.765217391,0.78525641,0.88667992,0.6025,
Process101,0,2,1,3,0,3,1,10,0.8,0.8,0.799476496,0.895049505,0.585,
Process101,0,2,1,3,0,3,2,11,0.678571429,0.678571429,0.772662835,0.867203219,0.5125,
Process101,0,2,1,3,0,3,3,12,0.578947368,0.578947368,0.773085017,0.854291417,0.52,
Process101,0,2,1,3,1,0,0,7,0.769230769,0.769230769,0.720726496,0.886904762,0.4475,
Process101,0,2,1,3,1,0,1,8,0.713043478,0.713043478,0.774444444,0.874,0.515,
Process101,0,2,1,3,1,0,2,9,0.632478632,0.632478632,0.63046595,0.852822581,0.525,
Process101,0,2,1,3,1,0,3,10,0.666666667,0.666666667,0.794966174,0.872047244,0.345,
Process101,0,2,1,3,1,1,0,8,0.672413793,0.672413793,0.703530466,0.863453815,0.525,
Process101,0,2,1,3,1,1,1,9,0.705882353,0.705882353,0.800374143,0.882352941,0.56,
Process101,0,2,1,3,1,1,2,10,0.540540541,0.540540541,0.742777778,0.834355828,0.4125,
Process101,0,2,1,3,1,1,3,11,0.672268908,0.672268908,0.721716249,0.874015748,0.5375,
Process101,0,2,1,3,1,2,0,9,0.844827586,0.844827586,0.813244444,0.905511811,0.54,
Process101,0,2,1,3,1,2,1,10,0.796610169,0.796610169,0.753527736,0.904854369,0.5975,
Process101,0,2,1,3,1,2,2,11,0.551724138,0.551724138,0.745637965,0.83299389,0.32,
Process101,0,2,1,3,1,2,3,12,0.627118644,0.627118644,0.710099839,0.863366337,0.3625,
Process101,0,2,1,3,1,3,0,10,0.75862069,0.75862069,0.718418803,0.884691849,0.505,
Process101,0,2,1,3,1,3,1,11,0.769230769,0.769230769,0.813703704,0.898635478,0.5125,
Process101,0,2,1,3,1,3,2,12,0.571428571,0.571428571,0.748633105,0.84114053,0.3575,
Process101,0,2,1,3,1,3,3,13,0.620689655,0.620689655,0.627132616,0.850505051,0.5125,
Process101,0,2,1,3,2,0,0,8,0.717948718,0.717948718,0.648441938,0.874251497,0.595,
Process101,0,2,1,3,2,0,1,9,0.7,0.7,0.773777778,0.868263473,0.5375,
Process101,0,2,1,3,2,0,2,10,0.706896552,0.706896552,0.730512392,0.884086444,0.65,
Process101,0,2,1,3,2,0,3,11,0.554621849,0.554621849,0.572120731,0.844311377,0.405,
Process101,0,2,1,3,2,1,0,9,0.762711864,0.762711864,0.74037037,0.89668616,0.53,
Process101,0,2,1,3,2,1,1,10,0.620689655,0.620689655,0.780925926,0.863095238,0.41,
Process101,0,2,1,3,2,1,2,11,0.593220339,0.593220339,0.646143317,0.854870775,0.47,
Process101,0,2,1,3,2,1,3,12,0.683760684,0.683760684,0.790925926,0.877952756,0.4275,
Process101,0,2,1,3,2,2,0,10,0.810344828,0.810344828,0.732287582,0.897233202,0.475,
Process101,0,2,1,3,2,2,1,11,0.612612613,0.612612613,0.687111111,0.851926978,0.52,
Process101,0,2,1,3,2,2,2,12,0.771929825,0.771929825,0.600136752,0.888667992,0.555,
Process101,0,2,1,3,2,2,3,13,0.548672566,0.548672566,0.768497354,0.847695391,0.3775,
Process101,0,2,1,3,2,3,0,11,0.752136752,0.752136752,0.737707302,0.89453125,0.5525,
Process101,0,2,1,3,2,3,1,12,0.730434783,0.730434783,0.653337832,0.878243513,0.53,
Process101,0,2,1,3,2,3,2,13,0.637931034,0.637931034,0.651216249,0.867326733,0.39,
Process101,0,2,1,3,2,3,3,14,0.495726496,0.495726496,0.631542847,0.830985915,0.3275,
Process101,0,2,1,3,3,0,0,9,0.776859504,0.776859504,0.817669221,0.899029126,0.53,
Process101,0,2,1,3,3,0,1,10,0.672268908,0.672268908,0.569611111,0.861723447,0.435,
Process101,0,2,1,3,3,0,2,11,0.644067797,0.644067797,0.696948432,0.855130785,0.4725,
Process101,0,2,1,3,3,0,3,12,0.633333333,0.633333333,0.633194444,0.85110664,0.5425,
Process101,0,2,1,3,3,1,0,10,0.769230769,0.769230769,0.664595274,0.886904762,0.6175,
Process101,0,2,1,3,3,1,1,11,0.655462185,0.655462185,0.566111111,0.857429719,0.4125,
Process101,0,2,1,3,3,1,2,12,0.713043478,0.713043478,0.64871345,0.874,0.41,
Process101,0,2,1,3,3,1,3,13,0.584070796,0.584070796,0.679838384,0.843495935,0.48,
Process101,0,2,1,3,3,2,0,11,0.813559322,0.813559322,0.673888889,0.897435897,0.5975,
Process101,0,2,1,3,3,2,1,12,0.735042735,0.735042735,0.654269006,0.878486056,0.4875,
Process101,0,2,1,3,3,2,2,13,0.586206897,0.586206897,0.647514161,0.854581673,0.5425,
Process101,0,2,1,3,3,2,3,14,0.610169492,0.610169492,0.77956229,0.859126984,0.555,
Process101,0,2,1,3,3,3,0,12,0.752136752,0.752136752,0.588418803,0.882703777,0.54,
Process101,0,2,1,3,3,3,1,13,0.654867257,0.654867257,0.659148148,0.873267327,0.5225,
Process101,0,2,1,3,3,3,2,14,0.637931034,0.637931034,0.630536398,0.85483871,0.41,
Process101,0,2,1,3,3,3,3,15,0.469565217,0.469565217,0.734511111,0.812757202,0.3625,
Process101,0,2,2,0,0,0,0,4,0.946428571,0.946428571,0.88047619,0.945031712,0.7,
Process101,0,2,2,0,0,0,1,5,0.80733945,0.80733945,0.835683333,0.911637931,0.48,
Process101,0,2,2,0,0,0,2,6,0.842105263,0.842105263,0.84775641,0.918803419,0.635,
Process101,0,2,2,0,0,0,3,7,0.757281553,0.757281553,0.844375,0.914529915,0.535,
Process101,0,2,2,0,0,1,0,5,0.946428571,0.946428571,0.878333333,0.945031712,0.6375,
Process101,0,2,2,0,0,1,1,6,0.839285714,0.839285714,0.867426471,0.930672269,0.5325,
Process101,0,2,2,0,0,1,2,7,0.722222222,0.722222222,0.837916667,0.903846154,0.42,
Process101,0,2,2,0,0,1,3,8,0.637168142,0.637168142,0.823125,0.879569892,0.5925,
Process101,0,2,2,0,0,2,0,6,0.946428571,0.946428571,0.882619048,0.945031712,0.7325,
Process101,0,2,2,0,0,2,1,7,0.854545455,0.854545455,0.84587344,0.922912206,0.6275,
Process101,0,2,2,0,0,2,2,8,0.836363636,0.836363636,0.839739983,0.918454936,0.6375,
Process101,0,2,2,0,0,2,3,9,0.636363636,0.636363636,0.84939693,0.894291755,0.4525,
Process101,0,2,2,0,0,3,0,7,0.907407407,0.907407407,0.864761905,0.936034115,0.5325,
Process101,0,2,2,0,0,3,1,8,0.862385321,0.862385321,0.851405797,0.925053533,0.54,
Process101,0,2,2,0,0,3,2,9,0.710280374,0.710280374,0.835116397,0.901498929,0.4575,
Process101,0,2,2,0,0,3,3,10,0.742857143,0.742857143,0.84825,0.91025641,0.685,
Process101,0,2,2,0,1,0,0,5,0.846153846,0.846153846,0.78047619,0.922413793,0.5875,
Process101,0,2,2,0,1,0,1,6,0.846846847,0.846846847,0.84385763,0.920770878,0.515,
Process101,0,2,2,0,1,0,2,7,0.713043478,0.713043478,0.772540323,0.89787234,0.535,
Process101,0,2,2,0,1,0,3,8,0.74137931,0.74137931,0.8675,0.916839917,0.6075,
Process101,0,2,2,0,1,1,0,6,0.857142857,0.857142857,0.783333333,0.924731183,0.535,
Process101,0,2,2,0,1,1,1,7,0.831858407,0.831858407,0.842027451,0.916488223,0.6425,
Process101,0,2,2,0,1,1,2,8,0.846846847,0.846846847,0.778197464,0.920770878,0.41,
Process101,0,2,2,0,1,1,3,9,0.672566372,0.672566372,0.76075,0.888650964,0.4275,
Process101,0,2,2,0,1,2,0,7,0.888888889,0.888888889,0.856428571,0.931623932,0.4725,
Process101,0,2,2,0,1,2,1,8,0.811320755,0.811320755,0.834964349,0.913606911,0.5075,
Process101,0,2,2,0,1,2,2,9,0.821428571,0.821428571,0.83900641,0.91416309,0.6275,
Process101,0,2,2,0,1,2,3,10,0.6,0.6,0.665031898,0.858719647,0.51,
Process101,0,2,2,0,1,3,0,8,0.834951456,0.834951456,0.717619048,0.920086393,0.4425,
Process101,0,2,2,0,1,3,1,9,0.803738318,0.803738318,0.765996377,0.911447084,0.6025,
Process101,0,2,2,0,1,3,2,10,0.712871287,0.712871287,0.81127451,0.89254386,0.385,
Process101,0,2,2,0,1,3,3,11,0.518518519,0.518518519,0.8315,0.86695279,0.415,
Process101,0,2,2,0,2,0,0,6,0.857142857,0.857142857,0.78547619,0.924731183,0.52,
Process101,0,2,2,0,2,0,1,7,0.821428571,0.821428571,0.733308824,0.926315789,0.5075,
Process101,0,2,2,0,2,0,2,8,0.720720721,0.720720721,0.63735,0.901918977,0.4775,
Process101,0,2,2,0,2,0,3,9,0.818181818,0.818181818,0.668288043,0.926160338,0.5125,
Process101,0,2,2,0,2,1,0,7,0.846153846,0.846153846,0.782619048,0.922413793,0.63,
Process101,0,2,2,0,2,1,1,8,0.796460177,0.796460177,0.760307018,0.907526882,0.4125,
Process101,0,2,2,0,2,1,2,9,0.771929825,0.771929825,0.651976496,0.913319239,0.51,
Process101,0,2,2,0,2,1,3,10,0.642201835,0.642201835,0.694355263,0.88362069,0.505,
Process101,0,2,2,0,2,2,0,8,0.947368421,0.947368421,0.778392857,0.956521739,0.6175,
Process101,0,2,2,0,2,2,1,9,0.842105263,0.842105263,0.845689103,0.918803419,0.4875,
Process101,0,2,2,0,2,2,2,10,0.75,0.75,0.775639474,0.908704883,0.5125,
Process101,0,2,2,0,2,2,3,11,0.685185185,0.685185185,0.762757937,0.894849785,0.43,
Process101,0,2,2,0,2,3,0,9,0.907407407,0.907407407,0.889821429,0.947698745,0.7,
Process101,0,2,2,0,2,3,1,10,0.825688073,0.825688073,0.707681159,0.916129032,0.435,
Process101,0,2,2,0,2,3,2,11,0.691588785,0.691588785,0.76125,0.896995708,0.45,
Process101,0,2,2,0,2,3,3,12,0.581818182,0.581818182,0.716878788,0.853982301,0.405,
Process101,0,2,2,0,3,0,0,7,0.902654867,0.902654867,0.765340909,0.945833333,0.545,
Process101,0,2,2,0,3,0,1,8,0.867256637,0.867256637,0.68625,0.937238494,0.6875,
Process101,0,2,2,0,3,0,2,9,0.672897196,0.672897196,0.804949875,0.879385965,0.5725,
Process101,0,2,2,0,3,0,3,10,0.684210526,0.684210526,0.736833333,0.877995643,0.5175,
Process101,0,2,2,0,3,1,0,8,0.920353982,0.920353982,0.803285714,0.938559322,0.6675,
Process101,0,2,2,0,3,1,1,9,0.761061947,0.761061947,0.69379892,0.898488121,0.4875,
Process101,0,2,2,0,3,1,2,10,0.709090909,0.709090909,0.832638889,0.89957265,0.495,
Process101,0,2,2,0,3,1,3,11,0.714285714,0.714285714,0.791833333,0.912133891,0.4425,
Process101,0,2,2,0,3,2,0,9,0.928571429,0.928571429,0.747619048,0.940677966,0.53,
Process101,0,2,2,0,3,2,1,10,0.803571429,0.803571429,0.835416667,0.909677419,0.49,
Process101,0,2,2,0,3,2,2,11,0.672413793,0.672413793,0.861442208,0.899371069,0.5175,
Process101,0,2,2,0,3,2,3,12,0.654867257,0.654867257,0.782586022,0.896842105,0.39,
Process101,0,2,2,0,3,3,0,10,0.862385321,0.862385321,0.661190476,0.925053533,0.57,
Process101,0,2,2,0,3,3,1,11,0.788990826,0.788990826,0.786825,0.919491525,0.4725,
Process101,0,2,2,0,3,3,2,12,0.719298246,0.719298246,0.769557692,0.9,0.5725,
Process101,0,2,2,0,3,3,3,13,0.756756757,0.756756757,0.742970085,0.922916667,0.4225,
Process101,0,2,2,1,0,0,0,5,0.910714286,0.910714286,0.847818182,0.927234927,0.5925,
Process101,0,2,2,1,0,0,1,6,0.869565217,0.869565217,0.837466667,0.916666667,0.72,
Process101,0,2,2,1,0,0,2,7,0.707964602,0.707964602,0.789714286,0.876595745,0.59,
Process101,0,2,2,1,0,0,3,8,0.702702703,0.702702703,0.809466667,0.889121339,0.375,
Process101,0,2,2,1,0,1,0,6,0.882882883,0.882882883,0.84273913,0.920668058,0.5425,
Process101,0,2,2,1,0,1,1,7,0.743362832,0.743362832,0.821162573,0.898128898,0.535,
Process101,0,2,2,1,0,1,2,8,0.754716981,0.754716981,0.82815,0.903966597,0.5875,
Process101,0,2,2,1,0,1,3,9,0.697247706,0.697247706,0.791679513,0.876068376,0.5,
Process101,0,2,2,1,0,2,0,7,0.811320755,0.811320755,0.813556818,0.904862579,0.615,
Process101,0,2,2,1,0,2,1,8,0.792792793,0.792792793,0.807212815,0.898734177,0.5275,
Process101,0,2,2,1,0,2,2,9,0.684684685,0.684684685,0.786163339,0.871794872,0.575,
Process101,0,2,2,1,0,2,3,10,0.566371681,0.566371681,0.786463102,0.853503185,0.375,
Process101,0,2,2,1,0,3,0,8,0.87037037,0.87037037,0.834636364,0.918238994,0.6325,
Process101,0,2,2,1,0,3,1,9,0.781818182,0.781818182,0.805615385,0.89640592,0.495,
Process101,0,2,2,1,0,3,2,10,0.653846154,0.653846154,0.7762,0.868534483,0.4375,
Process101,0,2,2,1,0,3,3,11,0.642201835,0.642201835,0.800351724,0.875527426,0.4475,
Process101,0,2,2,1,1,0,0,6,0.859649123,0.859649123,0.701081522,0.91440501,0.4825,
Process101,0,2,2,1,1,0,1,7,0.769230769,0.769230769,0.759291228,0.902892562,0.63,
Process101,0,2,2,1,1,0,2,8,0.701754386,0.701754386,0.74341706,0.887265136,0.4925,
Process101,0,2,2,1,1,0,3,9,0.786324786,0.786324786,0.859741988,0.91902834,0.5475,
Process101,0,2,2,1,1,1,0,7,0.872727273,0.872727273,0.85953913,0.930184805,0.41,
Process101,0,2,2,1,1,1,1,8,0.836363636,0.836363636,0.82148913,0.909663866,0.615,
Process101,0,2,2,1,1,1,2,9,0.552380952,0.552380952,0.689678161,0.843137255,0.45,
Process101,0,2,2,1,1,1,3,10,0.672413793,0.672413793,0.738590323,0.878661088,0.4975,
Process101,0,2,2,1,1,2,0,8,0.839285714,0.839285714,0.844675,0.9218107,0.5625,
Process101,0,2,2,1,1,2,1,9,0.785714286,0.785714286,0.740776471,0.896624473,0.46,
Process101,0,2,2,1,1,2,2,10,0.710280374,0.710280374,0.789473684,0.88034188,0.5075,
Process101,0,2,2,1,1,2,3,11,0.678571429,0.678571429,0.782105263,0.86965812,0.5475,
Process101,0,2,2,1,1,3,0,9,0.894736842,0.894736842,0.802147826,0.934693878,0.61,
Process101,0,2,2,1,1,3,1,10,0.763636364,0.763636364,0.732541176,0.891949153,0.51,
Process101,0,2,2,1,1,3,2,11,0.672897196,0.672897196,0.709805668,0.871244635,0.405,
Process101,0,2,2,1,1,3,3,12,0.568807339,0.568807339,0.682975,0.870563674,0.3975,
Process101,0,2,2,1,2,0,0,7,0.837606838,0.837606838,0.7868,0.920081967,0.6625,
Process101,0,2,2,1,2,0,1,8,0.789915966,0.789915966,0.7981,0.919191919,0.6525,
Process101,0,2,2,1,2,0,2,9,0.773109244,0.773109244,0.78927433,0.914979757,0.5275,
Process101,0,2,2,1,2,0,3,10,0.61682243,0.61682243,0.665855556,0.870762712,0.4025,
Process101,0,2,2,1,2,1,0,8,0.849557522,0.849557522,0.75626738,0.912133891,0.5475,
Process101,0,2,2,1,2,1,1,9,0.74137931,0.74137931,0.727333333,0.88372093,0.57,
Process101,0,2,2,1,2,1,2,10,0.736842105,0.736842105,0.818411111,0.896049896,0.445,
Process101,0,2,2,1,2,1,3,11,0.620689655,0.620689655,0.668765909,0.865263158,0.3825,
Process101,0,2,2,1,2,2,0,9,0.875,0.875,0.832231884,0.918580376,0.41,
Process101,0,2,2,1,2,2,1,10,0.745454545,0.745454545,0.795389474,0.887473461,0.4325,
Process101,0,2,2,1,2,2,2,11,0.702702703,0.702702703,0.7636,0.901437372,0.385,
Process101,0,2,2,1,2,2,3,12,0.574074074,0.574074074,0.693548387,0.845986985,0.3525,
Process101,0,2,2,1,2,3,0,10,0.826923077,0.826923077,0.8478,0.921161826,0.635,
Process101,0,2,2,1,2,3,1,11,0.773584906,0.773584906,0.805375,0.89596603,0.4025,
Process101,0,2,2,1,2,3,2,12,0.754385965,0.754385965,0.755957895,0.900414938,0.47,
Process101,0,2,2,1,2,3,3,13,0.486486486,0.486486486,0.672574026,0.848421053,0.37,
Process101,0,2,2,1,3,0,0,8,0.807017544,0.807017544,0.693111111,0.901260504,0.5225,
Process101,0,2,2,1,3,0,1,9,0.75862069,0.75862069,0.673773279,0.888185654,0.5775,
Process101,0,2,2,1,3,0,2,10,0.632478632,0.632478632,0.60155,0.867647059,0.5225,
Process101,0,2,2,1,3,0,3,11,0.766666667,0.766666667,0.65927433,0.912955466,0.665,
Process101,0,2,2,1,3,1,0,9,0.877192982,0.877192982,0.767590909,0.91875,0.6525,
Process101,0,2,2,1,3,1,1,10,0.695652174,0.695652174,0.59118797,0.872340426,0.565,
Process101,0,2,2,1,3,1,2,11,0.614035088,0.614035088,0.601316746,0.864978903,0.41,
Process101,0,2,2,1,3,1,3,12,0.556521739,0.556521739,0.590054902,0.8492569,0.375,
Process101,0,2,2,1,3,2,0,10,0.879310345,0.879310345,0.792256522,0.930612245,0.5725,
Process101,0,2,2,1,3,2,1,11,0.803571429,0.803571429,0.708976471,0.91322314,0.4775,
Process101,0,2,2,1,3,2,2,12,0.754385965,0.754385965,0.7544,0.900414938,0.515,
Process101,0,2,2,1,3,2,3,13,0.643478261,0.643478261,0.731750525,0.871848739,0.38,
Process101,0,2,2,1,3,3,0,11,0.884955752,0.884955752,0.79953913,0.932515337,0.6375,
Process101,0,2,2,1,3,3,1,12,0.810810811,0.810810811,0.77049821,0.915289256,0.5775,
Process101,0,2,2,1,3,3,2,13,0.711538462,0.711538462,0.791769231,0.882226981,0.445,
Process101,0,2,2,1,3,3,3,14,0.612612613,0.612612613,0.593774026,0.866807611,0.4325,
Process101,0,2,2,2,0,0,0,6,0.849557522,0.849557522,0.809217949,0.903688525,0.4925,
Process101,0,2,2,2,0,0,1,7,0.807017544,0.807017544,0.792884615,0.893004115,0.475,
Process101,0,2,2,2,0,0,2,8,0.631578947,0.631578947,0.753293706,0.848739496,0.53,
Process101,0,2,2,2,0,0,3,9,0.591304348,0.591304348,0.746308528,0.837552743,0.395,
Process101,0,2,2,2,0,1,0,7,0.857142857,0.857142857,0.809873252,0.905737705,0.47,
Process101,0,2,2,2,0,1,1,8,0.701754386,0.701754386,0.767741758,0.866666667,0.55,
Process101,0,2,2,2,0,1,2,9,0.732142857,0.732142857,0.798319838,0.887755102,0.4825,
Process101,0,2,2,2,0,1,3,10,0.504504505,0.504504505,0.734969031,0.818376068,0.475,
Process101,0,2,2,2,0,2,0,8,0.704761905,0.704761905,0.769925792,0.8721174,0.4875,
Process101,0,2,2,2,0,2,1,9,0.867256637,0.867256637,0.833994755,0.919678715,0.505,
Process101,0,2,2,2,0,2,2,10,0.736842105,0.736842105,0.778241758,0.875518672,0.5325,
Process101,0,2,2,2,0,2,3,11,0.578947368,0.578947368,0.793741259,0.861507128,0.465,
Process101,0,2,2,2,0,3,0,9,0.828828829,0.828828829,0.800873746,0.899176955,0.5325,
Process101,0,2,2,2,0,3,1,10,0.727272727,0.727272727,0.794459109,0.887525562,0.3725,
Process101,0,2,2,2,0,3,2,11,0.623853211,0.623853211,0.75420182,0.85021097,0.455,
Process101,0,2,2,2,0,3,3,12,0.601769912,0.601769912,0.771327759,0.855072464,0.4225,
Process101,0,2,2,2,1,0,0,7,0.806722689,0.806722689,0.848388594,0.915019763,0.7075,
Process101,0,2,2,2,1,0,1,8,0.840336134,0.840336134,0.780811966,0.923228346,0.5825,
Process101,0,2,2,2,1,0,2,9,0.701754386,0.701754386,0.721042735,0.879345603,0.42,
Process101,0,2,2,2,1,0,3,10,0.672413793,0.672413793,0.786185194,0.870901639,0.5225,
Process101,0,2,2,2,1,1,0,8,0.849557522,0.849557522,0.806091137,0.903688525,0.555,
Process101,0,2,2,2,1,1,1,9,0.635514019,0.635514019,0.754162393,0.85443038,0.325,
Process101,0,2,2,2,1,1,2,10,0.561403509,0.561403509,0.67155397,0.830508475,0.3975,
Process101,0,2,2,2,1,1,3,11,0.5,0.5,0.731876551,0.82012848,0.3325,
Process101,0,2,2,2,1,2,0,9,0.831858407,0.831858407,0.801634615,0.899383984,0.5175,
Process101,0,2,2,2,1,2,1,10,0.660714286,0.660714286,0.757765568,0.857442348,0.52,
Process101,0,2,2,2,1,2,2,11,0.666666667,0.666666667,0.63260266,0.859538784,0.495,
Process101,0,2,2,2,1,2,3,12,0.654545455,0.654545455,0.654927793,0.870103093,0.535,
Process101,0,2,2,2,1,3,0,10,0.761061947,0.761061947,0.801659109,0.894308943,0.435,
Process101,0,2,2,2,1,3,1,11,0.696428571,0.696428571,0.813015031,0.891348089,0.4925,
Process101,0,2,2,2,1,3,2,12,0.654867257,0.654867257,0.695200792,0.855345912,0.575,
Process101,0,2,2,2,1,3,3,13,0.584070796,0.584070796,0.744986888,0.837209302,0.3775,
Process101,0,2,2,2,2,0,0,8,0.8,0.8,0.672495726,0.890946502,0.4825,
Process101,0,2,2,2,2,0,1,9,0.713043478,0.713043478,0.726341816,0.881632653,0.48,
Process101,0,2,2,2,2,0,2,10,0.717948718,0.717948718,0.727524082,0.881873727,0.35,
Process101,0,2,2,2,2,0,3,11,0.700854701,0.700854701,0.667444169,0.87755102,0.4475,
Process101,0,2,2,2,2,1,0,9,0.849557522,0.849557522,0.805651995,0.903688525,0.4025,
Process101,0,2,2,2,2,1,1,10,0.707964602,0.707964602,0.701174089,0.86875,0.4125,
Process101,0,2,2,2,2,1,2,11,0.672413793,0.672413793,0.7172458,0.870901639,0.43,
Process101,0,2,2,2,2,1,3,12,0.574074074,0.574074074,0.676729443,0.838641189,0.465,
Process101,0,2,2,2,2,2,0,10,0.785714286,0.785714286,0.68321267,0.900608519,0.6125,
Process101,0,2,2,2,2,2,1,11,0.782608696,0.782608696,0.718784615,0.886597938,0.48,
Process101,0,2,2,2,2,2,2,12,0.561403509,0.561403509,0.614020979,0.830508475,0.3575,
Process101,0,2,2,2,2,2,3,13,0.532110092,0.532110092,0.562653846,0.841004184,0.4075,
Process101,0,2,2,2,2,3,0,11,0.807017544,0.807017544,0.817542735,0.905050505,0.5025,
Process101,0,2,2,2,2,3,1,12,0.842105263,0.842105263,0.702487179,0.913480885,0.5775,
Process101,0,2,2,2,2,3,2,13,0.631578947,0.631578947,0.709573201,0.86185567,0.4575,
Process101,0,2,2,2,2,3,3,14,0.642201835,0.642201835,0.708860613,0.867768595,0.37,
Process101,0,2,2,2,3,0,0,9,0.840336134,0.840336134,0.738178733,0.9,0.615,
Process101,0,2,2,2,3,0,1,10,0.743362832,0.743362832,0.580095726,0.877593361,0.4575,
Process101,0,2,2,2,3,0,2,11,0.625,0.625,0.709653846,0.861570248,0.3825,
Process101,0,2,2,2,3,0,3,12,0.521008403,0.521008403,0.717205098,0.842535787,0.3775,
Process101,0,2,2,2,3,1,0,10,0.786324786,0.786324786,0.722673504,0.886831276,0.62,
Process101,0,2,2,2,3,1,1,11,0.767857143,0.767857143,0.660334615,0.884057971,0.5825,
Process101,0,2,2,2,3,1,2,12,0.631578947,0.631578947,0.579249084,0.86185567,0.5,
Process101,0,2,2,2,3,1,3,13,0.666666667,0.666666667,0.714912467,0.87063655,0.4025,
Process101,0,2,2,2,3,2,0,11,0.8,0.8,0.596561086,0.890946502,0.445,
Process101,0,2,2,2,3,2,1,12,0.696428571,0.696428571,0.768429728,0.866388309,0.4275,
Process101,0,2,2,2,3,2,2,13,0.620689655,0.620689655,0.731497857,0.870445344,0.44,
Process101,0,2,2,2,3,2,3,14,0.592592593,0.592592593,0.616121457,0.843220339,0.395,
Process101,0,2,2,2,3,3,0,12,0.796460177,0.796460177,0.723159615,0.890721649,0.5325,
Process101,0,2,2,2,3,3,1,13,0.660714286,0.660714286,0.714376068,0.87037037,0.345,
Process101,0,2,2,2,3,3,2,14,0.684210526,0.684210526,0.81102834,0.887323944,0.5075,
Process101,0,2,2,2,3,3,3,15,0.713043478,0.713043478,0.724800463,0.881632653,0.37,
Process101,0,2,2,3,0,0,0,7,0.807017544,0.807017544,0.780421296,0.885080645,0.4475,
Process101,0,2,2,3,0,0,1,8,0.672413793,0.672413793,0.769939634,0.863453815,0.52,
Process101,0,2,2,3,0,0,2,9,0.611111111,0.611111111,0.734499563,0.84057971,0.5875,
Process101,0,2,2,3,0,0,3,10,0.566371681,0.566371681,0.725330387,0.825726141,0.3225,
Process101,0,2,2,3,0,1,0,8,0.846846847,0.846846847,0.793035427,0.895372233,0.4,
Process101,0,2,2,3,0,1,1,9,0.747826087,0.747826087,0.785,0.88247012,0.46,
Process101,0,2,2,3,0,1,2,10,0.695652174,0.695652174,0.771325397,0.869739479,0.51,
Process101,0,2,2,3,0,1,3,11,0.64957265,0.64957265,0.762401434,0.857142857,0.5375,
Process101,0,2,2,3,0,2,0,9,0.738738739,0.738738739,0.764490741,0.869653768,0.555,
Process101,0,2,2,3,0,2,1,10,0.654545455,0.654545455,0.737321937,0.849794239,0.46,
Process101,0,2,2,3,0,2,2,11,0.619469027,0.619469027,0.738894981,0.839175258,0.4325,
Process101,0,2,2,3,0,2,3,12,0.607142857,0.607142857,0.753571926,0.84989858,0.3475,
Process101,0,2,2,3,0,3,0,10,0.842105263,0.842105263,0.787002818,0.893574297,0.51,
Process101,0,2,2,3,0,3,1,11,0.707964602,0.707964602,0.756113741,0.86122449,0.485,
Process101,0,2,2,3,0,3,2,12,0.685185185,0.685185185,0.746117725,0.858316222,0.3525,
Process101,0,2,2,3,0,3,3,13,0.540540541,0.540540541,0.765841774,0.847389558,0.3725,
Process101,0,2,2,3,1,0,0,8,0.775862069,0.775862069,0.76980057,0.876767677,0.58,
Process101,0,2,2,3,1,0,1,9,0.771929825,0.771929825,0.766954191,0.876518219,0.5,
Process101,0,2,2,3,1,0,2,10,0.642857143,0.642857143,0.759300766,0.858585859,0.3575,
Process101,0,2,2,3,1,0,3,11,0.571428571,0.571428571,0.703835017,0.848605578,0.46,
Process101,0,2,2,3,1,1,0,9,0.807017544,0.807017544,0.71362963,0.885080645,0.4925,
Process101,0,2,2,3,1,1,1,10,0.603448276,0.603448276,0.755656566,0.846153846,0.565,
Process101,0,2,2,3,1,1,2,11,0.632478632,0.632478632,0.783682524,0.865346535,0.4725,
Process101,0,2,2,3,1,1,3,12,0.601769912,0.601769912,0.623777778,0.847870183,0.4625,
Process101,0,2,2,3,1,2,0,10,0.8,0.8,0.796111111,0.895049505,0.5675,
Process101,0,2,2,3,1,2,1,11,0.736842105,0.736842105,0.759454191,0.867886179,0.5225,
Process101,0,2,2,3,1,2,2,12,0.684210526,0.684210526,0.769659205,0.86746988,0.3675,
Process101,0,2,2,3,1,2,3,13,0.630630631,0.630630631,0.693483028,0.856275304,0.525,
Process101,0,2,2,3,1,3,0,11,0.732142857,0.732142857,0.757407407,0.867617108,0.52,
Process101,0,2,2,3,1,3,1,12,0.58490566,0.58490566,0.725296296,0.835758836,0.39,
Process101,0,2,2,3,1,3,2,13,0.601769912,0.601769912,0.622444444,0.847870183,0.3575,
