sep=,
numOfChanges,GED,LCS,BehavioralProfile
5,0.979253112033195,0.47988272761270123,0.8409240924092409
5,0.9833333333333333,0.5039126171001662,0.9785867237687366
5,0.9874476987447699,0.4931336369373935,0.9062947067238912
5,0.979253112033195,0.48394651581024917,0.9898697539797395
6,0.9915966386554622,0.5028551767543008,0.9582433405327574
6,0.9874476987447699,0.48893370637037004,0.9784637473079684
6,0.979253112033195,0.4666190099017157,0.7709969788519637
6,0.9752066115702479,0.49245276012619643,0.9841612670986322
6,0.9833333333333333,0.5003637846061862,0.8691650230111768
6,0.979253112033195,0.48025003474019123,0.7838479809976246
6,0.979253112033195,0.49374137511461247,0.9578947368421052
6,0.979253112033195,0.5138674106638306,0.9884225759768451
6,0.979253112033195,0.5165026620269066,0.9884309472161966
6,0.9752066115702479,0.5191770016916217,0.9927378358750908
6,0.9752066115702479,0.5071841507463706,0.9898107714701602
6,0.9833333333333333,0.49394293706614806,0.8452855245683931
6,0.979253112033195,0.4758311605223206,0.7866507747318237
6,0.979253112033195,0.5146483542455476,0.9927536231884058
6,0.9874476987447699,0.48895835900342544,0.9927849927849928
6,0.9833333333333333,0.5013562326812445,0.958625525946704
6,0.9752066115702479,0.5163059971008856,0.9884643114635905
6,0.979253112033195,0.4903887899163696,0.9709013484740951
6,0.979253112033195,0.48597377378371776,0.8430463576158941
6,0.979253112033195,0.5042429850306658,0.9452149791955617
7,0.9711934156378601,0.4974631041946952,0.9525471039776692
7,0.9711934156378601,0.5003584758479801,0.9193006052454606
7,0.979253112033195,0.4953008455126413,0.9884225759768451
7,0.9752066115702479,0.4895140742189342,0.99490538573508
7,0.9711934156378601,0.49454438983658544,0.9080541696364932
7,0.9711934156378601,0.4920567112053976,0.9339686861810755
7,0.9752066115702479,0.48225055609598266,0.9379457917261056
7,0.9752066115702479,0.49004542609964075,0.9920232052211748
7,0.979253112033195,0.4959756826784938,0.9514563106796117
7,0.9711934156378601,0.4821045352428568,0.9478804725503822
7,0.9833333333333333,0.47915456751135077,0.8746684350132626
7,0.9711934156378601,0.4934391349547202,0.9906474820143885
7,0.9752066115702479,0.4978843836785565,0.871523178807947
7,0.979253112033195,0.5263360990379062,0.9151069518716578
7,0.9752066115702479,0.4721838268311167,0.7629850746268657
7,0.9752066115702479,0.49433875924036763,0.9840925524222705
7,0.9833333333333333,0.505949421131752,0.9572829131652661
7,0.9711934156378601,0.461434840178164,0.7165178571428571
7,0.9752066115702479,0.5288945899557057,0.9806312769010043
7,0.9752066115702479,0.5074089443328651,0.9934593023255814
8,0.9672131147540983,0.5182735083133094,0.9834054834054834
8,0.9752066115702479,0.4479099166289487,0.628956927867151
8,0.9711934156378601,0.4862114719014031,0.7751371115173674
8,0.9752066115702479,0.46699901534444405,0.8226221079691517
8,0.9752066115702479,0.4827491311681568,0.8774834437086093
8,0.9711934156378601,0.49362965508727963,0.9046988749172733
8,0.9711934156378601,0.48723595288892524,0.9167226326393553
8,0.9752066115702479,0.5289292071544922,0.984149855907781
8,0.9833333333333333,0.5176143294757932,0.9163346613545816
8,0.9833333333333333,0.498016600276137,0.9456366237482118
8,0.9672131147540983,0.49532597326861183,0.9560669456066946
8,0.9752066115702479,0.4803076115419179,0.9059583632447954
8,0.9711934156378601,0.48103681336693505,0.978601997146933
8,0.9752066115702479,0.509169767260855,0.9573724668064291
8,0.979253112033195,0.49603512595557475,0.9558291093410572
8,0.9752066115702479,0.45386178160718293,0.7577014218009479
8,0.9711934156378601,0.4905125184074527,0.9819754866618601
8,0.9711934156378601,0.4974174963154303,0.7878602084610669
8,0.979253112033195,0.4925578308423627,0.8749172733289212
8,0.9711934156378601,0.5085605250375338,0.9500693481276006
9,0.9672131147540983,0.49700266704585233,0.9486994219653179
9,0.9711934156378601,0.5058798400604554,0.9512195121951219
9,0.979253112033195,0.46989360453988227,0.7586412395709178
9,0.9752066115702479,0.47617941678751685,0.7386843693421846
9,0.9752066115702479,0.49517316575287235,0.9542151162790697
9,0.963265306122449,0.49297468257027083,0.9855491329479769
9,0.9672131147540983,0.4975014114272297,0.9450926561427591
9,0.9752066115702479,0.48840956075083664,0.9355067328136074
9,0.963265306122449,0.4971693839029584,0.9376712328767123
9,0.9672131147540983,0.49651834083589336,0.9905933429811867
9,0.9711934156378601,0.5014605538759112,0.9919941775836972
9,0.979253112033195,0.4722033924368524,0.8506666666666667
9,0.9752066115702479,0.510188581569497,0.7521318931210915
9,0.9672131147540983,0.5075427154671146,0.9237516869095816
9,0.9672131147540983,0.4792315568945076,0.7596899224806202
9,0.9672131147540983,0.501280094558666,0.98274622573688
9,0.9672131147540983,0.485422706839334,0.9920116194625999
9,0.963265306122449,0.4922900222824056,0.9465277777777777
9,0.9711934156378601,0.49342651550858385,0.9519163763066202
9,0.9752066115702479,0.4929495528281762,0.9743954480796586
10,0.9752066115702479,0.47375062689692915,0.6574761399787911
10,0.9711934156378601,0.4806410004339484,0.7592592592592593
10,0.9752066115702479,0.4940844776536088,0.8394736842105263
10,0.9711934156378601,0.5089323875030012,0.9848920863309353
10,0.963265306122449,0.4943851432406935,0.9877873563218391
10,0.9752066115702479,0.47292780595232664,0.760250569476082
10,0.9711934156378601,0.4742751645338813,0.6854379977246872
10,0.959349593495935,0.5118845423220382,0.8793324775353016
10,0.9672131147540983,0.47912122338949736,0.9149933065595717
10,0.959349593495935,0.48007654021510304,0.7897435897435897
10,0.9672131147540983,0.4992513370977493,0.7152391546162402
10,0.9752066115702479,0.49327429727522976,0.875
10,0.9672131147540983,0.518920144929375,0.9891461649782923
10,0.9711934156378601,0.4716826609191389,0.8388594164456233
10,0.9711934156378601,0.47300897552114174,0.8455598455598455
10,0.963265306122449,0.5106868775012504,0.7547516860821581
10,0.979253112033195,0.4934063522151595,0.7939068100358423
10,0.963265306122449,0.5225127627375632,0.9538461538461539
10,0.979253112033195,0.4780197153565643,0.7598331346841478
10,0.9711934156378601,0.47561730241472444,0.8795843520782396
11,0.9711934156378601,0.5032880185938731,0.8415841584158416
11,0.959349593495935,0.49206021015218737,0.8904109589041096
11,0.9672131147540983,0.4702019874824502,0.6969014084507043
11,0.9672131147540983,0.4683509286829377,0.8099325567136726
11,0.959349593495935,0.49237082475470845,0.9533426183844012
11,0.959349593495935,0.5098053099370331,0.8614800759013282
11,0.9672131147540983,0.5056670169119603,0.986321094312455
11,0.963265306122449,0.4716240435148168,0.8009168303863785
11,0.959349593495935,0.5079664231487642,0.9855803893294881
11,0.959349593495935,0.46798165599073877,0.8894668400520156
11,0.963265306122449,0.48368886298747094,0.8429447852760736
11,0.9711934156378601,0.4897731518422809,0.8675016479894528
11,0.963265306122449,0.4879919167820778,0.9533101045296167
11,0.963265306122449,0.508425669515146,0.9920289855072464
11,0.959349593495935,0.49381250710205876,0.9948979591836735
11,0.959349593495935,0.5262772261717577,0.9316644113667117
11,0.9711934156378601,0.470745859661996,0.8202396804260985
11,0.9554655870445344,0.4934034709695472,0.9526462395543176
11,0.9672131147540983,0.4814012284972359,0.8996062992125984
11,0.963265306122449,0.4942009135643506,0.9498956158663883
12,0.9516129032258065,0.5146877343354843,0.9820402298850575
12,0.959349593495935,0.496386927217374,0.9518828451882845
12,0.963265306122449,0.5287675258728983,0.9785407725321889
12,0.959349593495935,0.4910879241726016,0.9743954480796586
12,0.963265306122449,0.501711142260425,0.9535045107564192
12,0.959349593495935,0.4580296794116173,0.7196209587513935
12,0.959349593495935,0.4840051078898492,0.7427360774818402
12,0.9672131147540983,0.49343884170489916,0.8140394088669951
12,0.963265306122449,0.47303018186279,0.9228529839883551
12,0.963265306122449,0.47345739516341656,0.9120800571837027
12,0.9711934156378601,0.5058471136833533,0.7531837477258945
12,0.9752066115702479,0.49890170126656747,0.833941605839416
12,0.9711934156378601,0.5230439651369667,0.8065893837705919
12,0.9516129032258065,0.4735352546125955,0.9224544841537424
12,0.959349593495935,0.5098563929731528,0.9572230014025246
12,0.959349593495935,0.4929821191029642,0.9842067480258435
12,0.963265306122449,0.49220964340122475,0.6816372939169983
12,0.9672131147540983,0.46818408708355863,0.7649880095923262
12,0.9711934156378601,0.5048495451265584,0.9941860465116279
12,0.9554655870445344,0.45766264444339144,0.6404432132963989
13,0.963265306122449,0.5141899327287094,0.9154929577464789
13,0.9554655870445344,0.4894113186585644,0.6941775014132278
13,0.9554655870445344,0.5016226111825388,0.9487889273356401
13,0.959349593495935,0.49067903426033166,0.8839522546419099
13,0.9672131147540983,0.44768371386697503,0.7040332147093713
13,0.959349593495935,0.488539138912726,0.9751420454545454
13,0.963265306122449,0.4859058161842955,0.8714568226763348
13,0.9554655870445344,0.4927818887446721,0.9941902687000727
13,0.9554655870445344,0.4756825797278833,0.9841840402588066
13,0.9554655870445344,0.4864279888650105,0.9891540130151844
13,0.9516129032258065,0.4858647017580248,0.9553695955369595
13,0.9554655870445344,0.47681436255540954,0.6624271330153683
13,0.9516129032258065,0.4893466823831363,0.9827833572453372
13,0.959349593495935,0.4816264314233462,0.9256254225828262
13,0.963265306122449,0.4667421791586386,0.7369391518131531
13,0.959349593495935,0.4559499955951241,0.6473537604456825
13,0.963265306122449,0.5000257341787964,0.8681102362204725
13,0.9672131147540983,0.4821421458005469,0.6792152704135737
13,0.9711934156378601,0.4832276036236114,0.7459016393442623
13,0.9516129032258065,0.5006308908779689,0.9891696750902527
14,0.959349593495935,0.47367220493690676,0.9546089385474861
14,0.9516129032258065,0.5011270387654687,0.8163672654690619
14,0.9516129032258065,0.48564819075988763,0.9813352476669059
14,0.9554655870445344,0.4871415512569286,0.9870223503965393
14,0.959349593495935,0.48173096832945606,0.9191919191919192
14,0.9516129032258065,0.4903914132516637,0.8801282051282051
14,0.9516129032258065,0.5031660088277734,0.9743772241992883
14,0.9554655870445344,0.47685095191993176,0.813907284768212
14,0.9554655870445344,0.5112849406723932,0.9949016751638747
14,0.9672131147540983,0.4768168130424988,0.7791005291005291
14,0.944,0.506333013433826,0.8284671532846716
14,0.9477911646586346,0.4940848509156842,0.9580125962211337
14,0.9477911646586346,0.4433289504011568,0.7261975162625666
14,0.959349593495935,0.5007137311370262,0.9791666666666666
14,0.9711934156378601,0.4553295552239333,0.689935064935065
14,0.963265306122449,0.45316525659080503,0.7325373134328358
14,0.959349593495935,0.5021709241674951,0.9757142857142858
14,0.9554655870445344,0.48971105784050517,0.9518156424581006
14,0.9516129032258065,0.5095567669075304,0.9544817927170869
14,0.963265306122449,0.4881242042271454,0.9454042847270214
15,0.9516129032258065,0.46224453091833717,0.7401433691756273
15,0.944,0.5071938901415893,0.9899135446685879
15,0.9477911646586346,0.4909685212270498,0.9205387205387205
15,0.9554655870445344,0.5020681690706698,0.978448275862069
15,0.9516129032258065,0.499667316207876,0.8715654952076677
15,0.944,0.48503436769464586,0.98067287043665
15,0.963265306122449,0.480207092886469,0.6988088485536018
15,0.9554655870445344,0.5112697559930086,0.9848594087959625
15,0.9477911646586346,0.49541757791067687,0.984149855907781
15,0.959349593495935,0.47557892119202677,0.7838157117542823
15,0.9516129032258065,0.502673856047897,0.7756578947368421
15,0.9516129032258065,0.44871732264989883,0.6266464032421479
15,0.959349593495935,0.4424497157694829,0.7200725513905684
15,0.9554655870445344,0.4671905159418962,0.8836898395721925
15,0.9554655870445344,0.48797288879920525,0.847378898473789
15,0.959349593495935,0.4712606615245434,0.6400414937759336
15,0.963265306122449,0.4987165439858996,0.7547284929835265
15,0.9554655870445344,0.4723036996649425,0.8084561178731582
15,0.9516129032258065,0.49275336070224596,0.9554006968641114
15,0.963265306122449,0.4868973850726963,0.8379446640316206
16,0.9477911646586346,0.5192471594572479,0.9863309352517986
16,0.9554655870445344,0.44874987574971825,0.7477203647416414
16,0.963265306122449,0.48091848331056114,0.8843085106382979
16,0.9516129032258065,0.4760164357856217,0.6815523657628921
16,0.9554655870445344,0.5095825760656167,0.9856011519078474
16,0.9554655870445344,0.46983053981654344,0.6674094707520891
16,0.9365079365079365,0.4538994086890739,0.5386021014161718
16,0.959349593495935,0.4685109724370975,0.845674740484429
16,0.9402390438247012,0.4896928626293669,0.9506944444444444
16,0.959349593495935,0.5137683510177253,0.9934545454545455
16,0.9477911646586346,0.4891826773380113,0.8513011152416357
16,0.9554655870445344,0.5031850059204084,0.9427191166321601
16,0.959349593495935,0.47950879371787813,0.6038421599169262
16,0.9554655870445344,0.5016176208576261,0.9820273184759166
16,0.959349593495935,0.4803335977175782,0.858355091383812
16,0.9402390438247012,0.48318061458791556,0.9870036101083033
16,0.9402390438247012,0.48709995924537813,0.9534075104311543
16,0.9477911646586346,0.5171167109630701,0.887012987012987
16,0.944,0.47596061233296033,0.9198653198653198
16,0.944,0.48694012400566455,0.9620253164556962
17,0.944,0.4917922174089975,0.8507739938080495
17,0.9402390438247012,0.5183734397786878,0.9473319473319474
17,0.9516129032258065,0.455617235664856,0.6453125
17,0.9516129032258065,0.4967393156582023,0.942225392296719
17,0.963265306122449,0.455756301783362,0.7573047107930829
17,0.944,0.5208961995008174,0.9813486370157819
17,0.9516129032258065,0.45799685962579373,0.6622411046202867
17,0.9516129032258065,0.4536820310886389,0.7821782178217822
17,0.9477911646586346,0.4495800428027064,0.5956678700361011
17,0.944,0.48893116555325994,0.9545772187281621
17,0.9554655870445344,0.483711955025322,0.9870036101083033
17,0.9516129032258065,0.5004397923845185,0.9238031018206339
17,0.944,0.49335467849191234,0.955944055944056
17,0.9477911646586346,0.50334482508116,0.9848375451263538
17,0.9516129032258065,0.5033520366876362,0.9833935018050541
17,0.9402390438247012,0.49106161077915844,0.9806312769010043
17,0.9402390438247012,0.4752861598455804,0.7522824102251978
17,0.9516129032258065,0.4789656298750554,0.6809978768577495
17,0.9554655870445344,0.47936578875727975,0.8099630996309963
17,0.9477911646586346,0.4861568283390038,0.6202466598150052
18,0.959349593495935,0.4698813023339866,0.6893571042679633
18,0.944,0.4678991537236564,0.6160758861707439
18,0.9328063241106719,0.4998080348959901,0.9534398888116747
18,0.9477911646586346,0.49292209994819713,0.9757834757834758
18,0.9365079365079365,0.49031458699302455,0.8859364873622813
18,0.959349593495935,0.47631628381976604,0.6885793871866295
18,0.944,0.49864756385539283,0.9841840402588066
18,0.944,0.4901671277011218,0.8811369509043928
18,0.9516129032258065,0.4729177301166194,0.7562724014336918
18,0.9402390438247012,0.5030716284116201,0.888599348534202
18,0.9516129032258065,0.45237186857166567,0.660828025477707
18,0.944,0.5321119446255831,0.925575101488498
18,0.9365079365079365,0.52230061682059,0.862547288776797
18,0.9291338582677166,0.49782589635422436,0.8888170652876535
18,0.9477911646586346,0.46119418401958234,0.7179637214745466
18,0.9477911646586346,0.5053115179566956,0.9891383055756698
18,0.959349593495935,0.5034957749756157,0.8813341885824246
18,0.9365079365079365,0.5020714339621479,0.9218855218855219
18,0.9402390438247012,0.44743996035273725,0.7099282296650717
18,0.944,0.42471531410387076,0.6139978791092259
19,0.9402390438247012,0.48656239246193156,0.9934593023255814
19,0.9291338582677166,0.48700169179514075,0.8917155903457273
19,0.9402390438247012,0.4648572691036846,0.7230769230769231
19,0.9365079365079365,0.4949955257619615,0.9502418797512094
19,0.9516129032258065,0.4560778972525492,0.5891511803114013
19,0.9402390438247012,0.5026923411315178,0.8892508143322475
19,0.944,0.43316840639092075,0.6762589928057554
19,0.944,0.4663919928820002,0.647450110864745
19,0.9402390438247012,0.5166535945076031,0.8621774701069855
19,0.9477911646586346,0.42170143086984613,0.5699641209636084
19,0.944,0.5172491070210963,0.9820402298850575
19,0.944,0.48045342334695695,0.844207723035952
19,0.9516129032258065,0.49820530438344146,0.9869848156182213
19,0.9516129032258065,0.4733760240601686,0.6863509749303621
19,0.944,0.4824506214387025,0.9460953697304768
19,0.9328063241106719,0.4733672199350465,0.9280868385345997
19,0.9477911646586346,0.5177546559669977,0.9227150537634409
19,0.944,0.4953200025663894,0.9491643454038997
19,0.9365079365079365,0.4882782938795575,0.9108449767132402
19,0.9516129032258065,0.46959051946074903,0.7002427184466019
