sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,GED,CNE,Jaccard,W-GED,LCS
Process25,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.7925000000000002
Process25,0,0,0,0,0,0,1,0.6296296296296297,0.6296296296296297,0.7952014652014653,0.8048780487804879,0.6099999999999998
Process25,0,0,0,0,0,0,2,0.9714285714285714,0.9714285714285714,0.9794736842105264,0.9864864864864865,0.7550000000000001
Process25,0,0,0,0,0,0,3,0.3207547169811321,0.32075471698113206,0.7038245614035088,0.6170212765957446,0.5225
Process25,0,0,0,0,0,1,0,0.9906542056074766,0.9906542056074766,0.9931578947368421,0.9955357142857143,0.7825000000000002
Process25,0,0,0,0,0,1,1,0.5567010309278351,0.5567010309278351,0.7680606060606061,0.7828282828282828,0.5049999999999999
Process25,0,0,0,0,0,1,2,0.5961538461538461,0.5961538461538461,0.7850705128205129,0.7920792079207921,0.5349999999999999
Process25,0,0,0,0,0,1,3,0.52,0.52,0.7556095238095238,0.7563451776649746,0.5599999999999998
Process25,0,0,0,0,0,2,0,0.9811320754716981,0.9811320754716981,0.9871578947368421,0.9910313901345291,0.75
Process25,0,0,0,0,0,2,1,0.7692307692307692,0.7692307692307693,0.8566666666666667,0.886255924170616,0.7249999999999999
Process25,0,0,0,0,0,2,2,0.4693877551020408,0.46938775510204084,0.7406858974358975,0.7319587628865979,0.585
Process25,0,0,0,0,0,2,3,0.45999999999999996,0.46,0.7378846153846155,0.7216494845360824,0.445
Process25,0,0,0,0,0,3,0,0.9714285714285714,0.9714285714285714,0.9803157894736843,0.9864864864864865,0.79
Process25,0,0,0,0,0,3,1,0.6262626262626263,0.6262626262626263,0.7913333333333333,0.8168316831683168,0.6349999999999998
Process25,0,0,0,0,0,3,2,0.4301075268817204,0.43010752688172044,0.7252461538461539,0.7225130890052356,0.4425
Process25,0,0,0,0,0,3,3,0.5436893203883495,0.5436893203883495,0.7663076923076924,0.7638190954773869,0.5599999999999998
Process25,0,0,0,0,1,0,0,0.9908256880733946,0.9908256880733946,0.9935,0.9955555555555555,0.7675000000000001
Process25,0,0,0,0,1,0,1,0.5504587155963303,0.5504587155963303,0.77,0.7562189054726368,0.5449999999999999
Process25,0,0,0,0,1,0,2,0.46464646464646464,0.46464646464646464,0.741641299876594,0.7268041237113401,0.275
Process25,0,0,0,0,1,0,3,0.42553191489361697,0.425531914893617,0.7269871794871795,0.7172774869109948,0.49
Process25,0,0,0,0,1,1,0,0.9906542056074766,0.9906542056074766,0.9931578947368421,0.9955357142857143,0.7975000000000001
Process25,0,0,0,0,1,1,1,0.8333333333333334,0.8333333333333334,0.8883636363636365,0.9166666666666666,0.6524999999999997
Process25,0,0,0,0,1,1,2,0.6666666666666667,0.6666666666666666,0.8100438228438229,0.8300970873786407,0.6675
Process25,0,0,0,0,1,1,3,0.4528301886792453,0.4528301886792453,0.7401851851851853,0.7025641025641025,0.05500000000000001
Process25,0,0,0,0,1,2,0,0.9719626168224299,0.9719626168224299,0.9774722222222223,0.9865470852017937,0.7775000000000001
Process25,0,0,0,0,1,2,1,0.679245283018868,0.6792452830188679,0.8160497835497835,0.8357487922705313,0.6149999999999998
Process25,0,0,0,0,1,2,2,0.4901960784313726,0.49019607843137253,0.7495833333333334,0.7346938775510203,0.31250000000000006
Process25,0,0,0,0,1,2,3,0.33009708737864074,0.3300970873786408,0.7067134502923977,0.6329787234042553,0.4575
Process25,0,0,0,0,1,3,0,0.9714285714285714,0.9714285714285714,0.9775657894736842,0.9864864864864865,0.7375
Process25,0,0,0,0,1,3,1,0.7169811320754718,0.7169811320754716,0.8346861471861472,0.8564593301435406,0.5499999999999998
Process25,0,0,0,0,1,3,2,0.45999999999999996,0.46,0.7395833333333334,0.7216494845360824,0.485
Process25,0,0,0,0,1,3,3,0.4329896907216495,0.4329896907216495,0.7322803030303031,0.7135416666666666,0.17249999999999996
Process25,0,0,0,0,2,0,0,0.9818181818181818,0.9818181818181818,0.9844444444444445,0.9911111111111112,0.7700000000000001
Process25,0,0,0,0,2,0,1,0.6363636363636364,0.6363636363636364,0.8007051282051283,0.8058252427184466,0.5499999999999998
Process25,0,0,0,0,2,0,2,0.3653846153846154,0.36538461538461536,0.7136119727047147,0.6526315789473685,0.4575
Process25,0,0,0,0,2,0,3,0.7777777777777778,0.7777777777777778,0.8624545454545456,0.8873239436619718,0.6124999999999998
Process25,0,0,0,0,2,1,0,0.9724770642201834,0.9724770642201835,0.9797222222222223,0.9866071428571429,0.7375
Process25,0,0,0,0,2,1,1,0.6542056074766356,0.6542056074766355,0.8089015151515152,0.8203883495145631,0.45
Process25,0,0,0,0,2,1,2,0.8910891089108911,0.8910891089108911,0.9237327219564062,0.9490740740740741,0.4724999999999999
Process25,0,0,0,0,2,1,3,0.28,0.28,0.6917293233082707,0.6108108108108108,0.4575
Process25,0,0,0,0,2,2,0,0.9811320754716981,0.9811320754716981,0.9844078947368422,0.9910313901345291,0.7575000000000001
Process25,0,0,0,0,2,2,1,0.6415094339622642,0.6415094339622641,0.8023515151515153,0.8146341463414634,0.5199999999999999
Process25,0,0,0,0,2,2,2,0.4444444444444444,0.4444444444444444,0.7363739495798319,0.6923076923076923,0.4475000000000001
Process25,0,0,0,0,2,2,3,0.5925925925925926,0.5925925925925926,0.7850434565434565,0.7832512315270936,0.5674999999999999
Process25,0,0,0,0,2,3,0,0.9532710280373832,0.9532710280373832,0.9654736842105264,0.9774774774774775,0.77
Process25,0,0,0,0,2,3,1,0.7378640776699029,0.7378640776699029,0.8430681818181819,0.8708133971291866,0.6749999999999999
Process25,0,0,0,0,2,3,2,0.5523809523809524,0.5523809523809524,0.7682967032967033,0.765,0.5049999999999999
Process25,0,0,0,0,2,3,3,0.4854368932038835,0.4854368932038835,0.7494871794871796,0.7295918367346939,0.4149999999999999
Process25,0,0,0,0,3,0,0,0.972972972972973,0.972972972972973,0.9805454545454546,0.9866666666666667,0.6574999999999998
Process25,0,0,0,0,3,0,1,0.6666666666666667,0.6666666666666666,0.8147282608695653,0.8260869565217391,0.7175
Process25,0,0,0,0,3,0,2,0.6666666666666667,0.6666666666666666,0.8118564102564103,0.8221153846153846,0.51
Process25,0,0,0,0,3,0,3,0.2549019607843137,0.2549019607843137,0.6885714285714286,0.5869565217391304,0.44499999999999995
Process25,0,0,0,0,3,1,0,0.9908256880733946,0.9908256880733946,0.9922222222222223,0.9955555555555555,0.7775000000000001
Process25,0,0,0,0,3,1,1,0.537037037037037,0.5370370370370371,0.765,0.75,0.5774999999999999
Process25,0,0,0,0,3,1,2,0.5098039215686274,0.5098039215686274,0.7561538461538462,0.7461928934010152,0.4025000000000001
Process25,0,0,0,0,3,1,3,0.40384615384615385,0.40384615384615385,0.7213523573200993,0.6770833333333333,0.6174999999999999
Process25,0,0,0,0,3,2,0,0.962962962962963,0.9629629629629629,0.9716023391812866,0.9820627802690582,0.7649999999999999
Process25,0,0,0,0,3,2,1,0.7407407407407407,0.7407407407407407,0.843474358974359,0.8672985781990521,0.745
Process25,0,0,0,0,3,2,2,0.4528301886792453,0.4528301886792453,0.7410000000000001,0.7025641025641025,0.45000000000000007
Process25,0,0,0,0,3,2,3,0.6799999999999999,0.68,0.814902097902098,0.8439024390243902,0.475
Process25,0,0,0,0,3,3,0,0.9532710280373832,0.9532710280373832,0.9657210260499735,0.9774774774774775,0.7274999999999999
Process25,0,0,0,0,3,3,1,0.6285714285714286,0.6285714285714286,0.7979169200364853,0.8088235294117647,0.7224999999999999
Process25,0,0,0,0,3,3,2,0.4693877551020408,0.46938775510204084,0.7407254901960785,0.7319587628865979,0.49
Process25,0,0,0,0,3,3,3,0.6542056074766356,0.6542056074766355,0.810752331002331,0.8203883495145631,0.5075
Process25,0,0,0,1,0,0,0,0.8440366972477065,0.8440366972477065,0.8363076923076923,0.9030837004405287,0.5774999999999999
Process25,0,0,0,1,0,0,1,0.6605504587155964,0.6605504587155964,0.7470695970695971,0.8064516129032258,0.6824999999999999
Process25,0,0,0,1,0,0,2,0.4077669902912622,0.4077669902912621,0.6588095238095237,0.6732673267326732,0.4475
Process25,0,0,0,1,0,0,3,0.3669724770642202,0.3669724770642202,0.6487083333333333,0.6318407960199005,0.43000000000000005
Process25,0,0,0,1,0,1,0,0.8703703703703703,0.8703703703703703,0.850070707070707,0.9166666666666666,0.5899999999999999
Process25,0,0,0,1,0,1,1,0.5740740740740741,0.5740740740740741,0.7154754147812972,0.7594339622641509,0.26999999999999996
Process25,0,0,0,1,0,1,2,0.43999999999999995,0.44,0.6660347985347985,0.6995073891625616,0.5974999999999999
Process25,0,0,0,1,0,1,3,0.37735849056603776,0.37735849056603776,0.6536122113180937,0.6467661691542289,0.5075000000000001
Process25,0,0,0,1,0,2,0,0.8598130841121495,0.8598130841121495,0.8418383838383838,0.9118942731277533,0.7200000000000001
Process25,0,0,0,1,0,2,1,0.3738317757009346,0.37383177570093457,0.651686630369026,0.6417910447761195,0.5025
