sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,GED,CNE,Jaccard,W-GED,LCS
ProcessD,0,0,0,1,3,2,3,0.7172995780590717,0.7172995780590717,0.773452861952862,0.9226638023630505,0.3625
ProcessD,0,0,0,1,3,3,0,0.9576271186440678,0.9576271186440678,0.9414444444444444,0.9843587069864442,0.4150000000000001
ProcessD,0,0,0,1,3,3,1,0.9152542372881356,0.9152542372881356,0.9020656565656565,0.9737945492662474,0.3975000000000001
ProcessD,0,0,0,1,3,3,2,0.8765957446808511,0.8765957446808511,0.8639846288976724,0.964172813487882,0.34750000000000003
ProcessD,0,0,0,1,3,3,3,0.8,0.8,0.8138511430090377,0.9446808510638298,0.36750000000000005
ProcessD,0,0,0,2,0,0,0,0.9159663865546218,0.9159663865546218,0.9038267844687282,0.9689119170984456,0.40249999999999997
ProcessD,0,0,0,2,0,0,1,0.8991596638655462,0.8991596638655462,0.8835930405724457,0.9646936656282451,0.375
ProcessD,0,0,0,2,0,0,2,0.8728813559322034,0.8728813559322034,0.8891518618681091,0.9582898852971846,0.375
ProcessD,0,0,0,2,0,0,3,0.7796610169491526,0.7796610169491526,0.8000077765995052,0.9345991561181435,0.3550000000000001
ProcessD,0,0,0,2,0,1,0,0.9282700421940928,0.9282700421940928,0.9131601178020616,0.9720496894409938,0.4
ProcessD,0,0,0,2,0,1,1,0.919831223628692,0.919831223628692,0.8970921068656297,0.9699481865284975,0.37250000000000005
ProcessD,0,0,0,2,0,1,2,0.7932489451476793,0.7932489451476793,0.8107932367149759,0.9378947368421052,0.35250000000000004
ProcessD,0,0,0,2,0,1,3,0.759493670886076,0.759493670886076,0.819469178370196,0.9291754756871036,0.36750000000000005
ProcessD,0,0,0,2,0,2,0,0.9491525423728814,0.9491525423728814,0.9390166240409208,0.9772727272727273,0.4275000000000001
ProcessD,0,0,0,2,0,2,1,0.8728813559322034,0.8728813559322034,0.8729577248055509,0.9582898852971846,0.35500000000000004
ProcessD,0,0,0,2,0,2,2,0.8983050847457628,0.8983050847457628,0.8878233467299964,0.9646569646569647,0.36750000000000005
ProcessD,0,0,0,2,0,2,3,0.8135593220338984,0.8135593220338984,0.8222929292929293,0.9432773109243697,0.35250000000000004
ProcessD,0,0,0,2,0,3,0,0.9531914893617022,0.9531914893617022,0.9193618888330546,0.9783057851239669,0.405
ProcessD,0,0,0,2,0,3,1,0.8765957446808511,0.8765957446808511,0.874505928853755,0.959332638164755,0.395
ProcessD,0,0,0,2,0,3,2,0.8425531914893617,0.8425531914893617,0.8631941266209001,0.9507853403141361,0.36
ProcessD,0,0,0,2,0,3,3,0.7914893617021277,0.7914893617021277,0.8017590757069019,0.9378292939936775,0.3600000000000001
ProcessD,0,0,0,2,1,0,0,0.9327731092436975,0.9327731092436975,0.9394660564454616,0.9731127197518097,0.4175
ProcessD,0,0,0,2,1,0,1,0.9205020920502092,0.9205020920502092,0.9106327231121282,0.9699792960662525,0.41500000000000004
ProcessD,0,0,0,2,1,0,2,0.7698744769874477,0.7698744769874477,0.7883180500658762,0.9314345991561181,0.3375
ProcessD,0,0,0,2,1,0,3,0.7364016736401673,0.7364016736401674,0.8062129054520359,0.9226694915254238,0.36
ProcessD,0,0,0,2,1,1,0,0.9029535864978903,0.9029535864978903,0.8954867603792089,0.9657320872274143,0.41000000000000003
ProcessD,0,0,0,2,1,1,1,0.8991596638655462,0.8991596638655462,0.8835492327365729,0.9646936656282451,0.38500000000000006
ProcessD,0,0,0,2,1,1,2,0.8438818565400844,0.8438818565400844,0.8661833124457727,0.950836820083682,0.405
ProcessD,0,0,0,2,1,1,3,0.8739495798319328,0.8739495798319328,0.8602389735867997,0.9583333333333334,0.3825
ProcessD,0,0,0,2,1,2,0,0.8945147679324894,0.8945147679324894,0.8970966870760921,0.9636174636174636,0.39250000000000007
ProcessD,0,0,0,2,1,2,1,0.8607594936708861,0.8607594936708861,0.8291968379446641,0.9551148225469729,0.385
ProcessD,0,0,0,2,1,2,2,0.8607594936708861,0.8607594936708861,0.8564408182886445,0.9551148225469729,0.3525
ProcessD,0,0,0,2,1,2,3,0.8354430379746836,0.8354430379746836,0.8560709695041615,0.9486910994764398,0.35
ProcessD,0,0,0,2,1,3,0,0.923728813559322,0.923728813559322,0.9327028985507246,0.9709844559585492,0.34750000000000003
ProcessD,0,0,0,2,1,3,1,0.8983050847457628,0.8983050847457628,0.8859886128364389,0.9646569646569647,0.39
ProcessD,0,0,0,2,1,3,2,0.864406779661017,0.864406779661017,0.8379630292696789,0.9561586638830898,0.38000000000000006
ProcessD,0,0,0,2,1,3,3,0.8389830508474576,0.8389830508474576,0.8234101057579319,0.949738219895288,0.38250000000000006
ProcessD,0,0,0,2,2,0,0,0.9,0.9,0.9162673384967436,0.9647302904564315,0.42000000000000004
ProcessD,0,0,0,2,2,0,1,0.8833333333333333,0.8833333333333333,0.877531317879144,0.9604989604989604,0.37
ProcessD,0,0,0,2,2,0,2,0.8416666666666667,0.8416666666666667,0.8591725955204217,0.9498432601880877,0.3725
ProcessD,0,0,0,2,2,0,3,0.8487394957983193,0.8487394957983193,0.8432634215242911,0.9519331243469175,0.35750000000000004
ProcessD,0,0,0,2,2,1,0,0.9327731092436975,0.9327731092436975,0.907725625823452,0.9731127197518097,0.43250000000000005
ProcessD,0,0,0,2,2,1,1,0.8870292887029289,0.8870292887029289,0.8975916589131693,0.9615384615384616,0.41500000000000004
ProcessD,0,0,0,2,2,1,2,0.8451882845188284,0.8451882845188284,0.86956420391203,0.9508881922675027,0.35250000000000004
ProcessD,0,0,0,2,2,1,3,0.869198312236287,0.869198312236287,0.8605698576150522,0.9572471324296141,0.42750000000000005
ProcessD,0,0,0,2,2,2,0,0.9411764705882353,0.9411764705882353,0.9243091937003635,0.9752066115702479,0.38750000000000007
ProcessD,0,0,0,2,2,2,1,0.8571428571428572,0.8571428571428571,0.8291548477098349,0.954070981210856,0.3425
ProcessD,0,0,0,2,2,2,2,0.8170212765957447,0.8170212765957446,0.809078121367124,0.944327731092437,0.355
ProcessD,0,0,0,2,2,2,3,0.7142857142857143,0.7142857142857143,0.792836231884058,0.9171094580233794,0.355
ProcessD,0,0,0,2,2,3,0,0.9367088607594937,0.9367088607594937,0.9319594344984372,0.9741468459152016,0.37000000000000005
ProcessD,0,0,0,2,2,3,1,0.8860759493670887,0.8860759493670886,0.8633137254901961,0.9614984391259105,0.4200000000000001
ProcessD,0,0,0,2,2,3,2,0.8354430379746836,0.8354430379746836,0.8597172145634501,0.9486910994764398,0.3425
ProcessD,0,0,0,2,2,3,3,0.8438818565400844,0.8438818565400844,0.836286231884058,0.950836820083682,0.38750000000000007
ProcessD,0,0,0,2,3,0,0,0.9543568464730291,0.9543568464730291,0.9345481366459628,0.9783728115345005,0.36249999999999993
ProcessD,0,0,0,2,3,0,1,0.8215767634854771,0.8215767634854771,0.8098499091977354,0.9445026178010472,0.4175
ProcessD,0,0,0,2,3,0,2,0.85,0.85,0.8376473429951692,0.9519832985386221,0.37
ProcessD,0,0,0,2,3,0,3,0.8067226890756303,0.8067226890756303,0.8314744432661718,0.9411764705882353,0.36250000000000004
ProcessD,0,0,0,2,3,1,0,0.9327731092436975,0.9327731092436975,0.9382584541062803,0.9731127197518097,0.41500000000000004
ProcessD,0,0,0,2,3,1,1,0.907563025210084,0.907563025210084,0.8758077231121282,0.966804979253112,0.4125000000000001
ProcessD,0,0,0,2,3,1,2,0.8117154811715481,0.8117154811715481,0.8444645264577014,0.9422875131164743,0.38
ProcessD,0,0,0,2,3,1,3,0.7949790794979079,0.7949790794979079,0.7995875139353401,0.9379600420609884,0.365
ProcessD,0,0,0,2,3,2,0,0.9288702928870293,0.9288702928870293,0.9123657773386035,0.9720785935884177,0.38
ProcessD,0,0,0,2,3,2,1,0.8319327731092436,0.8319327731092437,0.8375917874396136,0.9476439790575917,0.37250000000000005
ProcessD,0,0,0,2,3,2,2,0.7866108786610879,0.7866108786610879,0.7936643020594967,0.9357894736842105,0.36250000000000004
ProcessD,0,0,0,2,3,2,3,0.8117154811715481,0.8117154811715481,0.8112055533794664,0.9422875131164743,0.39
ProcessD,0,0,0,2,3,3,0,0.9322033898305084,0.9322033898305084,0.905290560888387,0.9730848861283644,0.375
ProcessD,0,0,0,2,3,3,1,0.8991596638655462,0.8991596638655462,0.8722279314888011,0.9646936656282451,0.385
ProcessD,0,0,0,2,3,3,2,0.8487394957983193,0.8487394957983193,0.8516132535697754,0.9519331243469175,0.36750000000000005
ProcessD,0,0,0,2,3,3,3,0.773109243697479,0.773109243697479,0.7872201339679601,0.9324894514767932,0.37249999999999994
ProcessD,0,0,0,3,0,0,0,0.9288702928870293,0.9288702928870293,0.8935298091435805,0.9672466734902764,0.3750000000000001
ProcessD,0,0,0,3,0,0,1,0.9037656903765691,0.9037656903765691,0.89480547112462,0.9609856262833676,0.38750000000000007
ProcessD,0,0,0,3,0,0,2,0.8451882845188284,0.8451882845188284,0.8478459306650796,0.9462254395036195,0.39250000000000007
ProcessD,0,0,0,3,0,0,3,0.7489361702127659,0.7489361702127659,0.7819460932931492,0.9224318658280922,0.33499999999999996
ProcessD,0,0,0,3,0,1,0,0.9327731092436975,0.9327731092436975,0.8996084444670671,0.9682702149437052,0.4075000000000001
ProcessD,0,0,0,3,0,1,1,0.8151260504201681,0.8151260504201681,0.8319809013854161,0.9387331256490135,0.34249999999999997
ProcessD,0,0,0,3,0,1,2,0.847457627118644,0.847457627118644,0.8301911854103343,0.9472049689440993,0.3650000000000001
ProcessD,0,0,0,3,0,1,3,0.7394957983193278,0.7394957983193278,0.7414250239855522,0.9192872117400419,0.3325
ProcessD,0,0,0,3,0,2,0,0.8945147679324894,0.8945147679324894,0.8768173758865249,0.9588477366255144,0.3825
ProcessD,0,0,0,3,0,2,1,0.8945147679324894,0.8945147679324894,0.8759055401377326,0.9588477366255144,0.37250000000000005
ProcessD,0,0,0,3,0,2,2,0.8185654008438819,0.8185654008438819,0.7898502713371952,0.9397715472481828,0.36249999999999993
ProcessD,0,0,0,3,0,2,3,0.7679324894514767,0.7679324894514767,0.8022149949341439,0.9268547544409613,0.33499999999999996
ProcessD,0,0,0,3,0,3,0,0.9152542372881356,0.9152542372881356,0.8806994105185595,0.9640657084188912,0.4025000000000001
ProcessD,0,0,0,3,0,3,1,0.8050847457627118,0.8050847457627118,0.8059613152804642,0.9365244536940687,0.38
ProcessD,0,0,0,3,0,3,2,0.8050847457627118,0.8050847457627118,0.795704217991788,0.9365244536940687,0.42250000000000004
ProcessD,0,0,0,3,0,3,3,0.7478260869565218,0.7478260869565218,0.7740626139817629,0.9233193277310925,0.3875
ProcessD,0,0,0,3,1,0,0,0.9,0.9,0.8639315438822718,0.9599589322381931,0.40249999999999997
ProcessD,0,0,0,3,1,0,1,0.8416666666666667,0.8416666666666667,0.8064395761500294,0.9451913133402275,0.3975
ProcessD,0,0,0,3,1,0,2,0.8284518828451883,0.8284518828451883,0.8356984694306618,0.9419689119170984,0.36750000000000005
ProcessD,0,0,0,3,1,0,3,0.825,0.825,0.834745642064791,0.9409326424870467,0.37750000000000006
ProcessD,0,0,0,3,1,1,0,0.9411764705882353,0.9411764705882353,0.915724473175201,0.9703476482617587,0.3575
ProcessD,0,0,0,3,1,1,1,0.895397489539749,0.895397489539749,0.8717340425531914,0.9588900308324769,0.38000000000000006
ProcessD,0,0,0,3,1,1,2,0.8368200836820083,0.8368200836820083,0.8220412497603987,0.9440993788819876,0.37
ProcessD,0,0,0,3,1,1,3,0.73109243697479,0.7310924369747899,0.749453523072672,0.9171038824763904,0.34249999999999997
ProcessD,0,0,0,3,1,2,0,0.8991596638655462,0.8991596638655462,0.8603812287003776,0.959917780061665,0.36249999999999993
ProcessD,0,0,0,3,1,2,1,0.8403361344537815,0.8403361344537815,0.8312073092981973,0.9451345755693582,0.3725
