model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,,
Process25,0,3,3,2,0,3,2,13,0.446808511,0.446808511,0.459769231,0.561586639,0.41,,
Process25,0,3,3,2,0,3,3,14,0.29787234,0.29787234,0.458214286,0.488421053,0.3825,,
Process25,0,3,3,2,1,0,0,9,0.530612245,0.530612245,0.44417893,0.578616352,0.4275,,
Process25,0,3,3,2,1,0,1,10,0.576923077,0.576923077,0.544725202,0.661567878,0.52,,
Process25,0,3,3,2,1,0,2,11,0.404040404,0.404040404,0.443190476,0.514705882,0.28,,
Process25,0,3,3,2,1,0,3,12,0.367346939,0.367346939,0.475316017,0.525667351,0.3625,,
Process25,0,3,3,2,1,1,0,10,0.484210526,0.484210526,0.428344322,0.551282051,0.3725,,
Process25,0,3,3,2,1,1,1,11,0.376237624,0.376237624,0.43829304,0.486257928,0.35,,
Process25,0,3,3,2,1,1,2,12,0.490566038,0.490566038,0.515601898,0.594911937,0.39,,
Process25,0,3,3,2,1,1,3,13,0.288888889,0.288888889,0.409499759,0.459340659,0.2925,,
Process25,0,3,3,2,1,2,0,11,0.475247525,0.475247525,0.513380952,0.596039604,0.3575,,
Process25,0,3,3,2,1,2,1,12,0.510204082,0.510204082,0.395182173,0.527352298,0.375,,
Process25,0,3,3,2,1,2,2,13,0.431372549,0.431372549,0.495983516,0.561122244,0.4075,,
Process25,0,3,3,2,1,2,3,14,0.524271845,0.524271845,0.5269996,0.626459144,0.49,,
Process25,0,3,3,2,1,3,0,12,0.505050505,0.505050505,0.438068254,0.556962025,0.2975,,
Process25,0,3,3,2,1,3,1,13,0.510204082,0.510204082,0.476470196,0.596741344,0.4025,,
Process25,0,3,3,2,1,3,2,14,0.479166667,0.479166667,0.466829837,0.579381443,0.5525,,
Process25,0,3,3,2,1,3,3,15,0.227272727,0.227272727,0.393690476,0.421524664,0.39,,
Process25,0,3,3,2,2,0,0,10,0.5,0.5,0.435149633,0.560509554,0.4125,,
Process25,0,3,3,2,2,0,1,11,0.551020408,0.551020408,0.535291209,0.655642023,0.4775,,
Process25,0,3,3,2,2,0,2,12,0.4,0.4,0.397087446,0.486842105,0.1625,,
Process25,0,3,3,2,2,0,3,13,0.307692308,0.307692308,0.417132505,0.469432314,0.4325,,
Process25,0,3,3,2,2,1,0,11,0.653061224,0.653061224,0.492587302,0.666666667,0.41,,
Process25,0,3,3,2,2,1,1,12,0.545454545,0.545454545,0.488384416,0.61971831,0.48,,
Process25,0,3,3,2,2,1,2,13,0.252873563,0.252873563,0.354059829,0.402777778,0.325,,
Process25,0,3,3,2,2,1,3,14,0.270833333,0.270833333,0.410020779,0.41978022,0.385,,
Process25,0,3,3,2,2,2,0,12,0.551020408,0.551020408,0.451857143,0.59375,0.34,,
Process25,0,3,3,2,2,2,1,13,0.304347826,0.304347826,0.413305861,0.462882096,0.315,,
Process25,0,3,3,2,2,2,2,14,0.347826087,0.347826087,0.384212121,0.456375839,0.2425,,
Process25,0,3,3,2,2,2,3,15,0.229885057,0.229885057,0.351956522,0.384615385,0.2225,,
Process25,0,3,3,2,2,3,0,13,0.387096774,0.387096774,0.394897436,0.483443709,0.3775,,
Process25,0,3,3,2,2,3,1,14,0.373626374,0.373626374,0.38977381,0.48,0.3625,,
Process25,0,3,3,2,2,3,2,15,0.262626263,0.262626263,0.448492063,0.440677966,0.3775,,
Process25,0,3,3,2,2,3,3,16,0.435643564,0.435643564,0.496298701,0.567134269,0.39,,
Process25,0,3,3,2,3,0,0,11,0.610526316,0.610526316,0.47757265,0.641975309,0.4225,,
Process25,0,3,3,2,3,0,1,12,0.470588235,0.470588235,0.42710981,0.522292994,0.35,,
Process25,0,3,3,2,3,0,2,13,0.429906542,0.429906542,0.498221861,0.545816733,0.33,,
Process25,0,3,3,2,3,0,3,14,0.172043011,0.172043011,0.339642857,0.304964539,0.1775,,
Process25,0,3,3,2,3,1,0,12,0.577319588,0.577319588,0.462405425,0.614906832,0.3875,,
Process25,0,3,3,2,3,1,1,13,0.457142857,0.457142857,0.463857143,0.538934426,0.3975,,
Process25,0,3,3,2,3,1,2,14,0.553191489,0.553191489,0.451754468,0.603773585,0.3675,,
Process25,0,3,3,2,3,1,3,15,0.25,0.25,0.400584416,0.438752784,0.265,,
Process25,0,3,3,2,3,2,0,13,0.52173913,0.52173913,0.398819186,0.550660793,0.4075,,
Process25,0,3,3,2,3,2,1,14,0.382022472,0.382022472,0.393504274,0.493333333,0.3625,,
Process25,0,3,3,2,3,2,2,15,0.343434343,0.343434343,0.428053221,0.466809422,0.37,,
Process25,0,3,3,2,3,2,3,16,0.350515464,0.350515464,0.387590909,0.44,0.3425,,
Process25,0,3,3,2,3,3,0,14,0.489795918,0.489795918,0.470654545,0.581967213,0.36,,
Process25,0,3,3,2,3,3,1,15,0.372093023,0.372093023,0.390995671,0.496644295,0.355,,
Process25,0,3,3,2,3,3,2,16,0.484848485,0.484848485,0.470273227,0.575819672,0.51,,
Process25,0,3,3,2,3,3,3,17,0.3125,0.3125,0.419334416,0.453362256,0.2375,,
Process25,0,3,3,3,0,0,0,9,0.542056075,0.542056075,0.428473776,0.567193676,0.4025,,
Process25,0,3,3,3,0,0,1,10,0.391752577,0.391752577,0.415298701,0.513184584,0.3575,,
Process25,0,3,3,3,0,0,2,11,0.172043011,0.172043011,0.317866667,0.316027088,0.3275,,
Process25,0,3,3,3,0,0,3,12,0.262626263,0.262626263,0.341384615,0.364628821,0.2275,,
Process25,0,3,3,3,0,1,0,10,0.448598131,0.448598131,0.475458606,0.56,0.34,,
Process25,0,3,3,3,0,1,1,11,0.252427184,0.252427184,0.420361143,0.420731707,0.3225,,
Process25,0,3,3,3,0,1,2,12,0.337078652,0.337078652,0.397666478,0.501039501,0.3575,,
Process25,0,3,3,3,0,1,3,13,0.277227723,0.277227723,0.383925595,0.410041841,0.3,,
Process25,0,3,3,3,0,2,0,11,0.340909091,0.340909091,0.399606061,0.507276507,0.43,,
Process25,0,3,3,3,0,2,1,12,0.514285714,0.514285714,0.457499967,0.582205029,0.4125,,
Process25,0,3,3,3,0,2,2,13,0.444444444,0.444444444,0.430031418,0.545816733,0.46,,
Process25,0,3,3,3,0,2,3,14,0.315789474,0.315789474,0.432817949,0.5,0.3525,,
Process25,0,3,3,3,0,3,0,12,0.339622642,0.339622642,0.442273109,0.479289941,0.3175,,
Process25,0,3,3,3,0,3,1,13,0.515463918,0.515463918,0.375701299,0.534591195,0.395,,
Process25,0,3,3,3,0,3,2,14,0.298850575,0.298850575,0.386,0.482105263,0.33,,
Process25,0,3,3,3,0,3,3,15,0.234042553,0.234042553,0.373482759,0.405117271,0.2775,,
Process25,0,3,3,3,1,0,0,10,0.488888889,0.488888889,0.368795455,0.532051282,0.335,,
Process25,0,3,3,3,1,0,1,11,0.515463918,0.515463918,0.459174656,0.600782779,0.3825,,
Process25,0,3,3,3,1,0,2,12,0.254901961,0.254901961,0.380741533,0.387368421,0.3725,,
Process25,0,3,3,3,1,0,3,13,0.285714286,0.285714286,0.386878788,0.456842105,0.3025,,
Process25,0,3,3,3,1,1,0,11,0.489361702,0.489361702,0.368755245,0.522292994,0.3575,,
Process25,0,3,3,3,1,1,1,12,0.442307692,0.442307692,0.432883333,0.530693069,0.3225,,
Process25,0,3,3,3,1,1,2,13,0.24742268,0.24742268,0.377095238,0.402542373,0.3625,,
Process25,0,3,3,3,1,1,3,14,0.29787234,0.29787234,0.387517949,0.453974895,0.3425,,
Process25,0,3,3,3,1,2,0,12,0.545454545,0.545454545,0.470805556,0.617021277,0.5025,,
Process25,0,3,3,3,1,2,1,13,0.4,0.4,0.377109557,0.505285412,0.3025,,
Process25,0,3,3,3,1,2,2,14,0.435643564,0.435643564,0.433274892,0.533864542,0.37,,
Process25,0,3,3,3,1,2,3,15,0.265306122,0.265306122,0.382425926,0.412631579,0.37,,
Process25,0,3,3,3,1,3,0,13,0.520833333,0.520833333,0.414022222,0.574898785,0.2775,,
Process25,0,3,3,3,1,3,1,14,0.346938776,0.346938776,0.365393939,0.438297872,0.47,,
Process25,0,3,3,3,1,3,2,15,0.258064516,0.258064516,0.378312354,0.427966102,0.32,,
Process25,0,3,3,3,1,3,3,16,0.263736264,0.263736264,0.337785714,0.4,0.24,,
Process25,0,3,3,3,2,0,0,11,0.446601942,0.446601942,0.4715,0.568965517,0.3425,,
Process25,0,3,3,3,2,0,1,12,0.38,0.38,0.412687179,0.494929006,0.2375,,
Process25,0,3,3,3,2,0,2,13,0.43956044,0.43956044,0.427787879,0.564516129,0.33,,
Process25,0,3,3,3,2,0,3,14,0.415841584,0.415841584,0.423924242,0.519038076,0.38,,
Process25,0,3,3,3,2,1,0,12,0.310679612,0.310679612,0.392896552,0.429752066,0.39,,
Process25,0,3,3,3,2,1,1,13,0.310679612,0.310679612,0.435717949,0.467065868,0.3275,,
Process25,0,3,3,3,2,1,2,14,0.292134831,0.292134831,0.385390091,0.469473684,0.3425,,
Process25,0,3,3,3,2,1,3,15,0.285714286,0.285714286,0.388533333,0.428870293,0.275,,
Process25,0,3,3,3,2,2,0,13,0.395604396,0.395604396,0.337848108,0.460526316,0.15,,
Process25,0,3,3,3,2,2,1,14,0.404040404,0.404040404,0.340707071,0.441558442,0.515,,
Process25,0,3,3,3,2,2,2,15,0.263736264,0.263736264,0.379416667,0.440677966,0.4025,,
Process25,0,3,3,3,2,2,3,16,0.384615385,0.384615385,0.413626068,0.485887097,0.4075,,
Process25,0,3,3,3,2,3,0,14,0.347826087,0.347826087,0.399,0.497933884,0.2525,,
Process25,0,3,3,3,2,3,1,15,0.574257426,0.574257426,0.440964803,0.602766798,0.405,,
Process25,0,3,3,3,2,3,2,16,0.270833333,0.270833333,0.382433466,0.425263158,0.405,,
Process25,0,3,3,3,2,3,3,17,0.23853211,0.23853211,0.418,0.384146341,0.295,,
Process25,0,3,3,3,3,0,0,12,0.510638298,0.510638298,0.375734266,0.537974684,0.345,,
Process25,0,3,3,3,3,0,1,13,0.285714286,0.285714286,0.347003663,0.388286334,0.23,,
Process25,0,3,3,3,3,0,2,14,0.273684211,0.273684211,0.343467949,0.390829694,0.3325,,
Process25,0,3,3,3,3,0,3,15,0.277227723,0.277227723,0.383416667,0.410041841,0.31,,
Process25,0,3,3,3,3,1,0,13,0.42,0.42,0.423714286,0.5250501,0.3125,,
Process25,0,3,3,3,3,1,1,14,0.276595745,0.276595745,0.3433,0.397379913,0.2825,,
Process25,0,3,3,3,3,1,2,15,0.18556701,0.18556701,0.322666667,0.307174888,0.2775,,
Process25,0,3,3,3,3,1,3,16,0.228571429,0.228571429,0.415448276,0.392638037,0.37,,
Process25,0,3,3,3,3,2,0,14,0.352941176,0.352941176,0.446051282,0.50295858,0.34,,
Process25,0,3,3,3,3,2,1,15,0.387096774,0.387096774,0.373181152,0.486257928,0.26,,
Process25,0,3,3,3,3,2,2,16,0.423076923,0.423076923,0.426403846,0.515936255,0.4225,,
Process25,0,3,3,3,3,2,3,17,0.244444444,0.244444444,0.413304348,0.469135802,0.435,,
Process25,0,3,3,3,3,3,0,15,0.5625,0.5625,0.477095793,0.6344294,0.3525,,
Process25,0,3,3,3,3,3,1,16,0.356435644,0.356435644,0.445292208,0.50887574,0.42,,
Process25,0,3,3,3,3,3,2,17,0.277227723,0.277227723,0.426404762,0.448484848,0.285,,
Process25,0,3,3,3,3,3,3,18,0.361904762,0.361904762,0.371631976,0.426470588,0.3875,,
Process25,1,0,0,0,0,0,0,1,0.910714286,0.910714286,0.876,0.922924901,0.78,,
Process25,1,0,0,0,0,0,1,2,0.672727273,0.672727273,0.750951515,0.747844828,0.6175,,
Process25,1,0,0,0,0,0,2,3,0.458715596,0.458715596,0.674271493,0.565420561,0.5075,,
Process25,1,0,0,0,0,0,3,4,0.254901961,0.254901961,0.619774194,0.395408163,0.435,,
Process25,1,0,0,0,0,1,0,2,0.95412844,0.95412844,0.908238095,0.952848723,0.675,,
Process25,1,0,0,0,0,1,1,3,0.647619048,0.647619048,0.745507246,0.736263736,0.665,,
Process25,1,0,0,0,0,1,2,4,0.686868687,0.686868687,0.752080087,0.775824176,0.49,,
Process25,1,0,0,0,0,1,3,5,0.349514563,0.349514563,0.643083333,0.484029484,0.4825,,
Process25,1,0,0,0,0,2,0,3,0.944444444,0.944444444,0.899488095,0.946640316,0.7125,,
Process25,1,0,0,0,0,2,1,4,0.672727273,0.672727273,0.753525616,0.747844828,0.52,,
Process25,1,0,0,0,0,2,2,5,0.490566038,0.490566038,0.684414446,0.60324826,0.3675,,
Process25,1,0,0,0,0,2,3,6,0.361702128,0.361702128,0.641769231,0.532178218,0.505,,
Process25,1,0,0,0,0,3,0,4,0.880733945,0.880733945,0.855157895,0.903420523,0.7725,,
Process25,1,0,0,0,0,3,1,5,0.672897196,0.672897196,0.751247619,0.752711497,0.5375,,
Process25,1,0,0,0,0,3,2,6,0.355140187,0.355140187,0.647188198,0.473170732,0.3875,,
Process25,1,0,0,0,0,3,3,7,0.495238095,0.495238095,0.688972028,0.610208817,0.47,,
Process25,1,0,0,0,1,0,0,2,0.963636364,0.963636364,0.914428571,0.958984375,0.75,,
Process25,1,0,0,0,1,0,1,3,0.720720721,0.720720721,0.770949134,0.78435518,0.535,,
Process25,1,0,0,0,1,0,2,4,0.475247525,0.475247525,0.676972934,0.604705882,0.465,,
Process25,1,0,0,0,1,0,3,5,0.339622642,0.339622642,0.643232143,0.461916462,0.4675,,
Process25,1,0,0,0,1,1,0,3,0.963636364,0.963636364,0.914428571,0.958984375,0.6925,,
Process25,1,0,0,0,1,1,1,4,0.722222222,0.722222222,0.770114625,0.789361702,0.7225,,
Process25,1,0,0,0,1,1,2,5,0.461538462,0.461538462,0.673722222,0.583529412,0.65,,
Process25,1,0,0,0,1,1,3,6,0.457142857,0.457142857,0.671775767,0.576470588,0.4925,,
Process25,1,0,0,0,1,2,0,4,0.935779817,0.935779817,0.89403355,0.940711462,0.6925,,
Process25,1,0,0,0,1,2,1,5,0.788990826,0.788990826,0.805610723,0.838174274,0.745,,
Process25,1,0,0,0,1,2,2,6,0.358490566,0.358490566,0.648142857,0.480487805,0.4975,,
Process25,1,0,0,0,1,2,3,7,0.396396396,0.396396396,0.656548387,0.498806683,0.4525,,
Process25,1,0,0,0,1,3,0,5,0.953271028,0.953271028,0.90475,0.95256917,0.77,,
Process25,1,0,0,0,1,3,1,6,0.592592593,0.592592593,0.71597619,0.68596882,0.56,,
Process25,1,0,0,0,1,3,2,7,0.603773585,0.603773585,0.721095238,0.699331849,0.5975,,
Process25,1,0,0,0,1,3,3,8,0.403846154,0.403846154,0.657558824,0.53125,0.4075,,
Process25,1,0,0,0,2,0,0,3,0.946428571,0.946428571,0.900428571,0.947265625,0.7125,,
Process25,1,0,0,0,2,0,1,4,0.568627451,0.568627451,0.709137124,0.679545455,0.5075,,
Process25,1,0,0,0,2,0,2,5,0.545454545,0.545454545,0.703413943,0.641083521,0.48,,
Process25,1,0,0,0,2,0,3,6,0.378378378,0.378378378,0.653215054,0.480769231,0.5175,,
Process25,1,0,0,0,2,1,0,4,0.936936937,0.936936937,0.893808081,0.941060904,0.695,,
Process25,1,0,0,0,2,1,1,5,0.697247706,0.697247706,0.759856177,0.768736617,0.69,,
Process25,1,0,0,0,2,1,2,6,0.648648649,0.648648649,0.740298627,0.726681128,0.5825,,
Process25,1,0,0,0,2,1,3,7,0.636363636,0.636363636,0.740644928,0.718340611,0.435,,
Process25,1,0,0,0,2,2,0,5,0.945454545,0.945454545,0.90278355,0.946954813,0.2225,,
Process25,1,0,0,0,2,2,1,6,0.60952381,0.60952381,0.722300699,0.706013363,0.59,,
Process25,1,0,0,0,2,2,2,7,0.407407407,0.407407407,0.662967419,0.520286396,0.315,,
Process25,1,0,0,0,2,2,3,8,0.297029703,0.297029703,0.629127113,0.442211055,0.5325,,
Process25,1,0,0,0,2,3,0,6,0.925925926,0.925925926,0.88393254,0.934393638,0.6175,,
Process25,1,0,0,0,2,3,1,7,0.788990826,0.788990826,0.806002137,0.838174274,0.5425,,
Process25,1,0,0,0,2,3,2,8,0.419047619,0.419047619,0.661810458,0.54176611,0.45,,
Process25,1,0,0,0,2,3,3,9,0.423076923,0.423076923,0.662185897,0.548926014,0.3525,,
Process25,1,0,0,0,3,0,0,4,0.946428571,0.946428571,0.901196248,0.947265625,0.6825,,
Process25,1,0,0,0,3,0,1,5,0.672727273,0.672727273,0.751636364,0.747844828,0.1225,,
Process25,1,0,0,0,3,0,2,6,0.388349515,0.388349515,0.651884615,0.520581114,0.635,,
Process25,1,0,0,0,3,0,3,7,0.47706422,0.47706422,0.679650804,0.582366589,0.605,,
Process25,1,0,0,0,3,1,0,5,0.928571429,0.928571429,0.886767677,0.935166994,0.74,,
Process25,1,0,0,0,3,1,1,6,0.761061947,0.761061947,0.789810581,0.813278008,0.77,,
Process25,1,0,0,0,3,1,2,7,0.504672897,0.504672897,0.692626697,0.612903226,0.47,,
Process25,1,0,0,0,3,1,3,8,0.504672897,0.504672897,0.687102564,0.612903226,0.52,,
Process25,1,0,0,0,3,2,0,6,0.918918919,0.918918919,0.884767677,0.928853755,0.3675,,
Process25,1,0,0,0,3,2,1,7,0.709090909,0.709090909,0.76893146,0.776595745,0.6,,
Process25,1,0,0,0,3,2,2,8,0.444444444,0.444444444,0.673649123,0.555294118,0.455,,
Process25,1,0,0,0,3,2,3,9,0.452830189,0.452830189,0.676333333,0.569411765,0.6375,,
Process25,1,0,0,0,3,3,0,7,0.925925926,0.925925926,0.884904762,0.934393638,0.7525,,
Process25,1,0,0,0,3,3,1,8,0.752293578,0.752293578,0.783416667,0.81092437,0.6775,,
Process25,1,0,0,0,3,3,2,9,0.598130841,0.598130841,0.719320879,0.692650334,0.48,,
Process25,1,0,0,0,3,3,3,10,0.452830189,0.452830189,0.671890623,0.569411765,0.5075,,
Process25,1,0,0,1,0,0,0,2,0.864864865,0.864864865,0.796596399,0.878143133,0.66,,
Process25,1,0,0,1,0,0,1,3,0.666666667,0.666666667,0.703955628,0.733471074,0.6225,,
Process25,1,0,0,1,0,0,2,4,0.513761468,0.513761468,0.638531067,0.612691466,0.5275,,
Process25,1,0,0,1,0,0,3,5,0.628571429,0.628571429,0.678333333,0.713983051,0.395,,
Process25,1,0,0,1,0,1,0,3,0.818181818,0.818181818,0.773322844,0.846456693,0.4925,,
Process25,1,0,0,1,0,1,1,4,0.732142857,0.732142857,0.729562771,0.782258065,0.6075,,
Process25,1,0,0,1,0,1,2,5,0.425925926,0.425925926,0.612132122,0.538461538,0.4325,,
Process25,1,0,0,1,0,1,3,6,0.425925926,0.425925926,0.612811855,0.538461538,0.5175,,
Process25,1,0,0,1,0,2,0,4,0.678899083,0.678899083,0.698041026,0.745867769,0.59,,
Process25,1,0,0,1,0,2,1,5,0.568807339,0.568807339,0.659291126,0.658798283,0.4475,,
Process25,1,0,0,1,0,2,2,6,0.654205607,0.654205607,0.692931818,0.730125523,0.62,,
Process25,1,0,0,1,0,2,3,7,0.280373832,0.280373832,0.572658009,0.40430622,0.4825,,
Process25,1,0,0,1,0,3,0,5,0.925925926,0.925925926,0.841229437,0.919694073,0.6375,,
Process25,1,0,0,1,0,3,1,6,0.752293578,0.752293578,0.736792929,0.800403226,0.67,,
Process25,1,0,0,1,0,3,2,7,0.404040404,0.404040404,0.601573975,0.54965358,0.4725,,
Process25,1,0,0,1,0,3,3,8,0.41509434,0.41509434,0.609985371,0.535307517,0.525,,
Process25,1,0,0,1,1,0,0,3,0.946428571,0.946428571,0.851832612,0.932330827,0.71,,
Process25,1,0,0,1,1,0,1,4,0.509090909,0.509090909,0.637648714,0.606126915,0.495,,
Process25,1,0,0,1,1,0,2,5,0.418181818,0.418181818,0.610335664,0.524886878,0.2675,,
Process25,1,0,0,1,1,0,3,6,0.504504505,0.504504505,0.63448951,0.599562363,0.4675,,
Process25,1,0,0,1,1,1,0,4,0.785714286,0.785714286,0.756771562,0.821782178,0.6175,,
Process25,1,0,0,1,1,1,1,5,0.4,0.4,0.603611012,0.525229358,0.385,,
Process25,1,0,0,1,1,1,2,6,0.407407407,0.407407407,0.604770053,0.521640091,0.5525,,
Process25,1,0,0,1,1,1,3,7,0.366972477,0.366972477,0.59546535,0.480369515,0.455,,
Process25,1,0,0,1,1,2,0,5,0.828828829,0.828828829,0.779093795,0.853228963,0.6075,,
Process25,1,0,0,1,1,2,1,6,0.611111111,0.611111111,0.671969697,0.694915254,0.5075,,
Process25,1,0,0,1,1,2,2,7,0.348623853,0.348623853,0.593015152,0.462790698,0.39,,
Process25,1,0,0,1,1,2,3,8,0.5,0.5,0.632986645,0.614190687,0.645,,
Process25,1,0,0,1,1,3,0,6,0.605504587,0.605504587,0.66962028,0.688559322,0.565,,
Process25,1,0,0,1,1,3,1,7,0.366972477,0.366972477,0.596418887,0.480369515,0.4125,,
Process25,1,0,0,1,1,3,2,8,0.458715596,0.458715596,0.62100462,0.564732143,0.4225,,
Process25,1,0,0,1,1,3,3,9,0.28,0.28,0.57030523,0.436144578,0.4275,,
Process25,1,0,0,1,2,0,0,4,0.946428571,0.946428571,0.851727273,0.932330827,0.645,,
Process25,1,0,0,1,2,0,1,5,0.785714286,0.785714286,0.750075758,0.821782178,0.52,,
Process25,1,0,0,1,2,0,2,6,0.444444444,0.444444444,0.615930492,0.55505618,0.3525,,
Process25,1,0,0,1,2,0,3,7,0.299065421,0.299065421,0.578420173,0.42280285,0.4,,
Process25,1,0,0,1,2,1,0,5,0.796460177,0.796460177,0.763045455,0.828740157,0.4325,,
Process25,1,0,0,1,2,1,1,6,0.475247525,0.475247525,0.626272727,0.602247191,0.455,,
Process25,1,0,0,1,2,1,2,7,0.345454545,0.345454545,0.589212121,0.455813953,0.3375,,
Process25,1,0,0,1,2,1,3,8,0.428571429,0.428571429,0.612850905,0.528089888,0.3025,,
Process25,1,0,0,1,2,2,0,6,0.825688073,0.825688073,0.774217172,0.852362205,0.64,,
Process25,1,0,0,1,2,2,1,7,0.468468468,0.468468468,0.625582349,0.567627494,0.44,,
Process25,1,0,0,1,2,2,2,8,0.416666667,0.416666667,0.604145623,0.570438799,0.4825,,
Process25,1,0,0,1,2,2,3,9,0.203703704,0.203703704,0.555023923,0.320197044,0.4225,,
Process25,1,0,0,1,2,3,0,7,0.697247706,0.697247706,0.708314286,0.759753593,0.5025,,
Process25,1,0,0,1,2,3,1,8,0.576576577,0.576576577,0.661883289,0.66098081,0.65,,
Process25,1,0,0,1,2,3,2,9,0.545454545,0.545454545,0.648644781,0.637149028,0.45,,
Process25,1,0,0,1,2,3,3,10,0.632653061,0.632653061,0.676060606,0.729613734,0.4175,,
Process25,1,0,0,1,3,0,0,5,0.842105263,0.842105263,0.786104895,0.86073501,0.62,,
Process25,1,0,0,1,3,0,1,6,0.571428571,0.571428571,0.662668998,0.654584222,0.5975,,
Process25,1,0,0,1,3,0,2,7,0.545454545,0.545454545,0.64765984,0.637149028,0.5625,,
Process25,1,0,0,1,3,0,3,8,0.222222222,0.222222222,0.556060606,0.386699507,0.4575,,
Process25,1,0,0,1,3,1,0,6,0.785714286,0.785714286,0.752454545,0.821782178,0.5125,,
Process25,1,0,0,1,3,1,1,7,0.594594595,0.594594595,0.667579966,0.675847458,0.465,,
Process25,1,0,0,1,3,1,2,8,0.571428571,0.571428571,0.658457792,0.654584222,0.5175,,
Process25,1,0,0,1,3,1,3,9,0.517857143,0.517857143,0.641930973,0.608695652,0.4175,,
Process25,1,0,0,1,3,2,0,7,0.867256637,0.867256637,0.800339713,0.878846154,0.6825,,
Process25,1,0,0,1,3,2,1,8,0.5,0.5,0.638890152,0.603524229,0.5575,,
Process25,1,0,0,1,3,2,2,9,0.314814815,0.314814815,0.5815456,0.433962264,0.3875,,
Process25,1,0,0,1,3,2,3,10,0.422018349,0.422018349,0.610573975,0.531674208,0.49,,
Process25,1,0,0,1,3,3,0,8,0.836363636,0.836363636,0.776393939,0.859099804,0.5675,,
Process25,1,0,0,1,3,3,1,9,0.470588235,0.470588235,0.625988086,0.595505618,0.5625,,
Process25,1,0,0,1,3,3,2,10,0.522522523,0.522522523,0.64061039,0.615217391,0.545,,
Process25,1,0,0,1,3,3,3,11,0.5,0.5,0.633732543,0.614190687,0.4675,,
Process25,1,0,0,2,0,0,0,3,0.649122807,0.649122807,0.647788462,0.708333333,0.475,,
Process25,1,0,0,2,0,0,1,4,0.553571429,0.553571429,0.608058608,0.635802469,0.5225,,
Process25,1,0,0,2,0,0,2,5,0.574074074,0.574074074,0.617777321,0.660493827,0.4925,,
Process25,1,0,0,2,0,0,3,6,0.242990654,0.242990654,0.521071429,0.375,0.33,,
Process25,1,0,0,2,0,1,0,4,0.702702703,0.702702703,0.666209207,0.752941176,0.625,,
Process25,1,0,0,2,0,1,1,5,0.513761468,0.513761468,0.593976428,0.610062893,0.3425,,
Process25,1,0,0,2,0,1,2,6,0.358490566,0.358490566,0.549875,0.486666667,0.3975,,
Process25,1,0,0,2,0,1,3,7,0.346153846,0.346153846,0.543,0.483221477,0.33,,
Process25,1,0,0,2,0,2,0,5,0.563636364,0.563636364,0.614772727,0.648148148,0.4825,,
Process25,1,0,0,2,0,2,1,6,0.381818182,0.381818182,0.552996324,0.493421053,0.3475,,
Process25,1,0,0,2,0,2,2,7,0.396226415,0.396226415,0.559349925,0.519736842,0.41,,
Process25,1,0,0,2,0,2,3,8,0.25,0.25,0.51875,0.395833333,0.365,,
Process25,1,0,0,2,0,3,0,6,0.623853211,0.623853211,0.636772727,0.696969697,0.5575,,
Process25,1,0,0,2,0,3,1,7,0.468468468,0.468468468,0.580717865,0.566878981,0.3875,,
Process25,1,0,0,2,0,3,2,8,0.6,0.6,0.626422028,0.676829268,0.6325,,
Process25,1,0,0,2,0,3,3,9,0.485981308,0.485981308,0.583653846,0.592356688,0.37,,
Process25,1,0,0,2,1,0,0,4,0.535714286,0.535714286,0.601431624,0.621118012,0.495,,
Process25,1,0,0,2,1,0,1,5,0.625,0.625,0.63615,0.692771084,0.415,,
Process25,1,0,0,2,1,0,2,6,0.49122807,0.49122807,0.587116321,0.578616352,0.605,,
Process25,1,0,0,2,1,0,3,7,0.464285714,0.464285714,0.577915822,0.560509554,0.4925,,
Process25,1,0,0,2,1,1,0,5,0.607142857,0.607142857,0.628722944,0.678787879,0.535,,
Process25,1,0,0,2,1,1,1,6,0.47706422,0.47706422,0.581935897,0.579617834,0.56,,
Process25,1,0,0,2,1,1,2,7,0.482142857,0.482142857,0.582202233,0.575949367,0.4625,,
Process25,1,0,0,2,1,1,3,8,0.422018349,0.422018349,0.563430521,0.532467532,0.4625,,
Process25,1,0,0,2,1,2,0,6,0.828828829,0.828828829,0.73491514,0.84180791,0.555,,
Process25,1,0,0,2,1,2,1,7,0.440366972,0.440366972,0.570775434,0.548387097,0.3175,,
Process25,1,0,0,2,1,2,2,8,0.574074074,0.574074074,0.615856643,0.660493827,0.655,,
Process25,1,0,0,2,1,2,3,9,0.280373832,0.280373832,0.528284314,0.410958904,0.4275,,
Process25,1,0,0,2,1,3,0,7,0.690909091,0.690909091,0.66401049,0.74556213,0.6475,,
Process25,1,0,0,2,1,3,1,8,0.407407407,0.407407407,0.561392157,0.522875817,0.6125,,
Process25,1,0,0,2,1,3,2,9,0.388349515,0.388349515,0.56028847,0.523178808,0.4675,,
Process25,1,0,0,2,1,3,3,10,0.259259259,0.259259259,0.52261354,0.386206897,0.2675,,
Process25,1,0,0,2,2,0,0,5,0.796460177,0.796460177,0.715444056,0.818181818,0.4775,,
Process25,1,0,0,2,2,0,1,6,0.392857143,0.392857143,0.557545112,0.496732026,0.395,,
Process25,1,0,0,2,2,0,2,7,0.543859649,0.543859649,0.608611111,0.62345679,0.51,,
