sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,GED,CNE,Jaccard,W-GED,LCS
Process25,0,0,0,0,1,2,3,0.5981308411214954,0.5981308411214953,0.7853583916083917,0.7881773399014778,0.4775000000000001
Process25,0,0,0,0,1,3,0,0.9622641509433962,0.9622641509433962,0.9678801169590643,0.9819819819819819,0.78
Process25,0,0,0,0,1,3,1,0.7058823529411764,0.7058823529411765,0.827888198757764,0.855072463768116,0.6524999999999999
Process25,0,0,0,0,1,3,2,0.4528301886792453,0.4528301886792453,0.7401514536849223,0.7025641025641025,0.4575000000000001
Process25,0,0,0,0,1,3,3,0.5436893203883495,0.5436893203883495,0.7689966269025093,0.7638190954773869,0.5674999999999999
Process25,0,0,0,0,2,0,0,0.9818181818181818,0.9818181818181818,0.986,0.9911111111111112,0.7725000000000001
Process25,0,0,0,0,2,0,1,0.6,0.6,0.7922871794871795,0.7843137254901961,0.5349999999999999
Process25,0,0,0,0,2,0,2,0.3689320388349514,0.36893203883495146,0.7174912280701755,0.6578947368421052,0.48250000000000004
Process25,0,0,0,0,2,0,3,0.40384615384615385,0.40384615384615385,0.723002028397566,0.6770833333333333,0.37250000000000005
Process25,0,0,0,0,2,1,0,0.9724770642201834,0.9724770642201835,0.9815454545454546,0.9866071428571429,0.225
Process25,0,0,0,0,2,1,1,0.5794392523364487,0.5794392523364486,0.7805637254901961,0.7772277227722773,0.6675
Process25,0,0,0,0,2,1,2,0.5686274509803921,0.5686274509803921,0.7754518627152899,0.78,0.44
Process25,0,0,0,0,2,1,3,0.4814814814814815,0.48148148148148145,0.7465086848635236,0.7157360406091371,0.565
Process25,0,0,0,0,2,2,0,0.9814814814814815,0.9814814814814815,0.9877033492822966,0.9910714285714286,0.7825000000000002
Process25,0,0,0,0,2,2,1,0.7850467289719626,0.7850467289719626,0.8629644268774704,0.892018779342723,0.6074999999999998
Process25,0,0,0,0,2,2,2,0.5,0.5,0.7499666666666667,0.7538461538461538,0.22249999999999998
Process25,0,0,0,0,2,2,3,0.32692307692307687,0.3269230769230769,0.705080459770115,0.6276595744680851,0.3900000000000001
Process25,0,0,0,0,2,3,0,0.9622641509433962,0.9622641509433962,0.9716023391812866,0.9819819819819819,0.77
Process25,0,0,0,0,2,3,1,0.7169811320754718,0.7169811320754716,0.8340000000000001,0.8564593301435407,0.5374999999999999
Process25,0,0,0,0,2,3,2,0.5904761904761905,0.5904761904761905,0.7829924242424243,0.7871287128712872,0.5075
Process25,0,0,0,0,2,3,3,0.2947368421052632,0.29473684210526313,0.6908627450980392,0.6378378378378378,0.4225
Process25,0,0,0,0,3,0,0,0.9908256880733946,0.9908256880733946,0.9935,0.9955555555555555,0.7825
Process25,0,0,0,0,3,0,1,0.7777777777777778,0.7777777777777778,0.8621107226107226,0.8873239436619718,0.7075
Process25,0,0,0,0,3,0,2,0.6055045871559632,0.6055045871559633,0.7897811447811448,0.7892156862745098,0.4225
Process25,0,0,0,0,3,0,3,0.28865979381443296,0.28865979381443296,0.6906666666666668,0.6270270270270271,0.51
Process25,0,0,0,0,3,1,0,0.9814814814814815,0.9814814814814815,0.9875,0.9910714285714286,0.7475
Process25,0,0,0,0,3,1,1,0.7636363636363637,0.7636363636363637,0.8551107226107226,0.8779342723004695,0.6274999999999998
Process25,0,0,0,0,3,1,2,0.5233644859813085,0.5233644859813084,0.7652205128205128,0.743718592964824,0.5299999999999999
Process25,0,0,0,0,3,1,3,0.8037383177570093,0.8037383177570093,0.8776818181818182,0.9018691588785046,0.6449999999999998
Process25,0,0,0,0,3,2,0,0.9541284403669725,0.9541284403669725,0.9668612440191389,0.9775784753363229,0.7124999999999999
Process25,0,0,0,0,3,2,1,0.5925925925925926,0.5925925925925926,0.7848717948717949,0.7832512315270936,0.47500000000000003
Process25,0,0,0,0,3,2,2,0.3564356435643564,0.3564356435643564,0.7098809523809524,0.656084656084656,0.4025
Process25,0,0,0,0,3,2,3,0.7547169811320755,0.7547169811320755,0.8522943722943723,0.8767772511848341,0.6549999999999999
Process25,0,0,0,0,3,3,0,0.9622641509433962,0.9622641509433962,0.9750000000000001,0.9819819819819819,0.7275
Process25,0,0,0,0,3,3,1,0.7663551401869159,0.7663551401869159,0.8566666666666667,0.8820754716981132,0.6574999999999998
Process25,0,0,0,0,3,3,2,0.5769230769230769,0.5769230769230769,0.7798550724637682,0.7810945273631841,0.0
Process25,0,0,0,0,3,3,3,0.38,0.38,0.7170370370370371,0.6736842105263157,0.515
Process25,0,0,0,1,0,0,0,0.8623853211009174,0.8623853211009175,0.8446825396825397,0.9122807017543859,0.7149999999999999
Process25,0,0,0,1,0,0,1,0.7339449541284404,0.7339449541284404,0.7788302277432713,0.8461538461538461,0.31500000000000006
Process25,0,0,0,1,0,0,2,0.38095238095238093,0.38095238095238093,0.6521728701406121,0.6517412935323383,0.6074999999999999
Process25,0,0,0,1,0,0,3,0.2429906542056075,0.24299065420560748,0.6194848484848484,0.5567010309278351,0.33499999999999996
Process25,0,0,0,1,0,1,0,0.8703703703703703,0.8703703703703703,0.8477474747474747,0.9166666666666666,0.7174999999999998
Process25,0,0,0,1,0,1,1,0.4339622641509434,0.4339622641509434,0.6696666666666666,0.6813725490196079,0.455
Process25,0,0,0,1,0,1,2,0.6481481481481481,0.6481481481481481,0.7399181818181818,0.8009259259259259,0.5499999999999998
Process25,0,0,0,1,0,1,3,0.4716981132075472,0.4716981132075472,0.6766538461538462,0.7038834951456311,0.63
Process25,0,0,0,1,0,2,0,0.8598130841121495,0.8598130841121495,0.8418383838383838,0.9118942731277533,0.7174999999999999
Process25,0,0,0,1,0,2,1,0.4742268041237113,0.4742268041237113,0.6753333333333333,0.7254901960784313,0.43000000000000005
Process25,0,0,0,1,0,2,2,0.5607476635514019,0.5607476635514018,0.708573593073593,0.7535545023696683,0.3425
Process25,0,0,0,1,0,2,3,0.6095238095238096,0.6095238095238096,0.7209142857142857,0.784037558685446,0.5474999999999999
Process25,0,0,0,1,0,3,0,0.8490566037735849,0.8490566037735849,0.8382525252525252,0.9070796460176991,0.7075
Process25,0,0,0,1,0,3,1,0.5849056603773585,0.5849056603773585,0.7204038461538461,0.7688679245283019,0.445
Process25,0,0,0,1,0,3,2,0.4,0.4,0.6545574081091322,0.6766169154228856,0.565
Process25,0,0,0,1,0,3,3,0.3846153846153846,0.38461538461538464,0.6515,0.6567164179104478,0.4625000000000001
Process25,0,0,0,1,1,0,0,0.8545454545454545,0.8545454545454545,0.8392380952380952,0.9078947368421053,0.7375
Process25,0,0,0,1,1,0,1,0.6153846153846154,0.6153846153846154,0.725121212121212,0.7887323943661972,0.5799999999999998
Process25,0,0,0,1,1,0,2,0.4727272727272728,0.4727272727272727,0.6811235431235431,0.6956521739130435,0.48250000000000004
Process25,0,0,0,1,1,0,3,0.42307692307692313,0.4230769230769231,0.6626485411140584,0.6798029556650247,0.45500000000000007
Process25,0,0,0,1,1,1,0,0.6788990825688073,0.6788990825688074,0.7510643356643356,0.8165137614678899,0.5999999999999999
Process25,0,0,0,1,1,1,1,0.6037735849056604,0.6037735849056604,0.7229134199134198,0.7793427230046949,0.6275
Process25,0,0,0,1,1,1,2,0.5688073394495412,0.5688073394495413,0.7113333333333334,0.7547169811320755,0.495
Process25,0,0,0,1,1,1,3,0.5420560747663552,0.5420560747663551,0.7006666666666667,0.7428571428571429,0.6849999999999998
Process25,0,0,0,1,1,2,0,0.8411214953271028,0.8411214953271028,0.8323015873015873,0.9026548672566371,0.7050000000000001
Process25,0,0,0,1,1,2,1,0.6851851851851851,0.6851851851851852,0.7537521645021645,0.8211009174311926,0.5474999999999999
Process25,0,0,0,1,1,2,2,0.34615384615384615,0.34615384615384615,0.6423333333333333,0.6331658291457286,0.3175
Process25,0,0,0,1,1,2,3,0.2777777777777778,0.2777777777777778,0.6279791666666666,0.5765306122448979,0.4600000000000001
Process25,0,0,0,1,1,3,0,0.8785046728971962,0.8785046728971962,0.8513982683982684,0.9210526315789473,0.5824999999999998
Process25,0,0,0,1,1,3,1,0.4807692307692307,0.4807692307692308,0.6789999999999999,0.7135922330097088,0.5825
Process25,0,0,0,1,1,3,2,0.6037735849056604,0.6037735849056604,0.7198157768157768,0.7793427230046949,0.49499999999999994
Process25,0,0,0,1,1,3,3,0.4380952380952381,0.4380952380952381,0.6675992243051067,0.6862745098039216,0.6174999999999999
Process25,0,0,0,1,2,0,0,0.8990825688073394,0.8990825688073395,0.8662178932178932,0.9304347826086956,0.6674999999999998
Process25,0,0,0,1,2,0,1,0.4864864864864865,0.4864864864864865,0.6824624746450304,0.701923076923077,0.695
Process25,0,0,0,1,2,0,2,0.6363636363636364,0.6363636363636364,0.7369015151515151,0.7916666666666667,0.6249999999999998
Process25,0,0,0,1,2,0,3,0.5454545454545454,0.5454545454545454,0.7007575757575757,0.7596153846153846,0.44000000000000006
Process25,0,0,0,1,2,1,0,0.8623853211009174,0.8623853211009175,0.8441717171717171,0.9122807017543859,0.72
Process25,0,0,0,1,2,1,1,0.6788990825688073,0.6788990825688074,0.7536185481185481,0.8165137614678899,0.5624999999999999
Process25,0,0,0,1,2,1,2,0.30188679245283023,0.3018867924528302,0.63305444646098,0.5989847715736041,0.485
Process25,0,0,0,1,2,1,3,0.4842105263157894,0.4842105263157895,0.6775906991559165,0.7352941176470588,0.4975
Process25,0,0,0,1,2,2,0,0.6788990825688073,0.6788990825688074,0.7554545454545454,0.8165137614678899,0.5325
Process25,0,0,0,1,2,2,1,0.5631067961165048,0.5631067961165048,0.709980056980057,0.7619047619047619,0.4975
Process25,0,0,0,1,2,2,2,0.5454545454545454,0.5454545454545454,0.7012878787878788,0.7596153846153846,0.5799999999999998
Process25,0,0,0,1,2,2,3,0.4380952380952381,0.4380952380952381,0.6673003978779841,0.6862745098039216,0.47000000000000003
Process25,0,0,0,1,2,3,0,0.8867924528301887,0.8867924528301887,0.8572020202020202,0.9254385964912281,0.6274999999999998
Process25,0,0,0,1,2,3,1,0.5740740740740741,0.5740740740740741,0.7109047619047619,0.7594339622641509,0.4425
Process25,0,0,0,1,2,3,2,0.30188679245283023,0.3018867924528302,0.634,0.5989847715736041,0.3175
Process25,0,0,0,1,2,3,3,0.6538461538461539,0.6538461538461539,0.7424466403162056,0.8093023255813954,0.505
Process25,0,0,0,1,3,0,0,0.8828828828828829,0.8828828828828829,0.855989898989899,0.9217391304347826,0.7224999999999999
Process25,0,0,0,1,3,0,1,0.5405405405405406,0.5405405405405406,0.6993324175824176,0.7345971563981043,0.5125
Process25,0,0,0,1,3,0,2,0.6238532110091743,0.6238532110091743,0.7296923076923076,0.786046511627907,0.615
Process25,0,0,0,1,3,0,3,0.30927835051546393,0.30927835051546393,0.630858308674248,0.6326530612244898,0.44499999999999995
Process25,0,0,0,1,3,1,0,0.6666666666666667,0.6666666666666666,0.7463974358974359,0.8073394495412844,0.5724999999999998
Process25,0,0,0,1,3,1,1,0.7522935779816513,0.7522935779816514,0.7867277119016249,0.8558558558558559,0.575
Process25,0,0,0,1,3,1,2,0.4375,0.4375,0.6634358974358974,0.7079207920792079,0.6199999999999999
Process25,0,0,0,1,3,1,3,0.3529411764705882,0.35294117647058826,0.6448997821350763,0.6432160804020101,0.485
Process25,0,0,0,1,3,2,0,0.8256880733944953,0.8256880733944955,0.8284848484848485,0.8938053097345133,0.49749999999999994
Process25,0,0,0,1,3,2,1,0.40740740740740744,0.4074074074074074,0.662610275689223,0.6600985221674877,0.505
Process25,0,0,0,1,3,2,2,0.6168224299065421,0.616822429906542,0.7268666666666667,0.7850467289719626,0.2875000000000001
Process25,0,0,0,1,3,2,3,0.4339622641509434,0.4339622641509434,0.6691382352941176,0.6813725490196079,0.5125
Process25,0,0,0,1,3,3,0,0.6422018348623852,0.6422018348623854,0.7361468531468531,0.7962962962962963,0.6375000000000001
Process25,0,0,0,1,3,3,1,0.7962962962962963,0.7962962962962963,0.8077201783723522,0.8794642857142857,0.6324999999999998
Process25,0,0,0,1,3,3,2,0.45999999999999996,0.46,0.6729047619047619,0.7107843137254901,0.395
Process25,0,0,0,1,3,3,3,0.3551401869158879,0.35514018691588783,0.6457499999999999,0.63,0.47750000000000004
Process25,0,0,0,2,0,0,0,0.8545454545454545,0.8545454545454545,0.7898643578643579,0.8907563025210085,0.5774999999999999
Process25,0,0,0,2,0,0,1,0.5048543689320388,0.5048543689320388,0.633002331002331,0.7188940092165899,0.5125
Process25,0,0,0,2,0,0,2,0.2592592592592593,0.25925925925925924,0.5675897129186603,0.5609756097560976,0.5499999999999999
Process25,0,0,0,2,0,0,3,0.27184466019417475,0.27184466019417475,0.5714199134199135,0.5853658536585367,0.465
Process25,0,0,0,2,0,1,0,0.8073394495412844,0.8073394495412844,0.7608181818181818,0.8680851063829786,0.6224999999999998
Process25,0,0,0,2,0,1,1,0.5504587155963303,0.5504587155963303,0.6508171458171459,0.7330316742081449,0.4575
Process25,0,0,0,2,0,1,2,0.5148514851485149,0.5148514851485149,0.6394288320375278,0.728110599078341,0.35
Process25,0,0,0,2,0,1,3,0.29357798165137616,0.29357798165137616,0.5757147129186603,0.5797101449275363,0.25500000000000006
Process25,0,0,0,2,0,2,0,0.7407407407407407,0.7407407407407407,0.7303896103896105,0.8354978354978355,0.5399999999999999
Process25,0,0,0,2,0,2,1,0.4528301886792453,0.4528301886792453,0.616451048951049,0.6837209302325581,0.6299999999999999
Process25,0,0,0,2,0,2,2,0.34693877551020413,0.3469387755102041,0.5855748663101604,0.6442307692307692,0.39250000000000007
Process25,0,0,0,2,0,2,3,0.24528301886792447,0.24528301886792453,0.5635272129186604,0.5588235294117647,0.4375
Process25,0,0,0,2,0,3,0,0.6168224299065421,0.616822429906542,0.6729666167166167,0.7723214285714285,0.5924999999999998
Process25,0,0,0,2,0,3,1,0.47619047619047616,0.47619047619047616,0.6241818181818182,0.6990740740740741,0.5049999999999999
Process25,0,0,0,2,0,3,2,0.4112149532710281,0.411214953271028,0.6090483080138253,0.6572769953051643,0.4525
Process25,0,0,0,2,0,3,3,0.26530612244897955,0.2653061224489796,0.5663689839572192,0.5980392156862745,0.37250000000000005
Process25,0,0,0,2,1,0,0,0.6486486486486487,0.6486486486486487,0.6859524734524736,0.7841409691629956,0.6449999999999999
Process25,0,0,0,2,1,0,1,0.6422018348623852,0.6422018348623854,0.6883821070234114,0.7831858407079646,0.5
Process25,0,0,0,2,1,0,2,0.6476190476190475,0.6476190476190476,0.6857333333333334,0.7911111111111111,0.31000000000000005
Process25,0,0,0,2,1,0,3,0.3137254901960784,0.3137254901960784,0.5795683728036669,0.6135265700483092,0.35750000000000004
Process25,0,0,0,2,1,1,0,0.8,0.8,0.757909090909091,0.8638297872340426,0.48250000000000004
Process25,0,0,0,2,1,1,1,0.5555555555555556,0.5555555555555556,0.6537016774075598,0.7375565610859729,0.39250000000000007
Process25,0,0,0,2,1,1,2,0.33333333333333337,0.3333333333333333,0.5872694618599792,0.6076555023923444,0.44000000000000006
Process25,0,0,0,2,1,1,3,0.37037037037037035,0.37037037037037035,0.5947082718667405,0.6303317535545023,0.48999999999999994
Process25,0,0,0,2,1,2,0,0.6481481481481481,0.6481481481481481,0.6879166666666667,0.7876106194690266,0.6549999999999999
Process25,0,0,0,2,1,2,1,0.5436893203883495,0.5436893203883495,0.6495276292335116,0.7397260273972602,0.4675
Process25,0,0,0,2,1,2,2,0.38383838383838387,0.3838383838383838,0.5953111285266458,0.6619047619047619,0.3375
Process25,0,0,0,2,1,2,3,0.34285714285714286,0.34285714285714286,0.5871716761939886,0.6220095693779903,0.505
Process25,0,0,0,2,1,3,0,0.7289719626168225,0.7289719626168224,0.7207859531772576,0.8304347826086956,0.6074999999999999
Process25,0,0,0,2,1,3,1,0.5555555555555556,0.5555555555555556,0.6522202797202797,0.7375565610859729,0.615
Process25,0,0,0,2,1,3,2,0.4423076923076923,0.4423076923076923,0.6189847871426819,0.6822429906542056,0.3575
Process25,0,0,0,2,1,3,3,0.5192307692307692,0.5192307692307693,0.6366341991341992,0.7247706422018348,0.2975
Process25,0,0,0,2,2,0,0,0.625,0.625,0.6794318181818182,0.7699115044247787,0.4525
Process25,0,0,0,2,2,0,1,0.4464285714285714,0.44642857142857145,0.6178599791013585,0.6666666666666667,0.5874999999999999
Process25,0,0,0,2,2,0,2,0.4864864864864865,0.4864864864864865,0.6293869463869464,0.6926605504587156,0.2625
Process25,0,0,0,2,2,0,3,0.6071428571428572,0.6071428571428571,0.6723484848484849,0.76,0.5899999999999999
Process25,0,0,0,2,2,1,0,0.5765765765765766,0.5765765765765766,0.6661418483477307,0.7443946188340806,0.5274999999999999
Process25,0,0,0,2,2,1,1,0.5740740740740741,0.5740740740740741,0.6600151515151516,0.7477477477477477,0.6149999999999999
Process25,0,0,0,2,2,1,2,0.5871559633027523,0.5871559633027523,0.6651190476190476,0.7533632286995515,0.4925
Process25,0,0,0,2,2,1,3,0.4077669902912622,0.4077669902912621,0.6052188552188552,0.6650943396226414,0.4025000000000001
Process25,0,0,0,2,2,2,0,0.8909090909090909,0.8909090909090909,0.8116818181818182,0.9083333333333333,0.52
Process25,0,0,0,2,2,2,1,0.6727272727272727,0.6727272727272727,0.697219696969697,0.7982456140350878,0.4600000000000001
Process25,0,0,0,2,2,2,2,0.2962962962962963,0.2962962962962963,0.5775897129186603,0.5845410628019323,0.4
Process25,0,0,0,2,2,2,3,0.339622641509434,0.33962264150943394,0.5865151515151515,0.6172248803827751,0.24500000000000002
Process25,0,0,0,2,2,3,0,0.6972477064220184,0.6972477064220184,0.70998001998002,0.8122270742358078,0.52
Process25,0,0,0,2,2,3,1,0.5137614678899083,0.5137614678899083,0.638531066634515,0.7123287671232876,0.52
Process25,0,0,0,2,2,3,2,0.3119266055045872,0.3119266055045872,0.5816522129186603,0.5913461538461539,0.4625
Process25,0,0,0,2,2,3,3,0.32380952380952377,0.3238095238095238,0.5868855218855219,0.6105769230769231,0.37500000000000006
Process25,0,0,0,2,3,0,0,0.625,0.625,0.6823246753246753,0.7699115044247787,0.5149999999999999
Process25,0,0,0,2,3,0,1,0.4821428571428571,0.48214285714285715,0.6276442928268486,0.6880733944954129,0.43000000000000005
Process25,0,0,0,2,3,0,2,0.37735849056603776,0.37735849056603776,0.59624064171123,0.6398104265402844,0.2075
Process25,0,0,0,2,3,0,3,0.27722772277227725,0.27722772277227725,0.5728484848484848,0.5951219512195122,0.38750000000000007
Process25,0,0,0,2,3,1,0,0.7889908256880733,0.7889908256880734,0.7533553113553114,0.858974358974359,0.6149999999999998
Process25,0,0,0,2,3,1,1,0.4144144144144144,0.4144144144144144,0.6081818181818183,0.6495327102803738,0.4750000000000001
Process25,0,0,0,2,3,1,2,0.375,0.375,0.5997147129186603,0.6226415094339622,0.5149999999999999
Process25,0,0,0,2,3,1,3,0.3738317757009346,0.37383177570093457,0.5965854575531995,0.6350710900473934,0.4475
Process25,0,0,0,2,3,2,0,0.6545454545454545,0.6545454545454545,0.6920442520442521,0.7885462555066078,0.6749999999999998
Process25,0,0,0,2,3,2,1,0.5636363636363637,0.5636363636363636,0.6573484848484848,0.7387387387387387,0.4675
Process25,0,0,0,2,3,2,2,0.42307692307692313,0.4230769230769231,0.6082092907092908,0.6713615023474178,0.29000000000000004
Process25,0,0,0,2,3,2,3,0.2727272727272727,0.2727272727272727,0.5721495601173021,0.5631067961165048,0.3375
Process25,0,0,0,2,3,3,0,0.6788990825688073,0.6788990825688074,0.6991559440559441,0.8026315789473684,0.565
Process25,0,0,0,2,3,3,1,0.6422018348623852,0.6422018348623854,0.6839363636363637,0.7831858407079646,0.5724999999999998
Process25,0,0,0,2,3,3,2,0.36190476190476195,0.3619047619047619,0.5928484848484848,0.6333333333333333,0.48500000000000004
Process25,0,0,0,2,3,3,3,0.33999999999999997,0.34,0.5847929292929294,0.6346153846153846,0.5275
Process25,0,0,0,3,0,0,0,0.4144144144144144,0.4144144144144144,0.563263586824308,0.6428571428571428,0.47750000000000004
Process25,0,0,0,3,0,0,1,0.5045045045045045,0.5045045045045045,0.5953205128205129,0.6943231441048034,0.45499999999999996
Process25,0,0,0,3,0,0,2,0.29357798165137616,0.29357798165137616,0.5309848484848485,0.5760368663594471,0.37750000000000006
Process25,0,0,0,3,0,0,3,0.4504504504504504,0.45045045045045046,0.5742535757008375,0.663716814159292,0.38500000000000006
Process25,0,0,0,3,0,1,0,0.38181818181818183,0.38181818181818183,0.5556693889897157,0.6261261261261261,0.49750000000000005
Process25,0,0,0,3,0,1,1,0.4,0.4,0.5579423466999532,0.6486486486486487,0.5549999999999999
Process25,0,0,0,3,0,1,2,0.6181818181818182,0.6181818181818182,0.6319005994005995,0.7574468085106383,0.4625000000000001
Process25,0,0,0,3,0,1,3,0.38834951456310685,0.3883495145631068,0.5543057344953897,0.6470588235294117,0.40750000000000003
Process25,0,0,0,3,0,2,0,0.5871559633027523,0.5871559633027523,0.6161772486772488,0.7424892703862661,0.5949999999999998
Process25,0,0,0,3,0,2,1,0.42201834862385323,0.42201834862385323,0.5668499245852188,0.6517857142857142,0.4475000000000001
Process25,0,0,0,3,0,2,2,0.5688073394495412,0.5688073394495413,0.6146201761201762,0.7327586206896551,0.4100000000000001
Process25,0,0,0,3,0,2,3,0.24761904761904763,0.24761904761904763,0.5184495614035088,0.5607476635514018,0.41000000000000003
Process25,0,0,0,3,0,3,0,0.4814814814814815,0.48148148148148145,0.5816587722622206,0.6872246696035242,0.5075000000000001
Process25,0,0,0,3,0,3,1,0.35185185185185186,0.35185185185185186,0.5466578947368421,0.6136363636363636,0.35750000000000004
Process25,0,0,0,3,0,3,2,0.34615384615384615,0.34615384615384615,0.5418333333333334,0.6210045662100456,0.3425000000000001
Process25,0,0,0,3,0,3,3,0.39622641509433965,0.39622641509433965,0.556134212305612,0.6441441441441441,0.5799999999999998
Process25,0,0,0,3,1,0,0,0.4464285714285714,0.44642857142857145,0.5753144632137372,0.6592920353982301,0.43500000000000005
Process25,0,0,0,3,1,0,1,0.3928571428571429,0.39285714285714285,0.5578548387096774,0.6278026905829597,0.4325000000000001
Process25,0,0,0,3,1,0,2,0.46846846846846846,0.46846846846846846,0.5817490842490843,0.6740088105726871,0.4625
Process25,0,0,0,3,1,0,3,0.3392857142857143,0.3392857142857143,0.5441099071207431,0.5954545454545455,0.14000000000000004
Process25,0,0,0,3,1,1,0,0.7567567567567568,0.7567567567567568,0.6963626262626263,0.8271604938271605,0.5749999999999998
Process25,0,0,0,3,1,1,1,0.6306306306306306,0.6306306306306306,0.6348809523809524,0.7627118644067796,0.6049999999999999
Process25,0,0,0,3,1,1,2,0.6846846846846847,0.6846846846846847,0.6587771561771563,0.7907949790794979,0.5199999999999999
Process25,0,0,0,3,1,1,3,0.39639639639639634,0.3963963963963964,0.5571097406704618,0.632286995515695,0.325
Process25,0,0,0,3,1,2,0,0.8073394495412844,0.8073394495412844,0.7228076923076924,0.8530612244897959,0.47750000000000004
Process25,0,0,0,3,1,2,1,0.509090909090909,0.509090909090909,0.5933130493576741,0.6986899563318778,0.5449999999999999
Process25,0,0,0,3,1,2,2,0.4036697247706422,0.4036697247706422,0.5606778711484595,0.641255605381166,0.4625
Process25,0,0,0,3,1,2,3,0.21153846153846156,0.21153846153846154,0.5106250000000001,0.5424528301886793,0.42750000000000005
Process25,0,0,0,3,1,3,0,0.7155963302752293,0.7155963302752294,0.6775321852060983,0.8083333333333333,0.485
Process25,0,0,0,3,1,3,1,0.6542056074766356,0.6542056074766355,0.6473376623376624,0.7796610169491526,0.5824999999999999
Process25,0,0,0,3,1,3,2,0.4423076923076923,0.4423076923076923,0.5695000000000001,0.6741071428571428,0.4475
Process25,0,0,0,3,1,3,3,0.37735849056603776,0.37735849056603776,0.5516666666666667,0.6334841628959276,0.3350000000000001
Process25,0,0,0,3,2,0,0,0.4424778761061947,0.4424778761061947,0.5727467948717949,0.6548672566371682,0.45500000000000007
Process25,0,0,0,3,2,0,1,0.5486725663716814,0.5486725663716814,0.6072729177140943,0.7155172413793103,0.325
Process25,0,0,0,3,2,0,2,0.4,0.4,0.5585000000000001,0.6367713004484304,0.4425
Process25,0,0,0,3,2,0,3,0.36036036036036034,0.36036036036036034,0.5505000000000001,0.6108597285067873,0.41000000000000003
Process25,0,0,0,3,2,1,0,0.5045045045045045,0.5045045045045045,0.5932072829131654,0.6943231441048034,0.4875
Process25,0,0,0,3,2,1,1,0.4864864864864865,0.4864864864864865,0.5843717948717949,0.6842105263157895,0.595
