sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,GED,CNE,Jaccard,W-GED,LCS
Process3,0,0,0,2,1,1,1,0.72,0.72,0.7956702898550725,0.9009584664536742,0.3750000000000001
Process3,0,0,0,2,1,1,2,0.5897435897435898,0.5897435897435898,0.7119971264367817,0.8640776699029126,0.3375
Process3,0,0,0,2,1,1,3,0.7105263157894737,0.7105263157894737,0.8128500000000001,0.8977635782747604,0.5075000000000001
Process3,0,0,0,2,1,2,0,0.8421052631578947,0.8421052631578947,0.8405357142857144,0.9308176100628931,0.4575
Process3,0,0,0,2,1,2,1,0.6233766233766234,0.6233766233766234,0.7722817460317462,0.8741935483870967,0.48
Process3,0,0,0,2,1,2,2,0.5454545454545454,0.5454545454545454,0.7732500000000001,0.8534201954397393,0.34500000000000003
Process3,0,0,0,2,1,2,3,0.4415584415584416,0.44155844155844154,0.6718181818181819,0.8250825082508251,0.3125
Process3,0,0,0,2,1,3,0,0.7105263157894737,0.7105263157894737,0.7256702898550725,0.8977635782747604,0.42000000000000004
Process3,0,0,0,2,1,3,1,0.647887323943662,0.647887323943662,0.7762500000000001,0.8867313915857605,0.3275
Process3,0,0,0,2,1,3,2,0.5789473684210527,0.5789473684210527,0.7759642857142858,0.8636363636363636,0.48
Process3,0,0,0,2,1,3,3,0.5,0.5,0.67725,0.8426229508196721,0.37000000000000005
Process3,0,0,0,2,2,0,0,0.8,0.8,0.6894318181818182,0.9182389937106918,0.5025
Process3,0,0,0,2,2,0,1,0.7,0.7,0.7371047008547009,0.89171974522293,0.33750000000000013
Process3,0,0,0,2,2,0,2,0.65,0.65,0.71525,0.8782051282051282,0.3725
Process3,0,0,0,2,2,0,3,0.5063291139240507,0.5063291139240507,0.7467607526881721,0.8398692810457516,0.5149999999999999
Process3,0,0,0,2,2,1,0,0.8205128205128205,0.8205128205128205,0.7687175324675325,0.9245283018867925,0.4575
Process3,0,0,0,2,2,1,1,0.7435897435897436,0.7435897435897436,0.7731071428571429,0.9047619047619048,0.5125
Process3,0,0,0,2,2,1,2,0.5822784810126582,0.5822784810126582,0.7119971264367817,0.86084142394822,0.4
Process3,0,0,0,2,2,1,3,0.4810126582278481,0.4810126582278481,0.633219696969697,0.8327868852459016,0.5399999999999998
Process3,0,0,0,2,2,2,0,0.7894736842105263,0.7894736842105263,0.8478027950310559,0.9177215189873418,0.37500000000000006
Process3,0,0,0,2,2,2,1,0.6753246753246753,0.6753246753246753,0.7211833333333334,0.8878205128205128,0.44499999999999995
Process3,0,0,0,2,2,2,2,0.6842105263157895,0.6842105263157895,0.765260989010989,0.891025641025641,0.3975000000000001
Process3,0,0,0,2,2,2,3,0.5454545454545454,0.5454545454545454,0.7602311912225705,0.8534201954397393,0.43999999999999995
Process3,0,0,0,2,2,3,0,0.7532467532467533,0.7532467532467533,0.7193928571428572,0.9079365079365079,0.4225
Process3,0,0,0,2,2,3,1,0.6233766233766234,0.6233766233766234,0.7273611111111111,0.8741935483870967,0.39000000000000007
Process3,0,0,0,2,2,3,2,0.5454545454545454,0.5454545454545454,0.6229642857142857,0.8534201954397393,0.3700000000000001
Process3,0,0,0,2,2,3,3,0.6233766233766234,0.6233766233766234,0.7205555555555556,0.8741935483870967,0.4149999999999999
Process3,0,0,0,2,3,0,0,0.7654320987654322,0.7654320987654321,0.7663000000000001,0.9085173501577287,0.525
Process3,0,0,0,2,3,0,1,0.725,0.725,0.7404277777777779,0.8984126984126984,0.42250000000000004
Process3,0,0,0,2,3,0,2,0.5822784810126582,0.5822784810126582,0.7115833333333335,0.86084142394822,0.46499999999999997
Process3,0,0,0,2,3,0,3,0.6329113924050633,0.6329113924050633,0.7295833333333334,0.8745980707395499,0.34
Process3,0,0,0,2,3,1,0,0.7341772151898734,0.7341772151898734,0.7295833333333334,0.9015873015873016,0.5449999999999999
Process3,0,0,0,2,3,1,1,0.675,0.675,0.6535833333333334,0.8849840255591054,0.5074999999999998
Process3,0,0,0,2,3,1,2,0.5789473684210527,0.5789473684210527,0.7295258620689655,0.8636363636363636,0.29
Process3,0,0,0,2,3,1,3,0.5897435897435898,0.5897435897435898,0.6306944444444444,0.8640776699029126,0.2849999999999999
Process3,0,0,0,2,3,2,0,0.810126582278481,0.810126582278481,0.8000378787878788,0.9213836477987422,0.47
Process3,0,0,0,2,3,2,1,0.6753246753246753,0.6753246753246753,0.8024893162393163,0.8878205128205128,0.31
Process3,0,0,0,2,3,2,2,0.6666666666666667,0.6666666666666666,0.7048863636363637,0.8846153846153846,0.45499999999999996
Process3,0,0,0,2,3,2,3,0.5194805194805194,0.5194805194805194,0.6928808243727599,0.8464052287581699,0.4525
Process3,0,0,0,2,3,3,0,0.7012987012987013,0.7012987012987013,0.6319772727272728,0.8945686900958466,0.5075
Process3,0,0,0,2,3,3,1,0.7532467532467533,0.7532467532467533,0.7741071428571429,0.9079365079365079,0.42
Process3,0,0,0,2,3,3,2,0.46153846153846156,0.46153846153846156,0.7013480392156863,0.8289473684210527,0.4575
Process3,0,0,0,2,3,3,3,0.5641025641025641,0.5641025641025641,0.6142500000000001,0.8571428571428571,0.5525
Process3,0,0,0,3,0,0,0,0.7848101265822784,0.7848101265822784,0.7906777493606139,0.9021406727828747,0.42249999999999993
Process3,0,0,0,3,0,0,1,0.7341772151898734,0.7341772151898734,0.8076987718164189,0.8892307692307693,0.36750000000000005
Process3,0,0,0,3,0,0,2,0.5569620253164558,0.5569620253164557,0.7180656463212244,0.8427672955974843,0.3125
Process3,0,0,0,3,0,0,3,0.5063291139240507,0.5063291139240507,0.7132603070553735,0.8291139240506329,0.37
Process3,0,0,0,3,0,1,0,0.7435897435897436,0.7435897435897436,0.784264705882353,0.8923076923076922,0.48249999999999993
Process3,0,0,0,3,0,1,1,0.7733333333333333,0.7733333333333333,0.7960504201680673,0.9015384615384615,0.3350000000000001
Process3,0,0,0,3,0,1,2,0.641025641025641,0.6410256410256411,0.75765756302521,0.8660436137071651,0.27749999999999997
Process3,0,0,0,3,0,1,3,0.6052631578947368,0.6052631578947368,0.7674789915966387,0.8589341692789969,0.4425
Process3,0,0,0,3,0,2,0,0.7532467532467533,0.7532467532467533,0.785460358056266,0.8953846153846154,0.4425
Process3,0,0,0,3,0,2,1,0.5714285714285714,0.5714285714285714,0.7306218487394958,0.8490566037735849,0.4025
Process3,0,0,0,3,0,2,2,0.5714285714285714,0.5714285714285714,0.7505147058823529,0.8490566037735849,0.3425
Process3,0,0,0,3,0,2,3,0.5974025974025974,0.5974025974025974,0.7479551820728292,0.8557993730407524,0.35500000000000004
Process3,0,0,0,3,0,3,0,0.7894736842105263,0.7894736842105263,0.7910504201680673,0.9049079754601227,0.3025
Process3,0,0,0,3,0,3,1,0.631578947368421,0.631578947368421,0.7512518853695325,0.865625,0.43750000000000006
Process3,0,0,0,3,0,3,2,0.5945945945945945,0.5945945945945946,0.7210828877005347,0.8584905660377359,0.3375
Process3,0,0,0,3,0,3,3,0.5263157894736843,0.5263157894736842,0.7151095334685598,0.8386075949367089,0.42000000000000004
Process3,0,0,0,3,1,0,0,0.825,0.825,0.752803666921314,0.9118541033434651,0.4324999999999999
Process3,0,0,0,3,1,0,1,0.7,0.7,0.757164705882353,0.8796296296296297,0.4675
Process3,0,0,0,3,1,0,2,0.5641025641025641,0.5641025641025641,0.7411095334685598,0.8459119496855345,0.38750000000000007
Process3,0,0,0,3,1,0,3,0.5,0.5,0.712275458570525,0.8259493670886076,0.2825
Process3,0,0,0,3,1,1,0,0.8354430379746836,0.8354430379746836,0.7945424836601307,0.9148936170212766,0.40750000000000003
Process3,0,0,0,3,1,1,1,0.6153846153846154,0.6153846153846154,0.7946218487394958,0.859375,0.44000000000000006
Process3,0,0,0,3,1,1,2,0.759493670886076,0.759493670886076,0.7421218487394958,0.8957055214723927,0.4150000000000001
Process3,0,0,0,3,1,1,3,0.4415584415584416,0.44155844155844154,0.7073328877005347,0.8146964856230032,0.34500000000000003
Process3,0,0,0,3,1,2,0,0.6666666666666667,0.6666666666666666,0.7052262443438915,0.8726708074534162,0.4425
Process3,0,0,0,3,1,2,1,0.5641025641025641,0.5641025641025641,0.7450980392156863,0.8459119496855345,0.32499999999999996
Process3,0,0,0,3,1,2,2,0.5128205128205128,0.5128205128205128,0.6447647058823529,0.8322784810126582,0.32500000000000007
Process3,0,0,0,3,1,2,3,0.5128205128205128,0.5128205128205128,0.6346218487394958,0.8322784810126582,0.45500000000000007
Process3,0,0,0,3,1,3,0,0.8311688311688312,0.8311688311688312,0.7672408963585434,0.9146341463414634,0.41500000000000004
Process3,0,0,0,3,1,3,1,0.6233766233766234,0.6233766233766234,0.7469185520361992,0.8625,0.3500000000000001
Process3,0,0,0,3,1,3,2,0.49350649350649356,0.4935064935064935,0.7125066413662239,0.8285714285714285,0.36750000000000005
Process3,0,0,0,3,1,3,3,0.5789473684210527,0.5789473684210527,0.7508595334685598,0.8522012578616353,0.4125000000000001
Process3,0,0,0,3,2,0,0,0.7160493827160495,0.7160493827160493,0.8224789915966386,0.8830769230769231,0.44999999999999996
Process3,0,0,0,3,2,0,1,0.775,0.775,0.778164705882353,0.8990825688073395,0.43999999999999995
Process3,0,0,0,3,2,0,2,0.55,0.55,0.6480656463212244,0.839622641509434,0.3975
Process3,0,0,0,3,2,0,3,0.7,0.7,0.7726194067370538,0.8796296296296297,0.37250000000000005
Process3,0,0,0,3,2,1,0,0.825,0.825,0.7686478227654698,0.9118541033434651,0.37750000000000006
Process3,0,0,0,3,2,1,1,0.625,0.625,0.612875816993464,0.8598130841121495,0.38750000000000007
Process3,0,0,0,3,2,1,2,0.5,0.5,0.7403921568627452,0.8259493670886076,0.41500000000000004
Process3,0,0,0,3,2,1,3,0.4358974358974359,0.4358974358974359,0.627389705882353,0.8115015974440895,0.39
Process3,0,0,0,3,2,2,0,0.6582278481012658,0.6582278481012658,0.7131932773109244,0.8695652173913043,0.3600000000000001
