model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,,
Process113,1,0,2,1,2,3,2,11,0.805031447,0.805031447,0.737052534,0.946819604,0.3425,,
Process113,1,0,2,1,2,3,3,12,0.827160494,0.827160494,0.862061594,0.960457856,0.36,,
Process113,1,0,2,1,3,0,0,7,0.920245399,0.920245399,0.900705624,0.97626419,0.3325,,
Process113,1,0,2,1,3,0,1,8,0.898203593,0.898203593,0.828972789,0.96185567,0.34,,
Process113,1,0,2,1,3,0,2,9,0.804733728,0.804733728,0.735729984,0.956167176,0.305,,
Process113,1,0,2,1,3,0,3,10,0.771084337,0.771084337,0.800479592,0.945247934,0.2925,,
Process113,1,0,2,1,3,1,0,8,0.843373494,0.843373494,0.7320033,0.952331606,0.32,,
Process113,1,0,2,1,3,1,1,9,0.841463415,0.841463415,0.781806122,0.952282158,0.315,,
Process113,1,0,2,1,3,1,2,10,0.821428571,0.821428571,0.776479592,0.953751285,0.305,,
Process113,1,0,2,1,3,1,3,11,0.826347305,0.826347305,0.819682047,0.960285132,0.3075,,
Process113,1,0,2,1,3,2,0,9,0.910179641,0.910179641,0.77988507,0.963954686,0.3375,,
Process113,1,0,2,1,3,2,1,10,0.824242424,0.824242424,0.821370896,0.95473251,0.3325,,
Process113,1,0,2,1,3,2,2,11,0.831325301,0.831325301,0.814682047,0.961303462,0.3525,,
Process113,1,0,2,1,3,2,3,12,0.777777778,0.777777778,0.805774464,0.947259566,0.265,,
Process113,1,0,2,1,3,3,0,10,0.8625,0.8625,0.852488364,0.961973279,0.3375,,
Process113,1,0,2,1,3,3,1,11,0.827160494,0.827160494,0.777467739,0.95010395,0.3225,,
Process113,1,0,2,1,3,3,2,12,0.756097561,0.756097561,0.663260668,0.937304075,0.33,,
Process113,1,0,2,1,3,3,3,13,0.75308642,0.75308642,0.683306907,0.948665298,0.305,,
Process113,1,0,2,2,0,0,0,5,0.939759036,0.939759036,0.914776316,0.96439471,0.325,,
Process113,1,0,2,2,0,0,1,6,0.691358025,0.691358025,0.6615,0.921956296,0.305,,
Process113,1,0,2,2,0,0,2,7,0.855345912,0.855345912,0.874008403,0.950668037,0.365,,
Process113,1,0,2,2,0,0,3,8,0.872727273,0.872727273,0.88,0.952917093,0.3325,,
Process113,1,0,2,2,0,1,0,6,0.87654321,0.87654321,0.839821697,0.964102564,0.36,,
Process113,1,0,2,2,0,1,1,7,0.78313253,0.78313253,0.660333333,0.937113402,0.33,,
Process113,1,0,2,2,0,1,2,8,0.7125,0.7125,0.6755,0.926195426,0.315,,
Process113,1,0,2,2,0,1,3,9,0.754491018,0.754491018,0.740301672,0.943204868,0.32,,
Process113,1,0,2,2,0,2,0,7,0.895705521,0.895705521,0.891411765,0.957055215,0.315,,
Process113,1,0,2,2,0,2,1,8,0.777777778,0.777777778,0.732763636,0.942681679,0.305,,
Process113,1,0,2,2,0,2,2,9,0.695121951,0.695121951,0.655871429,0.933673469,0.3075,,
Process113,1,0,2,2,0,2,3,10,0.8125,0.8125,0.866743249,0.948927477,0.3175,,
Process113,1,0,2,2,0,3,0,8,0.85,0.85,0.895143275,0.959876543,0.365,,
Process113,1,0,2,2,0,3,1,9,0.871165644,0.871165644,0.888557895,0.958375635,0.355,,
Process113,1,0,2,2,0,3,2,10,0.7875,0.7875,0.791205195,0.944728762,0.285,,
Process113,1,0,2,2,0,3,3,11,0.687116564,0.687116564,0.755173913,0.920915713,0.3175,,
Process113,1,0,2,2,1,0,0,6,0.827160494,0.827160494,0.7405,0.945473251,0.3325,,
Process113,1,0,2,2,1,0,1,7,0.831325301,0.831325301,0.824008772,0.945585216,0.3675,,
Process113,1,0,2,2,1,0,2,8,0.814814815,0.814814815,0.710448166,0.943357364,0.3125,,
Process113,1,0,2,2,1,0,3,9,0.726190476,0.726190476,0.710569231,0.926501035,0.3275,,
Process113,1,0,2,2,1,1,0,7,0.902439024,0.902439024,0.893877193,0.958120531,0.3625,,
Process113,1,0,2,2,1,1,1,8,0.802469136,0.802469136,0.771311594,0.941237113,0.3475,,
Process113,1,0,2,2,1,1,2,9,0.807692308,0.807692308,0.673768421,0.948822927,0.3025,,
Process113,1,0,2,2,1,1,3,10,0.695121951,0.695121951,0.643969231,0.927909372,0.3125,,
Process113,1,0,2,2,1,2,0,8,0.869565217,0.869565217,0.877201681,0.952820513,0.305,,
Process113,1,0,2,2,1,2,1,9,0.772151899,0.772151899,0.776652174,0.936853002,0.3075,,
Process113,1,0,2,2,1,2,2,10,0.844720497,0.844720497,0.77331746,0.948612539,0.33,,
Process113,1,0,2,2,1,2,3,11,0.703703704,0.703703704,0.66595,0.924116424,0.29,,
Process113,1,0,2,2,1,3,0,9,0.817610063,0.817610063,0.793157895,0.944329897,0.325,,
Process113,1,0,2,2,1,3,1,10,0.773006135,0.773006135,0.7527,0.935950413,0.2875,,
Process113,1,0,2,2,1,3,2,11,0.746987952,0.746987952,0.720278205,0.93647541,0.28,,
Process113,1,0,2,2,1,3,3,12,0.654545455,0.654545455,0.636066667,0.920454545,0.2825,,
Process113,1,0,2,2,2,0,0,7,0.903614458,0.903614458,0.823541667,0.958163265,0.3825,,
Process113,1,0,2,2,2,0,1,8,0.754491018,0.754491018,0.694111111,0.931818182,0.355,,
Process113,1,0,2,2,2,0,2,9,0.780487805,0.780487805,0.765533333,0.937048504,0.3425,,
Process113,1,0,2,2,2,0,3,10,0.722891566,0.722891566,0.778049175,0.932238193,0.315,,
Process113,1,0,2,2,2,1,0,8,0.8625,0.8625,0.876865546,0.95174538,0.395,,
Process113,1,0,2,2,2,1,1,9,0.720496894,0.720496894,0.648417391,0.933127572,0.3225,,
Process113,1,0,2,2,2,1,2,10,0.771084337,0.771084337,0.730430839,0.95087001,0.34,,
Process113,1,0,2,2,2,1,3,11,0.795180723,0.795180723,0.6764,0.944897959,0.3275,,
Process113,1,0,2,2,2,2,0,9,0.879518072,0.879518072,0.779078431,0.95398773,0.3325,,
Process113,1,0,2,2,2,2,1,10,0.819277108,0.819277108,0.744255411,0.943473792,0.2875,,
Process113,1,0,2,2,2,2,2,11,0.775757576,0.775757576,0.707687879,0.941717791,0.3225,,
Process113,1,0,2,2,2,2,3,12,0.790419162,0.790419162,0.820121212,0.943877551,0.345,,
Process113,1,0,2,2,2,3,0,10,0.832298137,0.832298137,0.74675,0.946502058,0.35,,
Process113,1,0,2,2,2,3,1,11,0.82278481,0.82278481,0.711963585,0.945360825,0.285,,
Process113,1,0,2,2,2,3,2,12,0.792682927,0.792682927,0.778093017,0.944841675,0.335,,
Process113,1,0,2,2,2,3,3,13,0.708074534,0.708074534,0.708420202,0.93099897,0.3125,,
Process113,1,0,2,2,3,0,0,8,0.79245283,0.79245283,0.684313131,0.940082645,0.3175,,
Process113,1,0,2,2,3,0,1,9,0.726190476,0.726190476,0.698045022,0.932307692,0.28,,
Process113,1,0,2,2,3,0,2,10,0.830188679,0.830188679,0.712761905,0.946446962,0.26,,
Process113,1,0,2,2,3,0,3,11,0.698224852,0.698224852,0.637577778,0.921161826,0.3225,,
Process113,1,0,2,2,3,1,0,9,0.894409938,0.894409938,0.868391357,0.967213115,0.32,,
Process113,1,0,2,2,3,1,1,10,0.834355828,0.834355828,0.875713501,0.952138493,0.3025,,
Process113,1,0,2,2,3,1,2,11,0.759493671,0.759493671,0.647545455,0.934715026,0.28,,
Process113,1,0,2,2,3,1,3,12,0.78313253,0.78313253,0.726129285,0.948380567,0.3375,,
Process113,1,0,2,2,3,2,0,10,0.787878788,0.787878788,0.684333333,0.93814433,0.3125,,
Process113,1,0,2,2,3,2,1,11,0.782051282,0.782051282,0.688,0.938923395,0.325,,
Process113,1,0,2,2,3,2,2,12,0.759036145,0.759036145,0.682003623,0.93285124,0.3575,,
Process113,1,0,2,2,3,2,3,13,0.670731707,0.670731707,0.648914286,0.929447853,0.255,,
Process113,1,0,2,2,3,3,0,11,0.87654321,0.87654321,0.798294118,0.953893443,0.2975,,
Process113,1,0,2,2,3,3,1,12,0.848484848,0.848484848,0.807557895,0.954268293,0.34,,
Process113,1,0,2,2,3,3,2,13,0.780487805,0.780487805,0.7835,0.937048504,0.37,,
Process113,1,0,2,2,3,3,3,14,0.734939759,0.734939759,0.722583333,0.934358974,0.3025,,
Process113,1,0,2,3,0,0,0,6,0.792899408,0.792899408,0.771749623,0.939455096,0.325,,
Process113,1,0,2,3,0,0,1,7,0.879518072,0.879518072,0.885062389,0.954864594,0.3825,,
Process113,1,0,2,3,0,0,2,8,0.738095238,0.738095238,0.645813725,0.930020284,0.325,,
Process113,1,0,2,3,0,0,3,9,0.710059172,0.710059172,0.649820211,0.930513595,0.305,,
Process113,1,0,2,3,0,1,0,7,0.829268293,0.829268293,0.791176471,0.940996948,0.315,,
Process113,1,0,2,3,0,1,1,8,0.760736196,0.760736196,0.690980392,0.935091278,0.3125,,
Process113,1,0,2,3,0,1,2,9,0.740740741,0.740740741,0.702509804,0.926153846,0.37,,
Process113,1,0,2,3,0,1,3,10,0.686746988,0.686746988,0.67286445,0.921508665,0.3075,,
Process113,1,0,2,3,0,2,0,8,0.79245283,0.79245283,0.669733333,0.945752303,0.2975,,
Process113,1,0,2,3,0,2,1,9,0.782608696,0.782608696,0.685988065,0.933537832,0.33,,
Process113,1,0,2,3,0,2,2,10,0.79245283,0.79245283,0.716152547,0.935582822,0.28,,
Process113,1,0,2,3,0,2,3,11,0.817073171,0.817073171,0.848763427,0.938900204,0.3075,,
Process113,1,0,2,3,0,3,0,9,0.883435583,0.883435583,0.809588235,0.95035461,0.27,,
Process113,1,0,2,3,0,3,1,10,0.773006135,0.773006135,0.856254545,0.941658137,0.305,,
Process113,1,0,2,3,0,3,2,11,0.715151515,0.715151515,0.705907928,0.926754832,0.33,,
Process113,1,0,2,3,0,3,3,12,0.770186335,0.770186335,0.790095652,0.941598361,0.2725,,
Process113,1,0,2,3,1,0,0,7,0.858823529,0.858823529,0.780840041,0.950852558,0.36,,
Process113,1,0,2,3,1,0,1,8,0.831325301,0.831325301,0.854872123,0.941056911,0.32,,
Process113,1,0,2,3,1,0,2,9,0.792899408,0.792899408,0.733582956,0.939455096,0.29,,
Process113,1,0,2,3,1,0,3,10,0.739393939,0.739393939,0.706970673,0.925204918,0.3025,,
Process113,1,0,2,3,1,1,0,8,0.862275449,0.862275449,0.7959,0.956389452,0.34,,
Process113,1,0,2,3,1,1,1,9,0.792682927,0.792682927,0.737941502,0.944841675,0.325,,
Process113,1,0,2,3,1,1,2,10,0.710843373,0.710843373,0.711426136,0.931451613,0.3025,,
Process113,1,0,2,3,1,1,3,11,0.646341463,0.646341463,0.663106349,0.919338159,0.2825,,
Process113,1,0,2,3,1,2,0,9,0.855421687,0.855421687,0.749430439,0.945233266,0.315,,
Process113,1,0,2,3,1,2,1,10,0.771084337,0.771084337,0.712843137,0.930541369,0.3225,,
Process113,1,0,2,3,1,2,2,11,0.690909091,0.690909091,0.664546645,0.922528033,0.285,,
Process113,1,0,2,3,1,2,3,12,0.721893491,0.721893491,0.710275264,0.926903553,0.2925,,
Process113,1,0,2,3,1,3,0,10,0.846625767,0.846625767,0.814670677,0.95422177,0.3375,,
Process113,1,0,2,3,1,3,1,11,0.855421687,0.855421687,0.812567314,0.950753769,0.3425,,
Process113,1,0,2,3,1,3,2,12,0.780487805,0.780487805,0.781513725,0.938259109,0.315,,
Process113,1,0,2,3,1,3,3,13,0.807228916,0.807228916,0.770204604,0.948,0.295,,
Process113,1,0,2,3,2,0,0,8,0.792899408,0.792899408,0.719652362,0.94393476,0.3325,,
Process113,1,0,2,3,2,0,1,9,0.754491018,0.754491018,0.651749623,0.933130699,0.2925,,
Process113,1,0,2,3,2,0,2,10,0.776470588,0.776470588,0.692357204,0.936363636,0.3025,,
Process113,1,0,2,3,2,0,3,11,0.698224852,0.698224852,0.625176471,0.916837782,0.34,,
Process113,1,0,2,3,2,1,0,9,0.87804878,0.87804878,0.783036905,0.959432049,0.3575,,
Process113,1,0,2,3,2,1,1,10,0.819277108,0.819277108,0.819458653,0.944556452,0.3425,,
Process113,1,0,2,3,2,1,2,11,0.797619048,0.797619048,0.853426044,0.940464178,0.28,,
Process113,1,0,2,3,2,1,3,12,0.654761905,0.654761905,0.657390649,0.915219612,0.255,,
Process113,1,0,2,3,2,2,0,10,0.87654321,0.87654321,0.841676471,0.949290061,0.355,,
Process113,1,0,2,3,2,2,1,11,0.780487805,0.780487805,0.647509804,0.93258427,0.2975,,
Process113,1,0,2,3,2,2,2,12,0.779874214,0.779874214,0.792206774,0.933469806,0.315,,
Process113,1,0,2,3,2,2,3,13,0.719512195,0.719512195,0.671383291,0.927772126,0.3075,,
Process113,1,0,2,3,2,3,0,11,0.86746988,0.86746988,0.817202614,0.952811245,0.305,,
Process113,1,0,2,3,2,3,1,12,0.726190476,0.726190476,0.695421995,0.93360161,0.34,,
Process113,1,0,2,3,2,3,2,13,0.740740741,0.740740741,0.645222816,0.931910569,0.29,,
Process113,1,0,2,3,2,3,3,14,0.8,0.8,0.863672727,0.945918367,0.28,,
Process113,1,0,2,3,3,0,0,9,0.904761905,0.904761905,0.854100447,0.95358224,0.3775,,
Process113,1,0,2,3,3,0,1,10,0.716049383,0.716049383,0.707843137,0.921891059,0.3425,,
Process113,1,0,2,3,3,0,2,11,0.797619048,0.797619048,0.688980818,0.934826884,0.2825,,
Process113,1,0,2,3,3,0,3,12,0.698224852,0.698224852,0.657714932,0.916837782,0.315,,
Process113,1,0,2,3,3,1,0,10,0.829268293,0.829268293,0.782057895,0.951120163,0.31,,
Process113,1,0,2,3,3,1,1,11,0.839506173,0.839506173,0.793781513,0.943031536,0.32,,
Process113,1,0,2,3,3,1,2,12,0.817073171,0.817073171,0.808713667,0.959183673,0.3325,,
Process113,1,0,2,3,3,1,3,13,0.759036145,0.759036145,0.753534046,0.928425358,0.285,,
Process113,1,0,2,3,3,2,0,11,0.7875,0.7875,0.7118281,0.934560327,0.3175,,
Process113,1,0,2,3,3,2,1,12,0.814371257,0.814371257,0.742842711,0.943548387,0.2875,,
Process113,1,0,2,3,3,2,2,13,0.812121212,0.812121212,0.815176471,0.937881874,0.29,,
Process113,1,0,2,3,3,2,3,14,0.730538922,0.730538922,0.725761538,0.93902439,0.2775,,
Process113,1,0,2,3,3,3,0,12,0.853658537,0.853658537,0.768424837,0.950704225,0.285,,
Process113,1,0,2,3,3,3,1,13,0.8,0.8,0.688054248,0.935779817,0.35,,
Process113,1,0,2,3,3,3,2,14,0.763636364,0.763636364,0.766393862,0.929447853,0.28,,
Process113,1,0,2,3,3,3,3,15,0.771084337,0.771084337,0.768253119,0.936234818,0.275,,
Process113,1,0,3,0,0,0,0,4,0.888888889,0.888888889,0.828284314,0.960805085,0.2725,,
Process113,1,0,3,0,0,0,1,5,0.901234568,0.901234568,0.913125,0.967640919,0.3025,,
Process113,1,0,3,0,0,0,2,6,0.825806452,0.825806452,0.802166667,0.95,0.26,,
Process113,1,0,3,0,0,0,3,7,0.839506173,0.839506173,0.889211957,0.956977964,0.3225,,
Process113,1,0,3,0,0,1,0,5,0.909090909,0.909090909,0.858572695,0.974603175,0.28,,
Process113,1,0,3,0,0,1,1,6,0.883435583,0.883435583,0.826324643,0.964472309,0.3325,,
Process113,1,0,3,0,0,1,2,7,0.730769231,0.730769231,0.701767424,0.939490446,0.365,,
Process113,1,0,3,0,0,1,3,8,0.794871795,0.794871795,0.870549242,0.950369588,0.2975,,
Process113,1,0,3,0,0,2,0,6,0.888888889,0.888888889,0.835236842,0.960805085,0.33,,
Process113,1,0,3,0,0,2,1,7,0.893081761,0.893081761,0.846224415,0.966527197,0.355,,
Process113,1,0,3,0,0,2,2,8,0.716049383,0.716049383,0.684116201,0.946930281,0.305,,
Process113,1,0,3,0,0,2,3,9,0.759493671,0.759493671,0.808162089,0.948663102,0.3125,,
Process113,1,0,3,0,0,3,0,7,0.866666667,0.866666667,0.695570175,0.95749203,0.3375,,
Process113,1,0,3,0,0,3,1,8,0.919254658,0.919254658,0.921437693,0.97080292,0.3175,,
Process113,1,0,3,0,0,3,2,9,0.826666667,0.826666667,0.740528896,0.950959488,0.3225,,
Process113,1,0,3,0,0,3,3,10,0.82278481,0.82278481,0.88215246,0.954736842,0.3375,,
Process113,1,0,3,0,1,0,0,5,0.925,0.925,0.863002193,0.971845673,0.3275,,
Process113,1,0,3,0,1,0,1,6,0.810126582,0.810126582,0.745166667,0.946808511,0.2825,,
Process113,1,0,3,0,1,0,2,7,0.888888889,0.888888889,0.907335526,0.965517241,0.39,,
Process113,1,0,3,0,1,0,3,8,0.790123457,0.790123457,0.724458333,0.948366702,0.355,,
Process113,1,0,3,0,1,1,0,6,0.931677019,0.931677019,0.917303922,0.967402734,0.32,,
Process113,1,0,3,0,1,1,1,7,0.894409938,0.894409938,0.921699888,0.971488912,0.335,,
Process113,1,0,3,0,1,1,2,8,0.775757576,0.775757576,0.770397727,0.945205479,0.31,,
Process113,1,0,3,0,1,1,3,9,0.765432099,0.765432099,0.6965,0.938166311,0.31,,
Process113,1,0,3,0,1,2,0,7,0.944785276,0.944785276,0.894203431,0.975051975,0.34,,
Process113,1,0,3,0,1,2,1,8,0.9125,0.9125,0.928194444,0.975180972,0.28,,
Process113,1,0,3,0,1,2,2,9,0.9,0.9,0.923267139,0.972544879,0.3875,,
Process113,1,0,3,0,1,2,3,10,0.777070064,0.777070064,0.748276515,0.947145877,0.295,,
Process113,1,0,3,0,1,3,0,8,0.884615385,0.884615385,0.892278122,0.95978836,0.3175,,
Process113,1,0,3,0,1,3,1,9,0.9,0.9,0.911955409,0.967607106,0.34,,
Process113,1,0,3,0,1,3,2,10,0.774193548,0.774193548,0.741099828,0.947089947,0.28,,
Process113,1,0,3,0,1,3,3,11,0.774193548,0.774193548,0.739103261,0.947089947,0.3,,
Process113,1,0,3,0,2,0,0,6,0.93081761,0.93081761,0.915931373,0.967368421,0.345,,
Process113,1,0,3,0,2,0,1,7,0.841463415,0.841463415,0.72489899,0.951322751,0.3475,,
Process113,1,0,3,0,2,0,2,8,0.873417722,0.873417722,0.807536765,0.963312369,0.3575,,
Process113,1,0,3,0,2,0,3,9,0.807453416,0.807453416,0.814725,0.951578947,0.2875,,
Process113,1,0,3,0,2,1,0,7,0.931677019,0.931677019,0.918410088,0.967402734,0.32,,
Process113,1,0,3,0,2,1,1,8,0.819875776,0.819875776,0.731934524,0.953732913,0.31,,
Process113,1,0,3,0,2,1,2,9,0.810126582,0.810126582,0.768166667,0.946808511,0.3125,,
Process113,1,0,3,0,2,1,3,10,0.720496894,0.720496894,0.774903846,0.930406852,0.325,,
Process113,1,0,3,0,2,2,0,8,0.881987578,0.881987578,0.780911765,0.958817318,0.335,,
Process113,1,0,3,0,2,2,1,9,0.79245283,0.79245283,0.671753623,0.943556976,0.315,,
Process113,1,0,3,0,2,2,2,10,0.761290323,0.761290323,0.74282197,0.944915254,0.275,,
Process113,1,0,3,0,2,2,3,11,0.782608696,0.782608696,0.761791667,0.947257384,0.295,,
Process113,1,0,3,0,2,3,0,9,0.917197452,0.917197452,0.80189951,0.965189873,0.3125,,
Process113,1,0,3,0,2,3,1,10,0.828025478,0.828025478,0.716041667,0.950053135,0.3,,
Process113,1,0,3,0,2,3,2,11,0.797468354,0.797468354,0.712,0.944621938,0.335,,
Process113,1,0,3,0,2,3,3,12,0.792682927,0.792682927,0.720356061,0.954118874,0.315,,
Process113,1,0,3,0,3,0,0,7,0.933333333,0.933333333,0.901315476,0.972972973,0.3225,,
Process113,1,0,3,0,3,0,1,8,0.879518072,0.879518072,0.830317982,0.963465553,0.3575,,
Process113,1,0,3,0,3,0,2,9,0.757763975,0.757763975,0.735320513,0.937033084,0.3175,,
Process113,1,0,3,0,3,0,3,10,0.829268293,0.829268293,0.799553571,0.954879328,0.35,,
Process113,1,0,3,0,3,1,0,8,0.905660377,0.905660377,0.840245098,0.963080169,0.325,,
Process113,1,0,3,0,3,1,1,9,0.85,0.85,0.759252451,0.9590766,0.365,,
Process113,1,0,3,0,3,1,2,10,0.857142857,0.857142857,0.843511905,0.965732087,0.29,,
Process113,1,0,3,0,3,1,3,11,0.759493671,0.759493671,0.718554018,0.938034188,0.295,,
Process113,1,0,3,0,3,2,0,9,0.883435583,0.883435583,0.764582043,0.958860759,0.385,,
Process113,1,0,3,0,3,2,1,10,0.831325301,0.831325301,0.801416667,0.960539979,0.3075,,
Process113,1,0,3,0,3,2,2,11,0.772151899,0.772151899,0.810265152,0.951832461,0.3275,,
Process113,1,0,3,0,3,2,3,12,0.699386503,0.699386503,0.737777778,0.937960042,0.28,,
Process113,1,0,3,0,3,3,0,10,0.893081761,0.893081761,0.865513416,0.96092925,0.3425,,
Process113,1,0,3,0,3,3,1,11,0.85,0.85,0.80935307,0.9590766,0.365,,
Process113,1,0,3,0,3,3,2,12,0.82278481,0.82278481,0.761833333,0.948990436,0.3075,,
Process113,1,0,3,0,3,3,3,13,0.707317073,0.707317073,0.684253205,0.933191941,0.2875,,
Process113,1,0,3,1,0,0,0,5,0.906832298,0.906832298,0.894757653,0.958289885,0.3475,,
Process113,1,0,3,1,0,0,1,6,0.841463415,0.841463415,0.7873755,0.952282158,0.3225,,
Process113,1,0,3,1,0,0,2,7,0.795031056,0.795031056,0.799472789,0.944734098,0.32,,
Process113,1,0,3,1,0,0,3,8,0.757763975,0.757763975,0.711774464,0.944041451,0.335,,
Process113,1,0,3,1,0,1,0,6,0.9,0.9,0.831132653,0.957202505,0.31,,
Process113,1,0,3,1,0,1,1,7,0.855345912,0.855345912,0.870918367,0.949685535,0.2925,,
Process113,1,0,3,1,0,1,2,8,0.76433121,0.76433121,0.776632653,0.934460888,0.29,,
Process113,1,0,3,1,0,1,3,9,0.751592357,0.751592357,0.752317765,0.932275132,0.3225,,
Process113,1,0,3,1,0,2,0,7,0.905660377,0.905660377,0.895185285,0.958246347,0.3475,,
Process113,1,0,3,1,0,2,1,8,0.848101266,0.848101266,0.867790548,0.948583421,0.2925,,
Process113,1,0,3,1,0,2,2,9,0.835443038,0.835443038,0.764286616,0.956887487,0.365,,
Process113,1,0,3,1,0,2,3,10,0.736196319,0.736196319,0.789888683,0.939834025,0.2775,,
Process113,1,0,3,1,0,3,0,8,0.890322581,0.890322581,0.883985594,0.956020942,0.315,,
Process113,1,0,3,1,0,3,1,9,0.838709677,0.838709677,0.806417234,0.953125,0.305,,
Process113,1,0,3,1,0,3,2,10,0.705882353,0.705882353,0.632232653,0.925531915,0.2825,,
Process113,1,0,3,1,0,3,3,11,0.779874214,0.779874214,0.79230217,0.942528736,0.3275,,
Process113,1,0,3,1,1,0,0,6,0.884848485,0.884848485,0.782334407,0.954118874,0.3225,,
Process113,1,0,3,1,1,0,1,7,0.890243902,0.890243902,0.871048351,0.965553236,0.315,,
Process113,1,0,3,1,1,0,2,8,0.787878788,0.787878788,0.873424036,0.948400413,0.3225,,
Process113,1,0,3,1,1,0,3,9,0.751592357,0.751592357,0.794414374,0.943925234,0.31,,
Process113,1,0,3,1,1,1,0,7,0.913580247,0.913580247,0.867632653,0.959375,0.3875,,
Process113,1,0,3,1,1,1,1,8,0.872727273,0.872727273,0.858804153,0.963114754,0.375,,
Process113,1,0,3,1,1,1,2,9,0.745341615,0.745341615,0.721535548,0.946540881,0.3225,,
Process113,1,0,3,1,1,1,3,10,0.766467066,0.766467066,0.784253061,0.949846469,0.2875,,
Process113,1,0,3,1,1,2,0,8,0.858974359,0.858974359,0.793090986,0.950682057,0.34,,
Process113,1,0,3,1,1,2,1,9,0.765432099,0.765432099,0.758860914,0.933544304,0.3,,
Process113,1,0,3,1,1,2,2,10,0.792682927,0.792682927,0.724965986,0.937960042,0.3425,,
Process113,1,0,3,1,1,2,3,11,0.7625,0.7625,0.72730217,0.939330544,0.29,,
Process113,1,0,3,1,1,3,0,9,0.878980892,0.878980892,0.881382653,0.953926702,0.3075,,
Process113,1,0,3,1,1,3,1,10,0.815286624,0.815286624,0.796249878,0.943157895,0.3525,,
Process113,1,0,3,1,1,3,2,11,0.754716981,0.754716981,0.766372789,0.938219895,0.2975,,
Process113,1,0,3,1,1,3,3,12,0.711656442,0.711656442,0.661395051,0.935550936,0.3125,,
Process113,1,0,3,1,2,0,0,7,0.880503145,0.880503145,0.885561224,0.953974895,0.335,,
Process113,1,0,3,1,2,0,1,8,0.827160494,0.827160494,0.779519928,0.965979381,0.305,,
Process113,1,0,3,1,2,0,2,9,0.739393939,0.739393939,0.696900325,0.934100418,0.27,,
Process113,1,0,3,1,2,0,3,10,0.775757576,0.775757576,0.790993079,0.940563087,0.3375,,
Process113,1,0,3,1,2,1,0,8,0.846625767,0.846625767,0.723648228,0.953319502,0.32,,
Process113,1,0,3,1,2,1,1,9,0.792682927,0.792682927,0.694965986,0.937960042,0.335,,
Process113,1,0,3,1,2,1,2,10,0.6625,0.6625,0.63719018,0.921940928,0.265,,
Process113,1,0,3,1,2,1,3,11,0.703703704,0.703703704,0.675806122,0.928571429,0.2775,,
Process113,1,0,3,1,2,2,0,9,0.875,0.875,0.881212485,0.95292887,0.3175,,
Process113,1,0,3,1,2,2,1,10,0.867924528,0.867924528,0.805481561,0.95746888,0.335,,
Process113,1,0,3,1,2,2,2,11,0.839506173,0.839506173,0.799359926,0.946540881,0.3425,,
Process113,1,0,3,1,2,2,3,12,0.787096774,0.787096774,0.794669759,0.944560669,0.3075,,
Process113,1,0,3,1,2,3,0,10,0.8625,0.8625,0.776013889,0.961215933,0.3075,,
Process113,1,0,3,1,2,3,1,11,0.846625767,0.846625767,0.83527551,0.947643979,0.305,,
Process113,1,0,3,1,2,3,2,12,0.76433121,0.76433121,0.681178108,0.934460888,0.295,,
Process113,1,0,3,1,2,3,3,13,0.76433121,0.76433121,0.66339791,0.940314136,0.3025,,
Process113,1,0,3,1,3,0,0,8,0.891566265,0.891566265,0.805667741,0.955208333,0.3425,,
Process113,1,0,3,1,3,0,1,9,0.777777778,0.777777778,0.698306122,0.941544885,0.305,,
Process113,1,0,3,1,3,0,2,10,0.802469136,0.802469136,0.781366729,0.945833333,0.3275,,
Process113,1,0,3,1,3,0,3,11,0.740740741,0.740740741,0.687861678,0.935078534,0.2875,,
Process113,1,0,3,1,3,1,0,9,0.883435583,0.883435583,0.842685285,0.954070981,0.3325,,
Process113,1,0,3,1,3,1,1,10,0.831325301,0.831325301,0.766706865,0.955806783,0.3825,,
Process113,1,0,3,1,3,1,2,11,0.782051282,0.782051282,0.724845323,0.937697994,0.3175,,
Process113,1,0,3,1,3,1,3,12,0.713375796,0.713375796,0.635802614,0.925690021,0.2575,,
Process113,1,0,3,1,3,2,0,10,0.914634146,0.914634146,0.90934121,0.964948454,0.305,,
Process113,1,0,3,1,3,2,1,11,0.8125,0.8125,0.722013889,0.952631579,0.36,,
Process113,1,0,3,1,3,2,2,12,0.8625,0.8625,0.895568609,0.961215933,0.325,,
Process113,1,0,3,1,3,2,3,13,0.670731707,0.670731707,0.640234283,0.922105263,0.315,,
Process113,1,0,3,1,3,3,0,11,0.864197531,0.864197531,0.72229932,0.95083682,0.335,,
Process113,1,0,3,1,3,3,1,12,0.772151899,0.772151899,0.683970315,0.935586061,0.33,,
Process113,1,0,3,1,3,3,2,13,0.792682927,0.792682927,0.786139456,0.94375,0.305,,
Process113,1,0,3,1,3,3,3,14,0.674846626,0.674846626,0.628854875,0.917109458,0.32,,
Process113,1,0,3,2,0,0,0,6,0.867924528,0.867924528,0.808528571,0.947150259,0.3475,,
Process113,1,0,3,2,0,0,1,7,0.795031056,0.795031056,0.732878261,0.945807771,0.295,,
Process113,1,0,3,2,0,0,2,8,0.742138365,0.742138365,0.822444203,0.92565445,0.3325,,
