sep=,
model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,GED,CNE,Jaccard,W-GED,LCS
Process25,0,0,0,1,3,1,1,0.5818181818181818,0.5818181818181818,0.7142250712250712,0.775992438563327,0.5149999999999999
Process25,0,0,0,1,3,1,2,0.4181818181818182,0.41818181818181815,0.6622764073371283,0.6867943053510064,0.39250000000000007
Process25,0,0,0,1,3,1,3,0.4,0.4,0.6590416666666666,0.7040513833992095,0.44500000000000006
Process25,0,0,0,1,3,2,0,0.6666666666666667,0.6666666666666666,0.7447006993006993,0.8217270194986073,0.685
Process25,0,0,0,1,3,2,1,0.5,0.5,0.6868509803921569,0.7476908118619349,0.40249999999999997
Process25,0,0,0,1,3,2,2,0.6355140186915889,0.6355140186915887,0.738296442687747,0.8216945996275605,0.6074999999999999
Process25,0,0,0,1,3,2,3,0.4040404040404041,0.40404040404040403,0.655672268907563,0.7149209486166008,0.47250000000000014
Process25,0,0,0,1,3,3,0,0.8785046728971962,0.8785046728971962,0.8531111111111112,0.9236573457612073,0.6599999999999998
Process25,0,0,0,1,3,3,1,0.44859813084112155,0.4485981308411215,0.6711477591036414,0.7175609756097561,0.6425000000000001
Process25,0,0,0,1,3,3,2,0.5052631578947369,0.5052631578947369,0.6823394648829432,0.7554347826086956,0.46
Process25,0,0,0,1,3,3,3,0.3738317757009346,0.37383177570093457,0.6542275132275133,0.6883052527254707,0.5149999999999999
Process25,0,0,0,2,0,0,0,0.6363636363636364,0.6363636363636364,0.6856580086580086,0.776386404293381,0.5649999999999998
Process25,0,0,0,2,0,0,1,0.5818181818181818,0.5818181818181818,0.6615151515151516,0.7684021543985637,0.6149999999999998
Process25,0,0,0,2,0,0,2,0.35185185185185186,0.35185185185185186,0.5920523565968212,0.6570345807674087,0.47750000000000004
Process25,0,0,0,2,0,0,3,0.4716981132075472,0.4716981132075472,0.6230393680393681,0.7116279069767442,0.5399999999999999
Process25,0,0,0,2,0,1,0,0.8623853211009174,0.8623853211009175,0.7947979797979798,0.8870899020025564,0.6549999999999998
Process25,0,0,0,2,0,1,1,0.4954128440366973,0.4954128440366973,0.6310266457680251,0.7182904411764706,0.6174999999999999
Process25,0,0,0,2,0,1,2,0.30927835051546393,0.30927835051546393,0.5774638694638695,0.6410879067508499,0.3425
Process25,0,0,0,2,0,1,3,0.4040404040404041,0.40404040404040403,0.6014331002331003,0.6990521327014219,0.4275000000000001
Process25,0,0,0,2,0,2,0,0.6111111111111112,0.6111111111111112,0.672969696969697,0.7822003577817531,0.5399999999999999
Process25,0,0,0,2,0,2,1,0.4854368932038835,0.4854368932038835,0.6265680615680616,0.732258064516129,0.44000000000000006
Process25,0,0,0,2,0,2,2,0.5740740740740741,0.5740740740740741,0.6627784450843275,0.7723796671165092,0.4525
Process25,0,0,0,2,0,2,3,0.26530612244897955,0.2653061224489796,0.5649560117302053,0.6252436647173489,0.30499999999999994
Process25,0,0,0,2,0,3,0,0.7102803738317758,0.7102803738317757,0.7154935897435898,0.8264499121265377,0.5874999999999999
Process25,0,0,0,2,0,3,1,0.4672897196261683,0.4672897196261682,0.6238299663299663,0.7202764976958524,0.45249999999999996
Process25,0,0,0,2,0,3,2,0.39252336448598135,0.3925233644859813,0.600951048951049,0.6718455743879472,0.4325
Process25,0,0,0,2,0,3,3,0.31775700934579443,0.3177570093457944,0.5807651515151515,0.6231953801732435,0.5025
Process25,0,0,0,2,1,0,0,0.6727272727272727,0.6727272727272727,0.7006772486772488,0.7960992907801419,0.5924999999999998
Process25,0,0,0,2,1,0,1,0.4672897196261683,0.4672897196261682,0.6236276033334858,0.7094374709437471,0.44749999999999995
Process25,0,0,0,2,1,0,2,0.5225225225225225,0.5225225225225225,0.642886862592745,0.7399001361779391,0.5149999999999999
Process25,0,0,0,2,1,0,3,0.5436893203883495,0.5436893203883495,0.6461580086580087,0.7487367937528709,0.5175
Process25,0,0,0,2,1,1,0,0.6727272727272727,0.6727272727272727,0.7021447811447812,0.7965425531914894,0.5924999999999998
Process25,0,0,0,2,1,1,1,0.40384615384615385,0.40384615384615385,0.6062953712953714,0.684285040113261,0.49
Process25,0,0,0,2,1,1,2,0.2828282828282829,0.2828282828282828,0.5722558922558922,0.6455205811138014,0.30999999999999994
Process25,0,0,0,2,1,1,3,0.33333333333333337,0.3333333333333333,0.5851912267839687,0.6346245815399331,0.4375
Process25,0,0,0,2,1,2,0,0.8148148148148149,0.8148148148148148,0.7684895104895105,0.8808911739502999,0.5399999999999998
Process25,0,0,0,2,1,2,1,0.4299065420560748,0.42990654205607476,0.6131802021507904,0.6995348837209303,0.43500000000000005
Process25,0,0,0,2,1,2,2,0.3669724770642202,0.3669724770642202,0.594658897978083,0.6513500710563713,0.39250000000000007
Process25,0,0,0,2,1,2,3,0.5576923076923077,0.5576923076923077,0.6553356643356644,0.7742960944595821,0.5499999999999999
Process25,0,0,0,2,1,3,0,0.7777777777777778,0.7777777777777778,0.7461258741258742,0.8599827139152982,0.6024999999999998
Process25,0,0,0,2,1,3,1,0.6111111111111112,0.6111111111111112,0.6728030303030303,0.7750787224471435,0.46749999999999997
Process25,0,0,0,2,1,3,2,0.3870967741935484,0.3870967741935484,0.5993246753246754,0.7163965681601525,0.405
Process25,0,0,0,2,1,3,3,0.5306122448979591,0.5306122448979592,0.6378860139860141,0.74860853432282,0.4625
Process25,0,0,0,2,2,0,0,0.6666666666666667,0.6666666666666666,0.6961333333333334,0.8087912087912088,0.6049999999999999
Process25,0,0,0,2,2,0,1,0.5405405405405406,0.5405405405405406,0.6486689976689977,0.7521444695259594,0.5449999999999999
Process25,0,0,0,2,2,0,2,0.6422018348623852,0.6422018348623854,0.6870833333333334,0.7981325033348154,0.48250000000000004
Process25,0,0,0,2,2,0,3,0.8,0.8,0.7587171717171718,0.8553321678321678,0.6875
Process25,0,0,0,2,2,1,0,0.6126126126126126,0.6126126126126126,0.6753427377220481,0.7640197397936294,0.5549999999999999
Process25,0,0,0,2,2,1,1,0.4854368932038835,0.4854368932038835,0.6286060606060606,0.7278627723690311,0.6024999999999998
Process25,0,0,0,2,2,1,2,0.47706422018348627,0.47706422018348627,0.6291504791504792,0.7220946256316032,0.39
Process25,0,0,0,2,2,1,3,0.6111111111111112,0.6111111111111112,0.6706060606060606,0.7816554809843401,0.3275
Process25,0,0,0,2,2,2,0,0.6,0.6,0.667943722943723,0.7749440715883669,0.5474999999999999
Process25,0,0,0,2,2,2,1,0.6727272727272727,0.6727272727272727,0.6968831168831169,0.8087912087912088,0.6099999999999998
Process25,0,0,0,2,2,2,2,0.3551401869158879,0.35514018691588783,0.5924117032392895,0.6560570071258907,0.28
Process25,0,0,0,2,2,2,3,0.37735849056603776,0.37735849056603776,0.6008277303478542,0.6770538243626063,0.5025
Process25,0,0,0,2,2,3,0,0.5607476635514019,0.5607476635514018,0.6529220779220779,0.7481785063752278,0.4850000000000001
Process25,0,0,0,2,2,3,1,0.5233644859813085,0.5233644859813084,0.6431419778478602,0.7420091324200913,0.42
Process25,0,0,0,2,2,3,2,0.4954128440366973,0.4954128440366973,0.6335266457680251,0.7197978870004593,0.465
Process25,0,0,0,2,2,3,3,0.3689320388349514,0.36893203883495146,0.5925107942166766,0.6695278969957081,0.4325
Process25,0,0,0,2,3,0,0,0.831858407079646,0.831858407079646,0.7818643578643579,0.885593220338983,0.07750000000000001
Process25,0,0,0,2,3,0,1,0.5892857142857143,0.5892857142857143,0.666717032967033,0.7575348627980207,0.495
Process25,0,0,0,2,3,0,2,0.24242424242424243,0.24242424242424243,0.5607624633431085,0.609612555174105,0.37250000000000005
Process25,0,0,0,2,3,0,3,0.4363636363636364,0.43636363636363634,0.614923899629782,0.6800748362956033,0.43500000000000005
Process25,0,0,0,2,3,1,0,0.6306306306306306,0.6306306306306306,0.6825038461538462,0.7924611973392461,0.6474999999999997
Process25,0,0,0,2,3,1,1,0.5357142857142857,0.5357142857142857,0.6453043253043254,0.7397820163487738,0.5324999999999999
Process25,0,0,0,2,3,1,2,0.39622641509433965,0.39622641509433965,0.6011789446185998,0.6688773093320701,0.44499999999999995
Process25,0,0,0,2,3,1,3,0.3689320388349514,0.36893203883495146,0.6015984848484849,0.6958568738229756,0.3375
Process25,0,0,0,2,3,2,0,0.6363636363636364,0.6363636363636364,0.6827155178155179,0.791462872387728,0.5724999999999998
Process25,0,0,0,2,3,2,1,0.6422018348623852,0.6422018348623854,0.6884782608695652,0.8035476718403548,0.6675
Process25,0,0,0,2,3,2,2,0.4299065420560748,0.42990654205607476,0.6116931303990127,0.6823087752229,0.5125
Process25,0,0,0,2,3,2,3,0.4036697247706422,0.4036697247706422,0.6045243638207635,0.6746478873239437,0.5549999999999999
Process25,0,0,0,2,3,3,0,0.5818181818181818,0.5818181818181818,0.6626813186813187,0.7489786654561961,0.485
Process25,0,0,0,2,3,3,1,0.37623762376237624,0.37623762376237624,0.5986818181818182,0.6902612826603326,0.39
Process25,0,0,0,2,3,3,2,0.4444444444444444,0.4444444444444444,0.6156689976689977,0.6930232558139535,0.41000000000000003
Process25,0,0,0,2,3,3,3,0.7037037037037037,0.7037037037037037,0.7169848484848486,0.836173001310616,0.25749999999999995
Process25,0,0,0,3,0,0,0,0.4504504504504504,0.45045045045045046,0.5756653404067198,0.6859540636042403,0.4700000000000001
Process25,0,0,0,3,0,0,1,0.3853211009174312,0.3853211009174312,0.555212643678161,0.6560251798561151,0.5874999999999999
Process25,0,0,0,3,0,0,2,0.22857142857142854,0.22857142857142856,0.5143181818181819,0.5741000467508182,0.375
Process25,0,0,0,3,0,0,3,0.29357798165137616,0.29357798165137616,0.5312412280701755,0.5999079189686924,0.4175000000000001
Process25,0,0,0,3,0,1,0,0.5454545454545454,0.5454545454545454,0.6060538461538463,0.7425485961123109,0.475
Process25,0,0,0,3,0,1,1,0.6545454545454545,0.6545454545454545,0.6473727272727273,0.7849280270956817,0.6249999999999998
Process25,0,0,0,3,0,1,2,0.38181818181818183,0.38181818181818183,0.5551666666666667,0.6544150605109815,0.4775
Process25,0,0,0,3,0,1,3,0.4901960784313726,0.49019607843137253,0.5853333333333334,0.7217545414266725,0.5874999999999999
Process25,0,0,0,3,0,2,0,0.5137614678899083,0.5137614678899083,0.5970588235294119,0.7307859313938341,0.47250000000000003
Process25,0,0,0,3,0,2,1,0.5233644859813085,0.5233644859813084,0.5979545454545455,0.7253613666228647,0.5299999999999999
Process25,0,0,0,3,0,2,2,0.45871559633027525,0.45871559633027525,0.5788761140819965,0.6814749000444247,0.4475
Process25,0,0,0,3,0,2,3,0.2222222222222222,0.2222222222222222,0.5118095238095238,0.5924528301886792,0.3975000000000001
Process25,0,0,0,3,0,3,0,0.5555555555555556,0.5555555555555556,0.6091083916083917,0.7394702561875814,0.5674999999999999
Process25,0,0,0,3,0,3,1,0.339622641509434,0.33962264150943394,0.5412254901960785,0.6325878594249201,0.3750000000000001
Process25,0,0,0,3,0,3,2,0.3207547169811321,0.32075471698113206,0.5373245614035088,0.6265446224256292,0.4025000000000001
Process25,0,0,0,3,0,3,3,0.25742574257425743,0.25742574257425743,0.5198333333333334,0.6068773234200743,0.3525
Process25,0,0,0,3,1,0,0,0.6964285714285714,0.6964285714285714,0.6676666666666667,0.8036013400335008,0.44
Process25,0,0,0,3,1,0,1,0.4528301886792453,0.4528301886792453,0.5737014652014653,0.6916925810750778,0.3975
Process25,0,0,0,3,1,0,2,0.339622641509434,0.33962264150943394,0.5430716878402905,0.6368613138686131,0.45250000000000007
Process25,0,0,0,3,1,0,3,0.38181818181818183,0.38181818181818183,0.5533893105629349,0.6390773405698779,0.3775
Process25,0,0,0,3,1,1,0,0.43243243243243246,0.43243243243243246,0.5680997295469913,0.6777482269503546,0.51
Process25,0,0,0,3,1,1,1,0.46846846846846846,0.46846846846846846,0.5793717948717949,0.6814355338945502,0.4875
Process25,0,0,0,3,1,1,2,0.4545454545454546,0.45454545454545453,0.5742022936495553,0.6880247459125055,0.5325
Process25,0,0,0,3,1,1,3,0.23636363636363633,0.23636363636363636,0.5177941176470588,0.5683085501858736,0.41000000000000003
Process25,0,0,0,3,1,2,0,0.7454545454545455,0.7454545454545455,0.6911111111111112,0.8140703517587939,0.5425
Process25,0,0,0,3,1,2,1,0.4036697247706422,0.4036697247706422,0.5592254901960785,0.6638354939651319,0.5675000000000001
Process25,0,0,0,3,1,2,2,0.2962962962962963,0.2962962962962963,0.5323245614035088,0.6124885215794307,0.27249999999999996
Process25,0,0,0,3,1,2,3,0.4077669902912622,0.4077669902912621,0.5596166666666668,0.6806495263870095,0.5125
Process25,0,0,0,3,1,3,0,0.6481481481481481,0.6481481481481481,0.6407955710955712,0.7761640324647586,0.585
Process25,0,0,0,3,1,3,1,0.23853211009174313,0.23853211009174313,0.5182575757575758,0.574814126394052,0.4150000000000001
Process25,0,0,0,3,1,3,2,0.39252336448598135,0.3925233644859813,0.5574421631000579,0.6618575293056808,0.48749999999999993
Process25,0,0,0,3,1,3,3,0.3689320388349514,0.36893203883495146,0.5506960784313726,0.6684758028041611,0.22500000000000003
Process25,0,0,0,3,2,0,0,0.7747747747747747,0.7747747747747747,0.7045959595959597,0.8297431648715824,0.5724999999999998
Process25,0,0,0,3,2,0,1,0.4363636363636364,0.43636363636363634,0.5713095238095238,0.6810306530430921,0.41250000000000003
Process25,0,0,0,3,2,0,2,0.4363636363636364,0.43636363636363634,0.5678333333333334,0.6700847079803833,0.5449999999999999
