refSim, trueSim
0.10045454545454546,0.10045454545454546
0.44833333333333336,0.13590909090909092
0.6954166666666668,0.16636363636363638
0.93,0.09636363636363637
0.6133333333333334,0.13467532467532467
1.0,0.13467532467532467
0.9891666666666667,0.13467532467532467
0.5950909090909091,0.15227272727272728
0.9938095238095239,0.15227272727272728
1.0,0.15227272727272728
0.8072043010752689,0.18272727272727274
0.9956666666666667,0.18272727272727274
0.9287813620071685,0.18272727272727274
0.7874826839826841,0.2131818181818182
0.8671735352532275,0.24363636363636365
0.9831770334928229,0.24363636363636365
0.6500681906237893,0.30454545454545456
0.9033296790637761,0.29130434782608694
0.7952946127946128,0.29130434782608694
0.8052604166666666,0.3204347826086957
0.8417583664208735,0.3204347826086957
0.9959055118110236,0.3204347826086957
0.9210808579408717,0.34956521739130436
0.9219417850931896,0.34956521739130436
0.9053179487179488,0.34956521739130436
0.8392126984126985,0.3786956521739131
0.9270602564102565,0.4078260869565218
0.7341231104960614,0.4448136645962733
0.9803628328240943,0.4448136645962733
0.8466799958454508,0.43695652173913047
0.9856321602876958,0.43695652173913047
0.9290277879303683,0.46608695652173915
0.9278040706777008,0.46608695652173915
0.920985654039691,0.46608695652173915
0.9091919954295539,0.46608695652173915
0.9138137012533967,0.46608695652173915
0.8654273191931273,0.49521739130434783
0.9872966124299813,0.49521739130434783
0.9592379611732078,0.49521739130434783
0.9579871457785569,0.49521739130434783
0.9583885759752089,0.49521739130434783
0.957944889968383,0.49521739130434783
0.9579871457785569,0.49521739130434783
0.9579871457785569,0.49521739130434783
0.9692231332722885,0.49521739130434783
0.9709246919788785,0.49521739130434783
0.9705162044771133,0.49521739130434783
0.9692231332722885,0.49521739130434783
0.9679853245142621,0.49521739130434783
0.9692231332722885,0.49521739130434783
0.9687794472654625,0.49521739130434783
0.9667475593301056,0.49521739130434783
0.9671471806307742,0.49521739130434783
0.9788783325968479,0.49521739130434783
0.9764193660745386,0.49521739130434783
0.9768304148753977,0.49521739130434783
0.923654599114609,0.5243478260869565
0.8724691052171378,0.5534782608695652
0.9978151260504202,0.5534782608695652
0.9967318435754191,0.5534782608695652
0.9932783138649061,0.5534782608695652
0.9936414423565262,0.5534782608695652
0.9453218620123698,0.5826086956521739
0.9238362632636763,0.5826086956521739
0.9213745832711351,0.5826086956521739
0.9210463004428522,0.5826086956521739
0.9173250360750362,0.5826086956521739
0.9173250360750362,0.5826086956521739
0.9173250360750362,0.5826086956521739
0.9169967532467533,0.5826086956521739
0.9164292693626865,0.5826086956521739
0.9164734753550544,0.5826086956521739
0.9167559025285157,0.5826086956521739
0.9170397525088962,0.5826086956521739
0.9167559025285157,0.5826086956521739
0.9167559025285157,0.5826086956521739
0.9164734753550544,0.5826086956521739
0.9164734753550544,0.5826086956521739
0.9164734753550544,0.5826086956521739
0.9164734753550544,0.5826086956521739
0.9164734753550544,0.5826086956521739
0.9164734753550544,0.5826086956521739
0.9164734753550544,0.5826086956521739
0.9167559025285157,0.5826086956521739
0.8767638115852402,0.5583333333333333
0.9210500318674315,0.5153846153846154
0.7249995425884076,0.4785714285714286
0.9987101931971586,0.4785714285714286
0.9620184831403257,0.4620689655172414
0.7993708144643552,0.44666666666666666
0.9673475826519731,0.432258064516129
0.966857941685528,0.432258064516129
0.9618980104707828,0.432258064516129
0.9319867995230796,0.41875
0.9314646035910892,0.41875
0.9222024496105596,0.41875
0.9217605558114541,0.41875
0.9214724573671943,0.41875
0.9120594701008942,0.41875
0.8843824109245738,0.40606060606060607
0.9944014272970563,0.40606060606060607
0.9913210901015345,0.40606060606060607
0.9618115220195084,0.3941176470588235
0.931282811391507,0.38285714285714284
0.9283338400729706,0.38285714285714284
0.9282053815749468,0.38285714285714284
0.928076923076923,0.38285714285714284
0.898056955522296,0.37222222222222223
0.9699203512915339,0.3621621621621622
0.9417600648433202,0.3526315789473684
0.9152431822397735,0.3435897435897436
0.8939424341922,0.3435897435897436
0.9953684191067732,0.3435897435897436
0.9946983148697145,0.3435897435897436
0.9900354414066097,0.3435897435897436
0.93902918246284,0.32682926829268294
0.9388468542720967,0.32682926829268294
0.9389273985500426,0.32682926829268294
0.9355334796158108,0.32682926829268294
0.9352648844893404,0.32682926829268294
0.9333666540628777,0.32682926829268294
0.9332643428072104,0.32682926829268294
0.9098146291243943,0.3190476190476191
0.9099731048936723,0.3190476190476191
0.888019406646199,0.3116279069767442
0.9995632080166358,0.3116279069767442
0.9751393642234536,0.30454545454545456
0.974981020739897,0.30454545454545456
0.952050267993414,0.2977777777777778
0.9468480941982218,0.2977777777777778
0.9465903667096085,0.2977777777777778
0.9251041477933493,0.29130434782608694
0.9248889160052698,0.29130434782608694
0.9193633542014581,0.29130434782608694
0.9194246163376769,0.29130434782608694
0.9180827006234916,0.29130434782608694
0.9169379532409629,0.29130434782608694
0.9166606999605307,0.29130434782608694
0.9154955140334813,0.29130434782608694
0.9152903625400581,0.29130434782608694
0.9152903625400581,0.29130434782608694
0.9152795671896274,0.29130434782608694
0.8951723455291681,0.2851063829787234
0.9994447410571277,0.2851063829787234
0.9991680000000001,0.2851063829787234
0.9988548565396774,0.2851063829787234
0.9986799001724376,0.2851063829787234
0.998679234927235,0.2851063829787234
0.9969085972576144,0.2851063829787234
0.9968045808106678,0.2851063829787234
0.9966659880601347,0.2851063829787234
0.9966659880601347,0.2851063829787234
0.9965610829103215,0.2851063829787234
0.9964917495769883,0.2851063829787234
0.9963194681084684,0.2851063829787234
0.9963877666159311,0.2851063829787234
0.9963521531970534,0.2851063829787234
0.9960423850986182,0.2851063829787234
0.9740666425348175,0.29936170212765956
0.9740625666238916,0.29936170212765956
0.9740625666238916,0.29936170212765956
0.973996375177863,0.29936170212765956
0.9738020114915604,0.29936170212765956
0.9736367073813257,0.29936170212765956
0.9735994734163156,0.29936170212765956
0.9736656648623441,0.29936170212765956
0.9735994734163156,0.29936170212765956
0.9735951910354466,0.29936170212765956
0.9735246453697859,0.29936170212765956
0.9732640652076321,0.29936170212765956
0.9715852883216993,0.29936170212765956
0.9715190968756708,0.29936170212765956
0.9714529054296422,0.29936170212765956
0.9715144772994578,0.29936170212765956
0.9715715167204858,0.29936170212765956
0.9714389313048815,0.29936170212765956
0.9711833514716433,0.29936170212765956
0.9711171263060804,0.29936170212765956
0.9713063458892772,0.29936170212765956
0.9712400531814751,0.29936170212765956
