sep=,
model,mutations,GED, CNE, Jaccard, W-GED, LCS
Process101,1,0.991304347826087,0.991304347826087,0.9953333333333334,0.9969543147208122,0.7875000000000001
Process101,1,0.9911504424778761,0.9911504424778761,0.9695454545454545,0.9875647668393782,0.7075
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9880597014925373,0.76
Process101,1,0.991304347826087,0.991304347826087,0.8700000000000001,0.9969543147208122,0.75
Process101,1,0.9911504424778761,0.9911504424778761,0.9695454545454545,0.9875647668393782,0.7000000000000001
Process101,1,0.9655172413793104,0.9655172413793104,0.9577445652173914,0.9790419161676647,0.7125000000000001
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.96996996996997,0.7200000000000002
Process101,1,0.8421052631578947,0.8421052631578947,0.9458119658119659,0.9436325678496869,0.5825
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9880597014925373,0.74
Process101,1,0.8596491228070176,0.8596491228070176,0.9522171945701359,0.9500520291363164,0.6700000000000002
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9880597014925373,0.7250000000000001
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.96996996996997,0.7274999999999999
Process101,1,0.9911504424778761,0.9911504424778761,0.9950000000000001,0.9969450101832994,0.7174999999999999
Process101,1,0.991304347826087,0.991304347826087,0.93,0.9969543147208122,0.7075
Process101,1,0.8070175438596492,0.8070175438596491,0.9421906693711968,0.930672268907563,0.7125
Process101,1,0.972972972972973,0.972972972972973,0.9616883116883117,0.9812304483837331,0.6599999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9880597014925373,0.7225
Process101,1,0.8771929824561404,0.8771929824561403,0.9594230769230769,0.9564315352697096,0.6950000000000001
Process101,1,0.972972972972973,0.972972972972973,0.9616883116883117,0.9812304483837331,0.6725
Process101,1,0.9911504424778761,0.9911504424778761,0.9950000000000001,0.9969450101832994,0.7125
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.96996996996997,0.6975
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9880597014925373,0.7675000000000001
Process101,1,0.8727272727272728,0.8727272727272727,0.9618666666666668,0.9561586638830898,0.7175
Process101,1,0.9911504424778761,0.9911504424778761,0.9695454545454545,0.9875647668393782,0.75
Process101,1,0.972972972972973,0.972972972972973,0.9616883116883117,0.9812304483837331,0.5775
Process101,1,0.8596491228070176,0.8596491228070176,0.9496888888888889,0.9500520291363164,0.6574999999999998
Process101,1,0.9655172413793104,0.9655172413793104,0.9577445652173914,0.9790419161676647,0.73
Process101,1,0.9565217391304348,0.9565217391304348,0.9560816864295126,0.975975975975976,0.7324999999999999
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.96996996996997,0.6924999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9972727272727273,0.9969543147208122,0.715
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.96996996996997,0.68
Process101,1,1.0,1.0,1.0,1.0,0.7475
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.96996996996997,0.7250000000000001
Process101,2,0.9821428571428571,0.9821428571428571,0.9942857142857143,0.9938712972420838,0.7475000000000002
Process101,2,0.9565217391304348,0.9565217391304348,0.9604347826086957,0.975975975975976,0.755
Process101,2,0.7478260869565218,0.7478260869565218,0.9010487766869254,0.9003115264797508,0.7225
Process101,2,0.9824561403508771,0.9824561403508771,0.9271428571428572,0.9938900203665988,0.73
Process101,2,0.8347826086956522,0.8347826086956521,0.9166815310293572,0.9325153374233128,0.5999999999999999
Process101,2,0.9310344827586207,0.9310344827586207,0.9243985507246377,0.9586614173228346,0.72
Process101,2,0.907563025210084,0.907563025210084,0.9166416666666667,0.9498031496062992,0.6925
Process101,2,0.907563025210084,0.907563025210084,0.9166416666666667,0.9498031496062992,0.7550000000000001
Process101,2,0.9298245614035088,0.9298245614035088,0.9219710144927538,0.9569672131147541,0.6974999999999998
