sep=,
model,mutations,GED, CNE, Jaccard, W-GED, LCS
Process101,1,0.972972972972973,0.972972972972973,0.9616883116883117,0.9888372093023255,0.6949999999999998
Process101,1,0.9655172413793104,0.9655172413793104,0.9577445652173914,0.988,0.635
Process101,1,0.972972972972973,0.972972972972973,0.9616883116883117,0.9888372093023255,0.66
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.992,0.7150000000000001
Process101,1,0.991304347826087,0.991304347826087,0.8700000000000001,0.9986363636363637,0.715
Process101,1,0.9911504424778761,0.9911504424778761,0.9971428571428572,0.9986363636363637,0.635
Process101,1,0.9391304347826087,0.9391304347826087,0.9479150197628459,0.984,0.625
Process101,1,0.9911504424778761,0.9911504424778761,0.9971428571428572,0.9986363636363637,0.6699999999999999
Process101,1,1.0,1.0,1.0,1.0,0.68
Process101,1,0.8771929824561404,0.8771929824561403,0.9594230769230769,0.980909090909091,0.7
Process101,1,0.9911504424778761,0.9911504424778761,0.9950000000000001,0.9986363636363637,0.7050000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.992,0.7200000000000001
Process101,1,0.9739130434782609,0.9739130434782609,0.961536231884058,0.9893333333333333,0.74
Process101,1,0.9391304347826087,0.9391304347826087,0.9479150197628459,0.984,0.6249999999999999
Process101,1,0.991304347826087,0.991304347826087,0.93,0.9986363636363637,0.7149999999999999
Process101,1,0.9911504424778761,0.9911504424778761,0.9695454545454545,0.9916279069767442,0.6799999999999999
Process101,1,0.9107142857142857,0.9107142857142857,0.9668478260869566,0.9863636363636363,0.62
Process101,1,0.991304347826087,0.991304347826087,0.8700000000000001,0.9986363636363637,0.765
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.984,0.71
Process101,1,0.9655172413793104,0.9655172413793104,0.9630434782608697,0.988,0.72
Process101,1,0.9636363636363636,0.9636363636363636,0.9588311688311688,0.9874418604651163,0.53
Process101,1,0.991304347826087,0.991304347826087,0.9953333333333334,0.9986363636363637,0.74
Process101,1,0.9655172413793104,0.9655172413793104,0.9630434782608697,0.988,0.705
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.992,0.6950000000000001
Process101,1,0.9565217391304348,0.9565217391304348,0.9560816864295126,0.9866666666666667,0.74
Process101,1,0.991304347826087,0.991304347826087,0.9972727272727273,0.9986363636363637,0.52
Process101,1,0.9911504424778761,0.9911504424778761,0.9695454545454545,0.9916279069767442,0.7400000000000002
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.992,0.735
Process101,1,0.9655172413793104,0.9655172413793104,0.9630434782608697,0.988,0.79
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.992,0.655
Process101,1,0.9655172413793104,0.9655172413793104,0.9630434782608697,0.988,0.7149999999999999
Process101,1,0.9636363636363636,0.9636363636363636,0.9588311688311688,0.9874418604651163,0.665
Process101,1,0.9739130434782609,0.9739130434782609,0.9654150197628459,0.9893333333333333,0.6599999999999999
Process101,1,0.991304347826087,0.991304347826087,0.93,0.9986363636363637,0.81
Process101,1,0.9911504424778761,0.9911504424778761,0.9971428571428572,0.9986363636363637,0.6900000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.992,0.7400000000000001
Process101,1,0.9217391304347826,0.9217391304347826,0.9429347826086958,0.9813333333333334,0.7149999999999999
Process101,1,0.9298245614035088,0.9298245614035088,0.9756666666666667,0.9890909090909091,0.7250000000000001
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.984,0.615
Process101,1,0.8695652173913043,0.8695652173913043,0.9348695652173914,0.9733333333333334,0.68
Process101,1,0.991304347826087,0.991304347826087,0.9953333333333334,0.9986363636363637,0.77
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.984,0.605
Process101,1,0.9821428571428571,0.9821428571428571,0.9645454545454546,0.9902325581395349,0.585
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.992,0.68
Process101,1,0.9636363636363636,0.9636363636363636,0.9588311688311688,0.9874418604651163,0.6599999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.992,0.7249999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.992,0.7350000000000001
Process101,1,0.9565217391304348,0.9565217391304348,0.9560816864295126,0.9866666666666667,0.705
Process101,1,0.991304347826087,0.991304347826087,0.9953333333333334,0.9986363636363637,0.59
Process101,1,0.991304347826087,0.991304347826087,0.8700000000000001,0.9986363636363637,0.7350000000000001
Process101,2,0.9217391304347826,0.9217391304347826,0.946536231884058,0.9813333333333334,0.6799999999999999
Process101,2,0.9310344827586207,0.9310344827586207,0.9212121212121211,0.9765217391304348,0.585
Process101,2,0.9824561403508771,0.9824561403508771,0.9417391304347826,0.9836363636363636,0.64
Process101,2,0.9565217391304348,0.9565217391304348,0.9548874223602486,0.9866666666666667,0.6599999999999999
Process101,2,0.8928571428571429,0.8928571428571429,0.9068206521739132,0.97,0.505
Process101,2,0.817391304347826,0.8173913043478261,0.9096695652173914,0.9653333333333334,0.5900000000000001
Process101,2,0.7719298245614035,0.7719298245614035,0.9300544464609801,0.9645454545454546,0.565
Process101,2,0.8928571428571429,0.8928571428571429,0.9068206521739132,0.97,0.45499999999999996
Process101,2,0.9827586206896551,0.9827586206896551,0.8672727272727273,0.9972727272727273,0.6950000000000001
Process101,2,0.8521739130434782,0.8521739130434782,0.9205584541062802,0.9706666666666667,0.51
Process101,2,0.8983050847457628,0.8983050847457628,0.9142416666666666,0.971304347826087,0.7
Process101,2,0.8034188034188035,0.8034188034188035,0.9098545276234065,0.9626666666666667,0.6499999999999999
Process101,2,0.9009009009009009,0.9009009009009009,0.934626976284585,0.9776744186046512,0.6950000000000001
Process101,2,0.9824561403508771,0.9824561403508771,0.9658695652173914,0.9906666666666667,0.735
Process101,2,0.9824561403508771,0.9824561403508771,0.9680124223602485,0.9906666666666667,0.745
Process101,2,0.9824561403508771,0.9824561403508771,0.925,0.9972727272727273,0.7300000000000001
Process101,2,0.8547008547008547,0.8547008547008547,0.9209116704805493,0.9706666666666667,0.6950000000000001
Process101,2,0.8034188034188035,0.8034188034188035,0.907925120772947,0.9626666666666667,0.6749999999999999
Process101,2,0.9310344827586207,0.9310344827586207,0.9212121212121211,0.9765217391304348,0.6749999999999999
Process101,2,0.907563025210084,0.907563025210084,0.9130072463768115,0.9726086956521739,0.6599999999999999
Process101,2,0.9827586206896551,0.9827586206896551,0.9253333333333333,0.9972727272727273,0.6699999999999999
Process101,2,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.984,0.675
Process101,2,0.972972972972973,0.972972972972973,0.9616883116883117,0.9888372093023255,0.67
Process101,2,0.9565217391304348,0.9565217391304348,0.9604347826086957,0.9866666666666667,0.665
Process101,2,0.9821428571428571,0.9821428571428571,0.9942857142857143,0.9972727272727273,0.7550000000000001
Process101,2,0.8869565217391304,0.8869565217391304,0.9341695652173914,0.976,0.6499999999999999
Process101,2,0.8888888888888888,0.8888888888888888,0.9311473429951691,0.976,0.675
Process101,2,0.8947368421052632,0.8947368421052632,0.9092391304347827,0.97,0.6349999999999999
Process101,2,0.9310344827586207,0.9310344827586207,0.9212121212121211,0.9765217391304348,0.6799999999999999
Process101,2,0.9122807017543859,0.9122807017543859,0.9714666666666667,0.9863636363636363,0.695
Process101,2,0.9827586206896551,0.9827586206896551,0.9681422924901186,0.9906666666666667,0.475
Process101,2,0.9026548672566371,0.9026548672566371,0.8368478260869565,0.985,0.635
Process101,2,0.8771929824561404,0.8771929824561403,0.9286636828644502,0.9746666666666667,0.745
Process101,2,0.9322033898305084,0.9322033898305084,0.9232155797101449,0.9765217391304348,0.705
Process101,2,0.8793103448275862,0.8793103448275862,0.9293636828644503,0.9746666666666667,0.6799999999999999
Process101,2,0.9217391304347826,0.9217391304347826,0.946536231884058,0.9813333333333334,0.7150000000000001
Process101,2,0.9821428571428571,0.9821428571428571,0.9645454545454546,0.9902325581395349,0.64
Process101,2,0.8771929824561404,0.8771929824561403,0.9286636828644502,0.9746666666666667,0.63
Process101,2,0.9122807017543859,0.9122807017543859,0.9138043478260871,0.9727272727272728,0.655
Process101,2,0.8305084745762712,0.8305084745762712,0.8902395411605938,0.9608695652173913,0.57
Process101,2,0.9322033898305084,0.9322033898305084,0.9232155797101449,0.9765217391304348,0.645
Process101,2,0.9310344827586207,0.9310344827586207,0.9490362318840581,0.9826666666666667,0.705
Process101,2,0.9827586206896551,0.9827586206896551,0.8408695652173914,0.9906666666666667,0.6600000000000001
Process101,2,0.9642857142857143,0.9642857142857143,0.8938311688311689,0.9874418604651163,0.67
Process101,2,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.984,0.655
Process101,2,0.9824561403508771,0.9824561403508771,0.9680124223602485,0.9906666666666667,0.69
Process101,2,0.8214285714285714,0.8214285714285714,0.9482142857142858,0.9727272727272728,0.725
Process101,2,0.8347826086956522,0.8347826086956521,0.9166815310293572,0.968,0.5800000000000001
Process101,2,0.9565217391304348,0.9565217391304348,0.9604347826086957,0.9866666666666667,0.71
Process101,2,0.9322033898305084,0.9322033898305084,0.8199184782608696,0.9826666666666667,0.72
Process101,3,0.7863247863247863,0.7863247863247863,0.9030917874396136,0.96,0.575
Process101,3,0.9572649572649573,0.9572649572649573,0.9340454545454546,0.9804347826086957,0.655
Process101,3,0.9217391304347826,0.9217391304347826,0.9429347826086958,0.9813333333333334,0.6699999999999999
Process101,3,0.8760330578512396,0.8760330578512396,0.8818666666666667,0.9617021276595745,0.655
Process101,3,0.9649122807017544,0.9649122807017544,0.8345454545454545,0.9874418604651163,0.7050000000000001
Process101,3,0.9,0.9,0.8920750000000001,0.965531914893617,0.6399999999999999
Process101,3,0.847457627118644,0.847457627118644,0.8961752136752137,0.9634782608695652,0.69
Process101,3,0.9491525423728814,0.9491525423728814,0.8010416666666667,0.9791304347826087,0.6449999999999999
Process101,3,0.954954954954955,0.954954954954955,0.9540909090909091,0.986046511627907,0.3999999999999999
Process101,3,0.9827586206896551,0.9827586206896551,0.9008695652173914,0.9906666666666667,0.7150000000000001
Process101,3,0.8596491228070176,0.8596491228070176,0.8956280193236716,0.9645454545454546,0.615
Process101,3,0.7652173913043478,0.7652173913043478,0.9009240116783714,0.9573333333333334,0.635
Process101,3,0.8983050847457628,0.8983050847457628,0.8896,0.965531914893617,0.6299999999999999
Process101,3,0.9557522123893806,0.9557522123893806,0.9083928571428572,0.9733333333333334,0.475
Process101,3,0.7931034482758621,0.7931034482758621,0.904425120772947,0.9613333333333334,0.545
Process101,3,0.991304347826087,0.991304347826087,0.9708695652173913,0.992,0.6950000000000001
Process101,3,0.7586206896551724,0.7586206896551724,0.8721666666666666,0.9504347826086956,0.49
Process101,3,0.8103448275862069,0.8103448275862069,0.8409505368773104,0.964,0.485
Process101,3,0.954954954954955,0.954954954954955,0.9288819875776398,0.9795454545454545,0.655
Process101,3,0.7433628318584071,0.7433628318584071,0.8661835748792271,0.9468181818181818,0.4149999999999999
Process101,3,0.8596491228070176,0.8596491228070176,0.8978332480818415,0.9645454545454546,0.6100000000000001
Process101,3,0.8518518518518519,0.8518518518518519,0.9183434085096489,0.9706976744186047,0.5399999999999999
Process101,3,0.8620689655172413,0.8620689655172413,0.9002607843137255,0.9660869565217391,0.585
Process101,3,0.9391304347826087,0.9391304347826087,0.928731884057971,0.9778260869565217,0.7250000000000001
Process101,3,0.8947368421052632,0.8947368421052632,0.8857065217391304,0.964,0.595
Process101,3,0.9298245614035088,0.9298245614035088,0.9219710144927538,0.9754545454545455,0.7150000000000001
Process101,3,0.8771929824561404,0.8771929824561403,0.8812500000000001,0.9613333333333334,0.535
Process101,3,0.9,0.9,0.7830072463768116,0.971304347826087,0.59
Process101,3,0.875,0.875,0.9536764705882353,0.980909090909091,0.655
Process101,3,0.9107142857142857,0.9107142857142857,0.9405454545454546,0.9790697674418605,0.5800000000000001
Process101,3,0.7478260869565218,0.7478260869565218,0.8533333333333334,0.9604545454545454,0.615
Process101,3,0.7889908256880733,0.7889908256880734,0.9337254901960785,0.9686363636363636,0.6599999999999999
Process101,3,0.8828828828828829,0.8828828828828829,0.9042119565217392,0.9686363636363636,0.56
Process101,3,0.7627118644067796,0.7627118644067796,0.8985707146426787,0.956,0.53
Process101,3,0.8495575221238938,0.8495575221238938,0.9536111111111112,0.9768181818181818,0.69
Process101,3,0.9074074074074074,0.9074074074074074,0.894107142857143,0.9666666666666667,0.665
