sep=,
model,mutations,GED, CNE, Jaccard, W-GED, LCS
Process101,1,0.9911504424778761,0.9911504424778761,1.125,0.9986136363636363,0.6399999999999999
Process101,1,0.991304347826087,0.991304347826087,1.1272727272727274,0.9986136363636363,0.685
Process101,1,0.972972972972973,0.972972972972973,1.0857792207792207,0.9885093023255814,0.55
Process101,1,0.9655172413793104,0.9655172413793104,1.087391304347826,0.9876644444444445,0.7050000000000001
Process101,1,0.9122807017543859,0.9122807017543859,1.0975000000000001,0.9861363636363636,0.63
Process101,1,0.9911504424778761,0.9911504424778761,1.1271428571428572,0.9986136363636363,0.7549999999999999
Process101,1,0.9911504424778761,0.9911504424778761,1.125,0.9986136363636363,0.645
Process101,1,0.991304347826087,0.991304347826087,1.095217391304348,0.9917311111111111,0.675
Process101,1,0.9911504424778761,0.9911504424778761,1.125,0.9986136363636363,0.665
Process101,1,0.9655172413793104,0.9655172413793104,1.087391304347826,0.9876644444444445,0.755
Process101,1,0.9217391304347826,0.9217391304347826,1.0672826086956522,0.9808866666666667,0.73
Process101,1,0.991304347826087,0.991304347826087,1.095217391304348,0.9917311111111111,0.77
Process101,1,0.9636363636363636,0.9636363636363636,1.082922077922078,0.9870906976744186,0.7050000000000001
Process101,1,0.991304347826087,0.991304347826087,1.095217391304348,0.9917311111111111,0.6950000000000001
Process101,1,0.9217391304347826,0.9217391304347826,1.0672826086956522,0.9808866666666667,0.6950000000000001
Process101,1,0.9565217391304348,0.9565217391304348,1.0847826086956522,0.9863088888888889,0.6799999999999999
Process101,1,0.9401709401709402,0.9401709401709402,1.0742663043478262,0.9835977777777778,0.6749999999999999
Process101,1,0.9401709401709402,0.9401709401709402,1.0742663043478262,0.9835977777777778,0.6799999999999999
Process101,1,0.9217391304347826,0.9217391304347826,1.0672826086956522,0.9808866666666667,0.6
Process101,1,0.972972972972973,0.972972972972973,1.0857792207792207,0.9885093023255814,0.6699999999999999
Process101,1,0.9655172413793104,0.9655172413793104,1.0820923913043479,0.9876644444444445,0.6299999999999999
Process101,1,0.8727272727272728,0.8727272727272727,1.0918666666666668,0.9805909090909091,0.72
Process101,1,0.991304347826087,0.991304347826087,1.095217391304348,0.9917311111111111,0.75
Process101,1,0.9298245614035088,0.9298245614035088,1.1020652173913044,0.988909090909091,0.655
Process101,1,0.9911504424778761,0.9911504424778761,1.125,0.9986136363636363,0.6600000000000001
Process101,1,0.9401709401709402,0.9401709401709402,1.0742663043478262,0.9835977777777778,0.665
Process101,1,0.8869565217391304,0.8869565217391304,1.0555115089514067,0.9754644444444445,0.645
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9986136363636363,0.6699999999999999
Process101,1,0.9911504424778761,0.9911504424778761,1.1271428571428572,0.9986136363636363,0.6699999999999999
Process101,1,0.9391304347826087,0.9391304347826087,1.0722628458498025,0.9835977777777778,0.71
Process101,1,0.9565217391304348,0.9565217391304348,1.0847826086956522,0.9863088888888889,0.685
Process101,1,0.991304347826087,0.991304347826087,1.1272727272727274,0.9986136363636363,0.5599999999999999
Process101,1,0.9911504424778761,0.9911504424778761,1.1271428571428572,0.9986136363636363,0.725
Process101,1,0.9911504424778761,0.9911504424778761,1.125,0.9986136363636363,0.5299999999999999
Process101,1,0.9391304347826087,0.9391304347826087,1.0722628458498025,0.9835977777777778,0.615
Process101,1,0.991304347826087,0.991304347826087,1.06,0.9986136363636363,0.655
Process101,1,0.9655172413793104,0.9655172413793104,1.087391304347826,0.9876644444444445,0.7650000000000001
Process101,1,0.8771929824561404,0.8771929824561403,1.094,0.9805909090909091,0.76
Process101,1,0.8771929824561404,0.8771929824561403,1.083888888888889,0.9805909090909091,0.5599999999999999
Process101,1,0.9401709401709402,0.9401709401709402,1.0742663043478262,0.9835977777777778,0.715
Process101,1,0.9911504424778761,0.9911504424778761,1.1271428571428572,0.9986136363636363,0.6199999999999999
Process101,1,0.991304347826087,0.991304347826087,1.095217391304348,0.9917311111111111,0.7150000000000001
Process101,1,1.0,1.0,1.1300000000000001,1.0,0.74
Process101,1,0.9565217391304348,0.9565217391304348,1.0847826086956522,0.9863088888888889,0.71
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9986136363636363,0.715
Process101,1,0.9122807017543859,0.9122807017543859,1.0948593350383633,0.9861363636363636,0.6499999999999999
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9986136363636363,0.76
Process101,1,0.991304347826087,0.991304347826087,1.095217391304348,0.9917311111111111,0.635
Process101,1,0.9911504424778761,0.9911504424778761,1.1271428571428572,0.9986136363636363,0.6799999999999999
Process101,1,0.8947368421052632,0.8947368421052632,1.0902941176470589,0.9833636363636363,0.605
Process101,2,0.9824561403508771,0.9824561403508771,1.0604347826086957,0.9830863636363636,0.72
Process101,2,0.9572649572649573,0.9572649572649573,1.0502083333333334,0.9798434782608696,0.69
Process101,2,0.9827586206896551,0.9827586206896551,0.9652173913043478,0.9903755555555556,0.7750000000000001
Process101,2,0.822429906542056,0.822429906542056,1.0085597826086956,0.9595181818181818,0.55
Process101,2,0.8103448275862069,0.8103448275862069,1.039477026192786,0.9632644444444445,0.6099999999999999
Process101,2,0.817391304347826,0.8173913043478261,1.0446139430284858,0.96462,0.71
Process101,2,0.9298245614035088,0.9298245614035088,1.0707826086956522,0.9822422222222222,0.625
Process101,2,0.9572649572649573,0.9572649572649573,1.0502083333333334,0.9798434782608696,0.65
Process101,2,0.7652173913043478,0.7652173913043478,1.0281062801932368,0.9564866666666667,0.595
Process101,2,0.9655172413793104,0.9655172413793104,1.087391304347826,0.9876644444444445,0.79
Process101,2,0.817391304347826,0.8173913043478261,1.035298362964267,0.96462,0.5950000000000001
Process101,2,0.9322033898305084,0.9322033898305084,1.0489333333333333,0.9758652173913044,0.69
Process101,2,0.9482758620689655,0.9482758620689655,1.0485454545454547,0.9785173913043478,0.7950000000000002
Process101,2,0.9642857142857143,0.9642857142857143,1.017922077922078,0.9870906976744186,0.7550000000000001
Process101,2,0.831858407079646,0.831858407079646,1.0803571428571428,0.9736590909090909,0.65
Process101,2,0.9824561403508771,0.9824561403508771,1.0604347826086957,0.9830863636363636,0.74
Process101,2,0.9217391304347826,0.9217391304347826,1.0708840579710146,0.9808866666666667,0.74
Process101,2,0.9482758620689655,0.9482758620689655,1.0528985507246378,0.9785173913043478,0.725
Process101,2,0.9824561403508771,0.9824561403508771,1.0604347826086957,0.9830863636363636,0.6599999999999999
Process101,2,0.9734513274336283,0.9734513274336283,0.9586363636363637,0.9885093023255814,0.635
Process101,2,0.9821428571428571,0.9821428571428571,1.12,0.9972272727272727,0.6449999999999999
Process101,2,0.9137931034482758,0.9137931034482759,1.0390000000000001,0.9732130434782609,0.69
Process101,2,0.8672566371681416,0.8672566371681416,1.0475252525252525,0.971486046511628,0.625
Process101,2,0.9026548672566371,0.9026548672566371,1.0931250000000001,0.98475,0.645
Process101,2,0.9824561403508771,0.9824561403508771,1.092360248447205,0.9903755555555556,0.73
Process101,2,0.8869565217391304,0.8869565217391304,1.0555115089514067,0.9754644444444445,0.6700000000000002
Process101,2,0.9824561403508771,0.9824561403508771,1.0909090909090908,0.9899279069767442,0.73
Process101,2,0.9310344827586207,0.9310344827586207,1.0716576086956522,0.9822422222222222,0.69
Process101,2,0.9824561403508771,0.9824561403508771,1.0236363636363637,0.9899279069767442,0.715
Process101,2,0.9444444444444444,0.9444444444444444,1.0415584415584416,0.9764714285714285,0.5499999999999999
Process101,2,0.9142857142857143,0.9142857142857143,1.0664935064935066,0.9799976744186046,0.595
Process101,2,0.8717948717948718,0.8717948717948718,1.0511951690821255,0.9727533333333334,0.61
Process101,2,0.9821428571428571,0.9821428571428571,1.0907792207792208,0.9899279069767442,0.7350000000000001
Process101,2,0.9043478260869565,0.9043478260869565,0.9675,0.98475,0.6349999999999999
Process101,2,0.9642857142857143,0.9642857142857143,1.05472049689441,0.9803136363636363,0.745
Process101,2,0.9636363636363636,0.9636363636363636,1.082922077922078,0.9870906976744186,0.7250000000000001
Process101,2,0.8596491228070176,0.8596491228070176,1.0569951690821258,0.9713977777777778,0.6900000000000002
Process101,2,0.9026548672566371,0.9026548672566371,1.0922506393861893,0.98475,0.5549999999999999
Process101,2,0.9636363636363636,0.9636363636363636,1.0494155844155846,0.9793761904761905,0.685
Process101,2,0.9122807017543859,0.9122807017543859,1.0325,0.9719954545454546,0.6499999999999999
Process101,2,0.9310344827586207,0.9310344827586207,1.040378787878788,0.9758652173913044,0.625
