sep=,
model,mutations,GED, CNE, Jaccard, W-GED, LCS
Process101,1,0.8695652173913043,0.8695652173913043,0.9348695652173914,0.9581589958158996,0.615
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.9751552795031055,0.69
Process101,1,0.9636363636363636,0.9636363636363636,0.9588311688311688,0.9805194805194806,0.54
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.7150000000000001
Process101,1,0.9911504424778761,0.9911504424778761,0.9971428571428572,0.9978902953586498,0.78
Process101,1,0.9739130434782609,0.9739130434782609,0.9654150197628459,0.9834710743801653,0.6950000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.715
Process101,1,0.8245614035087719,0.8245614035087719,0.9422222222222223,0.956989247311828,0.7249999999999999
Process101,1,0.9473684210526316,0.9473684210526315,0.9770454545454546,0.9872881355932204,0.7200000000000001
Process101,1,0.9565217391304348,0.9565217391304348,0.9604347826086957,0.979296066252588,0.7500000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9972727272727273,0.9978947368421053,0.695
Process101,1,1.0,1.0,1.0,1.0,0.74
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.6849999999999999
Process101,1,1.0,1.0,1.0,1.0,0.735
Process101,1,0.9911504424778761,0.9911504424778761,0.9971428571428572,0.9978902953586498,0.6499999999999999
Process101,1,0.991304347826087,0.991304347826087,0.93,0.9978947368421053,0.7
Process101,1,0.9541284403669725,0.9541284403669725,0.9538311688311688,0.9783080260303688,0.59
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.9751552795031055,0.6399999999999999
Process101,1,0.972972972972973,0.972972972972973,0.9616883116883117,0.9827213822894169,0.695
Process101,1,0.9401709401709402,0.9401709401709402,0.9499184782608696,0.9751552795031055,0.69
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.73
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.7
Process101,1,0.8771929824561404,0.8771929824561403,0.953888888888889,0.9700854700854701,0.645
Process101,1,0.8947368421052632,0.8947368421052632,0.9633,0.9744136460554371,0.6199999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.6950000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9972727272727273,0.9978947368421053,0.35000000000000003
Process101,1,0.991304347826087,0.991304347826087,0.9953333333333334,0.9978947368421053,0.7450000000000001
Process101,1,0.7894736842105263,0.7894736842105263,0.9392941176470588,0.9481641468682506,0.5599999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.71
Process101,1,0.972972972972973,0.972972972972973,0.9616883116883117,0.9827213822894169,0.69
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.695
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.69
Process101,1,0.9655172413793104,0.9655172413793104,0.9577445652173914,0.981404958677686,0.5900000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.7350000000000001
Process101,1,0.991304347826087,0.991304347826087,0.8700000000000001,0.9978947368421053,0.7299999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9708695652173913,0.9876288659793815,0.78
