sep=,
model,mutations,GED, CNE, Jaccard, W-GED, LCS
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.7250000000000001
Process101,1,0.8695652173913043,0.8695652173913043,0.8918840579710146,0.9800733333333334,0.69
Process101,1,0.9122807017543859,0.9122807017543859,0.9500000000000001,0.9911272727272727,0.7349999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.76
Process101,1,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.7300000000000002
Process101,1,0.9401709401709402,0.9401709401709402,0.9362771739130435,0.9864444444444445,0.6399999999999999
Process101,1,0.9655172413793104,0.9655172413793104,0.9456521739130435,0.9892911111111111,0.7450000000000001
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7450000000000001
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.715
Process101,1,0.9911504424778761,0.9911504424778761,0.9928571428571429,0.9991681818181818,0.7000000000000001
Process101,1,0.9391304347826087,0.9391304347826087,0.932463768115942,0.98658,0.7450000000000001
Process101,1,0.9541284403669725,0.9541284403669725,0.9422077922077923,0.9876581395348837,0.665
Process101,1,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.5599999999999999
Process101,1,0.9565217391304348,0.9565217391304348,0.9449143610013175,0.9882066666666667,0.6699999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.655
Process101,1,0.9739130434782609,0.9739130434782609,0.9515810276679841,0.9901044444444445,0.73
Process101,1,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.6799999999999999
Process101,1,0.9636363636363636,0.9636363636363636,0.9457792207792208,0.9886511627906976,0.5349999999999999
Process101,1,0.9911504424778761,0.9911504424778761,0.9964285714285714,0.9990295454545455,0.63
Process101,1,0.8869565217391304,0.8869565217391304,0.9100703324808184,0.9811577777777778,0.585
Process101,1,0.9911504424778761,0.9911504424778761,0.9636363636363636,0.991346511627907,0.7550000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9931818181818182,0.9991681818181818,0.6600000000000001
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.715
Process101,1,0.991304347826087,0.991304347826087,1.0,0.9990295454545455,0.6699999999999999
Process101,1,0.991304347826087,0.991304347826087,0.9652173913043478,0.9917311111111111,0.685
Process101,1,0.9739130434782609,0.9739130434782609,0.9585507246376812,0.9898333333333333,0.695
